air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
19.5,18.6,2021-09-10 00:00:00,24.0,37
18.1,18.1,2021-09-10 01:00:00,24.0,37
18.1,18.1,2021-09-10 02:00:00,24.0,37
16.6,16.1,2021-09-10 03:00:00,24.0,37
17.8,16.1,2021-09-10 04:00:00,24.0,37
17.4,16.1,2021-09-10 05:00:00,24.0,37
17.2,16.1,2021-09-10 06:00:00,24.0,37
17.5,17.0,2021-09-10 07:00:00,17.6,37
17.4,17.0,2021-09-10 08:00:00,17.6,37
16.8,16.6,2021-09-10 09:00:00,17.6,37
16.8,16.3,2021-09-10 10:00:00,17.6,37
17.2,16.3,2021-09-10 11:00:00,17.6,37
17.0,16.3,2021-09-10 12:00:00,17.6,37
18.1,16.3,2021-09-10 13:00:00,18.2,37
19.3,16.3,2021-09-10 14:00:00,19.5,37
20.2,16.3,2021-09-10 15:00:00,20.6,37
19.5,16.3,2021-09-10 16:00:00,20.6,37
19.5,16.3,2021-09-10 17:00:00,20.6,37
19.3,19.1,2021-09-10 18:00:00,19.6,37
19.4,19.2,2021-09-10 19:00:00,20.1,37
18.4,18.4,2021-09-10 20:00:00,20.1,37
17.9,17.8,2021-09-10 21:00:00,20.1,37
18.1,17.5,2021-09-10 22:00:00,20.1,37
17.1,17.1,2021-09-10 23:00:00,20.1,37
16.4,16.2,2021-09-11 00:00:00,20.1,37
16.7,16.2,2021-09-11 01:00:00,20.1,37
16.3,16.2,2021-09-11 02:00:00,20.1,37
16.2,16.1,2021-09-11 03:00:00,20.1,37
15.6,15.6,2021-09-11 04:00:00,20.1,37
15.4,15.3,2021-09-11 05:00:00,20.1,37
15.3,15.0,2021-09-11 06:00:00,20.1,37
15.0,14.9,2021-09-11 07:00:00,15.3,37
15.4,14.9,2021-09-11 08:00:00,15.4,37
16.3,14.9,2021-09-11 09:00:00,16.3,37
17.1,14.9,2021-09-11 10:00:00,17.1,37
17.6,14.9,2021-09-11 11:00:00,17.7,37
15.5,14.9,2021-09-11 14:00:00,17.9,37
15.7,14.9,2021-09-11 15:00:00,17.9,37
14.3,14.3,2021-09-11 16:00:00,17.9,37
15.9,14.3,2021-09-11 17:00:00,17.9,37
16.2,14.3,2021-09-11 18:00:00,17.9,37
15.6,15.5,2021-09-11 19:00:00,16.3,37
16.0,15.5,2021-09-11 20:00:00,16.3,37
15.4,15.2,2021-09-11 21:00:00,16.3,37
15.2,15.2,2021-09-11 22:00:00,16.3,37
15.0,14.9,2021-09-11 23:00:00,16.3,37
15.1,14.9,2021-09-12 00:00:00,16.3,37
15.1,14.9,2021-09-12 01:00:00,16.3,37
15.0,14.9,2021-09-12 02:00:00,16.3,37
15.3,14.9,2021-09-12 03:00:00,16.3,37
15.6,14.9,2021-09-12 04:00:00,16.3,37
15.3,14.9,2021-09-12 05:00:00,16.3,37
15.6,14.9,2021-09-12 06:00:00,16.3,37
14.2,14.2,2021-09-12 07:00:00,15.7,37
13.8,13.6,2021-09-12 08:00:00,15.7,37
13.9,13.6,2021-09-12 09:00:00,15.7,37
14.7,13.6,2021-09-12 10:00:00,15.7,37
15.7,13.6,2021-09-12 11:00:00,15.8,37
15.6,13.6,2021-09-12 12:00:00,16.0,37
16.2,13.6,2021-09-12 13:00:00,16.3,37
17.2,13.6,2021-09-12 14:00:00,17.3,37
18.4,13.6,2021-09-12 15:00:00,18.6,37
17.4,13.6,2021-09-12 16:00:00,18.6,37
16.8,13.6,2021-09-12 17:00:00,18.6,37
16.2,13.6,2021-09-12 18:00:00,18.6,37
15.5,15.5,2021-09-12 19:00:00,16.2,37
15.5,15.1,2021-09-12 20:00:00,16.2,37
16.4,15.1,2021-09-12 21:00:00,16.5,37
16.3,15.1,2021-09-12 22:00:00,16.5,37
15.5,15.1,2021-09-12 23:00:00,16.5,37
14.9,14.8,2021-09-13 00:00:00,16.5,37
13.6,13.6,2021-09-13 01:00:00,16.5,37
13.9,13.3,2021-09-13 02:00:00,16.5,37
12.9,12.9,2021-09-13 03:00:00,16.5,37
13.9,12.8,2021-09-13 04:00:00,16.5,37
13.9,12.8,2021-09-13 05:00:00,16.5,37
13.6,12.7,2021-09-13 06:00:00,16.5,37
12.3,12.3,2021-09-13 07:00:00,14.5,37
