pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
2.0, 6.818, 91.4, 14.8, 91.0, 6.0, 6.8, 6.8, 1010.7, 0.0, 6.0, 916.0, None,2021-09-10 00:00:00, None, None, 916.0,37
2.0, 6.045, 92.5, 14.8, 93.0, 5.0, 6.0, 6.1, 1010.7, 0.0, 5.0, 916.0, None,2021-09-10 01:00:00, None, None, 916.0,37
1.0, 5.338, 94.0, 14.8, 94.0, 4.0, 5.3, 5.3, 1010.7, 0.0, 4.0, 916.0, None,2021-09-10 02:00:00, None, None, 916.0,37
0.0, 4.46, 95.4, 14.8, 95.0, 4.0, 4.5, 4.5, 1009.5, 0.0, 4.0, 915.0, None,2021-09-10 03:00:00, None, None, 915.0,37
0.0, 5.828, 94.6, 14.8, 95.0, 5.0, 5.8, 4.4, 1009.4, 0.0, 5.0, 915.0, None,2021-09-10 04:00:00, None, None, 915.0,37
0.0, 5.974, 93.0, 14.8, 93.0, 5.0, 6.0, 4.4, 1009.3, 0.0, 5.0, 915.0, None,2021-09-10 05:00:00, None, None, 915.0,37
0.0, 5.976, 93.0, 14.8, 93.0, 5.0, 6.0, 4.4, 1009.3, 0.0, 5.0, 915.0, None,2021-09-10 06:00:00, None, None, 915.0,37
0.0, 5.889, 92.8, 6.0, 93.0, 5.0, 5.9, 5.9, 1009.5, 0.0, 5.0, 915.0, None,2021-09-10 07:00:00, None, None, 915.0,37
1.0, 5.761, 94.3, 6.0, 94.0, 5.0, 5.8, 5.8, 1009.7, 1.0, 5.0, 915.0, None,2021-09-10 08:00:00, None, None, 915.0,37
1.0, 6.412, 95.9, 6.4, 96.0, 6.0, 6.4, 5.8, 1008.8, 0.0, 6.0, 914.0, None,2021-09-10 09:00:00, None, None, 914.0,37
1.0, 6.964, 95.3, 7.0, 95.0, 6.0, 7.0, 5.8, 1008.8, 0.0, 6.0, 914.0, None,2021-09-10 10:00:00, None, None, 914.0,37
2.0, 7.201, 94.4, 7.2, 94.0, 6.0, 7.2, 5.8, 1008.8, 1.0, 6.0, 914.0, None,2021-09-10 11:00:00, None, None, 914.0,37
3.0, 7.697, 95.1, 7.7, 95.0, 7.0, 7.7, 5.8, 1008.8, 1.0, 7.0, 914.0, None,2021-09-10 12:00:00, None, None, 914.0,37
4.0, 7.934, 95.2, 8.0, 95.0, 7.0, 7.9, 5.8, 1008.9, 1.0, 7.0, 914.0, None,2021-09-10 13:00:00, None, None, 914.0,37
5.0, 8.32, 94.8, 8.3, 95.0, 8.0, 8.3, 5.8, 1008.9, 1.0, 8.0, 914.0, None,2021-09-10 14:00:00, None, None, 914.0,37
5.0, 10.31, 85.1, 10.3, 85.0, 8.0, 10.3, 5.8, 1008.8, 0.0, 8.0, 914.0, None,2021-09-10 15:00:00, None, None, 914.0,37
5.0, 10.64, 86.1, 10.9, 86.0, 9.0, 10.6, 5.8, 1008.6, 0.0, 9.0, 914.0, None,2021-09-10 16:00:00, None, None, 914.0,37
5.0, 10.52, 85.7, 10.9, 86.0, 8.0, 10.5, 5.8, 1008.6, 0.0, 8.0, 914.0, None,2021-09-10 17:00:00, None, None, 914.0,37
5.0, 10.18, 89.5, 10.9, 90.0, 9.0, 10.2, 5.8, 1008.7, 0.0, 9.0, 914.0, None,2021-09-10 18:00:00, None, None, 914.0,37
5.0, 9.65, 86.6, 10.5, 87.0, 8.0, 9.7, 9.7, 1008.7, 0.0, 8.0, 914.0, None,2021-09-10 19:00:00, None, None, 914.0,37
5.0, 7.891, 93.1, 10.5, 93.0, 7.0, 7.9, 7.9, 1008.9, 0.0, 7.0, 914.0, None,2021-09-10 20:00:00, None, None, 914.0,37
5.0, 6.482, 95.3, 10.5, 95.0, 6.0, 6.5, 6.5, 1009.0, 0.0, 6.0, 914.0, None,2021-09-10 21:00:00, None, None, 914.0,37
5.0, 5.633, 94.9, 10.5, 95.0, 5.0, 5.6, 5.7, 1009.0, 0.0, 5.0, 914.0, None,2021-09-10 22:00:00, None, None, 914.0,37
5.0, 5.243, 96.2, 10.5, 96.0, 5.0, 5.2, 5.2, 1009.0, 0.0, 5.0, 914.0, None,2021-09-10 23:00:00, None, None, 914.0,37
5.0, 5.584, 96.3, 10.5, 96.0, 5.0, 5.6, 5.2, 1008.9, 0.0, 5.0, 914.0, None,2021-09-11 00:00:00, None, None, 914.0,37
5.0, 6.228, 93.8, 10.5, 94.0, 5.0, 6.2, 5.2, 1010.0, 0.0, 5.0, 915.0, None,2021-09-11 01:00:00, None, None, 915.0,37
5.0, 6.704, 92.4, 10.5, 92.0, 6.0, 6.7, 5.2, 1009.9, 0.0, 6.0, 915.0, None,2021-09-11 02:00:00, None, None, 915.0,37
5.0, 6.44, 93.7, 10.5, 94.0, 6.0, 6.4, 5.2, 1009.7, 0.0, 6.0, 915.0, None,2021-09-11 03:00:00, None, None, 915.0,37
5.0, 6.291, 94.6, 10.5, 95.0, 5.0, 6.3, 5.2, 1009.7, 0.0, 5.0, 915.0, None,2021-09-11 04:00:00, None, None, 915.0,37
5.0, 6.679, 92.9, 10.5, 93.0, 6.0, 6.7, 5.2, 1010.8, 0.0, 6.0, 916.0, None,2021-09-11 05:00:00, None, None, 916.0,37
5.0, 6.581, 95.0, 10.5, 95.0, 6.0, 6.6, 5.2, 1010.8, 0.0, 6.0, 916.0, None,2021-09-11 06:00:00, None, None, 916.0,37
5.0, 6.576, 95.1, 6.7, 95.0, 6.0, 6.6, 6.5, 1010.9, 0.0, 6.0, 916.0, None,2021-09-11 07:00:00, None, None, 916.0,37
4.0, 6.6, 95.0, 6.7, 95.0, 6.0, 6.6, 6.5, 1011.0, 0.0, 6.0, 916.0, None,2021-09-11 08:00:00, None, None, 916.0,37
None, 7.044, 94.6, 7.0, 95.0, 6.0, 7.0, 6.5, 1011.1, None, 6.0, 916.0, None,2021-09-11 09:00:00, None, None, 916.0,37
None, 8.57, 90.1, 8.5, 90.0, 7.0, 8.6, 6.5, 1012.2, 0.0, 7.0, 917.0, None,2021-09-11 10:00:00, None, None, 917.0,37
None, 10.18, 80.3, 10.8, 80.0, 7.0, 10.2, 6.5, 1012.1, 0.0, 7.0, 917.0, None,2021-09-11 11:00:00, None, None, 917.0,37
None, None, None, 13.2, 68.0, 6.0, 12.2, 6.5, 1013.9, 0.0, None, None, None,2021-09-11 14:00:00, None, None, 919.0,37
None, 12.83, 67.49, 13.2, 67.0, 7.0, 12.8, 6.5, 1012.8, 0.0, 7.0, 918.0, None,2021-09-11 15:00:00, None, None, 918.0,37
