air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
8.9, 8.86, 8.6, 0.0, 0.0, 10.7, None,2021-09-10 00:00:00, -3.0, -48.0, 433.0,37
8.8, 8.8, 8.6, 0.0, 1.0, 10.7, None,2021-09-10 01:00:00, -3.0, -48.0, 431.0,37
8.5, 8.52, 8.5, 0.0, 0.0, 10.7, None,2021-09-10 02:00:00, -3.0, -48.0, 432.0,37
8.6, 8.64, 8.5, 0.0, 0.0, 10.7, None,2021-09-10 03:00:00, -3.0, -48.0, 431.0,37
8.8, 8.83, 8.5, 0.0, 0.0, 10.7, None,2021-09-10 04:00:00, -3.0, -48.0, 432.0,37
8.8, 8.82, 8.5, 0.0, 0.0, 10.7, None,2021-09-10 05:00:00, -3.0, -48.0, 433.0,37
8.8, 8.75, 8.5, 0.0, 0.0, 10.7, None,2021-09-10 06:00:00, -3.0, -48.0, 433.0,37
8.8, 8.8, 8.7, 0.0, 0.0, 8.8, None,2021-09-10 07:00:00, -2.0, -48.0, 433.0,37
9.1, 9.13, 8.6, 0.0, 0.0, 9.2, None,2021-09-10 08:00:00, -2.0, -48.0, 433.0,37
9.5, 9.5, 8.6, 0.0, 0.0, 9.6, None,2021-09-10 09:00:00, -3.0, -47.0, 440.0,37
10.1, 10.08, 8.6, 0.0, 0.0, 10.2, None,2021-09-10 10:00:00, -3.0, -47.0, 459.0,37
11.5, 11.47, 8.6, 0.0, -1.0, 11.8, None,2021-09-10 11:00:00, -4.0, -46.0, 500.0,37
14.0, 14.0, 8.6, 0.0, -1.0, 14.0, None,2021-09-10 12:00:00, -5.0, -45.0, 602.0,37
13.0, 12.95, 8.6, 0.0, 2.0, 14.7, None,2021-09-10 13:00:00, -3.0, -45.0, 635.0,37
13.5, 13.46, 8.6, 0.0, 0.0, 14.7, None,2021-09-10 14:00:00, -3.0, -45.0, 576.0,37
13.5, 13.52, 8.6, 0.0, 0.0, 14.7, None,2021-09-10 15:00:00, -4.0, -45.0, 549.0,37
11.6, 11.58, 8.6, 0.0, 0.0, 14.7, None,2021-09-10 16:00:00, -3.0, -46.0, 516.0,37
11.5, 11.46, 8.6, 0.0, 0.0, 14.7, None,2021-09-10 17:00:00, -3.0, -46.0, 495.0,37
10.8, 10.84, 8.6, 0.0, 1.0, 14.7, None,2021-09-10 18:00:00, -2.0, -47.0, 478.0,37
10.7, 10.71, 10.7, 0.0, 0.0, 11.1, None,2021-09-10 19:00:00, -2.0, -47.0, 469.0,37
9.8, 9.77, 9.8, 0.0, 0.0, 11.1, None,2021-09-10 20:00:00, -2.0, -47.0, 457.0,37
9.5, 9.52, 9.5, 0.0, 0.0, 11.1, None,2021-09-10 21:00:00, -3.0, -47.0, 447.0,37
9.5, 9.46, 9.4, 0.0, 0.0, 11.1, None,2021-09-10 22:00:00, -3.0, -48.0, 441.0,37
9.5, 9.5, 9.4, 0.0, -1.0, 11.1, None,2021-09-10 23:00:00, -4.0, -47.0, 439.0,37
9.4, 9.4, 9.4, 0.0, 0.0, 11.1, None,2021-09-11 00:00:00, -4.0, -48.0, 438.0,37
8.9, 8.87, 8.9, 0.0, 0.0, 11.1, None,2021-09-11 01:00:00, -3.0, -48.0, 437.0,37
8.8, 8.77, 8.7, 0.0, 1.0, 11.1, None,2021-09-11 02:00:00, -2.0, -48.0, 434.0,37
8.3, 8.29, 8.3, 0.0, 0.0, 11.1, None,2021-09-11 03:00:00, -2.0, -48.0, 430.0,37
8.4, 8.43, 8.2, 0.0, 0.0, 11.1, None,2021-09-11 04:00:00, -2.0, -48.0, 428.0,37
7.4, 7.41, 7.4, 0.0, 0.0, 11.1, None,2021-09-11 05:00:00, -2.0, -49.0, 427.0,37
7.7, 7.67, 7.4, 0.0, 0.0, 11.1, None,2021-09-11 06:00:00, -2.0, -49.0, 426.0,37
7.1, 7.12, 7.0, 0.0, 0.0, 7.7, None,2021-09-11 07:00:00, -2.0, -49.0, 425.0,37
8.0, 7.98, 7.0, 0.0, 0.0, 8.0, None,2021-09-11 08:00:00, -2.0, -48.0, 424.0,37
7.8, 7.75, 7.0, 0.0, 0.0, 8.6, None,2021-09-11 09:00:00, -3.0, -49.0, 437.0,37
7.6, 7.63, 7.0, 0.0, 0.0, 8.6, None,2021-09-11 10:00:00, -3.0, -49.0, 449.0,37
8.2, 8.2, 7.0, 0.0, 0.0, 9.5, None,2021-09-11 11:00:00, -3.0, -48.0, 470.0,37
9.0, None, 7.0, 0.0, 0.0, 10.2, None,2021-09-11 14:00:00, -2.0, -48.0, 488.0,37
9.1, 9.06, 7.0, 0.0, 0.0, 10.2, None,2021-09-11 15:00:00, -2.0, -48.0, 470.0,37
8.9, 8.88, 7.0, 0.0, 0.0, 10.2, None,2021-09-11 16:00:00, -3.0, -48.0, 463.0,37
9.1, 9.07, 7.0, 0.0, 0.0, 10.2, None,2021-09-11 17:00:00, -2.0, -48.0, 457.0,37
7.9, 7.93, 7.0, 0.0, 0.0, 10.2, None,2021-09-11 18:00:00, -2.0, -48.0, 449.0,37
7.4, 7.4, 7.2, 0.0, -1.0, 8.0, None,2021-09-11 19:00:00, -3.0, -49.0, 434.0,37
6.7, 6.722, 6.7, 0.0, 0.0, 8.0, None,2021-09-11 20:00:00, -4.0, -49.0, 423.0,37
6.5, 6.504, 6.4, 0.0, -1.0, 8.0, None,2021-09-11 21:00:00, -5.0, -49.0, 418.0,37
6.4, 6.421, 6.2, 0.0, 0.0, 8.0, None,2021-09-11 22:00:00, -5.0, -49.0, 417.0,37
6.2, 6.176, 6.2, 0.0, 0.0, 8.0, None,2021-09-11 23:00:00, -4.0, -49.0, 417.0,37
6.4, 6.375, 6.1, 0.0, 0.0, 8.0, None,2021-09-12 00:00:00, -4.0, -49.0, 416.0,37
6.2, 6.155, 6.1, 0.0, 0.0, 8.0, None,2021-09-12 01:00:00, -3.0, -49.0, 416.0,37
6.2, 6.173, 6.0, 0.0, 0.0, 8.0, None,2021-09-12 02:00:00, -3.0, -49.0, 416.0,37
6.2, 6.192, 6.0, 0.0, -1.0, 8.0, None,2021-09-12 03:00:00, -4.0, -49.0, 417.0,37
6.3, 6.252, 6.0, 0.0, 0.0, 8.0, None,2021-09-12 04:00:00, -4.0, -49.0, 416.0,37
6.2, 6.173, 6.0, 0.0, 0.0, 8.0, None,2021-09-12 05:00:00, -3.0, -49.0, 416.0,37
6.0, 5.994, 5.9, 0.0, -1.0, 8.0, None,2021-09-12 06:00:00, -4.0, -50.0, 416.0,37
5.6, 5.628, 5.5, 0.0, -2.0, 6.0, None,2021-09-12 07:00:00, -6.0, -50.0, 414.0,37
6.7, 6.685, 5.5, 0.0, 1.0, 7.0, None,2021-09-12 08:00:00, -5.0, -49.0, 416.0,37
6.5, 6.513, 5.5, 0.0, 0.0, 7.0, None,2021-09-12 09:00:00, -5.0, -49.0, 428.0,37
7.4, 7.39, 5.5, 0.0, 1.0, 8.5, None,2021-09-12 10:00:00, -4.0, -49.0, 475.0,37
7.9, 7.88, 5.5, 0.0, 0.0, 8.7, None,2021-09-12 11:00:00, -4.0, -48.0, 501.0,37
8.3, 8.33, 5.5, 0.0, 0.0, 8.9, None,2021-09-12 12:00:00, -4.0, -48.0, 501.0,37
8.7, 8.65, 5.5, 0.0, 0.0, 9.3, None,2021-09-12 13:00:00, -4.0, -48.0, 505.0,37
9.9, 9.87, 5.5, 0.0, -1.0, 9.9, None,2021-09-12 14:00:00, -5.0, -47.0, 502.0,37
9.1, 9.11, 5.5, 0.0, 2.0, 10.0, None,2021-09-12 15:00:00, -3.0, -48.0, 498.0,37
8.8, 8.78, 5.5, 0.0, 0.0, 10.0, None,2021-09-12 16:00:00, -3.0, -48.0, 484.0,37
8.4, 8.41, 5.5, 0.0, 1.0, 10.0, None,2021-09-12 17:00:00, -2.0, -48.0, 467.0,37
8.3, 8.31, 5.5, 0.0, 0.0, 10.0, None,2021-09-12 18:00:00, -3.0, -48.0, 457.0,37
7.6, 7.64, 7.6, 0.0, 0.0, 8.3, None,2021-09-12 19:00:00, -3.0, -49.0, 444.0,37
7.3, 7.32, 7.1, 0.0, -1.0, 8.3, None,2021-09-12 20:00:00, -4.0, -49.0, 432.0,37
6.6, 6.561, 6.5, 0.0, 0.0, 8.3, None,2021-09-12 21:00:00, -4.0, -49.0, 422.0,37
6.3, 6.315, 6.1, 0.0, -1.0, 8.3, None,2021-09-12 22:00:00, -5.0, -49.0, 414.0,37
6.2, 6.193, 6.1, 0.0, 0.0, 8.3, None,2021-09-12 23:00:00, -5.0, -49.0, 413.0,37
6.4, 6.372, 6.1, 0.0, 0.0, 8.3, None,2021-09-13 00:00:00, -6.0, -49.0, 413.0,37
5.9, 5.891, 5.9, 0.0, 0.0, 8.3, None,2021-09-13 01:00:00, -5.0, -50.0, 414.0,37
6.1, 6.134, 5.9, 0.0, 0.0, 8.3, None,2021-09-13 02:00:00, -5.0, -49.0, 415.0,37
5.9, 5.901, 5.9, 0.0, -1.0, 8.3, None,2021-09-13 03:00:00, -6.0, -50.0, 415.0,37
5.3, 5.308, 5.2, 0.0, 0.0, 8.3, None,2021-09-13 04:00:00, -7.0, -50.0, 410.0,37
