wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
3.0, 73.0, 5.7,0.0, -25.9,4.9, -22.4,-22.6, 3.0, 0.0, 0.0,73.0,2021-02-12 00:00:00,7,,,,,,,,,,,,,,,,
7.0, None, None,0.0, None,5.3, None,-22.7, None, None, None,73.0,2021-02-12 01:00:00,7,,,,,,,,,,,,,,,,
353.0, 73.0, 5.3,0.0, -26.2,5.0, -22.7,-22.9, 7.0, 0.0, 0.0,72.0,2021-02-12 02:00:00,7,,,,,,,,,,,,,,,,
351.0, 72.0, 5.0,0.0, -26.6,2.6, -22.9,-22.9, 353.0, 0.0, 0.0,73.0,2021-02-12 03:00:00,7,,,,,,,,,,,,,,,,
346.0, 73.0, 2.6,0.0, -26.4,5.3, -22.9,-23.7, 351.0, 0.0, 0.0,71.0,2021-02-12 04:00:00,7,,,,,,,,,,,,,,,,
351.0, 71.0, 5.3,0.0, -27.5,5.2, -23.7,-24.3, 346.0, 0.0, 0.0,71.0,2021-02-12 05:00:00,7,,,,,,,,,,,,,,,,
309.0, 71.0, 5.2,0.0, -28.1,2.2, -24.3,-23.4, 351.0, 0.0, 0.0,73.0,2021-02-12 06:00:00,7,,,,,,,,,,,,,,,,
313.0, 73.0, 2.2,0.0, -26.9,2.0, -23.4,-22.9, 309.0, 0.0, 0.0,72.0,2021-02-12 07:00:00,7,,,,,,,,,,,,,,,,
173.0, 72.0, 2.0,0.0, -26.6,2.2, -22.9,-20.4, 313.0, 0.0, 0.0,80.0,2021-02-12 08:00:00,7,,,,,,,,,,,,,,,,
176.0, 80.0, 2.2,0.0, -23.0,2.7, -20.4,-18.4, 173.0, 0.0, 0.0,77.0,2021-02-12 09:00:00,7,,,,,,,,,,,,,,,,
180.0, 77.0, 2.7,0.0, -21.4,4.4, -18.4,-17.7, 176.0, 0.0, 0.0,76.0,2021-02-12 10:00:00,7,,,,,,,,,,,,,,,,
184.0, 76.0, 4.4,0.0, -20.9,5.1, -17.7,-17.9, 180.0, 0.0, 0.0,78.0,2021-02-12 11:00:00,7,,,,,,,,,,,,,,,,
225.0, 78.0, 5.1,0.0, -20.8,6.3, -17.9,-17.0, 184.0, 0.0, 0.0,76.0,2021-02-12 12:00:00,7,,,,,,,,,,,,,,,,
82.0, None, None,0.0, None,3.5, None,-16.0, None, None, None,77.0,2021-02-12 13:00:00,7,,,,,,,,,,,,,,,,
185.0, 77.0, 3.5,0.0, -19.1,2.4, -16.0,-14.7, 82.0, 0.0, 0.0,78.0,2021-02-12 14:00:00,7,,,,,,,,,,,,,,,,
177.0, 78.0, 2.4,0.0, -17.7,6.5, -14.7,-13.6, 185.0, 0.0, 0.0,75.0,2021-02-12 15:00:00,7,,,,,,,,,,,,,,,,
12.0, 75.0, 6.5,0.0, -17.1,6.4, -13.6,-17.1, 177.0, 0.0, 0.0,78.0,2021-02-12 16:00:00,7,,,,,,,,,,,,,,,,
5.0, 78.0, 6.4,0.0, -20.0,3.8, -17.1,-18.5, 12.0, 0.0, 0.0,79.0,2021-02-12 17:00:00,7,,,,,,,,,,,,,,,,
358.0, 79.0, 3.8,0.0, -21.2,4.1, -18.5,-19.3, 5.0, 0.0, 0.0,77.0,2021-02-12 18:00:00,7,,,,,,,,,,,,,,,,
5.0, None, None,0.0, None,5.2, None,-20.1, None, None, None,76.0,2021-02-12 19:00:00,7,,,,,,,,,,,,,,,,
358.0, 76.0, 5.2,0.0, -23.2,5.3, -20.1,-20.0, 5.0, 0.0, 0.0,77.0,2021-02-12 20:00:00,7,,,,,,,,,,,,,,,,
343.0, 77.0, 5.3,0.0, -23.0,2.8, -20.0,-19.1, 358.0, 0.0, 0.0,78.0,2021-02-12 21:00:00,7,,,,,,,,,,,,,,,,
346.0, 78.0, 2.8,0.0, -22.0,3.0, -19.1,-18.7, 343.0, 0.0, 0.0,78.0,2021-02-12 22:00:00,7,,,,,,,,,,,,,,,,
352.0, 78.0, 3.0,0.0, -21.6,5.0, -18.7,-18.5, 346.0, 0.0, 0.0,78.0,2021-02-12 23:00:00,7,,,,,,,,,,,,,,,,
