pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,272.0, None,9.1,9.1, -1.0, None, None, None,-6.0,2023-07-23 00:00:00, None,30
None, None,272.0, None,8.7,8.6, -1.0, None, None, 0.0,-6.0,2023-07-23 01:00:00, None,30
None, None,291.0, None,6.9,6.8, -1.0, None, None, None,-7.0,2023-07-23 07:00:00, None,30
None, None,293.0, None,19.0,16.5, -3.0, None, None, None,-6.0,2023-07-24 12:00:00, None,30
None, None,294.0, None,14.0,14.0, -2.0, None, None, None,-1.0,2023-07-24 20:00:00, None,30
None, None,294.0, None,12.4,11.8, -2.0, None, None, None,-7.0,2023-07-25 10:00:00, None,30
None, None,294.0, None,21.1,19.8, -3.0, None, None, None,-1.0,2023-07-25 15:00:00, None,30
None, None,294.0, None,10.7,10.2, -2.0, None, None, None,-7.0,2023-07-27 08:00:00, None,30
None, None,294.0, None,16.6,15.7, -2.0, None, None, None,-5.0,2023-07-27 12:00:00, None,30
None, None,294.0, None,18.1,17.3, -2.0, None, None, None,-2.0,2023-07-27 15:00:00, None,30
None, None,294.0, None,14.5,14.5, -2.0, None, None, None,-2.0,2023-07-27 22:00:00, None,30
1.0, None,295.0, None,22.0,21.1, -3.0, None, None, None,1.0,2023-07-28 15:00:00, None,30
None, None,295.0, None,8.7,8.8, -2.0, None, None, None,-6.0,2023-07-29 03:00:00, None,30
