ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
,896.0,451.0, None, None,2017-06-04 00:00:00,13.3, None, None, None,23
,896.0,448.0, None, None,2017-06-04 01:00:00,13.2, None, None, None,23
,896.0,445.0, None, None,2017-06-04 02:00:00,11.7, None, None, None,23
,896.0,443.0, None, None,2017-06-04 03:00:00,11.6, None, None, None,23
,896.0,441.0, None, None,2017-06-04 04:00:00,9.8, None, None, None,23
,897.0,440.0, None, None,2017-06-04 05:00:00,7.7, None, None, None,23
,896.0,438.0, None, None,2017-06-04 06:00:00,8.8, None, None, None,23
,897.0,438.0, None, None,2017-06-04 07:00:00,7.8, None, None, None,23
,897.0,437.0, None, None,2017-06-04 08:00:00,8.2, None, None, None,23
,897.0,436.0, None, None,2017-06-04 09:00:00,7.0, None, None, None,23
,897.0,435.0, None, None,2017-06-04 10:00:00,6.5, None, None, None,23
,897.0,434.0, None, None,2017-06-04 11:00:00,6.8, None, None, None,23
,897.0,434.0, None, None,2017-06-04 12:00:00,6.6, None, None, None,23
,897.0,433.0, None, None,2017-06-04 13:00:00,7.4, None, None, None,23
,897.0,433.0, None, None,2017-06-04 14:00:00,7.9, None, None, None,23
,897.0,433.0, None, None,2017-06-04 15:00:00,9.1, None, None, None,23
,897.0,433.0, None, None,2017-06-04 16:00:00,10.4, None, None, None,23
,897.0,433.0, None, None,2017-06-04 17:00:00,9.4, None, None, None,23
,897.0,432.0, None, None,2017-06-04 18:00:00,10.1, None, None, None,23
,897.0,431.0, None, None,2017-06-04 19:00:00,9.7, None, None, None,23
,897.0,428.0, None, None,2017-06-04 20:00:00,9.7, None, None, None,23
,897.0,425.0, None, None,2017-06-04 21:00:00,10.9, None, None, None,23
,897.0,422.0, None, None,2017-06-04 22:00:00,10.2, None, None, None,23
,897.0,418.0, None, None,2017-06-04 23:00:00,9.4, None, None, None,23
,897.0,415.0, None, None,2017-06-05 00:00:00,9.7, None, None, None,23
,897.0,413.0, None, None,2017-06-05 01:00:00,9.7, None, None, None,23
,897.0,412.0, None, None,2017-06-05 02:00:00,8.6, None, None, None,23
,897.0,409.0, None, None,2017-06-05 03:00:00,6.9, None, None, None,23
,903.0,408.0, None, None,2017-06-05 04:00:00,3.4, None, None, None,23
,902.0,408.0, None, None,2017-06-05 05:00:00,3.1, None, None, None,23
,903.0,405.0, None, None,2017-06-05 06:00:00,1.8, None, None, None,23
,903.0,403.0, None, None,2017-06-05 07:00:00,1.6, None, None, None,23
,903.0,401.0, None, None,2017-06-05 08:00:00,0.8, None, None, None,23
,903.0,401.0, None, None,2017-06-05 09:00:00,0.2, None, None, None,23
,903.0,405.0, None, None,2017-06-05 10:00:00,-0.1, None, None, None,23
,903.0,411.0, None, None,2017-06-05 11:00:00,-0.2, None, None, None,23
,903.0,414.0, None, None,2017-06-05 12:00:00,-0.5, None, None, None,23
,903.0,418.0, None, None,2017-06-05 13:00:00,0.0, None, None, None,23
,903.0,420.0, None, None,2017-06-05 14:00:00,1.2, None, None, None,23
,903.0,422.0, None, None,2017-06-05 15:00:00,4.4, None, None, None,23
,903.0,422.0, None, None,2017-06-05 16:00:00,8.0, None, None, None,23
,904.0,423.0, None, None,2017-06-05 17:00:00,8.9, None, None, None,23
,904.0,425.0, None, None,2017-06-05 18:00:00,9.4, None, None, None,23
,903.0,425.0, None, None,2017-06-05 19:00:00,10.5, None, None, None,23
,903.0,420.0, None, None,2017-06-05 20:00:00,11.0, None, None, None,23
,903.0,412.0, None, None,2017-06-05 21:00:00,11.1, None, None, None,23
,903.0,404.0, None, None,2017-06-05 22:00:00,10.3, None, None, None,23
,903.0,399.0, None, None,2017-06-05 23:00:00,12.0, None, None, None,23
,902.0,394.0, None, None,2017-06-06 00:00:00,13.2, None, None, None,23
,902.0,388.0, None, None,2017-06-06 01:00:00,12.6, None, None, None,23
,902.0,382.0, None, None,2017-06-06 02:00:00,12.5, None, None, None,23
,902.0,377.0, None, None,2017-06-06 03:00:00,10.1, None, None, None,23
,902.0,373.0, None, None,2017-06-06 04:00:00,7.3, None, None, None,23
,902.0,370.0, None, None,2017-06-06 05:00:00,6.6, None, None, None,23
,902.0,368.0, None, None,2017-06-06 06:00:00,6.3, None, None, None,23
,902.0,368.0, None, None,2017-06-06 07:00:00,5.8, None, None, None,23
,902.0,368.0, None, None,2017-06-06 08:00:00,6.4, None, None, None,23
,902.0,368.0, None, None,2017-06-06 09:00:00,7.2, None, None, None,23
,902.0,368.0, None, None,2017-06-06 10:00:00,7.3, None, None, None,23
,902.0,369.0, None, None,2017-06-06 11:00:00,5.7, None, None, None,23
,902.0,371.0, None, None,2017-06-06 12:00:00,7.1, None, None, None,23
,902.0,371.0, None, None,2017-06-06 13:00:00,7.7, None, None, None,23
,902.0,372.0, None, None,2017-06-06 14:00:00,8.5, None, None, None,23
,902.0,372.0, None, None,2017-06-06 15:00:00,9.3, None, None, None,23
,902.0,372.0, None, None,2017-06-06 16:00:00,10.1, None, None, None,23
,902.0,370.0, None, None,2017-06-06 17:00:00,10.5, None, None, None,23
,902.0,367.0, None, None,2017-06-06 18:00:00,12.2, None, None, None,23
,902.0,365.0, None, None,2017-06-06 19:00:00,12.7, None, None, None,23
,902.0,361.0, None, None,2017-06-06 20:00:00,13.9, None, None, None,23
,901.0,356.0, None, None,2017-06-06 21:00:00,14.1, None, None, None,23
,901.0,353.0, None, None,2017-06-06 22:00:00,15.7, None, None, None,23
,901.0,349.0, None, None,2017-06-06 23:00:00,16.9, None, None, None,23
,900.0,343.0, None, None,2017-06-07 00:00:00,17.5, None, None, None,23
,900.0,337.0, None, None,2017-06-07 01:00:00,16.5, None, None, None,23
,900.0,331.0, None, None,2017-06-07 02:00:00,16.1, None, None, None,23
,900.0,326.0, None, None,2017-06-07 03:00:00,13.1, None, None, None,23
,900.0,323.0, None, None,2017-06-07 04:00:00,10.9, None, None, None,23
,900.0,319.0, None, None,2017-06-07 05:00:00,10.5, None, None, None,23
,900.0,317.0, None, None,2017-06-07 06:00:00,10.4, None, None, None,23
,900.0,315.0, None, None,2017-06-07 07:00:00,9.5, None, None, None,23
,900.0,313.0, None, None,2017-06-07 08:00:00,9.5, None, None, None,23
,901.0,312.0, None, None,2017-06-07 09:00:00,9.1, None, None, None,23
,901.0,311.0, None, None,2017-06-07 10:00:00,9.8, None, None, None,23
,901.0,310.0, None, None,2017-06-07 11:00:00,8.8, None, None, None,23
,901.0,309.0, None, None,2017-06-07 12:00:00,9.4, None, None, None,23
,901.0,308.0, None, None,2017-06-07 13:00:00,10.3, None, None, None,23
,901.0,308.0, None, None,2017-06-07 14:00:00,12.3, None, None, None,23
,900.0,308.0, None, None,2017-06-07 15:00:00,13.5, None, None, None,23
,900.0,308.0, None, None,2017-06-07 16:00:00,13.8, None, None, None,23
,900.0,308.0, None, None,2017-06-07 17:00:00,14.8, None, None, None,23
,900.0,308.0, None, None,2017-06-07 18:00:00,16.0, None, None, None,23
,900.0,307.0, None, None,2017-06-07 19:00:00,17.4, None, None, None,23
,900.0,306.0, None, None,2017-06-07 20:00:00,18.1, None, None, None,23
,900.0,301.0, None, None,2017-06-07 21:00:00,19.0, None, None, None,23
,899.0,295.0, None, None,2017-06-07 22:00:00,20.1, None, None, None,23
,899.0,290.0, None, None,2017-06-07 23:00:00,20.7, None, None, None,23
,899.0,283.0, None, None,2017-06-08 00:00:00,20.6, None, None, None,23
,899.0,278.0, None, None,2017-06-08 01:00:00,19.3, None, None, None,23
,899.0,272.0, None, None,2017-06-08 02:00:00,17.5, None, None, None,23
,899.0,268.0, None, None,2017-06-08 03:00:00,17.2, None, None, None,23
,899.0,264.0, None, None,2017-06-08 04:00:00,16.4, None, None, None,23
,899.0,262.0, None, None,2017-06-08 05:00:00,16.4, None, None, None,23
,899.0,260.0, None, None,2017-06-08 06:00:00,15.8, None, None, None,23
,899.0,258.0, None, None,2017-06-08 07:00:00,15.9, None, None, None,23
,899.0,255.0, None, None,2017-06-08 08:00:00,14.5, None, None, None,23
,899.0,253.0, None, None,2017-06-08 09:00:00,15.1, None, None, None,23
,899.0,251.0, None, None,2017-06-08 10:00:00,15.2, None, None, None,23
,900.0,250.0, None, None,2017-06-08 11:00:00,13.3, None, None, None,23
,899.0,249.0, None, None,2017-06-08 12:00:00,14.1, None, None, None,23
,899.0,248.0, None, None,2017-06-08 13:00:00,14.6, None, None, None,23
,900.0,247.0, None, None,2017-06-08 14:00:00,14.1, None, None, None,23
,900.0,246.0, None, None,2017-06-08 15:00:00,14.6, None, None, None,23
,900.0,244.0, None, None,2017-06-08 16:00:00,14.8, None, None, None,23
