wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
339.0, None, None,0.0, None,7.0, None,16.7, None, None, None,40.0,2017-06-04 16:00:00,23,,,,,,,,,,,,,
321.0, None, None,0.0, None,7.7, None,16.4, None, None, None,38.0,2017-06-04 17:00:00,23,,,,,,,,,,,,,
334.0, None, None,0.0, None,6.8, None,17.4, None, None, None,29.0,2017-06-04 18:00:00,23,,,,,,,,,,,,,
335.0, None, None,0.0, None,8.1, None,14.5, None, None, None,37.0,2017-06-04 19:00:00,23,,,,,,,,,,,,,
343.0, None, None,0.0, None,8.5, None,10.7, None, None, None,41.0,2017-06-04 20:00:00,23,,,,,,,,,,,,,
63.0, None, None,0.0, None,3.7, None,7.4, None, None, None,68.0,2017-06-04 21:00:00,23,,,,,,,,,,,,,
10.0, None, None,0.0, None,5.2, None,6.5, None, None, None,62.0,2017-06-04 22:00:00,23,,,,,,,,,,,,,
34.0, None, None,0.0, None,5.0, None,5.0, None, None, None,73.0,2017-06-04 23:00:00,23,,,,,,,,,,,,,
50.0, None, None,0.0, None,5.6, None,4.6, None, None, None,76.0,2017-06-05 00:00:00,23,,,,,,,,,,,,,
69.0, None, None,0.0, None,8.9, None,3.6, None, None, None,76.0,2017-06-05 01:00:00,23,,,,,,,,,,,,,
318.0, None, None,0.0, None,5.5, None,1.7, None, None, None,84.0,2017-06-05 02:00:00,23,,,,,,,,,,,,,
72.0, None, None,0.0, None,7.6, None,2.0, None, None, None,81.0,2017-06-05 03:00:00,23,,,,,,,,,,,,,
64.0, None, None,0.0, None,5.7, None,0.8, None, None, None,85.0,2017-06-05 04:00:00,23,,,,,,,,,,,,,
72.0, None, None,0.0, None,7.5, None,2.6, None, None, None,78.0,2017-06-05 05:00:00,23,,,,,,,,,,,,,
74.0, None, None,0.0, None,4.3, None,5.4, None, None, None,73.0,2017-06-05 06:00:00,23,,,,,,,,,,,,,
329.0, None, None,0.0, None,4.3, None,10.3, None, None, None,50.0,2017-06-05 07:00:00,23,,,,,,,,,,,,,
64.0, None, None,0.0, None,4.1, None,13.0, None, None, None,45.0,2017-06-05 08:00:00,23,,,,,,,,,,,,,
147.0, None, None,0.0, None,5.0, None,14.5, None, None, None,43.0,2017-06-05 09:00:00,23,,,,,,,,,,,,,
235.0, None, None,0.0, None,5.5, None,16.4, None, None, None,35.0,2017-06-05 10:00:00,23,,,,,,,,,,,,,
227.0, None, None,0.0, None,8.0, None,17.9, None, None, None,31.0,2017-06-05 11:00:00,23,,,,,,,,,,,,,
206.0, None, None,0.0, None,8.8, None,19.1, None, None, None,32.0,2017-06-05 12:00:00,23,,,,,,,,,,,,,
180.0, None, None,0.0, None,5.8, None,20.2, None, None, None,23.0,2017-06-05 13:00:00,23,,,,,,,,,,,,,
284.0, None, None,0.0, None,5.4, None,20.4, None, None, None,18.0,2017-06-05 14:00:00,23,,,,,,,,,,,,,
174.0, None, None,0.0, None,7.0, None,21.7, None, None, None,17.0,2017-06-05 15:00:00,23,,,,,,,,,,,,,
208.0, None, None,0.0, None,6.0, None,21.7, None, None, None,22.0,2017-06-05 16:00:00,23,,,,,,,,,,,,,
191.0, None, None,0.0, None,7.4, None,21.0, None, None, None,22.0,2017-06-05 17:00:00,23,,,,,,,,,,,,,
165.0, None, None,0.0, None,5.7, None,20.0, None, None, None,27.0,2017-06-05 18:00:00,23,,,,,,,,,,,,,
154.0, None, None,0.0, None,4.7, None,16.2, None, None, None,37.0,2017-06-05 19:00:00,23,,,,,,,,,,,,,
42.0, None, None,0.0, None,1.6, None,11.6, None, None, None,54.0,2017-06-05 20:00:00,23,,,,,,,,,,,,,
8.0, None, None,0.0, None,2.9, None,8.4, None, None, None,70.0,2017-06-05 21:00:00,23,,,,,,,,,,,,,
322.0, None, None,0.0, None,1.7, None,6.3, None, None, None,80.0,2017-06-05 22:00:00,23,,,,,,,,,,,,,
2.0, None, None,0.0, None,1.8, None,5.5, None, None, None,88.0,2017-06-05 23:00:00,23,,,,,,,,,,,,,
260.0, None, None,0.0, None,3.0, None,4.5, None, None, None,89.0,2017-06-06 00:00:00,23,,,,,,,,,,,,,
332.0, None, None,0.0, None,2.4, None,4.0, None, None, None,92.0,2017-06-06 01:00:00,23,,,,,,,,,,,,,
263.0, None, None,0.0, None,4.5, None,3.5, None, None, None,94.0,2017-06-06 02:00:00,23,,,,,,,,,,,,,
77.0, None, None,0.0, None,5.7, None,4.9, None, None, None,83.0,2017-06-06 03:00:00,23,,,,,,,,,,,,,
316.0, None, None,0.0, None,2.4, None,3.6, None, None, None,94.0,2017-06-06 04:00:00,23,,,,,,,,,,,,,
25.0, None, None,0.0, None,3.4, None,4.4, None, None, None,92.0,2017-06-06 05:00:00,23,,,,,,,,,,,,,
348.0, None, None,0.0, None,1.7, None,7.4, None, None, None,82.0,2017-06-06 06:00:00,23,,,,,,,,,,,,,
146.0, None, None,0.0, None,3.6, None,13.4, None, None, None,58.0,2017-06-06 07:00:00,23,,,,,,,,,,,,,
109.0, None, None,0.0, None,3.7, None,16.5, None, None, None,47.0,2017-06-06 08:00:00,23,,,,,,,,,,,,,
173.0, None, None,0.0, None,6.5, None,18.1, None, None, None,42.0,2017-06-06 09:00:00,23,,,,,,,,,,,,,
191.0, None, None,0.0, None,9.7, None,19.8, None, None, None,36.0,2017-06-06 10:00:00,23,,,,,,,,,,,,,
177.0, None, None,0.0, None,9.9, None,20.8, None, None, None,29.0,2017-06-06 11:00:00,23,,,,,,,,,,,,,
174.0, None, None,0.0, None,8.1, None,23.2, None, None, None,26.0,2017-06-06 12:00:00,23,,,,,,,,,,,,,
184.0, None, None,0.0, None,7.9, None,23.2, None, None, None,23.0,2017-06-06 13:00:00,23,,,,,,,,,,,,,
206.0, None, None,0.0, None,9.1, None,24.6, None, None, None,17.0,2017-06-06 14:00:00,23,,,,,,,,,,,,,
184.0, None, None,0.0, None,8.1, None,24.7, None, None, None,19.0,2017-06-06 15:00:00,23,,,,,,,,,,,,,
168.0, None, None,0.0, None,8.3, None,24.8, None, None, None,19.0,2017-06-06 16:00:00,23,,,,,,,,,,,,,
169.0, None, None,0.0, None,7.3, None,24.3, None, None, None,20.0,2017-06-06 17:00:00,23,,,,,,,,,,,,,
157.0, None, None,0.0, None,4.8, None,20.7, None, None, None,34.0,2017-06-06 18:00:00,23,,,,,,,,,,,,,
349.0, None, None,0.0, None,2.8, None,17.9, None, None, None,42.0,2017-06-06 19:00:00,23,,,,,,,,,,,,,
342.0, None, None,0.0, None,4.3, None,14.0, None, None, None,66.0,2017-06-06 20:00:00,23,,,,,,,,,,,,,
3.0, None, None,0.0, None,2.1, None,10.5, None, None, None,74.0,2017-06-06 21:00:00,23,,,,,,,,,,,,,
86.0, None, None,0.0, None,1.7, None,9.0, None, None, None,82.0,2017-06-06 22:00:00,23,,,,,,,,,,,,,
62.0, None, None,0.0, None,5.7, None,10.4, None, None, None,68.0,2017-06-06 23:00:00,23,,,,,,,,,,,,,
306.0, None, None,0.0, None,4.0, None,10.0, None, None, None,68.0,2017-06-07 00:00:00,23,,,,,,,,,,,,,
233.0, None, None,0.0, None,2.4, None,6.9, None, None, None,85.0,2017-06-07 01:00:00,23,,,,,,,,,,,,,
60.0, None, None,0.0, None,5.1, None,7.6, None, None, None,74.0,2017-06-07 02:00:00,23,,,,,,,,,,,,,
56.0, None, None,0.0, None,5.1, None,7.9, None, None, None,70.0,2017-06-07 03:00:00,23,,,,,,,,,,,,,
259.0, None, None,0.0, None,3.8, None,5.8, None, None, None,85.0,2017-06-07 04:00:00,23,,,,,,,,,,,,,
296.0, None, None,0.0, None,2.7, None,8.6, None, None, None,69.0,2017-06-07 05:00:00,23,,,,,,,,,,,,,
142.0, None, None,0.0, None,3.7, None,11.9, None, None, None,74.0,2017-06-07 06:00:00,23,,,,,,,,,,,,,
240.0, None, None,0.0, None,2.1, None,13.5, None, None, None,62.0,2017-06-07 07:00:00,23,,,,,,,,,,,,,
153.0, None, None,0.0, None,3.3, None,16.3, None, None, None,53.0,2017-06-07 08:00:00,23,,,,,,,,,,,,,
183.0, None, None,0.0, None,3.5, None,19.4, None, None, None,46.0,2017-06-07 09:00:00,23,,,,,,,,,,,,,
165.0, None, None,0.0, None,3.7, None,22.2, None, None, None,37.0,2017-06-07 10:00:00,23,,,,,,,,,,,,,
132.0, None, None,0.0, None,5.3, None,24.0, None, None, None,29.0,2017-06-07 11:00:00,23,,,,,,,,,,,,,
204.0, None, None,0.0, None,8.2, None,25.7, None, None, None,24.0,2017-06-07 12:00:00,23,,,,,,,,,,,,,
199.0, None, None,0.0, None,6.2, None,27.0, None, None, None,23.0,2017-06-07 13:00:00,23,,,,,,,,,,,,,
187.0, None, None,0.0, None,6.1, None,27.8, None, None, None,23.0,2017-06-07 14:00:00,23,,,,,,,,,,,,,
111.0, None, None,0.0, None,6.1, None,27.4, None, None, None,24.0,2017-06-07 15:00:00,23,,,,,,,,,,,,,
161.0, None, None,0.0, None,9.3, None,28.5, None, None, None,23.0,2017-06-07 16:00:00,23,,,,,,,,,,,,,
172.0, None, None,0.0, None,6.6, None,26.3, None, None, None,24.0,2017-06-07 17:00:00,23,,,,,,,,,,,,,
158.0, None, None,0.0, None,7.8, None,24.8, None, None, None,25.0,2017-06-07 18:00:00,23,,,,,,,,,,,,,
134.0, None, None,0.0, None,4.2, None,22.2, None, None, None,34.0,2017-06-07 19:00:00,23,,,,,,,,,,,,,
5.0, None, None,0.0, None,3.0, None,18.0, None, None, None,57.0,2017-06-07 20:00:00,23,,,,,,,,,,,,,
61.0, None, None,0.0, None,2.9, None,15.0, None, None, None,67.0,2017-06-07 21:00:00,23,,,,,,,,,,,,,
15.0, None, None,0.0, None,3.7, None,14.0, None, None, None,68.0,2017-06-07 22:00:00,23,,,,,,,,,,,,,
13.0, None, None,0.0, None,3.5, None,13.1, None, None, None,74.0,2017-06-07 23:00:00,23,,,,,,,,,,,,,
359.0, None, None,0.0, None,2.2, None,11.4, None, None, None,82.0,2017-06-08 00:00:00,23,,,,,,,,,,,,,
349.0, None, None,0.0, None,2.3, None,10.9, None, None, None,84.0,2017-06-08 01:00:00,23,,,,,,,,,,,,,
21.0, None, None,0.0, None,2.3, None,10.0, None, None, None,85.0,2017-06-08 02:00:00,23,,,,,,,,,,,,,
359.0, None, None,0.0, None,2.3, None,8.9, None, None, None,90.0,2017-06-08 03:00:00,23,,,,,,,,,,,,,
71.0, None, None,0.0, None,3.6, None,8.4, None, None, None,93.0,2017-06-08 04:00:00,23,,,,,,,,,,,,,
324.0, None, None,0.0, None,2.7, None,9.0, None, None, None,94.0,2017-06-08 05:00:00,23,,,,,,,,,,,,,
289.0, None, None,0.0, None,0.0, None,12.1, None, None, None,89.0,2017-06-08 06:00:00,23,,,,,,,,,,,,,
168.0, None, None,0.0, None,3.5, None,18.6, None, None, None,56.0,2017-06-08 07:00:00,23,,,,,,,,,,,,,
128.0, None, None,0.0, None,5.8, None,18.5, None, None, None,58.0,2017-06-08 08:00:00,23,,,,,,,,,,,,,
156.0, None, None,0.0, None,9.1, None,20.8, None, None, None,52.0,2017-06-08 09:00:00,23,,,,,,,,,,,,,
160.0, None, None,0.0, None,14.6, None,21.9, None, None, None,40.0,2017-06-08 10:00:00,23,,,,,,,,,,,,,
163.0, None, None,0.0, None,8.9, None,21.5, None, None, None,38.0,2017-06-08 11:00:00,23,,,,,,,,,,,,,
175.0, None, None,0.0, None,11.3, None,20.8, None, None, None,41.0,2017-06-08 12:00:00,23,,,,,,,,,,,,,
159.0, None, None,0.0, None,10.6, None,16.9, None, None, None,62.0,2017-06-08 13:00:00,23,,,,,,,,,,,,,
176.0, None, None,0.0, None,9.0, None,15.2, None, None, None,81.0,2017-06-08 14:00:00,23,,,,,,,,,,,,,
183.0, None, None,0.0, None,11.6, None,16.0, None, None, None,59.0,2017-06-08 15:00:00,23,,,,,,,,,,,,,
167.0, None, None,0.0, None,9.7, None,13.8, None, None, None,65.0,2017-06-08 16:00:00,23,,,,,,,,,,,,,
311.0, None, None,1.4, None,6.7, None,9.9, None, None, None,90.0,2017-06-08 17:00:00,23,,,,,,,,,,,,,
88.0, None, None,0.8, None,3.2, None,9.6, None, None, None,99.0,2017-06-08 18:00:00,23,,,,,,,,,,,,,
168.0, None, None,0.2, None,2.1, None,9.7, None, None, None,100.0,2017-06-08 19:00:00,23,,,,,,,,,,,,,
158.0, None, None,0.0, None,2.0, None,8.9, None, None, None,100.0,2017-06-08 20:00:00,23,,,,,,,,,,,,,
227.0, None, None,0.0, None,1.8, None,8.2, None, None, None,100.0,2017-06-08 21:00:00,23,,,,,,,,,,,,,
346.0, None, None,0.0, None,6.4, None,7.9, None, None, None,100.0,2017-06-08 22:00:00,23,,,,,,,,,,,,,
352.0, None, None,0.2, None,7.2, None,7.2, None, None, None,98.0,2017-06-08 23:00:00,23,,,,,,,,,,,,,
355.0, None, None,0.0, None,5.3, None,6.2, None, None, None,92.0,2017-06-09 00:00:00,23,,,,,,,,,,,,,
23.0, None, None,0.0, None,4.8, None,5.6, None, None, None,98.0,2017-06-09 01:00:00,23,,,,,,,,,,,,,
57.0, None, None,0.0, None,5.8, None,4.8, None, None, None,99.0,2017-06-09 02:00:00,23,,,,,,,,,,,,,
41.0, None, None,0.0, None,4.8, None,4.8, None, None, None,97.0,2017-06-09 03:00:00,23,,,,,,,,,,,,,
358.0, None, None,0.0, None,4.5, None,4.6, None, None, None,95.0,2017-06-09 04:00:00,23,,,,,,,,,,,,,
7.0, None, None,0.0, None,3.5, None,4.7, None, None, None,93.0,2017-06-09 05:00:00,23,,,,,,,,,,,,,
42.0, None, None,0.0, None,5.3, None,5.2, None, None, None,90.0,2017-06-09 06:00:00,23,,,,,,,,,,,,,
63.0, None, None,0.0, None,7.0, None,5.8, None, None, None,85.0,2017-06-09 07:00:00,23,,,,,,,,,,,,,
337.0, None, None,0.0, None,5.3, None,8.0, None, None, None,72.0,2017-06-09 08:00:00,23,,,,,,,,,,,,,
317.0, None, None,0.0, None,5.4, None,9.6, None, None, None,57.0,2017-06-09 09:00:00,23,,,,,,,,,,,,,
351.0, None, None,0.0, None,7.2, None,11.8, None, None, None,49.0,2017-06-09 10:00:00,23,,,,,,,,,,,,,
5.0, None, None,0.0, None,11.4, None,11.7, None, None, None,55.0,2017-06-09 11:00:00,23,,,,,,,,,,,,,
23.0, None, None,0.0, None,5.3, None,12.1, None, None, None,47.0,2017-06-09 12:00:00,23,,,,,,,,,,,,,
280.0, None, None,0.0, None,8.8, None,15.1, None, None, None,39.0,2017-06-09 13:00:00,23,,,,,,,,,,,,,
293.0, None, None,0.0, None,8.9, None,14.2, None, None, None,37.0,2017-06-09 14:00:00,23,,,,,,,,,,,,,
198.0, None, None,0.0, None,6.6, None,13.6, None, None, None,49.0,2017-06-09 15:00:00,23,,,,,,,,,,,,,
306.0, None, None,0.0, None,4.4, None,12.0, None, None, None,44.0,2017-06-09 16:00:00,23,,,,,,,,,,,,,
332.0, None, None,0.0, None,5.9, None,8.2, None, None, None,72.0,2017-06-09 17:00:00,23,,,,,,,,,,,,,
111.0, None, None,0.4, None,10.7, None,7.1, None, None, None,89.0,2017-06-09 18:00:00,23,,,,,,,,,,,,,
258.0, None, None,0.0, None,2.2, None,7.8, None, None, None,88.0,2017-06-09 19:00:00,23,,,,,,,,,,,,,
13.0, None, None,0.0, None,1.9, None,6.2, None, None, None,96.0,2017-06-09 20:00:00,23,,,,,,,,,,,,,
,,,,,,,,,,,,2017-06-04 00:00:00,23,, None, None, None, None, 12.6, 72.0, None, None,417.0,272.0, None, None
,,,,,,,,,,,,2017-06-04 01:00:00,23,, None, None, None, None, 11.0, 73.0, None, None,417.0,270.0, None, None
,,,,,,,,,,,,2017-06-04 02:00:00,23,, None, None, None, None, 11.1, 72.0, None, None,417.0,267.0, None, None
,,,,,,,,,,,,2017-06-04 03:00:00,23,, None, None, None, None, 8.8, 73.0, None, None,417.0,265.0, None, None
,,,,,,,,,,,,2017-06-04 04:00:00,23,, None, None, None, None, 7.8, 72.0, None, None,417.0,264.0, None, None
,,,,,,,,,,,,2017-06-04 05:00:00,23,, None, None, None, None, 7.3, 72.0, None, None,417.0,263.0, None, None
,,,,,,,,,,,,2017-06-04 06:00:00,23,, None, None, None, None, 6.9, 72.0, None, None,417.0,263.0, None, None
,,,,,,,,,,,,2017-06-04 07:00:00,23,, None, None, None, None, 5.6, 72.0, None, None,418.0,262.0, None, None
,,,,,,,,,,,,2017-06-04 08:00:00,23,, None, None, None, None, 5.1, 72.0, None, None,418.0,262.0, None, None
,,,,,,,,,,,,2017-06-04 09:00:00,23,, None, None, None, None, 4.5, 72.0, None, None,418.0,261.0, None, None
,,,,,,,,,,,,2017-06-04 10:00:00,23,, None, None, None, None, 3.8, 72.0, None, None,418.0,260.0, None, None
,,,,,,,,,,,,2017-06-04 11:00:00,23,, None, None, None, None, 3.2, 72.0, None, None,418.0,260.0, None, None
,,,,,,,,,,,,2017-06-04 12:00:00,23,, None, None, None, None, 2.4, 72.0, None, None,418.0,259.0, None, None
,,,,,,,,,,,,2017-06-04 13:00:00,23,, None, None, None, None, 3.4, 73.0, None, None,418.0,259.0, None, None
,,,,,,,,,,,,2017-06-04 14:00:00,23,, None, None, None, None, 4.4, 72.0, None, None,418.0,259.0, None, None
,,,,,,,,,,,,2017-06-04 15:00:00,23,, None, None, None, None, 4.1, 72.0, None, None,418.0,258.0, None, None
,,,,,,,,,,,,2017-06-04 16:00:00,23,, 258.0, None, None, None, 6.1, 72.0, None, None,418.0,258.0, None, None
,,,,,,,,,,,,2017-06-04 17:00:00,23,, None, None, None, None, 6.2, 72.0, None, None,418.0,258.0, None, None
,,,,,,,,,,,,2017-06-04 18:00:00,23,, None, None, None, None, 7.8, 71.0, None, None,418.0,258.0, None, None
,,,,,,,,,,,,2017-06-04 19:00:00,23,, None, None, None, None, 9.3, 71.0, None, None,417.0,258.0, None, None
,,,,,,,,,,,,2017-06-04 20:00:00,23,, None, None, None, None, 9.1, 71.0, None, None,417.0,256.0, None, None
,,,,,,,,,,,,2017-06-04 21:00:00,23,, None, None, None, None, 9.2, 70.0, None, None,417.0,254.0, None, None
,,,,,,,,,,,,2017-06-04 22:00:00,23,, None, None, None, None, 9.6, 69.0, None, None,417.0,252.0, None, None
,,,,,,,,,,,,2017-06-04 23:00:00,23,, None, None, None, None, 10.1, 69.0, None, None,417.0,248.0, None, None
,,,,,,,,,,,,2017-06-05 00:00:00,23,, None, None, None, None, 9.4, 69.0, None, None,417.0,246.0, None, None
,,,,,,,,,,,,2017-06-05 01:00:00,23,, None, None, None, None, 9.7, 69.0, None, None,417.0,244.0, None, None
,,,,,,,,,,,,2017-06-05 02:00:00,23,, None, None, None, None, 8.5, 68.0, None, None,417.0,242.0, None, None
,,,,,,,,,,,,2017-06-05 03:00:00,23,, None, None, None, None, 7.8, 68.0, None, None,417.0,241.0, None, None
,,,,,,,,,,,,2017-06-05 04:00:00,23,, None, None, None, None, 4.4, 68.0, None, None,417.0,239.0, None, None
,,,,,,,,,,,,2017-06-05 05:00:00,23,, None, None, None, None, 3.3, 68.0, None, None,417.0,238.0, None, None
,,,,,,,,,,,,2017-06-05 06:00:00,23,, None, None, None, None, 1.3, 68.0, None, None,417.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 07:00:00,23,, None, None, None, None, 0.3, 69.0, None, None,418.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 08:00:00,23,, None, None, None, None, -0.5, 69.0, None, None,418.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 09:00:00,23,, None, None, None, None, -0.8, 68.0, None, None,418.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 10:00:00,23,, None, None, None, None, -1.7, 69.0, None, None,418.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 11:00:00,23,, None, None, None, None, -1.8, 69.0, None, None,418.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 12:00:00,23,, None, None, None, None, None, None, None, None,418.0,237.0, None, None
,,,,,,,,,,,,2017-06-05 13:00:00,23,, None, None, None, None, None, None, None, None,418.0,235.0, None, None
,,,,,,,,,,,,2017-06-05 14:00:00,23,, None, None, None, None, None, None, None, None,418.0,235.0, None, None
,,,,,,,,,,,,2017-06-05 15:00:00,23,, None, None, None, None, 3.3, 69.0, None, None,418.0,234.0, None, None
,,,,,,,,,,,,2017-06-05 16:00:00,23,, 259.0, None, None, None, 6.2, 68.0, None, None,418.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 17:00:00,23,, None, None, None, None, 8.4, 68.0, None, None,418.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 18:00:00,23,, None, None, None, None, 10.6, 67.0, None, None,418.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 19:00:00,23,, None, None, None, None, 11.9, 67.0, None, None,417.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 20:00:00,23,, None, None, None, None, 13.0, 66.0, None, None,417.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 21:00:00,23,, None, None, None, None, 12.3, 65.0, None, None,417.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 22:00:00,23,, None, None, None, None, 14.3, 64.0, None, None,417.0,233.0, None, None
,,,,,,,,,,,,2017-06-05 23:00:00,23,, None, None, None, None, 14.0, 64.0, None, None,417.0,233.0, None, None
,,,,,,,,,,,,2017-06-06 00:00:00,23,, None, None, None, None, 13.4, 64.0, None, None,417.0,227.0, None, None
,,,,,,,,,,,,2017-06-06 01:00:00,23,, None, None, None, None, 13.3, 62.0, None, None,417.0,222.0, None, None
,,,,,,,,,,,,2017-06-06 02:00:00,23,, None, None, None, None, 11.6, 63.0, None, None,417.0,219.0, None, None
,,,,,,,,,,,,2017-06-06 03:00:00,23,, None, None, None, None, 10.5, 63.0, None, None,417.0,218.0, None, None
,,,,,,,,,,,,2017-06-06 04:00:00,23,, None, None, None, None, 7.9, 63.0, None, None,417.0,217.0, None, None
,,,,,,,,,,,,2017-06-06 05:00:00,23,, None, None, None, None, 6.0, 63.0, None, None,417.0,215.0, None, None
,,,,,,,,,,,,2017-06-06 06:00:00,23,, None, None, None, None, 5.1, 63.0, None, None,418.0,214.0, None, None
,,,,,,,,,,,,2017-06-06 07:00:00,23,, None, None, None, None, 4.7, 63.0, None, None,418.0,214.0, None, None
,,,,,,,,,,,,2017-06-06 08:00:00,23,, None, None, None, None, 4.3, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 09:00:00,23,, None, None, None, None, 3.7, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 10:00:00,23,, None, None, None, None, 5.1, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 11:00:00,23,, None, None, None, None, 4.4, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 12:00:00,23,, None, None, None, None, 5.0, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 13:00:00,23,, None, None, None, None, 7.0, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 14:00:00,23,, None, None, None, None, 8.9, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 15:00:00,23,, None, None, None, None, 9.9, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 16:00:00,23,, 258.0, None, None, None, 11.9, 63.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 17:00:00,23,, None, None, None, None, 12.6, 62.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 18:00:00,23,, None, None, None, None, 15.0, 61.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 19:00:00,23,, None, None, None, None, 15.9, 61.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 20:00:00,23,, None, None, None, None, 16.6, 60.0, None, None,418.0,213.0, None, None
,,,,,,,,,,,,2017-06-06 21:00:00,23,, None, None, None, None, 17.3, 59.0, None, None,418.0,210.0, None, None
,,,,,,,,,,,,2017-06-06 22:00:00,23,, None, None, None, None, 18.0, 58.0, None, None,418.0,203.0, None, None
,,,,,,,,,,,,2017-06-06 23:00:00,23,, None, None, None, None, 18.2, 58.0, None, None,418.0,198.0, None, None
,,,,,,,,,,,,2017-06-07 00:00:00,23,, None, None, None, None, 17.3, 57.0, None, None,418.0,192.0, None, None
,,,,,,,,,,,,2017-06-07 01:00:00,23,, None, None, None, None, 16.5, 56.0, None, None,418.0,187.0, None, None
,,,,,,,,,,,,2017-06-07 02:00:00,23,, None, None, None, None, 15.3, 56.0, None, None,418.0,184.0, None, None
,,,,,,,,,,,,2017-06-07 03:00:00,23,, None, None, None, None, 13.4, 56.0, None, None,418.0,182.0, None, None
