WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, 21.9, 4.227, None,2017-08-13 00:00:00, 21.27,33
None, 21.3, 4.81, None,2017-08-13 01:00:00, 19.59,33
None, 19.6, 2.388, None,2017-08-13 02:00:00, 16.6,33
None, 16.6, 1.453, None,2017-08-13 03:00:00, 15.21,33
None, 15.2, 1.405, None,2017-08-13 04:00:00, 14.06,33
None, 14.1, 0.865, None,2017-08-13 05:00:00, 13.95,33
None, 14.0, 0.6, None,2017-08-13 06:00:00, 13.9,33
None, 13.9, 1.646, None,2017-08-13 07:00:00, 14.37,33
None, 14.4, 2.129, None,2017-08-13 08:00:00, 14.07,33
None, 14.1, 1.004, None,2017-08-13 09:00:00, 13.8,33
None, 13.8, 2.418, None,2017-08-13 10:00:00, 14.04,33
None, 14.0, 2.824, None,2017-08-13 11:00:00, 13.93,33
None, 13.9, 2.223, None,2017-08-13 12:00:00, 15.79,33
None, 15.8, 3.948, None,2017-08-13 13:00:00, 17.33,33
None, 17.3, 2.68, None,2017-08-13 14:00:00, 18.44,33
None, 18.4, 1.119, None,2017-08-13 15:00:00, 19.18,33
None, 19.2, 2.999, None,2017-08-13 16:00:00, 18.52,33
None, 18.5, 3.461, None,2017-08-13 17:00:00, 18.48,33
None, 18.5, 3.773, None,2017-08-13 18:00:00, 19.22,33
None, 19.2, 4.307, None,2017-08-13 19:00:00, 18.7,33
None, 18.7, 2.609, None,2017-08-13 20:00:00, 17.96,33
None, 18.0, 1.605, None,2017-08-13 21:00:00, 16.33,33
None, 16.3, 2.397, None,2017-08-13 22:00:00, 15.34,33
None, 15.3, 2.333, None,2017-08-13 23:00:00, 14.38,33
None, 14.4, 2.437, None,2017-08-14 00:00:00, 13.5,33
None, 13.5, 3.949, None,2017-08-14 01:00:00, 13.07,33
None, 13.1, 3.425, None,2017-08-14 02:00:00, 12.5,33
None, 12.5, 2.52, None,2017-08-14 03:00:00, 12.28,33
None, 12.3, 3.43, None,2017-08-14 04:00:00, 11.87,33
None, 11.9, 3.356, None,2017-08-14 05:00:00, 11.17,33
None, 11.2, 2.743, None,2017-08-14 06:00:00, 9.88,33
None, 9.9, 2.377, None,2017-08-14 07:00:00, 10.41,33
None, 10.4, 3.036, None,2017-08-14 08:00:00, 11.74,33
None, 11.7, 2.817, None,2017-08-14 09:00:00, 12.7,33
None, 12.7, 2.065, None,2017-08-14 10:00:00, 13.78,33
None, 13.8, 1.866, None,2017-08-14 11:00:00, 15.21,33
None, 15.2, 1.694, None,2017-08-14 12:00:00, 15.51,33
None, 15.5, 2.376, None,2017-08-14 13:00:00, 16.01,33
None, 16.0, 2.724, None,2017-08-14 14:00:00, 16.53,33
None, 16.5, 2.365, None,2017-08-14 15:00:00, 17.07,33
None, 17.1, 1.813, None,2017-08-14 16:00:00, 17.54,33
None, 17.5, 2.085, None,2017-08-14 17:00:00, 17.65,33
None, 17.7, 1.988, None,2017-08-14 18:00:00, 17.75,33
None, 17.8, 1.614, None,2017-08-14 19:00:00, 17.28,33
None, 17.3, 1.064, None,2017-08-14 20:00:00, 15.54,33
None, 15.5, 0.617999, None,2017-08-14 21:00:00, 13.86,33
None, 13.9, 0.448, None,2017-08-14 22:00:00, 13.49,33
None, 13.5, 1.81, None,2017-08-14 23:00:00, 13.15,33
None, 13.2, 1.656, None,2017-08-15 00:00:00, 12.67,33
None, 12.7, 2.083, None,2017-08-15 01:00:00, 11.77,33
None, 11.8, 2.748, None,2017-08-15 02:00:00, 12.42,33
None, 12.4, 1.957, None,2017-08-15 03:00:00, 12.4,33
None, 12.4, 2.065, None,2017-08-15 04:00:00, 11.97,33
None, 12.0, 2.251, None,2017-08-15 05:00:00, 11.89,33
None, 11.9, 2.293, None,2017-08-15 06:00:00, 10.85,33
None, 10.9, 2.278, None,2017-08-15 07:00:00, 10.47,33
None, 10.5, 2.489, None,2017-08-15 08:00:00, 11.93,33
None, 11.9, 2.249, None,2017-08-15 09:00:00, 13.59,33
None, 13.6, 1.855, None,2017-08-15 10:00:00, 14.42,33
None, 14.4, 1.705, None,2017-08-15 11:00:00, 15.19,33
None, 15.2, 1.246, None,2017-08-15 12:00:00, 15.91,33
None, 15.9, 1.887, None,2017-08-15 13:00:00, 16.63,33
None, 16.6, 2.749, None,2017-08-15 14:00:00, 17.05,33
None, 17.1, 2.081, None,2017-08-15 15:00:00, 17.74,33
None, 17.7, 2.553, None,2017-08-15 16:00:00, 18.33,33
None, 18.3, 2.75, None,2017-08-15 17:00:00, 18.56,33
None, 18.6, 2.278, None,2017-08-15 18:00:00, 18.81,33
None, 18.8, 3.252, None,2017-08-15 19:00:00, 18.17,33
None, 18.2, 4.058, None,2017-08-15 20:00:00, 17.2,33
None, 17.2, 1.816, None,2017-08-15 21:00:00, 15.91,33
None, 15.9, 1.695, None,2017-08-15 22:00:00, 14.99,33
None, 15.0, 1.589, None,2017-08-15 23:00:00, 14.73,33
None, 14.7, 1.993, None,2017-08-16 00:00:00, 14.77,33
None, 14.8, 1.834, None,2017-08-16 01:00:00, 14.38,33
None, 14.4, 2.051, None,2017-08-16 02:00:00, 13.31,33
None, 13.3, 2.301, None,2017-08-16 03:00:00, 13.28,33
None, 13.3, 2.059, None,2017-08-16 04:00:00, 12.87,33
None, 12.9, 2.28, None,2017-08-16 05:00:00, 12.39,33
None, 12.4, 2.102, None,2017-08-16 06:00:00, 12.32,33
None, 12.3, 2.165, None,2017-08-16 07:00:00, 12.33,33
None, 12.3, 2.811, None,2017-08-16 08:00:00, 13.43,33
None, 13.4, 2.121, None,2017-08-16 09:00:00, 14.19,33
None, 14.2, 2.451, None,2017-08-16 10:00:00, 15.56,33
None, 15.6, 2.719, None,2017-08-16 11:00:00, 16.43,33
None, 16.4, 2.908, None,2017-08-16 12:00:00, 17.97,33
None, 18.0, 2.19, None,2017-08-16 13:00:00, 18.34,33
None, 18.3, 2.328, None,2017-08-16 14:00:00, 19.1,33
None, 19.1, 3.227, None,2017-08-16 15:00:00, 20.14,33
None, 20.1, 4.663, None,2017-08-16 16:00:00, 20.41,33
None, 20.4, 3.605, None,2017-08-16 17:00:00, 20.67,33
None, 20.7, 3.901, None,2017-08-16 18:00:00, 20.94,33
None, 20.9, 4.292, None,2017-08-16 19:00:00, 20.92,33
None, 20.9, 3.539, None,2017-08-16 20:00:00, 19.6,33
None, 19.6, 1.301, None,2017-08-16 21:00:00, 18.19,33
None, 18.2, 2.367, None,2017-08-16 22:00:00, 17.0,33
None, 17.0, 2.585, None,2017-08-16 23:00:00, 16.56,33
None, 16.6, 2.744, None,2017-08-17 00:00:00, 15.75,33
None, 15.8, 2.521, None,2017-08-17 01:00:00, 14.99,33
None, 15.0, 2.678, None,2017-08-17 02:00:00, 14.43,33
None, 14.4, 2.303, None,2017-08-17 03:00:00, 14.04,33
None, 14.0, 3.213, None,2017-08-17 04:00:00, 13.73,33
None, 13.7, 2.792, None,2017-08-17 05:00:00, 12.1,33
None, 12.1, 2.267, None,2017-08-17 06:00:00, 11.13,33
None, 11.1, 1.438, None,2017-08-17 07:00:00, 12.01,33
None, 12.0, 2.497, None,2017-08-17 08:00:00, 12.87,33
None, 12.9, 2.885, None,2017-08-17 09:00:00, 15.35,33
None, 15.4, 2.758, None,2017-08-17 10:00:00, 16.48,33
None, 16.5, 2.988, None,2017-08-17 11:00:00, 17.38,33
None, 17.4, 3.806, None,2017-08-17 12:00:00, 18.4,33
