ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 198.0, 29.0, None, None,2017-10-15 00:00:00, -5.1, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 01:00:00, -5.0, None, None,42
None, 198.0, 29.0, None, None,2017-10-15 02:00:00, -5.9, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 03:00:00, -6.0, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 04:00:00, -5.9, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 05:00:00, -5.9, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 06:00:00, -5.7, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 07:00:00, -5.5, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 08:00:00, -5.4, None, None,42
None, 199.0, 29.0, None, None,2017-10-15 09:00:00, -5.4, None, None,42
None, 200.0, 29.0, None, None,2017-10-15 10:00:00, -5.2, None, None,42
None, 200.0, 29.0, None, None,2017-10-15 11:00:00, -5.1, None, None,42
None, 200.0, 29.0, None, None,2017-10-15 12:00:00, -5.0, None, None,42
None, 200.0, 29.0, None, None,2017-10-15 13:00:00, -4.9, None, None,42
None, 200.0, 29.0, None, None,2017-10-15 14:00:00, -4.8, None, None,42
None, 200.0, 29.0, None, None,2017-10-15 15:00:00, -4.4, None, None,42
None, 201.0, 29.0, 882.0, None,2017-10-15 16:00:00, -3.8, None, None,42
None, 201.0, 29.0, None, None,2017-10-15 17:00:00, -2.6, None, None,42
None, 201.0, 29.0, None, None,2017-10-15 18:00:00, -2.1, None, None,42
None, 201.0, 29.0, None, None,2017-10-15 19:00:00, 0.1, None, None,42
None, 201.0, 30.0, None, None,2017-10-15 20:00:00, 1.9, None, None,42
None, 200.0, 34.0, None, None,2017-10-15 21:00:00, 1.5, None, None,42
None, 201.0, 35.0, None, None,2017-10-15 22:00:00, 1.4, None, None,42
None, 201.0, 35.0, None, None,2017-10-15 23:00:00, 1.1, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 00:00:00, 1.3, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 01:00:00, 1.5, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 02:00:00, 1.6, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 03:00:00, 1.9, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 04:00:00, 2.1, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 05:00:00, 1.7, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 06:00:00, 1.6, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 07:00:00, 1.1, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 08:00:00, 1.9, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 09:00:00, 1.7, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 11:00:00, 1.3, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 12:00:00, 1.6, None, None,42
None, 201.0, 35.0, None, None,2017-10-16 13:00:00, 1.6, None, None,42
None, 202.0, 35.0, None, None,2017-10-16 14:00:00, 0.7, None, None,42
None, 202.0, 35.0, None, None,2017-10-16 15:00:00, 1.1, None, None,42
None, 203.0, 35.0, 889.0, None,2017-10-16 16:00:00, 1.3, None, None,42
None, 203.0, 35.0, None, None,2017-10-16 17:00:00, 2.1, None, None,42
None, 204.0, 35.0, None, None,2017-10-16 18:00:00, 2.1, None, None,42
None, 205.0, 36.0, None, None,2017-10-16 19:00:00, 1.5, None, None,42
None, 207.0, 37.0, None, None,2017-10-16 20:00:00, 1.5, None, None,42
None, 208.0, 37.0, None, None,2017-10-16 21:00:00, 1.1, None, None,42
None, 208.0, 37.0, None, None,2017-10-16 22:00:00, 1.0, None, None,42
None, 210.0, 38.0, None, None,2017-10-16 23:00:00, 0.8, None, None,42
None, 212.0, 43.0, None, None,2017-10-17 00:00:00, 0.8, None, None,42
None, 214.0, 44.0, None, None,2017-10-17 01:00:00, 0.7, None, None,42
None, 215.0, 46.0, None, None,2017-10-17 02:00:00, 1.1, None, None,42
None, 216.0, 47.0, None, None,2017-10-17 03:00:00, 0.9, None, None,42
None, 217.0, 47.0, None, None,2017-10-17 04:00:00, 1.3, None, None,42
None, 218.0, 47.0, None, None,2017-10-17 05:00:00, 1.7, None, None,42
None, 218.0, 47.0, None, None,2017-10-17 06:00:00, 2.2, None, None,42
None, 218.0, 47.0, None, None,2017-10-17 07:00:00, 2.4, None, None,42
None, 219.0, 47.0, None, None,2017-10-17 08:00:00, 2.1, None, None,42
None, 219.0, 47.0, None, None,2017-10-17 09:00:00, 2.6, None, None,42
