CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-2.735,84.3,2020-02-12 00:00:00,-5.0,7
-3.233,84.6,2020-02-12 01:00:00,-5.0,7
-4.578,88.3,2020-02-12 02:00:00,-6.0,7
-6.335,89.9,2020-02-12 03:00:00,-8.0,7
-8.59,89.2,2020-02-12 04:00:00,-10.0,7
-10.36,89.1,2020-02-12 05:00:00,-11.0,7
-10.95,88.4,2020-02-12 06:00:00,-12.0,7
-10.01,87.1,2020-02-12 07:00:00,-11.0,7
-9.08,87.8,2020-02-12 08:00:00,-10.0,7
-6.517,86.5,2020-02-12 09:00:00,-8.0,7
-1.625,76.24,2020-02-12 10:00:00,-5.0,7
0.108,68.76,2020-02-12 11:00:00,-5.0,7
0.816,67.33,2020-02-12 12:00:00,-5.0,7
1.344,66.25,2020-02-12 13:00:00,-4.0,7
1.805,64.77,2020-02-12 14:00:00,-4.0,7
2.014,66.29,2020-02-12 15:00:00,-4.0,7
1.332,68.76,2020-02-12 16:00:00,-4.0,7
0.822,70.64,2020-02-12 17:00:00,-4.0,7
0.699,72.71,2020-02-12 18:00:00,-4.0,7
0.432,73.07,2020-02-12 19:00:00,-4.0,7
-0.31,76.05,2020-02-12 20:00:00,-4.0,7
-1.057,79.64,2020-02-12 21:00:00,-4.0,7
-1.644,84.6,2020-02-12 22:00:00,-4.0,7
-1.848,85.1,2020-02-12 23:00:00,-4.0,7
-2.354,86.8,2020-02-13 00:00:00,-4.0,7
-1.83,82.8,2020-02-13 01:00:00,-4.0,7
-1.985,83.2,2020-02-13 02:00:00,-4.0,7
-1.884,81.3,2020-02-13 03:00:00,-5.0,7
-2.246,82.7,2020-02-13 04:00:00,-5.0,7
-2.869,86.7,2020-02-13 05:00:00,-5.0,7
-2.397,81.5,2020-02-13 06:00:00,-5.0,7
-2.481,81.4,2020-02-13 07:00:00,-5.0,7
-1.692,76.73,2020-02-13 08:00:00,-5.0,7
-2.07,79.83,2020-02-13 09:00:00,-5.0,7
-1.651,79.61,2020-02-13 10:00:00,-4.0,7
-0.265,70.16,2020-02-13 11:00:00,-5.0,7
0.998,64.4,2020-02-13 12:00:00,-5.0,7
2.96,53.26,2020-02-13 13:00:00,-6.0,7
3.01,52.96,2020-02-13 14:00:00,-6.0,7
2.654,55.23,2020-02-13 15:00:00,-5.0,7
2.184,57.52,2020-02-13 16:00:00,-5.0,7
0.543,70.69,2020-02-13 17:00:00,-4.0,7
-1.157,85.0,2020-02-13 18:00:00,-3.0,7
