pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.3, -6.006, 89.2, -0.8, 89.0, -7.0, -6.0, -6.0, -7.0, 0.3, 0.0,2020-02-12 00:00:00, -6999.0,7
0.3, -6.701, 90.2, -0.8, 90.0, -8.0, -6.7, -6.7, -8.0, 0.1, 0.0,2020-02-12 01:00:00, -6999.0,7
0.3, -6.882, 79.13, -0.8, 79.0, -10.0, -6.9, -7.0, -10.0, 0.1, 0.0,2020-02-12 02:00:00, -6999.0,7
0.3, -6.806, 73.29, -0.8, 73.0, -10.0, -6.8, -7.0, -10.0, 0.0, 0.0,2020-02-12 03:00:00, -6999.0,7
0.3, -7.932, 74.98, -0.8, 75.0, -11.0, -7.9, -7.9, -11.0, 0.0, 0.0,2020-02-12 04:00:00, -6999.0,7
0.3, -9.52, 82.0, -0.8, 82.0, -12.0, -9.5, -9.8, -12.0, 0.0, 0.0,2020-02-12 05:00:00, -6999.0,7
0.3, -9.87, 83.8, -0.8, 84.0, -12.0, -9.9, -10.2, -12.0, 0.0, 0.0,2020-02-12 06:00:00, -6999.0,7
0.3, -9.41, 84.2, -9.5, 84.0, -11.0, -9.4, -10.0, -11.0, 0.0, 0.0,2020-02-12 07:00:00, -6999.0,7
0.3, -9.46, 82.6, -9.1, 83.0, -12.0, -9.5, -10.0, -12.0, 0.0, 0.0,2020-02-12 08:00:00, -6999.0,7
0.3, -8.68, 79.99, -8.6, 80.0, -11.0, -8.7, -10.0, -11.0, 0.0, 0.0,2020-02-12 09:00:00, -6999.0,7
0.3, -7.859, 77.23, -7.9, 77.0, -11.0, -7.9, -10.0, -11.0, 0.0, 0.0,2020-02-12 10:00:00, -6999.0,7
0.3, -6.887, 72.19, -6.9, 72.0, -11.0, -6.9, -10.0, -11.0, 0.0, 0.0,2020-02-12 11:00:00, -6999.0,7
0.3, -5.289, 70.05, -5.4, 70.0, -9.0, -5.3, -10.0, -9.0, 0.0, 0.0,2020-02-12 12:00:00, -6999.0,7
0.3, -1.513, 61.71, -0.9, 62.0, -7.0, -1.5, -10.0, -7.0, 0.0, 0.0,2020-02-12 13:00:00, -6999.0,7
0.3, -1.63, 61.99, -0.9, 62.0, -7.0, -1.6, -10.0, -7.0, 0.0, 0.0,2020-02-12 14:00:00, -6999.0,7
0.3, -1.839, 67.06, -0.9, 67.0, -7.0, -1.8, -10.0, -7.0, 0.0, 0.0,2020-02-12 15:00:00, -6999.0,7
0.3, -1.579, 66.42, -0.9, 66.0, -6.0, -1.6, -10.0, -6.0, 0.0, 0.0,2020-02-12 16:00:00, -6999.0,7
0.3, -2.756, 71.46, -0.9, 71.0, -7.0, -2.8, -10.0, -7.0, 0.0, 0.0,2020-02-12 17:00:00, -6999.0,7
0.3, -5.14, 78.33, -0.9, 78.0, -8.0, -5.1, -10.0, -8.0, 0.0, 0.0,2020-02-12 18:00:00, -6999.0,7
0.3, -6.767, 84.1, -5.1, 84.0, -9.0, -6.8, -6.9, -9.0, 0.0, 0.0,2020-02-12 19:00:00, -6999.0,7
0.3, -7.891, 86.4, -5.1, 86.0, -10.0, -7.9, -8.0, -10.0, 0.0, 0.0,2020-02-12 20:00:00, -6999.0,7
0.3, -9.22, 87.5, -5.1, 88.0, -11.0, -9.2, -9.2, -11.0, 0.0, 0.0,2020-02-12 21:00:00, -6999.0,7
0.3, -8.71, 88.0, -5.1, 88.0, -10.0, -8.7, -9.4, -10.0, 0.0, 0.0,2020-02-12 22:00:00, -6999.0,7
0.3, -8.69, 87.9, -5.1, 88.0, -10.0, -8.7, -9.4, -10.0, 0.0, 0.0,2020-02-12 23:00:00, -6999.0,7
0.0, -8.94, 88.2, -5.1, 88.0, -10.0, -8.9, -9.4, -10.0, 0.0, 0.0,2020-02-13 00:00:00, -6999.0,7
0.0, -9.88, 88.3, -5.1, 88.0, -11.0, -9.9, -9.8, -11.0, 0.0, 0.0,2020-02-13 01:00:00, -6999.0,7
0.0, -9.96, 88.4, -5.1, 88.0, -11.0, -10.0, -10.2, -11.0, 0.0, 0.0,2020-02-13 02:00:00, -6999.0,7
0.0, -9.44, 88.5, -5.1, 89.0, -11.0, -9.4, -10.2, -11.0, 0.0, 0.0,2020-02-13 03:00:00, -6999.0,7
0.0, -8.19, 88.2, -5.1, 88.0, -10.0, -8.2, -10.2, -10.0, 0.0, 0.0,2020-02-13 04:00:00, -6999.0,7
0.0, -8.42, 88.3, -5.1, 88.0, -10.0, -8.4, -10.2, -10.0, 0.0, 0.0,2020-02-13 05:00:00, -6999.0,7
0.0, -8.76, 88.1, -5.1, 88.0, -10.0, -8.8, -10.2, -10.0, 0.0, 0.0,2020-02-13 06:00:00, -6999.0,7
0.0, -8.8, 88.1, -8.2, 88.0, -10.0, -8.8, -8.8, -10.0, 0.0, 0.0,2020-02-13 07:00:00, -6999.0,7
0.0, -8.05, 87.9, -8.0, 88.0, -10.0, -8.1, -8.9, -10.0, 0.0, 0.0,2020-02-13 08:00:00, -6999.0,7
0.0, -6.351, 86.0, -5.0, 86.0, -8.0, -6.4, -8.9, -8.0, 0.0, 0.0,2020-02-13 09:00:00, -6999.0,7
0.0, -2.426, 81.1, -2.6, 81.0, -5.0, -2.4, -8.9, -5.0, 0.0, 0.0,2020-02-13 10:00:00, -6999.0,7
0.0, 0.654, 54.75, 0.8, 55.0, -7.0, 0.7, -8.9, -7.0, 0.0, 0.0,2020-02-13 11:00:00, -6999.0,7
0.0, 1.449, 48.77, 1.5, 49.0, -8.0, 1.4, -8.9, -8.0, 0.0, 0.0,2020-02-13 12:00:00, -6999.0,7
0.0, 2.214, 46.12, 2.8, 46.0, -8.0, 2.2, -8.9, -8.0, 0.0, 0.0,2020-02-13 13:00:00, -6999.0,7
0.0, 1.634, 50.34, 2.8, 50.0, -8.0, 1.6, -8.9, -8.0, 0.0, 0.0,2020-02-13 14:00:00, -6999.0,7
0.0, 1.46, 58.77, 2.8, 59.0, -6.0, 1.5, -8.9, -6.0, 0.0, 0.0,2020-02-13 15:00:00, -6999.0,7
0.0, 0.696, 65.99, 2.8, 66.0, -5.0, 0.7, -8.9, -5.0, 0.1, 0.0,2020-02-13 16:00:00, -6999.0,7
0.0, 1.483, 57.98, 2.8, 58.0, -6.0, 1.5, -8.9, -6.0, 0.1, 0.0,2020-02-13 17:00:00, -6999.0,7
0.0, 1.509, 56.26, 2.8, 56.0, -6.0, 1.5, -8.9, -6.0, 0.0, 0.0,2020-02-13 18:00:00, -6999.0,7
0.0, 1.18, 59.99, 1.5, 60.0, -6.0, 1.2, 1.1, -6.0, 0.0, 0.0,2020-02-13 19:00:00, -6999.0,7
0.0, 1.046, 62.08, 1.5, 62.0, -5.0, 1.0, 1.0, -5.0, 0.0, 0.0,2020-02-13 20:00:00, -6999.0,7
0.0, 0.8, 65.29, 1.5, 65.0, -5.0, 0.8, 0.8, -5.0, 0.0, 0.0,2020-02-13 21:00:00, -6999.0,7
0.0, -0.24, 74.86, 1.5, 75.0, -4.0, -0.2, -0.2, -4.0, 0.0, 0.0,2020-02-13 22:00:00, -6999.0,7
0.0, -0.644, 82.4, 1.5, 82.0, -3.0, -0.6, -0.6, -3.0, 0.1, 0.0,2020-02-13 23:00:00, -6999.0,7
0.3, -1.113, 87.8, 1.5, 88.0, -3.0, -1.1, -1.3, -3.0, 0.3, 0.0,2020-02-14 00:00:00, -6999.0,7
