air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
5.7,5.6, 1004.3, 102.0,7.0,85.0, 9.7,2020-02-12 00:00:00, 6.0,3.0, 997.0,7
5.6,5.6, 1004.3, 85.0,7.0,85.0, 9.5,2020-02-12 01:00:00, 4.6,3.0, 997.0,7
5.3,5.3, 1005.3, 71.0,7.0,85.0, 8.0,2020-02-12 02:00:00, 5.8,3.0, 998.0,7
5.5,5.2, 1005.3, 54.0,7.0,84.0, 9.7,2020-02-12 03:00:00, 7.1,3.0, 998.0,7
5.4,5.2, 1005.3, 58.0,7.0,85.0, 6.3,2020-02-12 04:00:00, 4.5,3.0, 998.0,7
5.3,5.2, 1005.3, 49.0,7.0,86.0, 9.7,2020-02-12 05:00:00, 3.1,3.0, 998.0,7
5.3,5.0, 1005.3, 75.0,7.0,86.0, 10.2,2020-02-12 06:00:00, 7.3,3.0, 998.0,7
5.1,5.1, 1005.3, 75.0,5.3,88.0, 12.6,2020-02-12 07:00:00, 5.8,3.0, 998.0,7
4.9,4.8, 1005.3, 68.0,5.3,86.0, 14.5,2020-02-12 08:00:00, 8.7,3.0, 998.0,7
5.1,4.8, 1005.3, 72.0,5.3,84.0, 12.3,2020-02-12 09:00:00, 8.5,3.0, 998.0,7
5.7,4.8, 1006.3, 62.0,5.7,81.0, 10.9,2020-02-12 10:00:00, 6.7,3.0, 999.0,7
6.6,4.8, 1006.3, 55.0,6.6,76.0, 6.1,2020-02-12 11:00:00, 2.1,3.0, 999.0,7
8.0,4.8, 1005.3, 338.0,8.1,71.0, 5.3,2020-02-12 12:00:00, 1.7,3.0, 998.0,7
8.2,4.8, 1005.3, None,8.3,71.0, None,2020-02-12 13:00:00, None,3.0, 998.0,7
8.2,4.8, 1005.3, 241.0,8.3,70.0, 7.8,2020-02-12 14:00:00, 4.0,3.0, 998.0,7
8.7,4.8, 1004.3, 263.0,8.8,64.0, 4.7,2020-02-12 15:00:00, 1.6,2.0, 997.0,7
8.9,4.8, 1004.3, 264.0,8.9,62.0, 6.1,2020-02-12 16:00:00, 2.4,2.0, 997.0,7
8.6,4.8, 1003.3, 258.0,8.9,63.0, 5.4,2020-02-12 17:00:00, 2.7,2.0, 996.0,7
8.2,4.8, 1003.3, 262.0,8.9,70.0, 6.4,2020-02-12 18:00:00, 2.5,3.0, 996.0,7
