pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 4.0, 4.043, 4.0, -0.2, 5.5, -6999.0,2020-02-12 00:00:00, -6999.0,7
None, 3.7, 3.66, 3.7, 0.0, 5.5, -6999.0,2020-02-12 01:00:00, -6999.0,7
None, 3.3, 3.332, 2.9, -0.1, 5.5, -6999.0,2020-02-12 02:00:00, -6999.0,7
None, 2.9, 2.89, 2.8, -0.1, 5.5, -6999.0,2020-02-12 03:00:00, -6999.0,7
None, 3.6, 3.625, 2.7, 0.9, 5.5, -6999.0,2020-02-12 04:00:00, -6999.0,7
None, 4.0, 4.009, 2.7, 0.6, 5.5, -6999.0,2020-02-12 05:00:00, -6999.0,7
None, 4.1, 4.103, 2.7, -0.2, 5.5, -6999.0,2020-02-12 06:00:00, -6999.0,7
None, 3.5, 3.472, 3.5, -0.4, 4.2, -6999.0,2020-02-12 07:00:00, -6999.0,7
None, 4.1, 4.114, 3.3, -0.1, 4.2, -6999.0,2020-02-12 08:00:00, -6999.0,7
None, 4.8, 4.753, 3.3, 1.4, 4.7, -6999.0,2020-02-12 09:00:00, -6999.0,7
None, 4.9, 4.88, 3.3, 0.6, 5.0, -6999.0,2020-02-12 10:00:00, -6999.0,7
None, 6.0, 6.045, 3.3, 1.7, 6.1, -6999.0,2020-02-12 11:00:00, -6999.0,7
None, 6.6, 6.55, 3.3, 1.1, 6.6, -6999.0,2020-02-12 12:00:00, -6999.0,7
None, 7.4, 7.441, 3.3, 1.7, 7.6, -6999.0,2020-02-12 13:00:00, -6999.0,7
None, 7.4, 7.449, 3.3, -0.1, 7.7, -6999.0,2020-02-12 14:00:00, -6999.0,7
None, 7.4, 7.354, 3.3, 0.6, 7.7, -6999.0,2020-02-12 15:00:00, -6999.0,7
None, None, 7.003, None, None, None, None,2020-02-12 16:00:00, None,7
