air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
10.3,10.2, 999.1, 238.0,13.5,76.0, 17.9,2020-10-14 00:00:00, 14.2,6.0, 992.0,42
10.3,9.8, 1000.2, 221.0,13.5,74.0, 19.6,2020-10-14 01:00:00, 12.0,6.0, 993.0,42
10.5,9.8, 1000.1, 216.0,13.5,70.0, 15.7,2020-10-14 02:00:00, 10.0,5.0, 993.0,42
11.0,9.8, 1001.2, 209.0,13.5,67.0, 17.9,2020-10-14 03:00:00, 13.6,5.0, 994.0,42
9.7,9.4, 1002.2, 61.0,13.5,77.0, 13.2,2020-10-14 04:00:00, 6.0,6.0, 995.0,42
10.2,9.4, 1003.2, 86.0,13.5,75.0, 8.0,2020-10-14 05:00:00, 4.4,6.0, 996.0,42
9.3,9.3, 1003.2, 108.0,13.5,80.0, 9.7,2020-10-14 06:00:00, 4.6,6.0, 996.0,42
9.2,9.2, 1004.2, 61.0,9.7,80.0, 10.1,2020-10-14 07:00:00, 6.2,6.0, 997.0,42
9.7,9.2, 1004.2, 91.0,10.3,78.0, 9.6,2020-10-14 08:00:00, 5.8,6.0, 997.0,42
10.3,9.2, 1004.2, 82.0,10.3,75.0, 9.2,2020-10-14 09:00:00, 6.3,6.0, 997.0,42
12.0,9.2, 1005.2, 70.0,11.9,69.0, 7.9,2020-10-14 10:00:00, 3.9,6.0, 998.0,42
12.9,9.2, 1006.2, 267.0,12.9,60.0, 9.9,2020-10-14 11:00:00, 4.2,6.0, 999.0,42
13.6,9.2, 1007.2, 257.0,13.6,61.0, 9.2,2020-10-14 12:00:00, 5.8,6.0, 1000.0,42
13.9,9.2, 1007.2, 273.0,14.2,53.0, 17.9,2020-10-14 13:00:00, 11.9,5.0, 1000.0,42
14.4,9.2, 1007.2, 268.0,14.9,51.0, 24.2,2020-10-14 14:00:00, 15.8,4.0, 1000.0,42
14.0,9.2, 1007.2, 270.0,14.9,49.0, 27.2,2020-10-14 15:00:00, 21.1,4.0, 1000.0,42
