pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 9.3, 9.32, 9.4, -0.3, 14.0, -6999.0,2020-10-14 00:00:00, -6999.0,42
None, 9.1, 9.14, 9.0, -0.1, 14.0, -6999.0,2020-10-14 01:00:00, -6999.0,42
None, 8.1, 8.14, 8.2, 0.0, 14.0, -6999.0,2020-10-14 02:00:00, -6999.0,42
None, 8.3, 8.27, 8.0, 0.0, 14.0, -6999.0,2020-10-14 03:00:00, -6999.0,42
None, 8.2, 8.16, 8.0, 0.0, 14.0, -6999.0,2020-10-14 04:00:00, -6999.0,42
None, 8.6, 8.63, 8.0, 0.6, 14.0, -6999.0,2020-10-14 05:00:00, -6999.0,42
None, 8.5, 8.54, 8.0, -0.3, 14.0, -6999.0,2020-10-14 06:00:00, -6999.0,42
None, 8.1, 8.1, 8.0, -0.3, 8.6, -6999.0,2020-10-14 07:00:00, -6999.0,42
None, 8.1, 8.12, 8.0, 0.0, 8.6, -6999.0,2020-10-14 08:00:00, -6999.0,42
None, 8.3, 8.31, 8.0, 0.5, 8.6, -6999.0,2020-10-14 09:00:00, -6999.0,42
None, 8.7, 8.65, 8.0, 0.2, 8.7, -6999.0,2020-10-14 10:00:00, -6999.0,42
None, 9.5, 9.45, 8.0, 0.5, 9.5, -6999.0,2020-10-14 11:00:00, -6999.0,42
None, 11.3, 11.25, 8.0, 1.9, 11.2, -6999.0,2020-10-14 12:00:00, -6999.0,42
None, 13.4, 13.43, 8.0, 2.4, 13.4, -6999.0,2020-10-14 13:00:00, -6999.0,42
None, 11.5, 11.52, 8.0, -3.1, 13.7, -6999.0,2020-10-14 14:00:00, -6999.0,42
None, 13.2, 13.22, 8.0, 7.3, 14.1, -6999.0,2020-10-14 15:00:00, -6999.0,42
None, 12.2, 12.17, 8.0, -4.9, 14.1, -6999.0,2020-10-14 16:00:00, -6999.0,42
None, 13.9, 13.85, 8.0, 0.3, 14.5, -6999.0,2020-10-14 17:00:00, -6999.0,42
None, 11.2, 11.22, 8.0, -4.2, 15.6, -6999.0,2020-10-14 18:00:00, -6999.0,42
None, 9.6, 9.58, 9.6, -0.9, 11.3, -6999.0,2020-10-14 19:00:00, -6999.0,42
None, 8.8, 8.83, 8.7, -0.2, 11.3, -6999.0,2020-10-14 20:00:00, -6999.0,42
None, 8.5, 8.52, 8.5, 0.1, 11.3, -6999.0,2020-10-14 21:00:00, -6999.0,42
None, 7.9, 7.927, 7.9, 0.1, 11.3, -6999.0,2020-10-14 22:00:00, -6999.0,42
None, 7.5, 7.452, 7.3, 0.0, 11.3, -6999.0,2020-10-14 23:00:00, -6999.0,42
None, 7.2, 7.209, 7.0, -0.1, 11.3, -6999.0,2020-10-15 00:00:00, -6999.0,42
None, 6.7, 6.725, 6.7, -0.1, 11.3, -6999.0,2020-10-15 01:00:00, -6999.0,42
None, 6.6, 6.613, 6.4, -0.1, 11.3, -6999.0,2020-10-15 02:00:00, -6999.0,42
None, 6.3, 6.296, 6.2, 0.0, 11.3, -6999.0,2020-10-15 03:00:00, -6999.0,42
None, 6.8, 6.791, 6.2, 0.4, 11.3, -6999.0,2020-10-15 04:00:00, -6999.0,42
None, 7.0, 7.034, 6.2, 0.3, 11.3, -6999.0,2020-10-15 05:00:00, -6999.0,42
None, 6.5, 6.456, 6.2, -0.7, 11.3, -6999.0,2020-10-15 06:00:00, -6999.0,42
None, 6.6, 6.585, 6.3, 0.0, 6.6, -6999.0,2020-10-15 07:00:00, -6999.0,42
None, 7.5, 7.496, 6.3, 1.0, 7.5, -6999.0,2020-10-15 08:00:00, -6999.0,42
None, 8.1, 8.1, 6.3, 0.4, 8.1, -6999.0,2020-10-15 09:00:00, -6999.0,42
None, 8.8, 8.79, 6.3, 0.6, 8.8, -6999.0,2020-10-15 10:00:00, -6999.0,42
