air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,5.382, None, None, None, None, 29.12,2016-09-23 00:00:00, None, None, None,39
None,5.844, None, None, None, None, 28.33,2016-09-23 01:00:00, None, None, None,39
None,5.609, None, None, None, None, 28.97,2016-09-23 02:00:00, None, None, None,39
None,5.476, None, None, None, None, 28.52,2016-09-23 03:00:00, None, None, None,39
None,6.136, None, None, None, None, 28.27,2016-09-23 04:00:00, None, None, None,39
None,6.297, None, None, None, None, 26.57,2016-09-23 05:00:00, None, None, None,39
None,5.289, None, None, None, None, 27.31,2016-09-23 06:00:00, None, None, None,39
None,4.434, None, None, None, None, None,2016-09-23 07:00:00, None, None, None,39
None,4.303, None, None, None, None, 25.23,2016-09-23 08:00:00, None, None, None,39
None,4.34, None, None, None, None, 28.3,2016-09-23 09:00:00, None, None, None,39
None,4.697, None, None, None, None, 26.07,2016-09-23 10:00:00, None, None, None,39
None,4.05, None, None, None, None, 27.14,2016-09-23 11:00:00, None, None, None,39
None,5.035, None, None, None, None, 28.36,2016-09-23 12:00:00, None, None, None,39
None,4.687, None, None, None, None, 28.04,2016-09-23 13:00:00, None, None, None,39
None,4.979, None, None, None, None, 26.36,2016-09-23 14:00:00, None, None, None,39
None,5.666, None, None, None, None, 27.08,2016-09-23 15:00:00, None, None, None,39
None,5.063, None, None, None, None, 26.71,2016-09-23 16:00:00, None, None, None,39
None,4.125, None, None, None, None, 27.4,2016-09-23 17:00:00, None, None, None,39
None,4.256, None, None, None, None, 28.34,2016-09-23 18:00:00, None, None, None,39
None,4.068, None, None, None, None, 31.25,2016-09-23 19:00:00, None, None, None,39
None,3.759, None, None, None, None, 29.62,2016-09-23 20:00:00, None, None, None,39
None,3.609, None, None, None, None, 29.97,2016-09-23 21:00:00, None, None, None,39
None,3.383, None, None, None, None, 29.64,2016-09-23 22:00:00, None, None, None,39
None,3.253, None, None, None, None, 24.34,2016-09-23 23:00:00, None, None, None,39
None,3.364, None, None, None, None, 27.0,2016-09-24 00:00:00, None, None, None,39
None,3.449, None, None, None, None, 27.09,2016-09-24 01:00:00, None, None, None,39
None,2.888, None, None, None, None, 30.05,2016-09-24 02:00:00, None, None, None,39
None,3.028, None, None, None, None, 30.11,2016-09-24 03:00:00, None, None, None,39
None,2.982, None, None, None, None, 29.63,2016-09-24 04:00:00, None, None, None,39
None,3.113, None, None, None, None, 28.48,2016-09-24 05:00:00, None, None, None,39
None,3.42, None, None, None, None, 26.64,2016-09-24 06:00:00, None, None, None,39
None,3.383, None, None, None, None, 26.99,2016-09-24 07:00:00, None, None, None,39
None,3.421, None, None, None, None, 25.89,2016-09-24 08:00:00, None, None, None,39
None,3.814, None, None, None, None, 26.7,2016-09-24 09:00:00, None, None, None,39
None,4.676, None, None, None, None, 28.87,2016-09-24 10:00:00, None, None, None,39
None,5.052, None, None, None, None, None,2016-09-24 11:00:00, None, None, None,39
None,5.939, None, None, None, None, None,2016-09-24 12:00:00, None, None, None,39
None,6.373, None, None, None, None, 27.15,2016-09-24 13:00:00, None, None, None,39
None,5.882, None, None, None, None, 26.05,2016-09-24 14:00:00, None, None, None,39
None,4.885, None, None, None, None, 28.56,2016-09-24 15:00:00, None, None, None,39
None,4.059, None, None, None, None, 23.8,2016-09-24 16:00:00, None, None, None,39
None,3.685, None, None, None, None, 26.97,2016-09-24 17:00:00, None, None, None,39
None,3.422, None, None, None, None, 27.37,2016-09-24 18:00:00, None, None, None,39
None,3.694, None, None, None, None, 26.97,2016-09-24 19:00:00, None, None, None,39
None,3.544, None, None, None, None, 27.88,2016-09-24 20:00:00, None, None, None,39
None,3.478, None, None, None, None, 28.68,2016-09-24 21:00:00, None, None, None,39
None,3.272, None, None, None, None, 28.64,2016-09-24 22:00:00, None, None, None,39
None,3.366, None, None, None, None, 27.65,2016-09-24 23:00:00, None, None, None,39
None,3.524, None, None, None, None, 30.58,2016-09-25 00:00:00, None, None, None,39
None,6.438, None, None, None, None, 29.97,2016-09-25 01:00:00, None, None, None,39
None,7.47, None, None, None, None, 25.03,2016-09-25 02:00:00, None, None, None,39
None,7.97, None, None, None, None, 23.9,2016-09-25 03:00:00, None, None, None,39
None,8.41, None, None, None, None, 25.29,2016-09-25 04:00:00, None, None, None,39
None,8.0, None, None, None, None, 25.1,2016-09-25 05:00:00, None, None, None,39
None,8.35, None, None, None, None, 25.25,2016-09-25 06:00:00, None, None, None,39
None,8.4, None, None, None, None, 23.27,2016-09-25 07:00:00, None, None, None,39
None,8.36, None, None, None, None, 23.14,2016-09-25 08:00:00, None, None, None,39
None,8.29, None, None, None, None, 25.39,2016-09-25 09:00:00, None, None, None,39
None,8.93, None, None, None, None, 25.08,2016-09-25 10:00:00, None, None, None,39
None,9.39, None, None, None, None, 23.57,2016-09-25 11:00:00, None, None, None,39
None,9.85, None, None, None, None, 22.06,2016-09-25 12:00:00, None, None, None,39
None,10.17, None, None, None, None, 24.46,2016-09-25 13:00:00, None, None, None,39
None,11.64, None, None, None, None, 23.63,2016-09-25 14:00:00, None, None, None,39
None,12.04, None, None, None, None, None,2016-09-25 15:00:00, None, None, None,39
