RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
84.3, None, None, None, 2.26,35.67, None, None,6.0,966.0, None, None, None, None, None, None, None, None,8.83, None, None, None, None,59.95, None, None, None, None, None, None,2016-09-23 00:00:00, None,39
83.9, None, None, None, 3.472,58.25, None, None,6.0,966.0, None, None, None, None, None, None, None, None,8.64, None, None, None, None,67.77, None, None, None, None, None, None,2016-09-23 01:00:00, None,39
88.9, None, None, None, 3.215,27.12, None, None,6.0,967.0, None, None, None, None, None, None, None, None,7.408, None, None, None, None,55.49, None, None, None, None, None, None,2016-09-23 02:00:00, None,39
83.9, None, None, None, 4.249,129.4, None, None,5.0,966.0, None, None, None, None, None, None, None, None,8.06, None, None, None, None,63.28, None, None, None, None, None, None,2016-09-23 03:00:00, None,39
90.2, None, None, None, 3.013,84.5, None, None,5.0,966.0, None, None, None, None, None, None, None, None,6.76, None, None, None, None,61.45, None, None, None, None, None, None,2016-09-23 04:00:00, None,39
91.0, None, None, None, 2.427,115.0, None, None,5.0,966.0, None, None, None, None, None, None, None, None,6.643, None, None, None, None,53.54, None, None, None, None, None, None,2016-09-23 05:00:00, None,39
92.2, None, None, None, 4.013,18.43, None, None,5.0,966.0, None, None, None, None, None, None, None, None,6.341, None, None, None, None,49.59, None, None, None, None, None, None,2016-09-23 06:00:00, None,39
91.5, None, None, None, 2.438,98.3, None, None,5.0,966.0, None, None, None, None, None, None, None, None,6.773, None, None, None, None,62.6, None, None, None, None, None, None,2016-09-23 07:00:00, None,39
89.8, None, None, None, 3.611,28.11, None, None,6.0,966.0, None, None, None, None, None, None, None, None,7.061, None, None, None, None,50.58, None, None, None, None, None, None,2016-09-23 08:00:00, None,39
86.3, None, None, None, 1.751,12.06, None, None,6.0,965.0, None, None, None, None, None, None, None, None,8.6, None, None, None, None,52.82, None, None, None, None, None, None,2016-09-23 09:00:00, None,39
77.4, None, None, None, 3.119,357.1, None, None,6.0,965.0, None, None, None, None, None, None, None, None,10.23, None, None, None, None,15.84, None, None, None, None, None, None,2016-09-23 10:00:00, None,39
70.81, None, None, None, 1.891,350.1, None, None,6.0,965.0, None, None, None, None, None, None, None, None,11.43, None, None, None, None,35.74, None, None, None, None, None, None,2016-09-23 11:00:00, None,39
72.45, None, None, None, 9.94,195.7, None, None,7.0,965.0, None, None, None, None, None, None, None, None,11.64, None, None, None, None,34.12, None, None, None, None, None, None,2016-09-23 12:00:00, None,39
70.95, None, None, None, 11.3,186.5, None, None,8.0,965.0, None, None, None, None, None, None, None, None,12.74, None, None, None, None,19.54, None, None, None, None, None, None,2016-09-23 13:00:00, None,39
76.15, None, None, None, 8.65,204.8, None, None,8.0,965.0, None, None, None, None, None, None, None, None,11.91, None, None, None, None,28.41, None, None, None, None, None, None,2016-09-23 14:00:00, None,39
78.69, None, None, None, 8.18,185.1, None, None,8.0,965.0, None, None, None, None, None, None, None, None,11.66, None, None, None, None,19.76, None, None, None, None, None, None,2016-09-23 15:00:00, None,39
77.23, None, None, None, 5.772,173.1, None, None,8.0,965.0, None, None, None, None, None, None, None, None,12.09, None, None, None, None,23.12, None, None, None, None, None, None,2016-09-23 16:00:00, None,39
73.45, None, None, None, 3.614,167.3, None, None,9.0,965.0, None, None, None, None, None, None, None, None,13.48, None, None, None, None,44.63, None, None, None, None, None, None,2016-09-23 17:00:00, None,39
74.85, None, None, None, 1.903,353.9, None, None,9.0,965.0, None, None, None, None, None, None, None, None,12.85, None, None, None, None,23.1, None, None, None, None, None, None,2016-09-23 18:00:00, None,39
78.65, None, None, None, 1.041,96.7, None, None,8.0,966.0, None, None, None, None, None, None, None, None,12.06, None, None, None, None,64.45, None, None, None, None, None, None,2016-09-23 19:00:00, None,39
85.1, None, None, None, 1.327,94.1, None, None,9.0,967.0, None, None, None, None, None, None, None, None,11.43, None, None, None, None,51.84, None, None, None, None, None, None,2016-09-23 20:00:00, None,39
88.1, None, None, None, 3.268,67.11, None, None,9.0,968.0, None, None, None, None, None, None, None, None,10.95, None, None, None, None,69.95, None, None, None, None, None, None,2016-09-23 21:00:00, None,39
84.1, None, None, None, 7.543,151.9, None, None,9.0,969.0, None, None, None, None, None, None, None, None,11.22, None, None, None, None,55.39, None, None, None, None, None, None,2016-09-23 22:00:00, None,39
83.8, None, None, None, 11.37,176.8, None, None,8.0,969.0, None, None, None, None, None, None, None, None,11.11, None, None, None, None,13.28, None, None, None, None, None, None,2016-09-23 23:00:00, None,39
83.9, None, None, None, 10.32,181.4, None, None,8.0,971.0, None, None, None, None, None, None, None, None,11.04, None, None, None, None,13.63, None, None, None, None, None, None,2016-09-24 00:00:00, None,39
88.8, None, None, None, 2.818,6.313, None, None,8.0,972.0, None, None, None, None, None, None, None, None,10.26, None, None, None, None,71.84, None, None, None, None, None, None,2016-09-24 01:00:00, None,39
