CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
1.9, None, None, None,24.43,27.45,179.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 01:00:00, None, None, None, None,39
2.803, None, None, None,19.65,6.236,195.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 09:00:00, None, None, None, None,39
1.85, None, None, None,28.33,14.38,227.1, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 13:00:00, None, None, None, None,39
1.511, None, None, None,15.07,26.58,230.7, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 14:00:00, None, None, None, None,39
2.518, None, None, None,16.25,27.11,240.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 15:00:00, None, None, None, None,39
4.086, None, None, None,34.54,8.63,243.3, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 16:00:00, None, None, None, None,39
2.458, None, None, None,18.75,22.88,240.1, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 17:00:00, None, None, None, None,39
2.013, None, None, None,13.18,28.8,227.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 18:00:00, None, None, None, None,39
2.129, None, None, None,14.46,25.35,232.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 19:00:00, None, None, None, None,39
2.033, None, None, None,12.91,24.44,242.2, None, None, None, None, None, None, None, None, None, None, None,2016-09-23 20:00:00, None, None, None, None,39
0.267, None, None, None,18.59,9.89,219.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-24 05:00:00, None, None, None, None,39
0.353, None, None, None,29.17,4.42,199.7, None, None, None, None, None, None, None, None, None, None, None,2016-09-24 08:00:00, None, None, None, None,39
1.027, None, None, None,51.99,3.505,251.3, None, None, None, None, None, None, None, None, None, None, None,2016-09-24 13:00:00, None, None, None, None,39
2.194, None, None, None,49.5,7.17,209.2, None, None, None, None, None, None, None, None, None, None, None,2016-09-24 19:00:00, None, None, None, None,39
2.109, None, None, None,37.85,12.71,189.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-24 20:00:00, None, None, None, None,39
2.241, None, None, None,36.99,8.99,193.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-24 23:00:00, None, None, None, None,39
2.27, None, None, None,43.23,8.67,198.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 00:00:00, None, None, None, None,39
2.251, None, None, None,52.24,5.168,217.3, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 01:00:00, None, None, None, None,39
1.454, None, None, None,42.8,7.68,197.0, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 06:00:00, None, None, None, None,39
1.416, None, None, None,34.17,9.78,191.0, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 08:00:00, None, None, None, None,39
1.463, None, None, None,30.72,11.62,191.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 09:00:00, None, None, None, None,39
1.605, None, None, None,46.84,4.517,206.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 10:00:00, None, None, None, None,39
1.634, None, None, None,45.77,6.384,201.2, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 11:00:00, None, None, None, None,39
1.445, None, None, None,42.57,7.4,203.3, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 12:00:00, None, None, None, None,39
1.426, None, None, None,44.91,6.85,212.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 13:00:00, None, None, None, None,39
1.52, None, None, None,48.53,4.819,246.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 14:00:00, None, None, None, None,39
1.862, None, None, None,50.79,4.063,240.2, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 15:00:00, None, None, None, None,39
1.843, None, None, None,50.89,4.183,232.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 16:00:00, None, None, None, None,39
1.805, None, None, None,32.43,9.53,187.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 17:00:00, None, None, None, None,39
1.302, None, None, None,37.96,5.768,206.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 18:00:00, None, None, None, None,39
0.012, None, None, None,39.19,5.81,204.4, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 19:00:00, None, None, None, None,39
-0.282, None, None, None,42.7,7.23,206.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 20:00:00, None, None, None, None,39
-0.509, None, None, None,29.93,9.28,207.8, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 21:00:00, None, None, None, None,39
-0.064, None, None, None,19.11,14.66,176.5, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 22:00:00, None, None, None, None,39
0.647, None, None, None,23.29,16.32,184.6, None, None, None, None, None, None, None, None, None, None, None,2016-09-25 23:00:00, None, None, None, None,39
1.187, None, None, None,26.59,18.77,187.7, None, None, None, None, None, None, None, None, None, None, None,2016-09-26 00:00:00, None, None, None, None,39
1.984, None, None, None,30.96,13.3,196.1, None, None, None, None, None, None, None, None, None, None, None,2016-09-26 01:00:00, None, None, None, None,39
2.354, None, None, None,40.64,9.88,203.9, None, None, None, None, None, None, None, None, None, None, None,2016-09-26 02:00:00, None, None, None, None,39
3.049, None, None, None,43.82,8.18,221.3, None, None, None, None, None, None, None, None, None, None, None,2016-09-26 03:00:00, None, None, None, None,39
