CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,4.534, None, None,2016-09-23 00:00:00, None, None,23.99,12.8,70.2, None, None, None, None, None, None, None,39
None,4.514, None, None,2016-09-23 01:00:00, None, None,32.37,8.27,124.7, None, None, None, None, None, None, None,39
None,4.723, None, None,2016-09-23 02:00:00, None, None,29.71,8.18,88.4, None, None, None, None, None, None, None,39
None,4.667, None, None,2016-09-23 03:00:00, None, None,20.75,11.21,74.2, None, None, None, None, None, None, None,39
None,4.685, None, None,2016-09-23 04:00:00, None, None,15.71,14.78,73.5, None, None, None, None, None, None, None,39
None,4.352, None, None,2016-09-23 05:00:00, None, None,22.73,9.93,73.8, None, None, None, None, None, None, None,39
None,4.331, None, None,2016-09-23 06:00:00, None, None,40.73,3.512,84.5, None, None, None, None, None, None, None,39
None,4.286, None, None,2016-09-23 07:00:00, None, None,53.42,1.58,66.35, None, None, None, None, None, None, None,39
None,4.208, None, None,2016-09-23 08:00:00, None, None,61.0,1.412,41.02, None, None, None, None, None, None, None,39
None,4.16, None, None,2016-09-23 09:00:00, None, None,65.42,1.182,25.71, None, None, None, None, None, None, None,39
None,4.733, None, None,2016-09-23 10:00:00, None, None,23.88,6.934,242.3, None, None, None, None, None, None, None,39
None,6.121, None, None,2016-09-23 11:00:00, None, None,30.73,10.37,260.5, None, None, None, None, None, None, None,39
None,7.77, None, None,2016-09-23 12:00:00, None, None,28.77,9.42,247.2, None, None, None, None, None, None, None,39
None,5.865, None, None,2016-09-23 13:00:00, None, None,30.62,11.81,262.8, None, None, None, None, None, None, None,39
None,7.61, None, None,2016-09-23 14:00:00, None, None,31.01,14.59,258.5, None, None, None, None, None, None, None,39
None,7.15, None, None,2016-09-23 15:00:00, None, None,24.12,18.73,260.4, None, None, None, None, None, None, None,39
None,6.823, None, None,2016-09-23 16:00:00, None, None,21.74,18.49,265.0, None, None, None, None, None, None, None,39
