air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-5.8, -5.831, -5.8, -3.5, -6999.0,2021-01-08 00:00:00, -6999.0,2
-6.0, -6.028, -6.0, -3.5, -6999.0,2021-01-08 01:00:00, -6999.0,2
-5.8, -5.809, -6.0, -3.5, -6999.0,2021-01-08 02:00:00, -6999.0,2
-5.4, -5.395, -6.0, -3.5, -6999.0,2021-01-08 03:00:00, -6999.0,2
-4.9, -4.916, -6.0, -3.5, -6999.0,2021-01-08 04:00:00, -6999.0,2
-4.6, -4.571, -6.0, -3.5, -6999.0,2021-01-08 05:00:00, -6999.0,2
-4.5, -4.548, -6.0, -3.5, -6999.0,2021-01-08 06:00:00, -6999.0,2
-4.3, -4.289, -4.5, -4.3, -6999.0,2021-01-08 07:00:00, -6999.0,2
-3.9, -3.945, -4.5, -4.0, -6999.0,2021-01-08 08:00:00, -6999.0,2
-3.5, -3.45, -4.5, -3.5, -6999.0,2021-01-08 09:00:00, -6999.0,2
-2.3, -2.271, -4.5, -2.3, -6999.0,2021-01-08 10:00:00, -6999.0,2
-0.8, -0.842, -4.5, -0.9, -6999.0,2021-01-08 11:00:00, -6999.0,2
0.6, 0.631, -4.5, 0.6, -6999.0,2021-01-08 12:00:00, -6999.0,2
1.6, 1.606, -4.5, 1.6, -6999.0,2021-01-08 13:00:00, -6999.0,2
2.4, 2.369, -4.5, 2.4, -6999.0,2021-01-08 14:00:00, -6999.0,2
3.0, 2.95, -4.5, 3.0, -6999.0,2021-01-08 15:00:00, -6999.0,2
2.0, 1.964, -4.5, 3.0, -6999.0,2021-01-08 16:00:00, -6999.0,2
0.0, -0.006, -4.5, 3.0, -6999.0,2021-01-08 17:00:00, -6999.0,2
-0.9, -0.861, -4.5, 3.0, -6999.0,2021-01-08 18:00:00, -6999.0,2
-1.5, -1.519, -1.5, -0.9, -6999.0,2021-01-08 19:00:00, -6999.0,2
-2.4, -2.408, -2.4, -0.9, -6999.0,2021-01-08 20:00:00, -6999.0,2
-3.1, -3.099, -3.1, -0.9, -6999.0,2021-01-08 21:00:00, -6999.0,2
-3.9, -3.898, -3.9, -0.9, -6999.0,2021-01-08 22:00:00, -6999.0,2
-4.6, -4.614, -4.6, -0.9, -6999.0,2021-01-08 23:00:00, -6999.0,2
-4.8, -4.808, -4.8, -0.9, -6999.0,2021-01-09 00:00:00, -6999.0,2
-5.2, -5.154, -5.1, -0.9, -6999.0,2021-01-09 01:00:00, -6999.0,2
-6.4, -6.358, -6.3, -0.9, -6999.0,2021-01-09 02:00:00, -6999.0,2
-7.2, -7.156, -7.1, -0.9, -6999.0,2021-01-09 03:00:00, -6999.0,2
-8.0, -8.02, -8.0, -0.9, -6999.0,2021-01-09 04:00:00, -6999.0,2
-8.6, -8.6, -8.6, -0.9, -6999.0,2021-01-09 05:00:00, -6999.0,2
-9.4, -9.44, -9.4, -0.9, -6999.0,2021-01-09 06:00:00, -6999.0,2
-9.7, -9.71, -9.7, -9.4, -6999.0,2021-01-09 07:00:00, -6999.0,2
-9.8, -9.75, -9.8, -9.4, -6999.0,2021-01-09 08:00:00, -6999.0,2
-9.5, -9.54, -9.8, -9.4, -6999.0,2021-01-09 09:00:00, -6999.0,2
-8.9, -8.87, -9.8, -8.9, -6999.0,2021-01-09 10:00:00, -6999.0,2
-8.0, -7.993, -9.8, -8.0, -6999.0,2021-01-09 11:00:00, -6999.0,2
-6.9, -6.948, -9.8, -7.0, -6999.0,2021-01-09 12:00:00, -6999.0,2
-4.8, -4.803, -9.8, -4.8, -6999.0,2021-01-09 13:00:00, -6999.0,2
-2.9, -2.856, -9.8, -2.9, -6999.0,2021-01-09 14:00:00, -6999.0,2
-2.1, -2.11, -9.8, -1.8, -6999.0,2021-01-09 15:00:00, -6999.0,2
-3.5, -3.521, -9.8, -1.8, -6999.0,2021-01-09 16:00:00, -6999.0,2
-4.6, -4.593, -9.8, -1.8, -6999.0,2021-01-09 17:00:00, -6999.0,2
-4.8, -4.823, -9.8, -1.8, -6999.0,2021-01-09 18:00:00, -6999.0,2
-4.2, -4.173, -4.8, -4.2, -6999.0,2021-01-09 19:00:00, -6999.0,2
-3.7, -3.708, -4.8, -3.7, -6999.0,2021-01-09 20:00:00, -6999.0,2
-3.2, -3.235, -4.8, -3.2, -6999.0,2021-01-09 21:00:00, -6999.0,2
-3.1, -3.127, -4.8, -3.1, -6999.0,2021-01-09 22:00:00, -6999.0,2
-3.2, -3.235, -4.8, -3.1, -6999.0,2021-01-09 23:00:00, -6999.0,2
-3.0, -3.041, -4.8, -3.0, -6999.0,2021-01-10 00:00:00, -6999.0,2
-2.7, -2.655, -4.8, -2.7, -6999.0,2021-01-10 01:00:00, -6999.0,2
-2.4, -2.42, -4.8, -2.4, -6999.0,2021-01-10 02:00:00, -6999.0,2
-2.5, -2.506, -4.8, -2.4, -6999.0,2021-01-10 03:00:00, -6999.0,2
-3.0, -2.95, -4.8, -2.4, -6999.0,2021-01-10 04:00:00, -6999.0,2
-3.4, -3.364, -4.8, -2.4, -6999.0,2021-01-10 05:00:00, -6999.0,2
-3.5, -3.493, -4.8, -2.4, -6999.0,2021-01-10 06:00:00, -6999.0,2
-3.3, -3.321, -3.5, -3.3, -6999.0,2021-01-10 07:00:00, -6999.0,2
