pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 2.383, None, None, None, 35.4, 23.14, -1.0, 10.83, 9.12, -6999.0, 10.8, 2.4, 0.6, 0.1, 9.0, 2.4, None, None, -6999.0, None,2021-01-08 00:00:00, 166.0, None, 166.0, None,2
None, 2.191, None, None, None, 24.3, 22.34, -1.0, 10.55, 6.771, -6999.0, 10.6, 2.2, 0.6, -0.2, 7.0, 2.4, None, None, -6999.0, None,2021-01-08 01:00:00, 165.0, None, 165.1, None,2
None, 2.015, None, None, None, 33.0, 20.71, 0.0, 15.41, 10.27, -6999.0, 15.4, 2.0, 0.6, 0.2, 10.0, 2.4, None, None, -6999.0, None,2021-01-08 02:00:00, 165.0, None, 165.2, None,2
None, 1.928, None, None, None, 33.7, 20.82, 0.0, 15.91, 12.7, -6999.0, 15.9, 1.9, 0.6, -0.3, 13.0, 2.4, None, None, -6999.0, None,2021-01-08 03:00:00, 165.0, None, 165.4, None,2
None, 1.434, None, None, None, None, 20.03, None, 15.44, 9.5, -6999.0, None, 1.4, 0.6, -0.1, None, 2.4, None, None, -6999.0, None,2021-01-08 04:00:00, None, None, 164.8, None,2
None, 1.301, None, None, None, 26.3, 23.35, -1.0, 12.33, 4.568, -6999.0, 12.3, 1.3, 0.6, 0.1, 5.0, 2.4, None, None, -6999.0, None,2021-01-08 05:00:00, 164.0, None, 164.1, None,2
None, 1.187, None, None, None, 24.2, 37.67, -1.0, 8.61, 359.9, -6999.0, 8.6, 1.2, 0.6, -0.5, 360.0, 2.4, None, None, -6999.0, None,2021-01-08 06:00:00, 163.0, None, 163.4, None,2
None, 1.415, None, None, None, 21.5, 30.4, 0.0, 6.656, 360.0, -6999.0, 6.7, 1.4, 0.8, 0.2, 360.0, 1.5, None, None, -6999.0, None,2021-01-08 07:00:00, 164.0, None, 163.5, None,2
None, 0.448, None, None, None, 17.5, 54.7, 0.0, 3.415, 324.6, -6999.0, 3.4, 0.4, 0.4, -0.2, 325.0, 1.6, None, None, -6999.0, None,2021-01-08 08:00:00, 163.0, None, 163.1, None,2
None, 2.481, None, None, None, 29.3, 64.26, 1.0, 6.357, 150.1, -6999.0, 6.4, 2.5, 0.4, 0.1, 150.0, 2.6, None, None, -6999.0, None,2021-01-08 09:00:00, 164.0, None, 163.8, None,2
None, 2.094, None, None, None, 49.6, 36.93, -2.0, 12.5, 119.4, -6999.0, 12.5, 2.1, 0.4, 0.8, 119.0, 3.1, None, None, -6999.0, None,2021-01-08 10:00:00, 162.0, None, 162.0, None,2
None, 0.108, None, None, None, 19.1, 49.75, -1.0, 4.837, 99.7, -6999.0, 4.8, 0.1, 0.1, 0.0, 100.0, 3.1, None, None, -6999.0, None,2021-01-08 11:00:00, 161.0, None, 161.1, None,2
None, 0.197, None, None, None, None, 58.27, None, 1.455, 74.04, -6999.0, None, 0.2, 0.0, None, None, 3.1, None, None, -6999.0, None,2021-01-08 12:00:00, None, None, 163.3, None,2
None, 0.207, None, None, None, 13.6, 47.14, 3.0, 3.369, 85.6, -6999.0, 3.4, 0.2, 0.0, 0.3, 86.0, 3.1, None, None, -6999.0, None,2021-01-08 13:00:00, 165.0, None, 165.3, None,2
None, -0.082, None, None, None, 11.4, 29.1, 0.0, 4.855, 107.8, -6999.0, 4.9, -0.1, -0.2, 0.0, 108.0, 3.1, None, None, -6999.0, None,2021-01-08 14:00:00, 165.0, None, None, None,2
None, -0.511, None, None, None, None, 63.22, -3.0, 3.796, 100.3, -6999.0, None, -0.5, -0.6, -0.1, None, 3.1, None, None, -6999.0, None,2021-01-08 15:00:00, 163.0, None, 162.7, None,2
None, -0.862, None, None, None, 9.5, 49.91, 0.0, 2.864, 23.31, -6999.0, 2.9, -0.9, -0.8, -0.1, 23.0, 3.1, None, None, -6999.0, None,2021-01-08 16:00:00, 163.0, None, 162.5, None,2
None, -0.989, None, None, None, None, 59.26, None, 1.987, 23.32, -6999.0, None, -1.0, -1.0, None, None, 3.1, None, None, -6999.0, None,2021-01-08 17:00:00, None, None, 162.5, None,2
None, -1.141, None, None, None, 6.1, 39.32, 0.0, 1.264, 2.974, -6999.0, 1.3, -1.1, -1.1, -0.2, 3.0, 3.1, None, None, -6999.0, None,2021-01-08 18:00:00, 162.0, None, 162.3, None,2
None, -1.911, None, None, None, 4.4, 21.77, 0.0, 0.953, 338.8, -6999.0, 1.0, -1.9, -1.9, -0.2, 339.0, -1.1, None, None, -6999.0, None,2021-01-08 19:00:00, 162.0, None, 162.0, None,2
None, -2.009, None, None, None, 5.0, 13.55, 0.0, 2.266, 341.1, -6999.0, 2.3, -2.0, -2.2, -0.5, 341.0, -1.1, None, None, -6999.0, None,2021-01-08 20:00:00, 162.0, None, 161.9, None,2
None, -2.38, None, None, None, 4.9, 11.49, 0.0, 2.027, 343.5, -6999.0, 2.0, -2.4, -2.5, -0.2, 344.0, -1.1, None, None, -6999.0, None,2021-01-08 21:00:00, 162.0, None, 161.5, None,2
None, -2.334, None, None, None, None, 22.02, None, 1.594, 330.1, -6999.0, None, -2.3, -2.5, None, None, -1.1, None, None, -6999.0, None,2021-01-08 22:00:00, None, None, 161.5, None,2
None, -2.98, None, None, None, 6.0, 13.18, 0.0, 2.845, 343.9, -6999.0, 2.8, -3.0, -3.1, -0.2, 344.0, -1.1, None, None, -6999.0, None,2021-01-08 23:00:00, 161.0, None, 161.4, None,2
None, -2.398, None, None, None, 6.7, 13.22, 0.0, 2.29, 340.7, -6999.0, 2.3, -2.4, -3.1, 0.0, 341.0, -1.1, None, None, -6999.0, None,2021-01-09 00:00:00, 161.0, None, 161.3, None,2
None, -2.346, None, None, None, 4.7, 12.8, 0.0, 2.086, 343.5, -6999.0, 2.1, -2.3, -3.1, 0.1, 344.0, -1.1, None, None, -6999.0, None,2021-01-09 01:00:00, 161.0, None, 161.2, None,2
