air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-8.3,-8.3, None,-0.3, None, None,2022-03-26 00:00:00, None, None,13
-8.5,-8.9, None,-0.3, None, None,2022-03-26 01:00:00, None, None,13
-9.3,-9.2, None,-0.3, None, None,2022-03-26 02:00:00, None, None,13
-8.7,-9.3, None,-0.3, None, None,2022-03-26 03:00:00, None, None,13
-8.6,-9.3, None,-0.3, None, None,2022-03-26 04:00:00, None, None,13
-8.8,-9.3, None,-0.3, None, None,2022-03-26 05:00:00, None, None,13
-9.8,-9.8, None,-0.3, None, None,2022-03-26 06:00:00, None, None,13
-9.7,-10.1, None,-9.7, None, None,2022-03-26 07:00:00, None, None,13
-9.1,-10.1, None,-9.1, None, None,2022-03-26 08:00:00, None, None,13
-8.1,-10.1, None,-8.1, None, None,2022-03-26 09:00:00, None, None,13
-4.7,-10.1, None,-4.5, None, None,2022-03-26 11:00:00, None, None,13
-1.9,-10.1, None,-2.0, None, None,2022-03-26 12:00:00, None, None,13
-0.6,-10.1, None,-0.6, None, None,2022-03-26 13:00:00, None, None,13
1.3,-10.1, None,1.2, None, None,2022-03-26 14:00:00, None, None,13
2.0,-10.1, None,2.1, None, None,2022-03-26 15:00:00, None, None,13
2.4,-10.1, None,3.0, None, None,2022-03-26 16:00:00, None, None,13
1.6,-10.1, None,3.0, None, None,2022-03-26 17:00:00, None, None,13
3.4,-10.1, None,4.0, None, None,2022-03-26 18:00:00, None, None,13
-0.9,-0.9, None,3.5, None, None,2022-03-26 19:00:00, None, None,13
-1.2,-1.2, None,3.5, None, None,2022-03-26 20:00:00, None, None,13
-2.6,-2.6, None,3.5, None, None,2022-03-26 21:00:00, None, None,13
-4.1,-4.1, None,3.5, None, None,2022-03-26 22:00:00, None, None,13
-5.6,-5.6, None,3.5, None, None,2022-03-26 23:00:00, None, None,13
-7.0,-7.2, None,3.5, None, None,2022-03-27 00:00:00, None, None,13
-8.2,-8.5, None,3.5, None, None,2022-03-27 01:00:00, None, None,13
-10.2,-10.1, None,3.5, None, None,2022-03-27 02:00:00, None, None,13
-11.6,-11.8, None,3.5, None, None,2022-03-27 03:00:00, None, None,13
