pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 5.023, None, None, None, None, None, None, None, None, None, 5.0, 2.3, -0.2, None, None, None, 5.1, None, None, None, None,2022-03-28 13:00:00, None, None, None, None,13
None, 5.725, None, None, None, None, None, None, None, None, None, 5.7, 2.3, -0.2, None, None, None, 6.3, None, None, None, None,2022-03-28 16:00:00, None, None, None, None,13
None, 5.459, None, None, None, None, None, None, None, None, None, 5.5, 2.3, 0.2, None, None, None, 6.3, None, None, None, None,2022-03-28 17:00:00, None, None, None, None,13
None, 4.65, None, None, None, None, None, None, None, None, None, 4.7, 2.3, 0.2, None, None, None, 6.3, None, None, None, None,2022-03-28 18:00:00, None, None, None, None,13
None, 3.693, None, None, None, None, None, None, None, None, None, 3.7, 3.7, 0.6, None, None, None, 4.7, None, None, None, None,2022-03-28 19:00:00, None, None, None, None,13
None, 2.616, None, None, None, None, None, None, None, None, None, 2.6, 2.6, 0.0, None, None, None, 4.7, None, None, None, None,2022-03-28 20:00:00, None, None, None, None,13
None, 2.485, None, None, None, None, None, None, None, None, None, 2.5, 2.2, 1.0, None, None, None, 4.7, None, None, None, None,2022-03-28 21:00:00, None, None, None, None,13
None, 2.117, None, None, None, None, None, None, None, None, None, 2.1, 2.1, 0.8, None, None, None, 4.7, None, None, None, None,2022-03-28 22:00:00, None, None, None, None,13
None, 2.533, None, None, None, None, None, None, None, None, None, 2.5, 1.9, 0.0, None, None, None, 4.7, None, None, None, None,2022-03-28 23:00:00, None, None, None, None,13
None, 1.617, None, None, None, None, None, None, None, None, None, 1.6, 1.6, 0.4, None, None, None, 4.7, None, None, None, None,2022-03-29 00:00:00, None, None, None, None,13
None, 1.627, None, None, None, None, None, None, None, None, None, 1.6, 1.5, 0.4, None, None, None, 4.7, None, None, None, None,2022-03-29 01:00:00, None, None, None, None,13
None, 1.297, None, None, None, None, None, None, None, None, None, 1.3, 1.3, 0.4, None, None, None, 4.7, None, None, None, None,2022-03-29 02:00:00, None, None, None, None,13
None, 1.146, None, None, None, None, None, None, None, None, None, 1.1, 1.1, 0.1, None, None, None, 4.7, None, None, None, None,2022-03-29 03:00:00, None, None, None, None,13
None, 1.193, None, None, None, None, None, None, None, None, None, 1.2, 1.1, 0.0, None, None, None, 4.7, None, None, None, None,2022-03-29 04:00:00, None, None, None, None,13
None, 2.166, None, None, None, None, None, None, None, None, None, 2.2, 1.1, -0.2, None, None, None, 4.7, None, None, None, None,2022-03-29 05:00:00, None, None, None, None,13
None, 2.175, None, None, None, None, None, None, None, None, None, 2.2, 1.1, -0.1, None, None, None, 4.7, None, None, None, None,2022-03-29 06:00:00, None, None, None, None,13
None, 1.146, None, None, None, None, None, None, None, None, None, 1.1, 1.0, 0.7, None, None, None, 2.2, None, None, None, None,2022-03-29 07:00:00, None, None, None, None,13
None, 2.77, None, None, None, None, None, None, None, None, None, 2.8, 1.0, -0.3, None, None, None, 2.8, None, None, None, None,2022-03-29 08:00:00, None, None, None, None,13
None, 3.763, None, None, None, None, None, None, None, None, None, 3.8, 1.0, -0.8, None, None, None, 3.8, None, None, None, None,2022-03-29 09:00:00, None, None, None, None,13
None, 5.402, None, None, None, None, None, None, None, None, None, 5.4, 1.0, -1.7, None, None, None, 5.4, None, None, None, None,2022-03-29 10:00:00, None, None, None, None,13
None, 7.41, None, None, None, None, None, None, None, None, None, 7.4, 1.0, -1.4, None, None, None, 7.4, None, None, None, None,2022-03-29 11:00:00, None, None, None, None,13
None, 6.909, None, None, None, None, None, None, None, None, None, 6.9, 1.0, -1.4, None, None, None, 8.1, None, None, None, None,2022-03-29 12:00:00, None, None, None, None,13
None, 6.785, None, None, None, None, None, None, None, None, None, 6.8, 1.0, -0.2, None, None, None, 8.1, None, None, None, None,2022-03-29 13:00:00, None, None, None, None,13
None, 7.78, None, None, None, None, None, None, None, None, None, 7.8, 1.0, -0.6, None, None, None, 8.3, None, None, None, None,2022-03-29 14:00:00, None, None, None, None,13
None, 6.155, None, None, None, None, None, None, None, None, None, 6.2, 1.0, 0.3, None, None, None, 8.3, None, None, None, None,2022-03-29 15:00:00, None, None, None, None,13
None, 6.888, None, None, None, None, None, None, None, None, None, 6.9, 1.0, -0.2, None, None, None, 8.3, None, None, None, None,2022-03-29 16:00:00, None, None, None, None,13
None, 4.276, None, None, None, None, None, None, None, None, None, 4.3, 1.0, 0.2, None, None, None, 8.3, None, None, None, None,2022-03-29 17:00:00, None, None, None, None,13
None, 3.398, None, None, None, None, None, None, None, None, None, 3.4, 1.0, 0.8, None, None, None, 8.3, None, None, None, None,2022-03-29 18:00:00, None, None, None, None,13
None, 2.634, None, None, None, None, None, None, None, None, None, 2.6, 2.6, 0.8, None, None, None, 3.4, None, None, None, None,2022-03-29 19:00:00, None, None, None, None,13
None, 2.39, None, None, None, None, None, None, None, None, None, 2.4, 2.4, 0.6, None, None, None, 3.4, None, None, None, None,2022-03-29 20:00:00, None, None, None, None,13
None, 2.173, None, None, None, None, None, None, None, None, None, 2.2, 2.2, 0.4, None, None, None, 3.4, None, None, None, None,2022-03-29 21:00:00, None, None, None, None,13
None, 2.117, None, None, None, None, None, None, None, None, None, 2.1, 2.1, 0.3, None, None, None, 3.4, None, None, None, None,2022-03-29 22:00:00, None, None, None, None,13
None, 1.929, None, None, None, None, None, None, None, None, None, 1.9, 1.9, 2.2, None, None, None, 3.4, None, None, None, None,2022-03-29 23:00:00, None, None, None, None,13
None, 1.258, None, None, None, None, None, None, None, None, None, 1.3, 1.3, 1.8, None, None, None, 3.4, None, None, None, None,2022-03-30 00:00:00, None, None, None, None,13
None, 0.23, None, None, None, None, None, None, None, None, None, 0.2, 0.2, 2.4, None, None, None, 3.4, None, None, None, None,2022-03-30 01:00:00, None, None, None, None,13
None, -0.081, None, None, None, None, None, None, None, None, None, -0.1, -0.1, 1.1, None, None, None, 3.4, None, None, None, None,2022-03-30 02:00:00, None, None, None, None,13
None, -0.741, None, None, None, None, None, None, None, None, None, -0.7, -0.7, 0.5, None, None, None, 3.4, None, None, None, None,2022-03-30 03:00:00, None, None, None, None,13
None, -1.307, None, None, None, None, None, None, None, None, None, -1.3, -1.6, 0.9, None, None, None, 3.4, None, None, None, None,2022-03-30 04:00:00, None, None, None, None,13
None, -1.732, None, None, None, None, None, None, None, None, None, -1.7, -1.7, 0.3, None, None, None, 3.4, None, None, None, None,2022-03-30 05:00:00, None, None, None, None,13
None, -1.476, None, None, None, None, None, None, None, None, None, -1.5, -1.7, 0.5, None, None, None, 3.4, None, None, None, None,2022-03-30 06:00:00, None, None, None, None,13
None, -1.533, None, None, None, None, None, None, None, None, None, -1.5, -1.6, 0.2, None, None, None, -1.4, None, None, None, None,2022-03-30 07:00:00, None, None, None, None,13
None, -0.919, None, None, None, None, None, None, None, None, None, -0.9, -1.6, -0.1, None, None, None, -0.9, None, None, None, None,2022-03-30 08:00:00, None, None, None, None,13
None, -0.91, None, None, None, None, None, None, None, None, None, -0.9, -1.6, 0.0, None, None, None, -0.8, None, None, None, None,2022-03-30 09:00:00, None, None, None, None,13
None, -0.391, None, None, None, None, None, None, None, None, None, -0.4, -1.6, 0.0, None, None, None, -0.3, None, None, None, None,2022-03-30 10:00:00, None, None, None, None,13
None, -0.327, None, None, None, None, None, None, None, None, None, -0.3, -1.6, -0.2, None, None, None, 0.2, None, None, None, None,2022-03-30 11:00:00, None, None, None, None,13
