air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
9.8,9.4, -7999.0,11.0,64.0,2022-03-26 00:00:00,3.0,13
9.3,9.2, -7999.0,11.0,67.0,2022-03-26 01:00:00,3.0,13
9.1,8.9, -7999.0,11.0,68.0,2022-03-26 02:00:00,3.0,13
8.7,8.7, -7999.0,11.0,71.0,2022-03-26 03:00:00,4.0,13
8.3,8.2, -7999.0,11.0,76.0,2022-03-26 04:00:00,5.0,13
7.5,7.3, -7999.0,11.0,100.0,2022-03-26 05:00:00,7.0,13
7.7,7.1, -7999.0,11.0,88.0,2022-03-26 06:00:00,6.0,13
7.1,7.1, -7999.0,7.8,100.0,2022-03-26 07:00:00,7.0,13
6.8,6.8, -7999.0,7.8,100.0,2022-03-26 08:00:00,7.0,13
7.5,6.8, -7999.0,7.8,79.0,2022-03-26 09:00:00,4.0,13
7.5,6.8, -7999.0,7.8,87.0,2022-03-26 11:00:00,5.0,13
8.2,6.8, -7999.0,8.3,83.0,2022-03-26 12:00:00,5.0,13
8.7,6.8, -7999.0,9.1,82.0,2022-03-26 13:00:00,6.0,13
9.4,6.8, -7999.0,9.5,79.0,2022-03-26 14:00:00,6.0,13
9.7,6.8, -7999.0,9.6,81.0,2022-03-26 15:00:00,7.0,13
10.0,6.8, -7999.0,10.3,76.0,2022-03-26 16:00:00,6.0,13
10.1,6.8, -7999.0,10.3,78.0,2022-03-26 17:00:00,6.0,13
10.3,6.8, -7999.0,10.5,77.0,2022-03-26 18:00:00,6.0,13
10.1,10.0, -7999.0,10.7,78.0,2022-03-26 19:00:00,7.0,13
10.4,10.0, -7999.0,10.7,72.0,2022-03-26 20:00:00,6.0,13
10.4,10.0, -7999.0,10.7,75.0,2022-03-26 21:00:00,6.0,13
9.8,9.8, -7999.0,10.7,78.0,2022-03-26 22:00:00,6.0,13
9.6,9.6, -7999.0,10.7,81.0,2022-03-26 23:00:00,6.0,13
9.4,9.4, -7999.0,10.7,85.0,2022-03-27 00:00:00,7.0,13
9.4,9.3, -7999.0,10.7,90.0,2022-03-27 01:00:00,8.0,13
9.1,9.1, -7999.0,10.7,100.0,2022-03-27 02:00:00,9.0,13
8.8,-1743.0, -7999.0,10.7,100.0,2022-03-27 03:00:00,9.0,13
None,6999.0, -7999.0,10.7,0.0,2022-03-27 04:00:00,1010.0,13
None,6999.0, -7999.0,10.7,0.0,2022-03-27 05:00:00,988.0,13
None,6999.0, -7999.0,10.7,0.0,2022-03-27 06:00:00,940.0,13
None,6999.0, -7999.0,14.3,0.0,2022-03-27 07:00:00,940.0,13
None,6999.0, -7999.0,14.3,0.0,2022-03-27 08:00:00,1010.0,13
8.4,-2911.0, -7999.0,14.3,100.0,2022-03-27 09:00:00,8.0,13
8.6,-1161.0, -7999.0,14.3,100.0,2022-03-27 10:00:00,9.0,13
9.6,-1161.0, -7999.0,14.3,100.0,2022-03-27 11:00:00,10.0,13
10.8,-1161.0, -7999.0,14.3,87.0,2022-03-27 12:00:00,9.0,13
12.0,-1161.0, -7999.0,14.3,81.0,2022-03-27 13:00:00,9.0,13
12.7,-1161.0, -7999.0,14.3,76.0,2022-03-27 14:00:00,9.0,13
12.9,-1161.0, -7999.0,14.3,81.0,2022-03-27 15:00:00,10.0,13
12.2,-1161.0, -7999.0,14.3,82.0,2022-03-27 16:00:00,9.0,13
10.0,-1161.0, -7999.0,14.3,100.0,2022-03-27 17:00:00,10.0,13
9.2,-1161.0, -7999.0,14.3,100.0,2022-03-27 18:00:00,9.0,13
None,6999.0, -7999.0,10.8,0.0,2022-03-27 19:00:00,988.0,13
12.1,-4080.0, -7999.0,12.1,76.0,2022-03-27 20:00:00,8.0,13
10.9,-4080.0, -7999.0,12.4,100.0,2022-03-27 21:00:00,11.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-27 22:00:00,988.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-27 23:00:00,1031.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 00:00:00,1089.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 01:00:00,940.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 02:00:00,940.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 03:00:00,1010.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 04:00:00,988.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 05:00:00,940.0,13
None,6999.0, -7999.0,12.4,0.0,2022-03-28 06:00:00,940.0,13
7.4,-6415.0, -7999.0,14.9,100.0,2022-03-28 07:00:00,7.0,13
7.3,-6415.0, -7999.0,14.9,100.0,2022-03-28 08:00:00,7.0,13
7.4,-6415.0, -7999.0,14.9,100.0,2022-03-28 09:00:00,8.0,13
7.4,-6415.0, -7999.0,14.9,100.0,2022-03-28 10:00:00,7.0,13
None,6999.0, -7999.0,14.9,0.0,2022-03-28 11:00:00,1010.0,13
None,6999.0, -7999.0,14.9,0.0,2022-03-28 12:00:00,940.0,13
9.1,-3495.0, -7999.0,14.9,100.0,2022-03-28 13:00:00,9.0,13
10.5,-3495.0, -7999.0,14.9,100.0,2022-03-28 14:00:00,10.0,13
10.4,-3495.0, -7999.0,14.9,90.0,2022-03-28 15:00:00,9.0,13
11.0,-3495.0, -7999.0,14.9,82.0,2022-03-28 16:00:00,8.0,13
11.1,-3495.0, -7999.0,14.9,74.0,2022-03-28 17:00:00,7.0,13
11.4,-3495.0, -7999.0,14.9,73.0,2022-03-28 18:00:00,6.0,13
11.5,11.1, -7999.0,11.5,70.0,2022-03-28 19:00:00,6.0,13
10.0,10.1, -7999.0,11.5,78.0,2022-03-28 20:00:00,7.0,13
11.0,10.0, -7999.0,11.5,75.0,2022-03-28 21:00:00,7.0,13
10.7,10.0, -7999.0,11.5,80.0,2022-03-28 22:00:00,8.0,13
10.2,10.0, -7999.0,11.5,91.0,2022-03-28 23:00:00,9.0,13
10.5,9.8, -7999.0,11.5,95.0,2022-03-29 00:00:00,9.0,13
9.6,-1158.0, -7999.0,11.5,100.0,2022-03-29 01:00:00,10.0,13
9.8,-4663.0, -7999.0,11.5,95.0,2022-03-29 02:00:00,9.0,13
8.8,-4663.0, -7999.0,11.5,100.0,2022-03-29 03:00:00,9.0,13
None,6999.0, -7999.0,11.5,0.0,2022-03-29 04:00:00,940.0,13
9.2,-6418.0, -7999.0,11.5,100.0,2022-03-29 05:00:00,9.0,13
9.2,-6418.0, -7999.0,11.5,100.0,2022-03-29 06:00:00,9.0,13
None,6999.0, -7999.0,9.2,0.0,2022-03-29 07:00:00,1031.0,13
8.4,-2911.0, -7999.0,9.2,100.0,2022-03-29 08:00:00,8.0,13
9.2,-2911.0, -7999.0,9.2,100.0,2022-03-29 09:00:00,9.0,13
8.8,-2911.0, -7999.0,9.5,100.0,2022-03-29 10:00:00,9.0,13
10.2,-4079.0, -7999.0,10.2,98.0,2022-03-29 11:00:00,10.0,13
11.9,-4079.0, -7999.0,12.1,78.0,2022-03-29 12:00:00,8.0,13
11.4,-4079.0, -7999.0,12.4,77.0,2022-03-29 13:00:00,8.0,13
11.2,-4079.0, -7999.0,12.4,78.0,2022-03-29 14:00:00,7.0,13
11.4,-4079.0, -7999.0,12.4,76.0,2022-03-29 15:00:00,7.0,13
11.5,-4079.0, -7999.0,12.4,70.0,2022-03-29 16:00:00,6.0,13
11.5,-4079.0, -7999.0,12.4,73.0,2022-03-29 17:00:00,7.0,13
11.4,-4079.0, -7999.0,12.4,76.0,2022-03-29 18:00:00,7.0,13
11.4,11.2, -7999.0,11.7,71.0,2022-03-29 19:00:00,6.0,13
11.4,11.0, -7999.0,11.7,68.0,2022-03-29 20:00:00,6.0,13
10.9,10.7, -7999.0,11.7,74.0,2022-03-29 21:00:00,7.0,13
10.0,10.0, -7999.0,11.7,92.0,2022-03-29 22:00:00,9.0,13
9.4,9.1, -7999.0,11.7,86.0,2022-03-29 23:00:00,7.0,13
9.0,9.0, -7999.0,11.7,81.0,2022-03-30 00:00:00,5.0,13
8.4,8.3, -7999.0,11.7,73.0,2022-03-30 01:00:00,4.0,13
7.1,7.1, -7999.0,11.7,97.0,2022-03-30 02:00:00,6.0,13
8.2,7.1, -7999.0,11.7,72.0,2022-03-30 03:00:00,4.0,13
8.0,7.1, -7999.0,11.7,64.0,2022-03-30 04:00:00,2.0,13
7.7,7.1, -7999.0,11.7,68.0,2022-03-30 05:00:00,3.0,13
7.1,7.1, -7999.0,11.7,79.0,2022-03-30 06:00:00,4.0,13
7.2,7.1, -7999.0,7.8,85.0,2022-03-30 07:00:00,5.0,13
7.1,7.0, -7999.0,7.8,100.0,2022-03-30 08:00:00,7.0,13
7.1,7.0, -7999.0,7.8,97.0,2022-03-30 09:00:00,7.0,13
7.6,7.0, -7999.0,7.8,88.0,2022-03-30 10:00:00,6.0,13
8.6,7.0, -7999.0,8.6,71.0,2022-03-30 11:00:00,4.0,13
9.0,7.0, -7999.0,9.0,58.0,2022-03-30 12:00:00,1.0,13
9.9,7.0, -7999.0,10.1,50.0,2022-03-30 13:00:00,0.0,13
9.9,7.0, -7999.0,10.1,50.0,2022-03-30 14:00:00,0.0,13
10.0,7.0, -7999.0,10.4,50.0,2022-03-30 15:00:00,0.0,13
9.8,7.0, -7999.0,10.6,51.0,2022-03-30 16:00:00,0.0,13
9.9,7.0, -7999.0,10.6,49.0,2022-03-30 17:00:00,0.0,13
9.6,7.0, -7999.0,10.6,50.0,2022-03-30 18:00:00,0.0,13
9.5,9.5, -7999.0,9.9,57.0,2022-03-30 19:00:00,1.0,13
8.8,8.8, -7999.0,9.9,61.0,2022-03-30 20:00:00,2.0,13
8.5,8.5, -7999.0,9.9,67.0,2022-03-30 21:00:00,3.0,13
8.2,7.9, -7999.0,9.9,69.0,2022-03-30 22:00:00,3.0,13
7.8,7.8, -7999.0,9.9,67.0,2022-03-30 23:00:00,2.0,13
7.1,7.1, -7999.0,9.9,73.0,2022-03-31 00:00:00,3.0,13
7.3,6.8, -7999.0,9.9,74.0,2022-03-31 01:00:00,3.0,13
7.0,6.8, -7999.0,9.9,80.0,2022-03-31 02:00:00,4.0,13
6.8,6.6, -7999.0,9.9,82.0,2022-03-31 03:00:00,4.0,13
6.2,6.3, -7999.0,9.9,88.0,2022-03-31 04:00:00,4.0,13
6.2,6.1, -7999.0,9.9,84.0,2022-03-31 05:00:00,4.0,13
6.1,6.0, -7999.0,9.9,89.0,2022-03-31 06:00:00,4.0,13
6.2,6.1, -7999.0,6.2,85.0,2022-03-31 07:00:00,4.0,13
6.0,5.9, -7999.0,6.2,87.0,2022-03-31 08:00:00,4.0,13
6.2,5.9, -7999.0,6.2,84.0,2022-03-31 09:00:00,4.0,13
6.5,5.9, -7999.0,6.5,74.0,2022-03-31 10:00:00,2.0,13
6.9,5.9, -7999.0,7.2,71.0,2022-03-31 11:00:00,2.0,13
7.8,5.9, -7999.0,7.8,59.0,2022-03-31 12:00:00,1.0,13
8.6,5.9, -7999.0,8.9,50.0,2022-03-31 15:00:00,-1.0,13
9.1,5.9, -7999.0,9.2,47.0,2022-03-31 16:00:00,-2.0,13
8.9,5.9, -7999.0,9.3,52.0,2022-03-31 17:00:00,-1.0,13
9.0,5.9, -7999.0,9.3,50.0,2022-03-31 18:00:00,-1.0,13
8.4,8.3, -7999.0,9.0,58.0,2022-03-31 19:00:00,0.0,13
8.4,8.0, -7999.0,9.0,59.0,2022-03-31 20:00:00,1.0,13
8.2,8.0, -7999.0,9.0,64.0,2022-03-31 21:00:00,2.0,13
8.1,8.0, -7999.0,9.0,65.0,2022-03-31 22:00:00,2.0,13
7.8,7.7, -7999.0,9.0,71.0,2022-03-31 23:00:00,3.0,13
7.5,7.4, -7999.0,9.0,67.0,2022-04-01 00:00:00,2.0,13
7.3,7.3, -7999.0,9.0,69.0,2022-04-01 01:00:00,2.0,13
6.4,6.3, -7999.0,9.0,76.0,2022-04-01 02:00:00,3.0,13
6.0,5.8, -7999.0,9.0,78.0,2022-04-01 03:00:00,2.0,13
5.6,5.5, -7999.0,9.0,78.0,2022-04-01 04:00:00,2.0,13
5.6,5.2, -7999.0,9.0,78.0,2022-04-01 05:00:00,2.0,13
5.5,5.2, -7999.0,9.0,83.0,2022-04-01 06:00:00,3.0,13
6.3,5.5, -7999.0,6.5,74.0,2022-04-01 07:00:00,2.0,13
5.8,5.5, -7999.0,6.5,80.0,2022-04-01 08:00:00,3.0,13
5.8,5.5, -7999.0,6.5,83.0,2022-04-01 09:00:00,3.0,13
6.3,5.5, -7999.0,6.5,77.0,2022-04-01 10:00:00,2.0,13
6.7,5.5, -7999.0,6.7,75.0,2022-04-01 11:00:00,3.0,13
7.2,5.5, -7999.0,7.2,74.0,2022-04-01 12:00:00,3.0,13
7.1,5.5, -7999.0,7.5,70.0,2022-04-01 13:00:00,2.0,13
7.3,5.5, -7999.0,7.6,68.0,2022-04-01 14:00:00,2.0,13
8.0,5.5, -7999.0,8.2,68.0,2022-04-01 15:00:00,2.0,13
8.0,5.5, -7999.0,8.2,70.0,2022-04-01 16:00:00,3.0,13
7.4,5.5, -7999.0,8.2,73.0,2022-04-01 17:00:00,3.0,13
7.1,5.5, -7999.0,8.2,78.0,2022-04-01 18:00:00,3.0,13
6.8,6.8, -7999.0,7.1,79.0,2022-04-01 19:00:00,4.0,13
6.7,6.7, -7999.0,7.1,83.0,2022-04-01 20:00:00,4.0,13
6.5,6.4, -7999.0,7.1,90.0,2022-04-01 21:00:00,5.0,13
6.3,6.0, -7999.0,7.1,98.0,2022-04-01 22:00:00,6.0,13
6.3,6.0, -7999.0,7.1,91.0,2022-04-01 23:00:00,5.0,13
