pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 7.2, 7.229, 7.2, 0.0, 10.7, None,2022-03-26 00:00:00, None,13
None, 7.7, 7.677, 7.1, -0.1, 10.7, None,2022-03-26 01:00:00, None,13
None, 7.3, 7.257, 7.1, 0.1, 10.7, None,2022-03-26 02:00:00, None,13
None, 7.5, 7.527, 7.1, -0.1, 10.7, None,2022-03-26 03:00:00, None,13
None, 7.2, 7.223, 7.1, 0.2, 10.7, None,2022-03-26 04:00:00, None,13
None, 6.9, 6.898, 6.8, 2.2, 10.7, None,2022-03-26 05:00:00, None,13
None, 6.6, 6.612, 6.6, 2.5, 10.7, None,2022-03-26 06:00:00, None,13
None, 6.4, 6.365, 6.4, 0.9, 6.7, None,2022-03-26 07:00:00, None,13
None, 6.5, 6.489, 6.4, 1.0, 6.7, None,2022-03-26 08:00:00, None,13
None, 6.8, 6.762, 6.4, 1.3, 7.0, None,2022-03-26 09:00:00, None,13
None, 7.7, 7.693, 6.4, 0.1, 7.7, None,2022-03-26 11:00:00, None,13
None, 8.2, 8.17, 6.4, 0.0, 8.6, None,2022-03-26 12:00:00, None,13
None, 8.4, 8.37, 6.4, 0.4, 8.6, None,2022-03-26 13:00:00, None,13
None, 8.1, 8.06, 6.4, 0.1, 8.8, None,2022-03-26 14:00:00, None,13
None, 7.9, 7.899, 6.4, 1.2, 8.8, None,2022-03-26 15:00:00, None,13
None, 8.4, 8.44, 6.4, 0.8, 8.8, None,2022-03-26 16:00:00, None,13
None, 8.9, 8.87, 6.4, 0.0, 9.1, None,2022-03-26 17:00:00, None,13
None, 8.9, 8.86, 6.4, -0.1, 9.2, None,2022-03-26 18:00:00, None,13
None, 8.7, 8.72, 8.8, 0.0, 9.0, None,2022-03-26 19:00:00, None,13
None, 8.0, 8.03, 8.0, -0.1, 9.0, None,2022-03-26 20:00:00, None,13
None, 7.6, 7.569, 7.6, -0.1, 9.0, None,2022-03-26 21:00:00, None,13
None, 7.7, 7.7, 7.5, 0.0, 9.0, None,2022-03-26 22:00:00, None,13
None, 7.7, 7.697, 7.4, 0.1, 9.0, None,2022-03-26 23:00:00, None,13
None, 7.8, 7.821, 7.4, 0.0, 9.0, None,2022-03-27 00:00:00, None,13
None, 7.7, 7.712, 7.4, 0.1, 9.0, None,2022-03-27 01:00:00, None,13
None, 7.6, 7.607, 7.4, -0.1, 9.0, None,2022-03-27 02:00:00, None,13
None, 7.8, 7.753, 7.4, 0.0, 9.0, None,2022-03-27 03:00:00, None,13
None, 7.4, 7.442, 7.4, -0.1, 9.0, None,2022-03-27 04:00:00, None,13
None, 7.5, 7.539, 7.4, 0.0, 9.0, None,2022-03-27 05:00:00, None,13
None, 7.4, 7.382, 7.4, 0.1, 9.0, None,2022-03-27 06:00:00, None,13
None, 7.2, 7.186, 7.2, 0.3, 7.6, None,2022-03-27 07:00:00, None,13
None, 7.3, 7.25, 7.0, 0.2, 7.6, None,2022-03-27 08:00:00, None,13
None, 7.7, 7.732, 7.0, -0.1, 7.6, None,2022-03-27 09:00:00, None,13
None, 7.9, 7.889, 7.0, 0.2, 7.9, None,2022-03-27 10:00:00, None,13
None, 8.6, 8.58, 7.0, 0.2, 8.7, None,2022-03-27 11:00:00, None,13
None, 9.1, 9.07, 7.0, 0.0, 9.2, None,2022-03-27 12:00:00, None,13
None, 10.2, 10.19, 7.0, 0.1, 10.2, None,2022-03-27 13:00:00, None,13
None, 10.6, 10.58, 7.0, 0.0, 10.7, None,2022-03-27 14:00:00, None,13
None, 10.7, 10.71, 7.0, 0.0, 10.9, None,2022-03-27 15:00:00, None,13
None, 9.8, 9.79, 7.0, -0.3, 10.9, None,2022-03-27 16:00:00, None,13
None, 8.9, 8.93, 7.0, 0.6, 10.9, None,2022-03-27 17:00:00, None,13
None, 9.0, 9.04, 7.0, 0.1, 10.9, None,2022-03-27 18:00:00, None,13
None, 8.7, 8.68, 8.5, 0.4, 9.1, None,2022-03-27 19:00:00, None,13
None, 8.4, 8.35, 8.4, 0.3, 9.1, None,2022-03-27 20:00:00, None,13
None, 8.2, 8.17, 8.1, 0.0, 9.1, None,2022-03-27 21:00:00, None,13
None, 8.3, 8.3, 8.1, 0.0, 9.1, None,2022-03-27 22:00:00, None,13
None, 7.9, 7.932, 7.9, 0.2, 9.1, None,2022-03-27 23:00:00, None,13
None, 7.9, 7.942, 7.8, 0.0, 9.1, None,2022-03-28 00:00:00, None,13
None, 7.8, 7.847, 7.8, 0.3, 9.1, None,2022-03-28 01:00:00, None,13
None, 8.0, 7.969, 7.8, 0.8, 9.1, None,2022-03-28 02:00:00, None,13
None, 7.6, 7.582, 7.6, 1.0, 9.1, None,2022-03-28 03:00:00, None,13
None, 7.6, 7.618, 7.5, 0.9, 9.1, None,2022-03-28 04:00:00, None,13
None, 7.5, 7.514, 7.5, 1.6, 9.1, None,2022-03-28 05:00:00, None,13
None, 7.4, 7.42, 7.3, 0.7, 9.1, None,2022-03-28 06:00:00, None,13
None, 7.5, 7.456, 7.4, 1.4, 7.6, None,2022-03-28 07:00:00, None,13
None, 7.4, 7.375, 7.3, 0.5, 7.6, None,2022-03-28 08:00:00, None,13
None, 7.6, 7.628, 7.3, 0.5, 7.9, None,2022-03-28 09:00:00, None,13
None, 8.4, 8.36, 7.3, 0.3, 8.5, None,2022-03-28 10:00:00, None,13
None, 9.2, 9.17, 7.3, 0.2, 9.2, None,2022-03-28 11:00:00, None,13
None, 10.1, 10.12, 7.3, 0.1, 10.1, None,2022-03-28 12:00:00, None,13
None, 10.4, 10.42, 7.3, 0.1, 10.4, None,2022-03-28 13:00:00, None,13
None, 12.4, 12.36, 7.3, 0.4, 13.3, None,2022-03-28 14:00:00, None,13
None, 12.2, 12.23, 7.3, -0.5, 13.3, None,2022-03-28 15:00:00, None,13
None, 11.8, 11.8, 7.3, -0.2, 13.3, None,2022-03-28 16:00:00, None,13
None, 11.6, 11.55, 7.3, 0.1, 13.3, None,2022-03-28 17:00:00, None,13
None, 11.7, 11.65, 7.3, 0.0, 13.3, None,2022-03-28 18:00:00, None,13
None, 10.8, 10.77, 10.7, -0.1, 11.7, None,2022-03-28 19:00:00, None,13
None, 9.5, 9.46, 9.5, -0.3, 11.7, None,2022-03-28 20:00:00, None,13
None, 8.3, 8.3, 8.3, -0.2, 11.7, None,2022-03-28 21:00:00, None,13
None, 7.7, 7.675, 7.7, -0.1, 11.7, None,2022-03-28 22:00:00, None,13
None, 7.6, 7.611, 7.5, 0.0, 11.7, None,2022-03-28 23:00:00, None,13
None, 8.0, 8.0, 7.5, 0.1, 11.7, None,2022-03-29 00:00:00, None,13
None, 7.6, 7.612, 7.3, -0.2, 11.7, None,2022-03-29 01:00:00, None,13
None, 7.2, 7.174, 7.1, 0.0, 11.7, None,2022-03-29 02:00:00, None,13
