pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None,4.7, 8.0, None, None,426.0, None,2019-08-20 00:00:00, None,34
None, None, None, None, None,4.1, 9.0, None, None,426.0, None,2019-08-20 01:00:00, None,34
None, None, None, None, None,3.6, 8.0, None, None,426.0, None,2019-08-20 02:00:00, None,34
None, None, None, None, None,3.3, 9.0, None, None,426.0, None,2019-08-20 03:00:00, None,34
None, None, None, None, None,2.4, 9.0, None, None,426.0, None,2019-08-20 04:00:00, None,34
None, None, None, None, None,1.3, 9.0, None, None,426.0, None,2019-08-20 05:00:00, None,34
None, None, None, None, None,0.9, 9.0, None, None,426.0, None,2019-08-20 06:00:00, None,34
None, None, None, None, None,0.7, 9.0, None, None,426.0, None,2019-08-20 07:00:00, None,34
None, None, None, None, None,0.5, 9.0, None, None,426.0, None,2019-08-20 08:00:00, None,34
None, None, None, None, None,0.9, 9.0, None, None,426.0, None,2019-08-20 09:00:00, None,34
None, None, None, None, None,1.2, 9.0, None, None,427.0, None,2019-08-20 10:00:00, None,34
None, None, None, None, None,1.4, 9.0, None, None,428.0, None,2019-08-20 11:00:00, None,34
None, None, None, None, None,1.5, 9.0, None, None,429.0, None,2019-08-20 12:00:00, None,34
None, None, None, None, None,1.4, 9.0, None, None,429.0, None,2019-08-20 13:00:00, None,34
None, None, None, None, None,1.3, 9.0, None, None,430.0, None,2019-08-20 14:00:00, None,34
None, None, None, None, None,1.0, None, None, None,432.0, None,2019-08-20 15:00:00, None,34
None, None, None, None, None,0.4, 1.0, None, None,434.0, None,2019-08-20 16:00:00, None,34
None, None, None, None, None,0.8, 4.0, None, None,435.0, None,2019-08-20 17:00:00, None,34
None, None, None, None, None,1.0, 3.0, None, None,437.0, None,2019-08-20 18:00:00, None,34
None, None, None, None, None,1.9, 3.0, None, None,438.0, None,2019-08-20 19:00:00, None,34
None, None, None, None, None,3.6, 5.0, None, None,439.0, None,2019-08-20 20:00:00, None,34
None, None, None, None, None,5.2, 8.0, None, None,439.0, None,2019-08-20 21:00:00, None,34
None, None, None, None, None,7.1, 8.0, None, None,439.0, None,2019-08-20 22:00:00, None,34
None, None, None, None, None,7.2, None, None, None,440.0, None,2019-08-20 23:00:00, None,34
None, None, None, None, None,7.7, None, None, None,439.0, None,2019-08-21 00:00:00, None,34
None, None, None, None, None,7.8, 8.0, None, None,440.0, None,2019-08-21 01:00:00, None,34
None, None, None, None, None,7.7, None, None, None,440.0, None,2019-08-21 02:00:00, None,34
None, None, None, None, None,7.2, None, None, None,441.0, None,2019-08-21 03:00:00, None,34
None, None, None, None, None,6.5, 8.0, None, None,441.0, None,2019-08-21 04:00:00, None,34
None, None, None, None, None,6.0, None, None, None,442.0, None,2019-08-21 05:00:00, None,34
None, None, None, None, None,5.8, None, None, None,443.0, None,2019-08-21 06:00:00, None,34
None, None, None, None, None,5.7, None, None, None,445.0, None,2019-08-21 07:00:00, None,34
None, None, None, None, None,5.6, None, None, None,447.0, None,2019-08-21 08:00:00, None,34
None, None, None, None, None,5.4, 0.0, None, None,449.0, None,2019-08-21 09:00:00, None,34
None, None, None, None, None,5.7, None, None, None,450.0, None,2019-08-21 10:00:00, None,34
None, None, None, None, None,5.7, None, None, None,451.0, None,2019-08-21 11:00:00, None,34
None, None, None, None, None,5.3, 9.0, None, None,451.0, None,2019-08-21 12:00:00, None,34
None, None, None, None, None,5.1, 9.0, None, None,451.0, None,2019-08-21 13:00:00, None,34
None, None, None, None, None,5.0, 9.0, None, None,451.0, None,2019-08-21 14:00:00, None,34
None, None, None, None, None,5.6, 9.0, None, None,452.0, None,2019-08-21 15:00:00, None,34
None, None, None, None, None,6.3, 9.0, None, None,451.0, None,2019-08-21 16:00:00, None,34
None, None, None, None, None,7.8, 9.0, None, None,451.0, None,2019-08-21 17:00:00, None,34
None, None, None, None, None,7.7, 9.0, None, None,451.0, None,2019-08-21 18:00:00, None,34
None, None, None, None, None,10.2, 9.0, None, None,451.0, None,2019-08-21 19:00:00, None,34
None, None, None, None, None,8.8, 9.0, None, None,451.0, None,2019-08-21 20:00:00, None,34
None, None, None, None, None,8.7, 9.0, None, None,451.0, None,2019-08-21 21:00:00, None,34
None, None, None, None, None,8.5, 9.0, None, None,451.0, None,2019-08-21 22:00:00, None,34
None, None, None, None, None,8.2, 9.0, None, None,452.0, None,2019-08-21 23:00:00, None,34
None, None, None, None, None,8.5, 9.0, None, None,453.0, None,2019-08-22 00:00:00, None,34
None, None, None, None, None,7.9, 9.0, None, None,453.0, None,2019-08-22 01:00:00, None,34
None, None, None, None, None,5.9, 9.0, None, None,455.0, None,2019-08-22 02:00:00, None,34
None, None, None, None, None,6.2, 9.0, None, None,456.0, None,2019-08-22 03:00:00, None,34
None, None, None, None, None,5.4, None, None, None,456.0, None,2019-08-22 04:00:00, None,34
None, None, None, None, None,4.5, None, None, None,457.0, None,2019-08-22 05:00:00, None,34
None, None, None, None, None,4.2, 9.0, None, None,457.0, None,2019-08-22 06:00:00, None,34
None, None, None, None, None,4.0, None, None, None,457.0, None,2019-08-22 07:00:00, None,34
None, None, None, None, None,4.0, 9.0, None, None,457.0, None,2019-08-22 08:00:00, None,34
None, None, None, None, None,3.9, None, None, None,457.0, None,2019-08-22 09:00:00, None,34
None, None, None, None, None,3.9, None, None, None,457.0, None,2019-08-22 10:00:00, None,34
None, None, None, None, None,3.9, None, None, None,457.0, None,2019-08-22 11:00:00, None,34
None, None, None, None, None,3.7, None, None, None,457.0, None,2019-08-22 12:00:00, None,34
None, None, None, None, None,3.7, None, None, None,457.0, None,2019-08-22 13:00:00, None,34
None, None, None, None, None,3.6, None, None, None,457.0, None,2019-08-22 14:00:00, None,34
None, None, None, None, None,3.8, None, None, None,457.0, None,2019-08-22 15:00:00, None,34
None, None, None, None, None,4.7, 0.0, None, None,457.0, None,2019-08-22 16:00:00, None,34
None, None, None, None, None,5.8, 0.0, None, None,457.0, None,2019-08-22 17:00:00, None,34
None, None, None, None, None,7.5, 9.0, None, None,457.0, None,2019-08-22 18:00:00, None,34
None, None, None, None, None,8.8, None, None, None,456.0, None,2019-08-22 19:00:00, None,34
None, None, None, None, None,7.8, 9.0, None, None,456.0, None,2019-08-22 20:00:00, None,34
None, None, None, None, None,9.9, 9.0, None, None,456.0, None,2019-08-22 21:00:00, None,34
None, None, None, None, None,8.4, 8.0, None, None,456.0, None,2019-08-22 22:00:00, None,34
None, None, None, None, None,8.4, 9.0, None, None,456.0, None,2019-08-22 23:00:00, None,34
None, None, None, None, None,8.2, 9.0, None, None,456.0, None,2019-08-23 00:00:00, None,34
None, None, None, None, None,7.0, 9.0, None, None,456.0, None,2019-08-23 01:00:00, None,34
None, None, None, None, None,6.0, 9.0, None, None,457.0, None,2019-08-23 02:00:00, None,34
None, None, None, None, None,5.2, 9.0, None, None,458.0, None,2019-08-23 03:00:00, None,34
None, None, None, None, None,4.9, 9.0, None, None,458.0, None,2019-08-23 04:00:00, None,34
None, None, None, None, None,4.7, 9.0, None, None,459.0, None,2019-08-23 05:00:00, None,34
None, None, None, None, None,4.5, 9.0, None, None,459.0, None,2019-08-23 06:00:00, None,34
None, None, None, None, None,4.6, 9.0, None, None,460.0, None,2019-08-23 07:00:00, None,34
None, None, None, None, None,4.4, 9.0, None, None,460.0, None,2019-08-23 08:00:00, None,34
None, None, None, None, None,4.3, 9.0, None, None,460.0, None,2019-08-23 09:00:00, None,34
None, None, None, None, None,4.3, 9.0, None, None,460.0, None,2019-08-23 10:00:00, None,34
None, None, None, None, None,4.4, 9.0, None, None,460.0, None,2019-08-23 11:00:00, None,34
None, None, None, None, None,4.4, 9.0, None, None,460.0, None,2019-08-23 12:00:00, None,34
None, None, None, None, None,4.6, 9.0, None, None,460.0, None,2019-08-23 13:00:00, None,34
None, None, None, None, None,4.8, 9.0, None, None,460.0, None,2019-08-23 14:00:00, None,34
None, None, None, None, None,4.9, 9.0, None, None,460.0, None,2019-08-23 15:00:00, None,34
None, None, None, None, None,5.0, None, None, None,460.0, None,2019-08-23 16:00:00, None,34
None, None, None, None, None,5.1, 9.0, None, None,461.0, None,2019-08-23 17:00:00, None,34
None, None, None, None, None,5.8, 9.0, None, None,461.0, None,2019-08-23 18:00:00, None,34
None, None, None, None, None,6.9, 9.0, None, None,461.0, None,2019-08-23 19:00:00, None,34
None, None, None, None, None,7.5, 9.0, None, None,461.0, None,2019-08-23 20:00:00, None,34
None, None, None, None, None,6.8, 9.0, None, None,461.0, None,2019-08-23 21:00:00, None,34
None, None, None, None, None,7.5, 9.0, None, None,461.0, None,2019-08-23 22:00:00, None,34
None, None, None, None, None,7.5, 9.0, None, None,461.0, None,2019-08-23 23:00:00, None,34
None, None, None, None, None,7.0, 9.0, None, None,461.0, None,2019-08-24 00:00:00, None,34
None, None, None, None, None,6.6, None, None, None,462.0, None,2019-08-24 01:00:00, None,34
None, None, None, None, None,6.4, 8.0, None, None,463.0, None,2019-08-24 02:00:00, None,34
None, None, None, None, None,6.2, 8.0, None, None,463.0, None,2019-08-24 03:00:00, None,34
None, None, None, None, None,6.1, None, None, None,464.0, None,2019-08-24 04:00:00, None,34
None, None, None, None, None,6.1, 0.0, None, None,465.0, None,2019-08-24 05:00:00, None,34
None, None, None, None, None,6.2, None, None, None,465.0, None,2019-08-24 06:00:00, None,34
None, None, None, None, None,6.2, None, None, None,465.0, None,2019-08-24 07:00:00, None,34
None, None, None, None, None,6.3, None, None, None,465.0, None,2019-08-24 08:00:00, None,34
None, None, None, None, None,6.4, None, None, None,465.0, None,2019-08-24 09:00:00, None,34
None, None, None, None, None,6.4, None, None, None,465.0, None,2019-08-24 10:00:00, None,34
None, None, None, None, None,6.3, None, None, None,465.0, None,2019-08-24 11:00:00, None,34
None, None, None, None, None,6.5, 8.0, None, None,465.0, None,2019-08-24 12:00:00, None,34
None, None, None, None, None,6.6, 8.0, None, None,465.0, None,2019-08-24 13:00:00, None,34
