wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
3.6, None, None, 193.0, None, 0.0, None, None, None, 0.0,2022-01-01 00:00:00,1
4.2, None, None, 184.0, None, 0.0, None, None, None, 0.0,2022-01-01 01:00:00,1
4.6, None, None, 192.0, None, 0.0, None, None, None, 0.0,2022-01-01 02:00:00,1
4.3, None, 192.0, 188.0, 0.0, 0.0, 0.0, 0.0, 4.6, 0.0,2022-01-01 03:00:00,1
5.0, None, 188.0, 191.0, 0.0, 0.0, 0.0, 0.0, 4.3, 0.0,2022-01-01 04:00:00,1
5.3, None, None, 201.0, None, 0.0, None, None, None, 0.0,2022-01-01 05:00:00,1
4.5, None, 201.0, 209.0, 0.0, 0.0, 0.0, 0.0, 5.3, 0.0,2022-01-01 06:00:00,1
5.3, None, 209.0, 201.0, 0.0, 0.0, 0.0, 0.0, 4.5, 0.0,2022-01-01 07:00:00,1
5.3, None, 201.0, 203.0, 0.0, 0.0, 0.0, 0.0, 5.3, 0.0,2022-01-01 08:00:00,1
4.1, None, 203.0, 207.0, 0.0, 0.0, 0.0, 0.0, 5.3, 0.0,2022-01-01 09:00:00,1
5.1, None, None, 202.0, None, 0.0, None, None, None, 0.0,2022-01-01 10:00:00,1
3.5, None, None, 211.0, None, 0.0, None, None, None, 0.0,2022-01-01 11:00:00,1
4.8, None, 211.0, 219.0, 0.0, 0.0, 0.0, 0.0, 3.5, 0.0,2022-01-01 12:00:00,1
5.3, None, 219.0, 215.0, 0.0, 0.0, 0.0, 0.0, 4.8, 0.0,2022-01-01 13:00:00,1
5.7, None, 215.0, 200.0, 0.0, 0.0, 0.0, 0.0, 5.3, 0.0,2022-01-01 14:00:00,1
6.8, None, 200.0, 172.0, 0.0, 0.0, 0.0, 0.0, 5.7, 0.0,2022-01-01 15:00:00,1
5.7, None, 172.0, 195.0, 0.0, 0.0, 0.0, 0.0, 6.8, 0.0,2022-01-01 16:00:00,1
4.9, None, 195.0, 198.0, 0.0, 0.0, 0.0, 0.0, 5.7, 0.0,2022-01-01 17:00:00,1
5.9, None, 198.0, 199.0, 0.0, 0.0, 0.0, 0.0, 4.9, 0.0,2022-01-01 18:00:00,1
6.2, None, 199.0, 202.0, 0.0, 0.0, 0.0, 0.0, 5.9, 0.0,2022-01-01 19:00:00,1
4.9, None, 202.0, 216.0, 0.0, 0.0, 0.0, 0.0, 6.2, 0.0,2022-01-01 20:00:00,1
4.9, None, 216.0, 206.0, 0.0, 0.0, 0.0, 0.0, 4.9, 0.0,2022-01-01 21:00:00,1
6.3, None, 206.0, 203.0, 0.0, 0.0, 0.0, 0.0, 4.9, 0.0,2022-01-01 22:00:00,1
12.8, None, 203.0, 205.0, 0.0, 0.0, 0.0, 0.0, 6.3, 0.0,2022-01-01 23:00:00,1
15.2, None, 205.0, 204.0, 0.0, 0.0, 0.0, 0.0, 12.8, 0.0,2022-01-02 00:00:00,1
16.0, None, 204.0, 202.0, 0.0, 0.0, 0.0, 0.0, 15.2, 0.0,2022-01-02 01:00:00,1
13.2, None, 202.0, 201.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0,2022-01-02 02:00:00,1
11.3, None, 201.0, 206.0, 0.0, 0.0, 0.0, 0.0, 13.2, 0.0,2022-01-02 03:00:00,1
10.6, None, 206.0, 202.0, 0.0, 0.0, 0.0, 0.0, 11.3, 0.0,2022-01-02 04:00:00,1
10.1, None, 202.0, 202.0, 0.0, 0.0, 0.0, 0.0, 10.6, 0.0,2022-01-02 05:00:00,1
9.3, None, 202.0, 202.0, 0.0, 0.0, 0.0, 0.0, 10.1, 0.0,2022-01-02 06:00:00,1
8.3, None, 202.0, 202.0, 0.0, 0.0, 0.0, 0.0, 9.3, 0.0,2022-01-02 07:00:00,1
7.4, None, 202.0, 191.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2022-01-02 08:00:00,1
8.0, None, 191.0, 198.0, 0.0, 0.0, 0.0, 0.0, 7.4, 0.0,2022-01-02 09:00:00,1
7.1, None, 198.0, 178.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0,2022-01-02 10:00:00,1
7.6, None, 178.0, 165.0, 0.0, 0.0, 0.0, 0.0, 7.1, 0.0,2022-01-02 11:00:00,1
8.3, None, None, 164.0, None, 0.0, None, None, None, 0.0,2022-01-02 12:00:00,1
8.7, None, 164.0, 144.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2022-01-02 13:00:00,1
8.2, None, 144.0, 132.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,2022-01-02 14:00:00,1
7.6, None, 132.0, 114.0, 0.0, 0.0, 0.0, 0.0, 8.2, 0.0,2022-01-02 15:00:00,1
8.7, None, 114.0, 98.0, 0.0, 0.0, 0.0, 0.0, 7.6, 0.0,2022-01-02 16:00:00,1
8.3, None, 98.0, 115.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,2022-01-02 17:00:00,1
8.7, None, 115.0, 137.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2022-01-02 18:00:00,1
8.4, None, 137.0, 141.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,2022-01-02 19:00:00,1
9.2, None, 141.0, 157.0, 0.0, 0.0, 0.0, 0.0, 8.4, 0.0,2022-01-02 20:00:00,1
10.7, None, 157.0, 149.0, 0.0, 0.0, 0.0, 0.0, 9.2, 0.0,2022-01-02 21:00:00,1
10.5, None, 149.0, 155.0, 0.0, 0.0, 0.0, 0.0, 10.7, 0.0,2022-01-02 22:00:00,1
8.6, None, 155.0, 144.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.0,2022-01-02 23:00:00,1
8.4, None, 144.0, 111.0, 0.0, 0.0, 0.0, 0.0, 8.6, 0.0,2022-01-03 00:00:00,1
7.6, None, 111.0, 118.0, 0.0, 0.0, 0.0, 0.0, 8.4, 0.0,2022-01-03 01:00:00,1
7.4, None, 118.0, 125.0, 0.0, 0.0, 0.0, 0.0, 7.6, 0.0,2022-01-03 02:00:00,1
8.3, None, 125.0, 126.0, 0.0, 0.0, 0.0, 0.0, 7.4, 0.0,2022-01-03 03:00:00,1
10.7, None, 126.0, 153.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2022-01-03 04:00:00,1
10.1, None, 153.0, 169.0, 0.0, 0.0, 0.0, 0.0, 10.7, 0.0,2022-01-03 05:00:00,1
8.6, None, 169.0, 169.0, 0.0, 0.0, 0.0, 0.0, 10.1, 0.0,2022-01-03 06:00:00,1
8.9, None, 169.0, 168.0, 0.0, 0.0, 0.0, 0.0, 8.6, 0.0,2022-01-03 07:00:00,1
7.1, None, 168.0, 164.0, 0.0, 0.0, 0.0, 0.0, 8.9, 0.0,2022-01-03 08:00:00,1
8.7, None, 164.0, 175.0, 0.0, 0.0, 0.0, 0.0, 7.1, 0.0,2022-01-03 09:00:00,1
7.8, None, 175.0, 184.0, 0.0, 0.0, 0.0, 0.0, 8.7, 0.0,2022-01-03 10:00:00,1
6.2, None, 184.0, 197.0, 0.0, 0.0, 0.0, 0.0, 7.8, 0.0,2022-01-03 11:00:00,1
5.8, None, 197.0, 202.0, 0.0, 0.0, 0.0, 0.0, 6.2, 0.0,2022-01-03 12:00:00,1
6.6, None, 202.0, 194.0, 0.0, 0.0, 0.0, 0.0, 5.8, 0.0,2022-01-03 13:00:00,1
7.9, None, 194.0, 204.0, 0.0, 0.0, 0.0, 0.0, 6.6, 0.0,2022-01-03 14:00:00,1
7.1, None, None, 202.0, None, 0.0, None, None, None, 0.0,2022-01-03 15:00:00,1
7.3, None, 202.0, 193.0, 0.0, 0.0, 0.0, 0.0, 7.1, 0.0,2022-01-03 16:00:00,1
5.7, None, None, 205.0, None, 0.0, None, None, None, 0.0,2022-01-03 17:00:00,1
