wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
6.5,14.9, 198.0,81.0,2021-08-20 00:00:00,34
4.0,13.9, 284.0,87.0,2021-08-20 01:00:00,34
4.0,13.6, 228.0,87.0,2021-08-20 02:00:00,34
6.5,13.6, 263.0,87.0,2021-08-20 03:00:00,34
7.2,13.1, 292.0,90.0,2021-08-20 04:00:00,34
10.1,13.0, 290.0,93.0,2021-08-20 05:00:00,34
7.6,13.2, 289.0,92.0,2021-08-20 06:00:00,34
11.2,14.8, 319.0,86.0,2021-08-20 07:00:00,34
7.6,16.1, 319.0,77.0,2021-08-20 08:00:00,34
10.1,17.2, 320.0,72.0,2021-08-20 09:00:00,34
6.8,19.2, 343.0,66.0,2021-08-20 10:00:00,34
10.4,20.8, 357.0,55.0,2021-08-20 11:00:00,34
7.9,21.7, 175.0,50.0,2021-08-20 12:00:00,34
3.2,22.7, 110.0,47.0,2021-08-20 13:00:00,34
2.5,23.8, 29.0,41.0,2021-08-20 14:00:00,34
10.4,24.7, 278.0,37.0,2021-08-20 15:00:00,34
9.4,24.0, 266.0,38.0,2021-08-20 16:00:00,34
8.3,23.2, 278.0,43.0,2021-08-20 17:00:00,34
7.9,21.3, 278.0,51.0,2021-08-20 18:00:00,34
10.4,19.4, 259.0,58.0,2021-08-20 19:00:00,34
9.0,17.6, 268.0,67.0,2021-08-20 20:00:00,34
1.8,15.7, 279.0,73.0,2021-08-20 21:00:00,34
3.2,14.1, 342.0,82.0,2021-08-20 22:00:00,34
6.8,12.7, 135.0,87.0,2021-08-20 23:00:00,34
1.4,12.5, 343.0,88.0,2021-08-21 00:00:00,34
4.3,11.7, 101.0,88.0,2021-08-21 01:00:00,34
1.4,11.9, 7.0,88.0,2021-08-21 02:00:00,34
3.2,11.9, 330.0,91.0,2021-08-21 03:00:00,34
2.9,11.3, 107.0,93.0,2021-08-21 04:00:00,34
2.2,12.7, 266.0,92.0,2021-08-21 05:00:00,34
8.3,13.3, 136.0,92.0,2021-08-21 06:00:00,34
15.8,13.5, 184.0,88.0,2021-08-21 07:00:00,34
15.1,15.3, 150.0,79.0,2021-08-21 08:00:00,34
10.1,15.6, 177.0,76.0,2021-08-21 09:00:00,34
21.2,18.5, 154.0,62.0,2021-08-21 10:00:00,34
19.4,19.1, 177.0,59.0,2021-08-21 11:00:00,34
23.4,18.8, 171.0,58.0,2021-08-21 12:00:00,34
27.4,19.2, 253.0,45.0,2021-08-21 13:00:00,34
32.0,17.4, 234.0,49.0,2021-08-21 14:00:00,34
25.9,16.4, 200.0,51.0,2021-08-21 15:00:00,34
19.1,14.9, 235.0,56.0,2021-08-21 16:00:00,34
20.9,15.0, 243.0,56.0,2021-08-21 17:00:00,34
15.8,13.9, 251.0,59.0,2021-08-21 18:00:00,34
18.0,13.4, 244.0,60.0,2021-08-21 19:00:00,34
15.8,12.9, 252.0,63.0,2021-08-21 20:00:00,34
14.0,10.2, 86.0,86.0,2021-08-21 21:00:00,34
1.8,10.2, 231.0,86.0,2021-08-21 22:00:00,34
4.0,10.9, 203.0,77.0,2021-08-21 23:00:00,34
14.0,10.4, 165.0,79.0,2021-08-22 00:00:00,34
9.7,10.9, 256.0,77.0,2021-08-22 01:00:00,34
4.7,10.9, 192.0,80.0,2021-08-22 02:00:00,34
1.8,10.7, 201.0,81.0,2021-08-22 03:00:00,34
8.6,10.4, 258.0,85.0,2021-08-22 04:00:00,34
4.7,10.7, 212.0,84.0,2021-08-22 05:00:00,34
3.6,10.4, 160.0,85.0,2021-08-22 06:00:00,34
