air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
8.1, 7.6, 7.3, 95.0, 96.0, 0.2, 0.0, 9.0, 0.0,2021-08-20 00:00:00,34
7.2, 6.8, 6.6, 96.0, 98.0, 0.2, 0.0, 9.0, 0.0,2021-08-20 01:00:00,34
7.6, 6.0, 7.0, 96.0, 99.0, 0.2, 0.0, 9.0, 0.0,2021-08-20 02:00:00,34
6.8, 5.9, 6.5, 98.0, 100.0, 0.2, 0.0, 9.0, 0.0,2021-08-20 03:00:00,34
6.0, 5.5, 5.9, 99.0, 100.0, 0.2, 0.0, 7.0, 0.0,2021-08-20 04:00:00,34
5.9, 5.6, 5.9, 100.0, 100.0, 0.2, 0.0, 7.0, 0.0,2021-08-20 05:00:00,34
5.5, 6.8, 5.5, 100.0, 100.0, 0.2, 0.0, 5.0, 0.0,2021-08-20 06:00:00,34
5.6, 7.2, 5.6, 100.0, 100.0, 0.2, 0.0, 4.0, 0.0,2021-08-20 07:00:00,34
6.8, 8.3, 6.8, 100.0, 97.0, 0.1, 0.0, 5.0, 0.0,2021-08-20 08:00:00,34
7.2, 8.9, 7.2, 100.0, 95.0, 0.0, 0.0, 6.0, 0.0,2021-08-20 09:00:00,34
8.3, 10.0, 7.9, 97.0, 90.0, 0.0, 0.0, 9.0, 0.0,2021-08-20 10:00:00,34
8.9, 11.3, 8.1, 95.0, 86.0, 0.0, 0.0, 11.0, 0.0,2021-08-20 11:00:00,34
10.0, 11.0, 8.4, 90.0, 91.0, 0.0, 0.0, 8.0, 0.0,2021-08-20 12:00:00,34
None, 11.3, None, None, 89.0, None, None, None, 0.0,2021-08-20 13:00:00,34
None, 11.6, None, None, 90.0, None, None, None, 0.0,2021-08-20 14:00:00,34
None, 12.1, None, None, 89.0, None, None, None, 0.0,2021-08-20 15:00:00,34
11.6, 12.6, 10.0, 90.0, 89.0, None, 0.0, 5.0, 0.0,2021-08-20 16:00:00,34
None, 12.2, None, None, 92.0, None, None, None, 0.0,2021-08-20 17:00:00,34
None, 10.9, None, None, 96.0, None, None, None, 0.0,2021-08-20 18:00:00,34
None, 8.9, None, None, 100.0, None, None, None, 0.0,2021-08-20 19:00:00,34
None, 8.8, None, None, 100.0, None, None, None, 0.0,2021-08-20 20:00:00,34
None, 8.0, None, None, 100.0, None, None, None, 0.0,2021-08-20 21:00:00,34
None, 8.6, None, None, 96.0, None, None, None, 0.0,2021-08-20 22:00:00,34
8.0, 8.9, 8.0, 100.0, 91.0, 0.0, 0.0, 9.0, 0.0,2021-08-20 23:00:00,34
None, 8.9, None, None, 90.0, None, None, None, 0.0,2021-08-21 00:00:00,34
8.9, 10.2, 7.5, 91.0, 83.0, 0.0, 0.0, 5.0, 0.0,2021-08-21 01:00:00,34
8.9, 9.7, 7.4, 90.0, 86.0, 0.0, 0.0, 4.0, 0.0,2021-08-21 02:00:00,34
10.2, 9.8, 7.4, 83.0, 85.0, 0.0, 0.0, 4.0, 0.0,2021-08-21 03:00:00,34
None, 9.8, None, None, 88.0, None, None, None, 0.0,2021-08-21 04:00:00,34
9.8, 10.0, 7.4, 85.0, 92.0, 0.0, 0.0, 4.0, 0.0,2021-08-21 05:00:00,34
9.8, 10.2, 7.9, 88.0, 94.0, 0.0, 0.0, 5.0, 0.0,2021-08-21 06:00:00,34
None, 12.9, None, None, 86.0, None, None, None, 0.0,2021-08-21 07:00:00,34
None, 14.1, None, None, 86.0, None, None, None, 0.0,2021-08-21 08:00:00,34
None, 13.4, None, None, 89.0, None, None, None, 0.0,2021-08-21 09:00:00,34
None, 14.6, None, None, 87.0, None, None, None, 0.0,2021-08-21 10:00:00,34
None, 12.5, None, None, 93.0, None, None, None, 0.0,2021-08-21 11:00:00,34
14.6, 13.5, 12.5, 87.0, 89.0, None, 0.0, 5.0, 0.0,2021-08-21 12:00:00,34
None, 16.4, None, None, 76.0, None, None, None, 0.0,2021-08-21 13:00:00,34
None, 17.0, None, None, 75.0, None, None, None, 0.0,2021-08-21 14:00:00,34
