wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
22.0, None, None,0.0, None,7.3, None,9.8, None, None, None,77.0,2021-05-07 00:00:00,19
22.0, None, None,0.0, None,4.9, None,8.5, None, None, None,80.0,2021-05-07 01:00:00,19
15.0, None, None,0.0, None,5.6, None,6.9, None, None, None,85.0,2021-05-07 02:00:00,19
187.0, None, None,0.0, None,8.2, None,7.4, None, None, None,71.0,2021-05-07 03:00:00,19
8.0, None, None,0.0, None,7.0, None,4.5, None, None, None,92.0,2021-05-07 04:00:00,19
7.0, None, None,0.0, None,5.7, None,6.2, None, None, None,79.0,2021-05-07 05:00:00,19
166.0, 92.0, 7.0,0.0, 3.3,12.7, 4.5,9.2, 8.0, 0.0, 0.0,46.0,2021-05-07 06:00:00,19
164.0, 79.0, 5.7,0.0, 2.8,11.4, 6.2,9.0, 7.0, 0.0, 0.0,46.0,2021-05-07 07:00:00,19
234.0, None, None,0.0, None,11.1, None,9.7, None, None, None,40.0,2021-05-07 08:00:00,19
189.0, None, None,0.0, None,10.3, None,7.9, None, None, None,51.0,2021-05-07 09:00:00,19
358.0, None, None,0.0, None,7.3, None,7.2, None, None, None,68.0,2021-05-07 10:00:00,19
179.0, None, None,0.0, None,8.8, None,8.7, None, None, None,49.0,2021-05-07 11:00:00,19
146.0, None, None,0.0, None,8.2, None,11.8, None, None, None,36.0,2021-05-07 12:00:00,19
116.0, None, None,0.0, None,5.0, None,11.1, None, None, None,28.0,2021-05-07 13:00:00,19
334.0, None, None,0.0, None,4.1, None,9.8, None, None, None,45.0,2021-05-07 14:00:00,19
251.0, None, None,0.0, None,4.9, None,11.7, None, None, None,28.0,2021-05-07 15:00:00,19
305.0, None, None,0.0, None,9.7, None,9.9, None, None, None,43.0,2021-05-07 16:00:00,19
18.0, None, None,0.0, None,6.9, None,6.2, None, None, None,65.0,2021-05-07 17:00:00,19
354.0, None, None,0.0, None,4.0, None,5.7, None, None, None,71.0,2021-05-07 18:00:00,19
165.0, None, None,0.0, None,5.7, None,4.8, None, None, None,72.0,2021-05-07 19:00:00,19
45.0, None, None,0.0, None,7.3, None,4.0, None, None, None,82.0,2021-05-07 20:00:00,19
162.0, None, None,0.0, None,4.7, None,3.7, None, None, None,82.0,2021-05-07 21:00:00,19
227.0, None, None,0.0, None,4.8, None,3.0, None, None, None,85.0,2021-05-07 22:00:00,19
260.0, None, None,0.0, None,2.5, None,2.9, None, None, None,86.0,2021-05-07 23:00:00,19
14.0, None, None,0.0, None,4.9, None,2.8, None, None, None,87.0,2021-05-08 00:00:00,19
23.0, None, None,0.0, None,5.7, None,2.5, None, None, None,79.0,2021-05-08 01:00:00,19
39.0, None, None,0.0, None,4.5, None,2.2, None, None, None,84.0,2021-05-08 02:00:00,19
22.0, None, None,0.0, None,6.2, None,1.8, None, None, None,84.0,2021-05-08 03:00:00,19
201.0, None, None,0.0, None,3.5, None,1.6, None, None, None,88.0,2021-05-08 04:00:00,19
303.0, None, None,0.0, None,3.8, None,2.6, None, None, None,85.0,2021-05-08 05:00:00,19
60.0, 88.0, 3.5,0.0, -0.2,5.1, 1.6,4.3, 201.0, 0.0, None,75.0,2021-05-08 06:00:00,19
209.0, 85.0, 3.8,0.0, 0.3,6.0, 2.6,6.9, 303.0, 0.0, 0.0,52.0,2021-05-08 07:00:00,19
211.0, 75.0, 5.1,0.0, 0.3,5.8, 4.3,8.6, 60.0, 0.0, 0.0,43.0,2021-05-08 08:00:00,19
44.0, 52.0, 6.0,0.0, -2.3,7.7, 6.9,9.9, 209.0, 0.0, 0.0,33.0,2021-05-08 09:00:00,19
344.0, 43.0, 5.8,0.0, -3.3,7.2, 8.6,10.7, 211.0, 0.0, 0.0,34.0,2021-05-08 10:00:00,19
95.0, 33.0, 7.7,0.0, -5.6,6.6, 9.9,11.9, 44.0, 0.0, 0.0,32.0,2021-05-08 11:00:00,19
146.0, 34.0, 7.2,0.0, -4.5,9.1, 10.7,12.4, 344.0, 0.0, 0.0,28.0,2021-05-08 12:00:00,19
230.0, 32.0, 6.6,0.0, -4.3,11.5, 11.9,12.9, 95.0, 0.0, 0.0,25.0,2021-05-08 13:00:00,19
183.0, 28.0, 9.1,0.0, -5.6,16.2, 12.4,13.2, 146.0, 0.0, 0.0,24.0,2021-05-08 14:00:00,19
299.0, 25.0, 11.5,0.0, -6.7,8.8, 12.9,11.7, 230.0, 0.0, 0.0,29.0,2021-05-08 15:00:00,19
225.0, 24.0, 16.2,0.0, -6.9,9.8, 13.2,11.7, 183.0, 0.0, 0.0,28.0,2021-05-08 16:00:00,19
292.0, 29.0, 8.8,0.0, -5.7,8.9, 11.7,10.3, 299.0, 0.0, 0.0,32.0,2021-05-08 17:00:00,19
6.0, 28.0, 9.8,0.0, -6.2,3.3, 11.7,9.3, 225.0, 0.0, 0.0,38.0,2021-05-08 18:00:00,19
5.0, 32.0, 8.9,0.0, -5.7,6.2, 10.3,7.4, 292.0, 0.0, 0.0,49.0,2021-05-08 19:00:00,19
356.0, 38.0, 3.3,0.0, -4.3,9.3, 9.3,5.0, 6.0, 0.0, 0.0,59.0,2021-05-08 20:00:00,19
37.0, 49.0, 6.2,0.0, -2.6,7.3, 7.4,3.2, 5.0, 0.0, 0.0,66.0,2021-05-08 21:00:00,19
35.0, 59.0, 9.3,0.0, -2.3,6.3, 5.0,1.7, 356.0, 0.0, 0.0,74.0,2021-05-08 22:00:00,19
48.0, 66.0, 7.3,0.0, -2.5,6.5, 3.2,0.5, 37.0, 0.0, 0.0,78.0,2021-05-08 23:00:00,19
43.0, 74.0, 6.3,0.0, -2.4,8.3, 1.7,-0.5, 35.0, 0.0, 0.0,83.0,2021-05-09 00:00:00,19
39.0, 78.0, 6.5,0.0, -2.9,6.6, 0.5,-1.5, 48.0, 0.0, 0.0,88.0,2021-05-09 01:00:00,19
26.0, None, None,0.0, None,6.8, None,-2.0, None, None, None,89.0,2021-05-09 02:00:00,19
14.0, None, None,0.0, None,6.1, None,-2.3, None, None, None,91.0,2021-05-09 03:00:00,19
40.0, None, None,0.0, None,6.0, None,-2.6, None, None, None,91.0,2021-05-09 04:00:00,19
42.0, None, None,0.0, None,3.6, None,0.7, None, None, None,76.0,2021-05-09 05:00:00,19
308.0, None, None,0.0, None,2.8, None,4.1, None, None, None,63.0,2021-05-09 06:00:00,19
202.0, None, None,0.0, None,6.7, None,7.6, None, None, None,47.0,2021-05-09 07:00:00,19
329.0, None, None,0.0, None,6.0, None,12.4, None, None, None,30.0,2021-05-09 08:00:00,19
5.0, 47.0, 6.7,0.0, -3.0,10.7, 7.6,14.9, 202.0, 0.0, 0.0,25.0,2021-05-09 09:00:00,19
345.0, 30.0, 6.0,0.0, -4.7,9.9, 12.4,15.8, 329.0, 0.0, 0.0,23.0,2021-05-09 10:00:00,19
20.0, 25.0, 10.7,0.0, -4.9,10.2, 14.9,14.7, 5.0, 0.0, 0.0,25.0,2021-05-09 11:00:00,19
10.0, None, None,0.0, None,7.7, None,14.5, None, None, None,28.0,2021-05-09 12:00:00,19
104.0, 25.0, 10.2,0.0, -5.1,5.7, 14.7,16.6, 20.0, 0.0, 0.0,21.0,2021-05-09 13:00:00,19
131.0, None, None,0.0, None,7.5, None,13.5, None, None, None,27.0,2021-05-09 14:00:00,19
313.0, None, None,0.0, None,4.1, None,14.5, None, None, None,25.0,2021-05-09 15:00:00,19
19.0, None, None,0.0, None,5.0, None,14.1, None, None, None,30.0,2021-05-09 16:00:00,19
67.0, None, None,0.0, None,3.9, None,13.1, None, None, None,28.0,2021-05-09 17:00:00,19
353.0, None, None,0.0, None,6.1, None,11.6, None, None, None,37.0,2021-05-09 18:00:00,19
2.0, 28.0, 3.9,0.0, -5.0,9.7, 13.1,9.0, 67.0, 0.0, None,46.0,2021-05-09 19:00:00,19
26.0, 37.0, 6.1,0.0, -2.6,8.1, 11.6,6.4, 353.0, 0.0, 0.0,58.0,2021-05-09 20:00:00,19
31.0, 46.0, 9.7,0.0, -2.0,8.3, 9.0,4.5, 2.0, 0.0, 0.0,64.0,2021-05-09 21:00:00,19
49.0, None, None,0.0, None,8.5, None,3.3, None, None, None,69.0,2021-05-09 22:00:00,19
31.0, 64.0, 8.3,0.0, -1.7,6.6, 4.5,1.8, 31.0, 0.0, None,76.0,2021-05-09 23:00:00,19
41.0, 69.0, 8.5,0.0, -1.8,8.3, 3.3,0.7, 49.0, 0.0, None,79.0,2021-05-10 00:00:00,19
29.0, 76.0, 6.6,0.0, -2.0,6.2, 1.8,-0.2, 31.0, 0.0, None,83.0,2021-05-10 01:00:00,19
28.0, None, None,0.0, None,6.7, None,-0.4, None, None, None,84.0,2021-05-10 02:00:00,19
16.0, None, None,0.0, None,5.5, None,-1.2, None, None, None,88.0,2021-05-10 03:00:00,19
35.0, None, None,0.0, None,6.7, None,-1.1, None, None, None,87.0,2021-05-10 04:00:00,19
32.0, None, None,0.0, None,7.0, None,1.9, None, None, None,73.0,2021-05-10 05:00:00,19
350.0, None, None,0.0, None,3.5, None,5.8, None, None, None,59.0,2021-05-10 06:00:00,19
202.0, None, None,0.0, None,4.9, None,9.7, None, None, None,42.0,2021-05-10 07:00:00,19
190.0, None, None,0.0, None,10.3, None,12.3, None, None, None,32.0,2021-05-10 08:00:00,19
241.0, None, None,0.0, None,7.0, None,14.4, None, None, None,27.0,2021-05-10 09:00:00,19
180.0, None, None,0.0, None,5.5, None,15.2, None, None, None,26.0,2021-05-10 10:00:00,19
193.0, None, None,0.0, None,9.1, None,16.3, None, None, None,23.0,2021-05-10 11:00:00,19
267.0, 26.0, 5.5,0.0, -4.2,7.1, 15.2,15.9, 180.0, 0.0, 0.0,26.0,2021-05-10 12:00:00,19
45.0, 23.0, 9.1,0.0, -4.9,3.7, 16.3,15.3, 193.0, 0.0, 0.0,27.0,2021-05-10 13:00:00,19
271.0, None, None,0.0, None,7.8, None,15.0, None, None, None,29.0,2021-05-10 14:00:00,19
22.0, None, None,0.0, None,7.3, None,14.7, None, None, None,34.0,2021-05-10 15:00:00,19
7.0, 29.0, 7.8,0.0, -2.9,3.0, 15.0,14.8, 271.0, 0.0, 0.0,35.0,2021-05-10 16:00:00,19
355.0, 34.0, 7.3,0.0, -1.0,11.1, 14.7,13.8, 22.0, 0.0, 0.0,38.0,2021-05-10 17:00:00,19
20.0, 35.0, 3.0,0.0, -0.5,10.9, 14.8,11.5, 7.0, 0.0, 0.0,47.0,2021-05-10 18:00:00,19
31.0, 38.0, 11.1,0.0, -0.3,11.8, 13.8,10.2, 355.0, 0.0, 0.0,55.0,2021-05-10 19:00:00,19
14.0, 47.0, 10.9,0.0, 0.6,8.9, 11.5,8.6, 20.0, 0.0, 0.0,72.0,2021-05-10 20:00:00,19
342.0, 55.0, 11.8,0.2, 1.6,9.0, 10.2,7.6, 31.0, 0.0, 0.0,81.0,2021-05-10 21:00:00,19
42.0, 72.0, 8.9,0.0, 3.8,7.5, 8.6,6.4, 14.0, 0.0, 0.0,85.0,2021-05-10 22:00:00,19
16.0, 81.0, 9.0,0.0, 4.6,6.8, 7.6,4.9, 342.0, 0.2, 0.2,88.0,2021-05-10 23:00:00,19
31.0, 85.0, 7.5,0.0, 4.1,7.4, 6.4,3.4, 42.0, 0.0, 0.2,90.0,2021-05-11 00:00:00,19
25.0, 88.0, 6.8,0.0, 3.1,8.7, 4.9,2.0, 16.0, 0.0, 0.2,93.0,2021-05-11 01:00:00,19
23.0, 90.0, 7.4,0.0, 1.9,8.0, 3.4,1.1, 31.0, 0.0, 0.2,95.0,2021-05-11 02:00:00,19
45.0, 93.0, 8.7,0.0, 1.0,7.8, 2.0,0.2, 25.0, 0.0, 0.2,95.0,2021-05-11 03:00:00,19
38.0, 95.0, 8.0,0.0, 0.4,6.7, 1.1,0.0, 23.0, 0.0, 0.2,95.0,2021-05-11 04:00:00,19
51.0, None, None,0.0, None,2.9, None,3.1, None, None, None,82.0,2021-05-11 05:00:00,19
59.0, None, None,0.0, None,4.8, None,6.7, None, None, None,76.0,2021-05-11 06:00:00,19
315.0, None, None,0.0, None,5.2, None,10.6, None, None, None,56.0,2021-05-11 07:00:00,19
14.0, None, None,0.0, None,9.6, None,14.1, None, None, None,39.0,2021-05-11 08:00:00,19
11.0, None, None,0.0, None,9.9, None,16.5, None, None, None,31.0,2021-05-11 09:00:00,19
341.0, None, None,0.0, None,10.0, None,16.9, None, None, None,25.0,2021-05-11 10:00:00,19
326.0, None, None,0.0, None,6.8, None,15.7, None, None, None,33.0,2021-05-11 11:00:00,19
330.0, None, None,0.0, None,10.7, None,16.6, None, None, None,26.0,2021-05-11 12:00:00,19
193.0, None, None,0.0, None,6.1, None,17.4, None, None, None,24.0,2021-05-11 13:00:00,19
299.0, None, None,0.0, None,4.8, None,18.0, None, None, None,22.0,2021-05-11 14:00:00,19
306.0, None, None,0.0, None,4.1, None,17.7, None, None, None,23.0,2021-05-11 15:00:00,19
199.0, None, None,0.0, None,5.3, None,17.1, None, None, None,24.0,2021-05-11 16:00:00,19
9.0, None, None,0.0, None,7.8, None,16.5, None, None, None,28.0,2021-05-11 17:00:00,19
356.0, None, None,0.0, None,10.1, None,13.6, None, None, None,36.0,2021-05-11 18:00:00,19
8.0, None, None,0.0, None,10.4, None,7.8, None, None, None,55.0,2021-05-11 20:00:00,19
40.0, None, None,0.0, None,7.8, None,5.7, None, None, None,64.0,2021-05-11 21:00:00,19
44.0, None, None,0.0, None,7.7, None,4.6, None, None, None,67.0,2021-05-11 22:00:00,19
31.0, None, None,0.0, None,7.5, None,3.0, None, None, None,75.0,2021-05-11 23:00:00,19
41.0, None, None,0.0, None,6.9, None,2.1, None, None, None,78.0,2021-05-12 00:00:00,19
39.0, None, None,0.0, None,6.3, None,1.4, None, None, None,81.0,2021-05-12 01:00:00,19
40.0, None, None,0.0, None,6.1, None,0.9, None, None, None,82.0,2021-05-12 02:00:00,19
33.0, None, None,0.0, None,5.8, None,0.4, None, None, None,85.0,2021-05-12 03:00:00,19
