CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 16.67, 56.7, None,2016-06-03 21:00:00, None, None,61.17, 3.958,165.1, None, None, None, None, None, None,23
None, 15.68, 59.56, None,2016-06-03 22:00:00, None, None,34.24, 6.464,182.8, None, None, None, None, None, None,23
None, 15.44, 60.89, None,2016-06-03 23:00:00, None, None,47.67, 3.493,151.7, None, None, None, None, None, None,23
None, 14.27, 66.58, None,2016-06-04 00:00:00, None, None,45.07, 2.818,351.1, None, None, None, None, None, None,23
None, 14.0, 66.97, None,2016-06-04 01:00:00, None, None,26.92, 4.4,1.835, None, None, None, None, None, None,23
None, 12.78, 73.6, None,2016-06-04 02:00:00, None, None,23.28, 6.898,23.25, None, None, None, None, None, None,23
None, 12.32, 75.11, None,2016-06-04 03:00:00, None, None,11.71, 10.89,25.77, None, None, None, None, None, None,23
None, 11.81, 75.65, None,2016-06-04 04:00:00, None, None,12.13, 11.09,24.68, None, None, None, None, None, None,23
None, 11.77, 75.08, None,2016-06-04 05:00:00, None, None,12.39, 10.42,21.78, None, None, None, None, None, None,23
None, 11.61, 75.32, None,2016-06-04 06:00:00, None, None,14.85, 10.25,24.81, None, None, None, None, None, None,23
None, 12.01, 74.88, None,2016-06-04 07:00:00, None, None,15.7, 10.05,20.41, None, None, None, None, None, None,23
None, 12.84, 70.06, None,2016-06-04 08:00:00, None, None,19.42, 9.97,14.34, None, None, None, None, None, None,23
None, 14.45, 62.94, None,2016-06-04 09:00:00, None, None,23.04, 10.59,22.38, None, None, None, None, None, None,23
None, 16.02, 56.63, None,2016-06-04 10:00:00, None, None,31.6, 7.941,19.0, None, None, None, None, None, None,23
None, 18.91, 49.66, None,2016-06-04 11:00:00, None, None,24.27, 5.7,10.9, None, None, None, None, None, None,23
None, 21.95, 45.83, None,2016-06-04 12:00:00, None, None,20.9, 5.067,354.6, None, None, None, None, None, None,23
None, 24.56, 38.03, None,2016-06-04 13:00:00, None, None,27.77, 4.147,339.0, None, None, None, None, None, None,23
None, 27.05, 32.71, None,2016-06-04 14:00:00, None, None,37.86, 4.585,298.9, None, None, None, None, None, None,23
None, 28.15, 28.29, None,2016-06-04 15:00:00, None, None,55.38, 4.797,287.7, None, None, None, None, None, None,23
None, 30.27, 24.03, None,2016-06-04 16:00:00, None, None,61.32, 4.724,282.0, None, None, None, None, None, None,23
None, 29.97, 21.31, None,2016-06-04 17:00:00, None, None,55.91, 4.749,297.3, None, None, None, None, None, None,23
None, 28.79, 20.04, None,2016-06-04 18:00:00, None, None,39.75, 8.26,290.2, None, None, None, None, None, None,23
None, 28.55, 20.75, None,2016-06-04 19:00:00, None, None,35.43, 7.349,296.4, None, None, None, None, None, None,23
None, 27.8, 20.21, None,2016-06-04 20:00:00, None, None,26.67, 6.489,283.0, None, None, None, None, None, None,23
None, 24.14, 24.59, None,2016-06-04 21:00:00, None, None,75.44, 2.594,245.3, None, None, None, None, None, None,23
None, 21.94, 28.74, None,2016-06-04 22:00:00, None, None,14.64, 7.799,46.31, None, None, None, None, None, None,23
None, 20.04, 33.93, None,2016-06-04 23:00:00, None, None,11.84, 9.71,35.47, None, None, None, None, None, None,23
None, 19.89, 34.94, None,2016-06-05 00:00:00, None, None,29.92, 5.972,3.66, None, None, None, None, None, None,23
None, 18.08, 41.47, None,2016-06-05 01:00:00, None, None,17.12, 8.7,9.01, None, None, None, None, None, None,23
None, 16.99, 44.08, None,2016-06-05 02:00:00, None, None,12.2, 12.47,20.88, None, None, None, None, None, None,23
None, 16.43, 44.73, None,2016-06-05 03:00:00, None, None,12.2, 13.58,18.7, None, None, None, None, None, None,23
None, 16.21, 45.22, None,2016-06-05 04:00:00, None, None,13.41, 15.31,23.71, None, None, None, None, None, None,23
None, 15.42, 47.98, None,2016-06-05 05:00:00, None, None,14.29, 13.56,20.71, None, None, None, None, None, None,23
None, 14.43, 52.22, None,2016-06-05 06:00:00, None, None,13.61, 13.98,20.85, None, None, None, None, None, None,23
None, 14.38, 53.2, None,2016-06-05 07:00:00, None, None,12.4, 14.49,16.11, None, None, None, None, None, None,23
None, 16.9, 47.08, None,2016-06-05 08:00:00, None, None,12.68, 14.53,20.04, None, None, None, None, None, None,23
None, 18.38, 42.31, None,2016-06-05 09:00:00, None, None,16.39, 16.61,36.37, None, None, None, None, None, None,23
None, 21.62, 34.67, None,2016-06-05 10:00:00, None, None,20.76, 14.74,35.95, None, None, None, None, None, None,23
None, 24.11, 29.57, None,2016-06-05 11:00:00, None, None,25.27, 11.02,32.38, None, None, None, None, None, None,23
None, 25.44, 30.09, None,2016-06-05 12:00:00, None, None,28.37, 6.878,24.36, None, None, None, None, None, None,23
None, 26.8, 29.02, None,2016-06-05 13:00:00, None, None,24.53, 4.908,347.9, None, None, None, None, None, None,23
None, 29.49, 25.84, None,2016-06-05 14:00:00, None, None,42.66, 4.274,324.2, None, None, None, None, None, None,23
None, 31.21, 23.68, None,2016-06-05 15:00:00, None, None,52.55, 5.048,284.5, None, None, None, None, None, None,23
None, 32.07, 17.86, None,2016-06-05 16:00:00, None, None,46.26, 6.569,274.6, None, None, None, None, None, None,23
None, 31.08, 18.14, None,2016-06-05 17:00:00, None, None,50.87, 8.48,245.8, None, None, None, None, None, None,23
None, 30.78, 17.95, None,2016-06-05 18:00:00, None, None,47.3, 9.43,220.7, None, None, None, None, None, None,23
None, 23.02, 38.71, None,2016-06-05 22:00:00, None, None,10.49, 13.78,156.8, None, None, None, None, None, None,23
None, 22.18, 41.18, None,2016-06-05 23:00:00, None, None,10.52, 15.21,158.4, None, None, None, None, None, None,23
None, 20.57, 50.07, None,2016-06-06 00:00:00, None, None,10.7, 13.72,168.7, None, None, None, None, None, None,23
None, 19.66, 58.99, None,2016-06-06 01:00:00, None, None,11.37, 15.07,168.3, None, None, None, None, None, None,23
None, 18.91, 58.92, None,2016-06-06 02:00:00, None, None,13.58, 13.9,168.1, None, None, None, None, None, None,23
None, 17.7, 65.01, None,2016-06-06 03:00:00, None, None,13.72, 13.18,173.6, None, None, None, None, None, None,23
None, 16.51, 68.39, None,2016-06-06 04:00:00, None, None,19.26, 7.859,158.7, None, None, None, None, None, None,23
None, 16.8, 63.85, None,2016-06-06 05:00:00, None, None,23.94, 6.444,168.4, None, None, None, None, None, None,23
None, 15.94, 70.25, None,2016-06-06 06:00:00, None, None,12.31, 9.29,173.6, None, None, None, None, None, None,23
None, 15.42, 71.08, None,2016-06-06 07:00:00, None, None,13.93, 9.4,167.8, None, None, None, None, None, None,23
None, 19.76, 56.54, None,2016-06-06 08:00:00, None, None,24.7, 7.571,170.2, None, None, None, None, None, None,23
None, 21.27, 46.28, None,2016-06-06 09:00:00, None, None,23.82, 7.791,162.9, None, None, None, None, None, None,23
None, 22.19, 43.98, None,2016-06-06 10:00:00, None, None,19.47, 15.5,161.2, None, None, None, None, None, None,23
None, 23.21, 43.7, None,2016-06-06 11:00:00, None, None,15.72, 16.51,162.8, None, None, None, None, None, None,23
None, 25.86, 35.29, None,2016-06-06 12:00:00, None, None,29.08, 10.17,165.3, None, None, None, None, None, None,23
None, 26.37, 32.59, None,2016-06-06 13:00:00, None, None,46.19, 7.023,192.5, None, None, None, None, None, None,23
None, 26.07, 30.69, None,2016-06-06 14:00:00, None, None,43.91, 8.17,234.4, None, None, None, None, None, None,23
None, 27.95, 28.42, None,2016-06-06 15:00:00, None, None,47.12, 8.12,242.6, None, None, None, None, None, None,23
None, 24.81, 28.86, None,2016-06-06 16:00:00, None, None,39.84, 11.19,262.9, None, None, None, None, None, None,23
None, 26.49, 26.88, None,2016-06-06 17:00:00, None, None,31.61, 14.68,279.6, None, None, None, None, None, None,23
None, 25.98, 30.6, None,2016-06-06 18:00:00, None, None,48.15, 8.69,258.5, None, None, None, None, None, None,23
None, 25.33, 32.71, None,2016-06-06 19:00:00, None, None,36.46, 13.43,262.4, None, None, None, None, None, None,23
None, 23.87, 38.04, None,2016-06-06 20:00:00, None, None,69.19, 6.375,215.2, None, None, None, None, None, None,23
None, 20.43, 44.67, None,2016-06-06 21:00:00, None, None,26.64, 12.62,156.1, None, None, None, None, None, None,23
None, 19.3, 48.73, None,2016-06-06 22:00:00, None, None,13.16, 18.8,136.9, None, None, None, None, None, None,23
None, 18.43, 51.99, None,2016-06-06 23:00:00, None, None,13.87, 16.68,154.0, None, None, None, None, None, None,23
None, 17.96, 49.59, None,2016-06-07 00:00:00, None, None,13.31, 18.18,151.9, None, None, None, None, None, None,23
None, 17.32, 49.97, None,2016-06-07 01:00:00, None, None,13.01, 16.04,159.3, None, None, None, None, None, None,23
None, 17.01, 51.77, None,2016-06-07 02:00:00, None, None,15.59, 12.43,162.3, None, None, None, None, None, None,23
None, 16.57, 53.68, None,2016-06-07 03:00:00, None, None,15.09, 13.8,166.8, None, None, None, None, None, None,23
None, 15.16, 61.94, None,2016-06-07 04:00:00, None, None,13.32, 12.49,170.8, None, None, None, None, None, None,23
None, 15.07, 58.1, None,2016-06-07 05:00:00, None, None,13.97, 11.46,165.0, None, None, None, None, None, None,23
None, 13.64, 66.07, None,2016-06-07 06:00:00, None, None,13.33, 8.4,156.7, None, None, None, None, None, None,23
None, 14.53, 62.86, None,2016-06-07 07:00:00, None, None,46.36, 5.235,123.1, None, None, None, None, None, None,23
None, 17.54, 54.57, None,2016-06-07 08:00:00, None, None,50.29, 2.276,90.2, None, None, None, None, None, None,23
None, 17.58, 49.61, None,2016-06-07 09:00:00, None, None,72.68, 2.339,249.9, None, None, None, None, None, None,23
None, 21.13, 37.12, None,2016-06-07 10:00:00, None, None,39.52, 6.632,173.1, None, None, None, None, None, None,23
None, 21.8, 34.22, None,2016-06-07 11:00:00, None, None,22.49, 11.72,166.4, None, None, None, None, None, None,23
None, 24.33, 27.34, None,2016-06-07 12:00:00, None, None,21.79, 12.7,169.5, None, None, None, None, None, None,23
None, 25.92, 25.63, None,2016-06-07 13:00:00, None, None,28.5, 11.27,169.0, None, None, None, None, None, None,23
None, 26.84, 21.63, None,2016-06-07 14:00:00, None, None,44.87, 7.774,204.7, None, None, None, None, None, None,23
None, 25.27, 19.56, None,2016-06-07 15:00:00, None, None,48.71, 8.66,265.4, None, None, None, None, None, None,23
None, 26.95, 21.26, None,2016-06-07 16:00:00, None, None,63.8, 6.381,253.6, None, None, None, None, None, None,23
None, 26.07, 23.97, None,2016-06-07 17:00:00, None, None,59.85, 5.163,263.7, None, None, None, None, None, None,23
None, 25.8, 26.99, None,2016-06-07 18:00:00, None, None,65.21, 4.884,243.9, None, None, None, None, None, None,23
None, 23.62, 31.33, None,2016-06-07 19:00:00, None, None,54.23, 5.843,223.9, None, None, None, None, None, None,23
None, 20.6, 35.65, None,2016-06-07 20:00:00, None, None,54.47, 7.424,228.7, None, None, None, None, None, None,23
None, 19.04, 38.18, None,2016-06-07 21:00:00, None, None,17.49, 10.96,177.3, None, None, None, None, None, None,23
None, 17.77, 39.24, None,2016-06-07 22:00:00, None, None,15.86, 12.99,158.1, None, None, None, None, None, None,23
None, 17.28, 39.44, None,2016-06-07 23:00:00, None, None,15.56, 12.0,150.7, None, None, None, None, None, None,23
None, 16.83, 37.89, None,2016-06-08 00:00:00, None, None,13.68, 14.9,157.3, None, None, None, None, None, None,23
None, 15.91, 42.15, None,2016-06-08 01:00:00, None, None,10.2, 13.28,156.4, None, None, None, None, None, None,23
None, 15.39, 42.86, None,2016-06-08 02:00:00, None, None,12.8, 14.15,160.0, None, None, None, None, None, None,23
None, 15.52, 41.62, None,2016-06-08 03:00:00, None, None,15.59, 12.34,157.3, None, None, None, None, None, None,23
None, 14.99, 42.62, None,2016-06-08 04:00:00, None, None,18.07, 12.24,158.3, None, None, None, None, None, None,23
None, 14.49, 42.63, None,2016-06-08 05:00:00, None, None,31.29, 10.25,173.6, None, None, None, None, None, None,23
None, 14.56, 38.62, None,2016-06-08 06:00:00, None, None,14.65, 12.87,161.3, None, None, None, None, None, None,23
None, 14.19, 44.43, None,2016-06-08 07:00:00, None, None,15.24, 11.91,157.7, None, None, None, None, None, None,23
None, 14.89, 35.64, None,2016-06-08 08:00:00, None, None,13.63, 17.19,153.3, None, None, None, None, None, None,23
None, 15.33, 38.32, None,2016-06-08 09:00:00, None, None,14.9, 17.93,155.3, None, None, None, None, None, None,23
None, 14.5, 37.47, None,2016-06-08 10:00:00, None, None,14.5, 17.83,159.2, None, None, None, None, None, None,23
None, 16.11, 35.56, None,2016-06-08 11:00:00, None, None,16.43, 14.93,161.1, None, None, None, None, None, None,23
None, 18.31, 34.06, None,2016-06-08 12:00:00, None, None,22.76, 12.88,164.0, None, None, None, None, None, None,23
None, 18.19, 35.06, None,2016-06-08 13:00:00, None, None,23.32, 11.44,173.9, None, None, None, None, None, None,23
None, 19.36, 38.14, None,2016-06-08 14:00:00, None, None,36.27, 9.82,180.4, None, None, None, None, None, None,23
None, 15.99, 46.11, None,2016-06-08 15:00:00, None, None,34.9, 17.33,251.8, None, None, None, None, None, None,23
None, 14.43, 56.49, None,2016-06-08 16:00:00, None, None,54.17, 11.09,231.3, None, None, None, None, None, None,23
None, 12.75, 64.0, None,2016-06-08 17:00:00, None, None,44.27, 11.39,227.3, None, None, None, None, None, None,23
None, 12.45, 71.4, None,2016-06-08 18:00:00, None, None,47.26, 5.664,215.3, None, None, None, None, None, None,23
None, 13.02, 65.4, None,2016-06-08 19:00:00, None, None,37.42, 7.782,196.1, None, None, None, None, None, None,23
None, 10.11, 75.3, None,2016-06-08 20:00:00, None, None,25.58, 11.05,182.5, None, None, None, None, None, None,23
None, 9.15, 79.57, None,2016-06-08 21:00:00, None, None,25.74, 11.51,179.9, None, None, None, None, None, None,23
None, 8.41, 83.6, None,2016-06-08 22:00:00, None, None,17.23, 14.01,168.3, None, None, None, None, None, None,23
None, 8.27, 83.1, None,2016-06-08 23:00:00, None, None,17.63, 13.01,160.2, None, None, None, None, None, None,23
None, 8.13, 82.3, None,2016-06-09 00:00:00, None, None,21.44, 10.31,164.5, None, None, None, None, None, None,23
None, 7.857, 84.4, None,2016-06-09 01:00:00, None, None,18.57, 12.13,170.0, None, None, None, None, None, None,23
None, 7.339, 88.9, None,2016-06-09 02:00:00, None, None,14.54, 13.26,165.3, None, None, None, None, None, None,23
None, 7.112, 89.1, None,2016-06-09 03:00:00, None, None,21.71, 10.87,158.5, None, None, None, None, None, None,23
None, 6.632, 91.1, None,2016-06-09 04:00:00, None, None,18.13, 11.66,153.0, None, None, None, None, None, None,23
None, 5.898, 92.9, None,2016-06-09 05:00:00, None, None,13.8, 14.11,164.9, None, None, None, None, None, None,23
None, 6.016, 89.4, None,2016-06-09 06:00:00, None, None,12.4, 16.47,158.3, None, None, None, None, None, None,23
None, 5.762, 93.5, None,2016-06-09 07:00:00, None, None,12.36, 14.87,163.2, None, None, None, None, None, None,23
None, 6.686, 91.6, None,2016-06-09 08:00:00, None, None,12.74, 15.19,160.8, None, None, None, None, None, None,23
None, 6.793, 88.4, None,2016-06-09 09:00:00, None, None,14.35, 13.2,159.6, None, None, None, None, None, None,23
None, 8.91, 77.74, None,2016-06-09 10:00:00, None, None,20.88, 10.85,161.5, None, None, None, None, None, None,23
None, 10.78, 66.16, None,2016-06-09 11:00:00, None, None,23.52, 7.61,162.8, None, None, None, None, None, None,23
None, 10.53, 68.11, None,2016-06-09 12:00:00, None, None,35.55, 9.3,170.9, None, None, None, None, None, None,23
None, 12.86, 56.91, None,2016-06-09 13:00:00, None, None,32.17, 9.04,181.5, None, None, None, None, None, None,23
None, 15.59, 44.79, None,2016-06-09 14:00:00, None, None,50.27, 6.734,206.7, None, None, None, None, None, None,23
None, 12.78, 51.94, None,2016-06-09 15:00:00, None, None,51.13, 5.631,191.7, None, None, None, None, None, None,23
None, 11.36, 58.2, None,2016-06-09 16:00:00, None, None,19.45, 12.18,167.9, None, None, None, None, None, None,23
None, 12.94, 55.55, None,2016-06-09 17:00:00, None, None,37.07, 8.16,164.6, None, None, None, None, None, None,23
None, 12.37, 54.99, None,2016-06-09 18:00:00, None, None,46.16, 4.537,183.9, None, None, None, None, None, None,23
None, 10.9, 57.91, None,2016-06-09 19:00:00, None, None,49.79, 5.038,174.6, None, None, None, None, None, None,23
None, 9.59, 63.36, None,2016-06-09 20:00:00, None, None,37.1, 7.309,161.5, None, None, None, None, None, None,23
None, 8.1, 79.25, None,2016-06-09 21:00:00, None, None,19.71, 10.59,169.9, None, None, None, None, None, None,23
None, 7.825, 81.5, None,2016-06-09 22:00:00, None, None,12.75, 11.03,162.9, None, None, None, None, None, None,23
None, 7.406, 84.4, None,2016-06-09 23:00:00, None, None,14.89, 7.34,161.3, None, None, None, None, None, None,23
