RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,7.08,231.0, None, None, None, None, None, None, None, None, None, None, None, None,5.681, None, None, None, None,22.5, None, None, None, None,2016-05-27 00:00:00, None,22,,
, None, None, None,7.71,219.0, None, None, None, None, None, None, None, None, None, None, None, None,4.798, None, None, None, None,22.3, None, None, None, None,2016-05-27 01:00:00, None,22,,
, None, None, None,8.07,216.2, None, None, None, None, None, None, None, None, None, None, None, None,4.479, None, None, None, None,25.74, None, None, None, None,2016-05-27 02:00:00, None,22,,
, None, None, None,6.877,211.9, None, None, None, None, None, None, None, None, None, None, None, None,4.395, None, None, None, None,27.32, None, None, None, None,2016-05-27 03:00:00, None,22,,
, None, None, None,6.204,212.0, None, None, None, None, None, None, None, None, None, None, None, None,4.201, None, None, None, None,27.87, None, None, None, None,2016-05-27 04:00:00, None,22,,
, None, None, None,5.648,201.8, None, None, None, None, None, None, None, None, None, None, None, None,3.972, None, None, None, None,30.02, None, None, None, None,2016-05-27 05:00:00, None,22,,
, None, None, None,4.194,197.0, None, None, None, None, None, None, None, None, None, None, None, None,3.885, None, None, None, None,37.75, None, None, None, None,2016-05-27 06:00:00, None,22,,
, None, None, None,4.658,206.0, None, None, None, None, None, None, None, None, None, None, None, None,3.894, None, None, None, None,39.08, None, None, None, None,2016-05-27 07:00:00, None,22,,
, None, None, None,5.483,192.9, None, None, None, None, None, None, None, None, None, None, None, None,3.681, None, None, None, None,40.78, None, None, None, None,2016-05-27 08:00:00, None,22,,
, None, None, None,3.917,184.1, None, None, None, None, None, None, None, None, None, None, None, None,3.208, None, None, None, None,51.58, None, None, None, None,2016-05-27 09:00:00, None,22,,
, None, None, None,4.088,169.5, None, None, None, None, None, None, None, None, None, None, None, None,2.91, None, None, None, None,49.25, None, None, None, None,2016-05-27 10:00:00, None,22,,
, None, None, None,4.313,179.3, None, None, None, None, None, None, None, None, None, None, None, None,4.269, None, None, None, None,46.8, None, None, None, None,2016-05-27 11:00:00, None,22,,
, None, None, None,6.175,187.6, None, None, None, None, None, None, None, None, None, None, None, None,4.85, None, None, None, None,36.08, None, None, None, None,2016-05-27 12:00:00, None,22,,
, None, None, None,6.929,196.9, None, None, None, None, None, None, None, None, None, None, None, None,4.946, None, None, None, None,34.09, None, None, None, None,2016-05-27 13:00:00, None,22,,
, None, None, None,5.833,199.1, None, None, None, None, None, None, None, None, None, None, None, None,4.839, None, None, None, None,39.46, None, None, None, None,2016-05-27 14:00:00, None,22,,
, None, None, None,5.965,192.2, None, None, None, None, None, None, None, None, None, None, None, None,3.834, None, None, None, None,39.1, None, None, None, None,2016-05-27 15:00:00, None,22,,
, None, None, None,3.4,188.0, None, None, None, None, None, None, None, None, None, None, None, None,4.276, None, None, None, None,48.46, None, None, None, None,2016-05-27 16:00:00, None,22,,
, None, None, None,4.372,193.7, None, None, None, None, None, None, None, None, None, None, None, None,5.517, None, None, None, None,40.08, None, None, None, None,2016-05-27 17:00:00, None,22,,
, None, None, None,6.478,194.3, None, None, None, None, None, None, None, None, None, None, None, None,4.84, None, None, None, None,34.37, None, None, None, None,2016-05-27 18:00:00, None,22,,
, None, None, None,5.959,179.7, None, None, None, None, None, None, None, None, None, None, None, None,4.163, None, None, None, None,37.96, None, None, None, None,2016-05-27 19:00:00, None,22,,
, None, None, None,6.486,195.5, None, None, None, None, None, None, None, None, None, None, None, None,3.4, None, None, None, None,25.05, None, None, None, None,2016-05-27 20:00:00, None,22,,
, None, None, None,6.199,181.3, None, None, None, None, None, None, None, None, None, None, None, None,2.938, None, None, None, None,25.59, None, None, None, None,2016-05-27 21:00:00, None,22,,
, None, None, None,7.84,197.6, None, None, None, None, None, None, None, None, None, None, None, None,2.689, None, None, None, None,12.06, None, None, None, None,2016-05-27 22:00:00, None,22,,
, None, None, None,8.32,193.6, None, None, None, None, None, None, None, None, None, None, None, None,3.073, None, None, None, None,17.99, None, None, None, None,2016-05-27 23:00:00, None,22,,
, None, None, None,6.727,186.3, None, None, None, None, None, None, None, None, None, None, None, None,3.045, None, None, None, None,17.9, None, None, None, None,2016-05-28 00:00:00, None,22,,
