AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.0, None,2020-09-16,5.6,20.3,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.8, None,2020-09-17,5.9,21.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-18,5.1,21.0,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2, None,2020-09-19,7.4,12.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-20,3.7,13.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-09-21,1.1,12.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.8, None,2020-09-22,2.1,14.3,38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 00:00:00, None, None,38,715.0, 2.0, None, None,16.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 01:00:00, None, None,38,715.0, 2.0, None, None,15.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 02:00:00, None, None,38,715.0, 2.0, None, None,12.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 03:00:00, None, None,38,716.0, 2.0, None, None,8.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 04:00:00, None, None,38,716.0, 1.0, None, None,7.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 05:00:00, None, None,38,716.0, 1.0, None, None,6.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 06:00:00, None, None,38,716.0, 1.0, None, None,6.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 07:00:00, None, None,38,716.0, 0.0, None, None,6.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 08:00:00, None, None,38,716.0, 0.0, None, None,5.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 09:00:00, None, None,38,716.0, 0.0, None, None,5.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 10:00:00, None, None,38,716.0, 0.0, None, None,6.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 11:00:00, None, None,38,716.0, 0.0, None, None,8.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 12:00:00, None, None,38,716.0, 0.0, None, None,8.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 13:00:00, None, None,38,716.0, 0.0, None, None,8.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 14:00:00, None, None,38,716.0, 0.0, None, None,7.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 15:00:00, None, None,38,716.0, 0.0, None, None,8.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 16:00:00, None, None,38,716.0, 0.0, 228.0, None,11.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 17:00:00, None, None,38,716.0, 0.0, None, None,14.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 18:00:00, None, None,38,716.0, 0.0, None, None,16.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 19:00:00, None, None,38,715.0, 0.0, None, None,18.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 20:00:00, None, None,38,715.0, 0.0, None, None,19.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 21:00:00, None, None,38,715.0, 1.0, None, None,20.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 22:00:00, None, None,38,715.0, 2.0, None, None,19.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-16 23:00:00, None, None,38,715.0, 2.0, None, None,19.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 00:00:00, None, None,38,715.0, 2.0, None, None,18.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 01:00:00, None, None,38,715.0, 2.0, None, None,15.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 02:00:00, None, None,38,715.0, 2.0, None, None,12.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 03:00:00, None, None,38,715.0, 2.0, None, None,9.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 04:00:00, None, None,38,715.0, 2.0, None, None,8.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 05:00:00, None, None,38,716.0, 2.0, None, None,8.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 06:00:00, None, None,38,716.0, 1.0, None, None,7.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 07:00:00, None, None,38,716.0, 1.0, None, None,7.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 08:00:00, None, None,38,716.0, 0.0, None, None,6.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 09:00:00, None, None,38,716.0, 0.0, None, None,6.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 10:00:00, None, None,38,716.0, 0.0, None, None,6.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 11:00:00, None, None,38,716.0, 0.0, None, None,6.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 12:00:00, None, None,38,716.0, 0.0, None, None,5.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 13:00:00, None, None,38,716.0, 0.0, None, None,6.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 14:00:00, None, None,38,716.0, 0.0, None, None,6.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 15:00:00, None, None,38,716.0, 0.0, None, None,7.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 16:00:00, None, None,38,716.0, 0.0, 240.0, None,10.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 17:00:00, None, None,38,716.0, 0.0, None, None,14.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 18:00:00, None, None,38,716.0, 0.0, None, None,16.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 19:00:00, None, None,38,715.0, 0.0, None, None,19.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 20:00:00, None, None,38,715.0, 0.0, None, None,21.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 21:00:00, None, None,38,715.0, 1.0, None, None,21.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 22:00:00, None, None,38,715.0, 2.0, None, None,21.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-17 23:00:00, None, None,38,714.0, 2.0, None, None,20.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 00:00:00, None, None,38,714.0, 2.0, None, None,18.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 01:00:00, None, None,38,715.0, 2.0, None, None,15.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 02:00:00, None, None,38,715.0, 2.0, None, None,12.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 03:00:00, None, None,38,715.0, 2.0, None, None,9.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 04:00:00, None, None,38,715.0, 2.0, None, None,9.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 05:00:00, None, None,38,716.0, 1.0, None, None,8.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-09-18 06:00:00, None, None,38,716.0, 1.0, None, None,7.7,,,,,,,,,,,,,,,,,,,,,
