WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
140.2, 18.0,0.912, 60.8, 69.69,2018-08-06 00:00:00, 15.67,32
89.1, 15.7,0.611, 69.7, 74.6,2018-08-06 01:00:00, 14.35,32
88.7, 14.4,0.707, 74.6, 80.6,2018-08-06 02:00:00, 12.78,32
92.0, 12.8,0.911, 80.6, 84.3,2018-08-06 03:00:00, 11.79,32
102.8, 11.8,0.982999, 84.3, 88.2,2018-08-06 04:00:00, 10.74,32
107.9, 10.7,1.062, 88.2, 90.2,2018-08-06 05:00:00, 9.76,32
109.0, 9.8,0.995, 90.2, 89.7,2018-08-06 06:00:00, 9.65,32
116.7, 9.6,1.082, 89.7, 83.0,2018-08-06 07:00:00, 11.63,32
96.6, 11.6,1.013, 83.0, 70.5,2018-08-06 08:00:00, 15.03,32
87.7, 15.0,0.483, 70.5, 56.0,2018-08-06 09:00:00, 19.45,32
182.9, 19.5,0.967998, 56.0, 46.41,2018-08-06 10:00:00, 22.28,32
230.5, 22.3,1.304, 46.4, 39.38,2018-08-06 11:00:00, 24.05,32
290.5, 24.1,2.807, 39.4, 33.36,2018-08-06 12:00:00, 25.01,32
284.6, 25.0,3.186, 33.4, 23.9,2018-08-06 13:00:00, 26.68,32
264.3, 26.7,2.804, 23.9, 23.22,2018-08-06 14:00:00, 27.51,32
314.5, 27.5,2.603, 23.2, 20.46,2018-08-06 15:00:00, 28.31,32
295.8, 28.3,5.099, 20.5, 19.5,2018-08-06 16:00:00, 27.73,32
279.3, 27.7,4.895, 19.5, 21.23,2018-08-06 17:00:00, 27.27,32
264.7, 27.3,3.211, 21.2, 22.23,2018-08-06 18:00:00, 26.88,32
305.3, 26.9,3.766, 22.2, 25.56,2018-08-06 19:00:00, 25.85,32
307.5, 25.9,2.773, 25.6, 28.7,2018-08-06 20:00:00, 24.78,32
307.7, 24.8,1.118, 28.7, 34.56,2018-08-06 21:00:00, 23.21,32
276.9, 23.2,1.049, 34.6, 45.56,2018-08-06 22:00:00, 20.72,32
136.1, 20.7,0.977998, 45.6, 50.94,2018-08-06 23:00:00, 19.5,32
173.1, 19.5,0.990998, 50.9, 51.8,2018-08-07 00:00:00, 19.43,32
201.7, 19.4,0.842998, 51.8, 63.36,2018-08-07 01:00:00, 16.75,32
111.2, 16.8,0.828, 63.4, 71.0,2018-08-07 02:00:00, 15.04,32
139.6, 15.0,1.276, 71.0, 74.2,2018-08-07 03:00:00, 14.01,32
158.1, 14.0,1.173, 74.2, 73.8,2018-08-07 04:00:00, 13.62,32
176.1, 13.6,0.563, 73.8, 77.8,2018-08-07 05:00:00, 12.54,32
136.1, 12.5,0.470999, 77.8, 79.2,2018-08-07 06:00:00, 11.95,32
303.1, 12.0,0.569, 79.2, 81.4,2018-08-07 07:00:00, 12.13,32
272.4, 12.1,0.67, 81.4, 77.0,2018-08-07 08:00:00, 13.19,32
316.7, 13.2,0.820999, 77.0, 53.39,2018-08-07 09:00:00, 18.53,32
239.4, 18.5,1.502, 53.4, 38.41,2018-08-07 10:00:00, 21.42,32
244.6, 21.4,1.753, 38.4, 33.18,2018-08-07 11:00:00, 23.16,32
272.5, 23.2,1.814, 33.2, 30.12,2018-08-07 12:00:00, 24.6,32
264.4, 24.6,1.405, 30.1, 27.64,2018-08-07 13:00:00, 26.15,32
336.3, 26.2,1.358, 27.6, 25.36,2018-08-07 14:00:00, 27.42,32
48.9, 27.4,2.384, 25.4, 21.35,2018-08-07 15:00:00, 28.83,32
260.7, 28.8,4.173, 21.4, 18.67,2018-08-07 16:00:00, 29.46,32
256.6, 29.5,3.046, 18.7, 20.8,2018-08-07 17:00:00, 29.09,32
317.8, 29.1,2.1, 20.8, 20.77,2018-08-07 18:00:00, 28.9,32
309.1, 28.9,3.326, 20.8, 23.53,2018-08-07 19:00:00, 28.51,32
282.3, 28.5,2.351, 23.5, 28.14,2018-08-07 20:00:00, 26.76,32
299.6, 26.8,0.842, 28.1, 39.97,2018-08-07 21:00:00, 23.12,32
278.2, 23.1,0.556999, 40.0, 55.06,2018-08-07 22:00:00, 19.31,32
286.6, 19.3,0.616998, 55.1, 59.24,2018-08-07 23:00:00, 17.5,32
130.9, 17.5,0.716, 59.2, 65.27,2018-08-08 00:00:00, 15.83,32
77.5, 15.8,1.172, 65.3, 73.7,2018-08-08 01:00:00, 13.69,32
92.4, 13.7,0.805998, 73.7, 79.1,2018-08-08 02:00:00, 12.44,32
116.0, 12.4,1.124, 79.1, 80.6,2018-08-08 03:00:00, 11.7,32
132.3, 11.7,1.398, 80.6, 82.4,2018-08-08 04:00:00, 10.76,32
117.3, 10.8,1.265, 82.4, 85.0,2018-08-08 05:00:00, 9.94,32
117.2, 9.9,1.312, 85.0, 85.6,2018-08-08 06:00:00, 9.76,32
107.8, 9.8,1.768, 85.6, 78.7,2018-08-08 07:00:00, 11.43,32
106.4, 11.4,2.381, 78.7, 66.46,2018-08-08 08:00:00, 14.65,32
81.3, 14.7,1.918, 66.5, 55.4,2018-08-08 09:00:00, 18.4,32
85.6, 18.4,1.247, 55.4, 44.79,2018-08-08 10:00:00, 22.29,32
49.9, 22.3,3.993, 44.8, 33.24,2018-08-08 11:00:00, 24.58,32
264.7, 24.6,4.532, 33.2, 30.53,2018-08-08 12:00:00, 25.71,32
249.0, 25.7,4.194, 30.5, 29.17,2018-08-08 13:00:00, 26.73,32
241.8, 26.7,4.625, 29.2, 26.67,2018-08-08 14:00:00, 27.82,32
273.0, 27.8,5.173, 26.7, 23.99,2018-08-08 15:00:00, 28.46,32
287.0, 28.5,4.964, 24.0, 23.55,2018-08-08 16:00:00, 28.72,32
277.5, 28.7,5.405, 23.6, 22.43,2018-08-08 17:00:00, 28.71,32
277.9, 28.7,3.47, 22.4, 25.0,2018-08-08 18:00:00, 27.8,32
272.9, 27.8,3.896, 25.0, 25.79,2018-08-08 19:00:00, 27.53,32
277.1, 27.5,3.517, 25.8, 27.58,2018-08-08 20:00:00, 26.55,32
272.4, 26.6,2.406, 27.6, 31.72,2018-08-08 21:00:00, 24.89,32
268.7, 24.9,0.884998, 31.7, 38.86,2018-08-08 22:00:00, 22.79,32
234.0, 22.8,1.901, 38.9, 38.62,2018-08-08 23:00:00, 22.64,32
248.9, 22.6,3.553, 38.6, 41.76,2018-08-09 00:00:00, 22.07,32
264.8, 22.1,2.853, 41.8, 45.41,2018-08-09 01:00:00, 21.06,32
264.2, 21.1,2.12, 45.4, 49.81,2018-08-09 02:00:00, 19.77,32
186.8, 19.8,2.175, 49.8, 51.41,2018-08-09 03:00:00, 19.15,32
187.2, 19.2,1.897, 51.4, 50.95,2018-08-09 04:00:00, 18.94,32
190.6, 18.9,1.198, 51.0, 59.17,2018-08-09 05:00:00, 17.53,32
258.6, 17.5,1.062, 59.2, 64.01,2018-08-09 06:00:00, 16.45,32
223.6, 16.5,0.950999, 64.0, 62.32,2018-08-09 07:00:00, 16.69,32
200.6, 16.7,0.725, 62.3, 62.28,2018-08-09 08:00:00, 17.9,32
97.2, 17.9,0.948, 62.3, 52.32,2018-08-09 09:00:00, 20.77,32
88.7, 20.8,2.536, 52.3, 45.51,2018-08-09 10:00:00, 22.27,32
203.8, 22.3,3.354, 45.5, 44.15,2018-08-09 11:00:00, 22.84,32
218.5, 22.8,3.344, 44.2, 41.03,2018-08-09 12:00:00, 23.4,32
289.1, 23.4,3.931, 41.0, 37.0,2018-08-09 13:00:00, 24.07,32
280.3, 24.1,4.731, 37.0, 33.56,2018-08-09 14:00:00, 24.84,32
275.7, 24.8,5.532, 33.6, 30.65,2018-08-09 15:00:00, 26.05,32
278.7, 26.1,5.976, 30.7, 29.26,2018-08-09 16:00:00, 26.16,32
280.6, 26.2,6.451, 29.3, 29.5,2018-08-09 17:00:00, 25.34,32
272.0, 25.3,5.551, 29.5, 28.52,2018-08-09 18:00:00, 25.09,32
258.2, 25.1,5.492, 28.5, 29.1,2018-08-09 19:00:00, 24.4,32
259.0, 24.4,3.474, 29.1, 32.9,2018-08-09 20:00:00, 23.58,32
278.4, 23.6,3.055, 32.9, 37.13,2018-08-09 21:00:00, 21.98,32
267.6, 22.0,1.737, 37.1, 40.71,2018-08-09 22:00:00, 20.64,32
236.2, 20.6,1.073, 40.7, 45.51,2018-08-09 23:00:00, 19.35,32
234.3, 19.4,0.446, 45.5, 55.95,2018-08-10 00:00:00, 17.36,32
26.3, 17.4,0.467, 56.0, 57.89,2018-08-10 01:00:00, 16.88,32
327.1, 16.9,1.031, 57.9, 61.95,2018-08-10 02:00:00, 16.7,32
267.0, 16.7,1.593, 62.0, 56.23,2018-08-10 03:00:00, 17.17,32
264.3, 17.2,1.864, 56.2, 58.31,2018-08-10 04:00:00, 16.87,32
285.8, 16.9,2.427, 58.3, 59.72,2018-08-10 05:00:00, 16.6,32
286.4, 16.6,1.322, 59.7, 63.61,2018-08-10 06:00:00, 16.09,32
279.8, 16.1,0.773998, 63.6, 68.69,2018-08-10 07:00:00, 15.81,32
65.6, 15.8,0.957, 68.7, 64.31,2018-08-10 08:00:00, 16.72,32
80.0, 16.7,1.352, 64.3, 56.28,2018-08-10 09:00:00, 18.66,32
292.2, 18.7,2.584, 56.3, 51.49,2018-08-10 10:00:00, 19.84,32
294.4, 19.8,3.076, 51.5, 43.08,2018-08-10 11:00:00, 21.34,32
287.4, 21.3,4.64, 43.1, 31.94,2018-08-10 12:00:00, 22.65,32
254.2, 22.7,4.228, 31.9, 26.85,2018-08-10 13:00:00, 23.6,32
237.4, 23.6,3.565, 26.9, 28.21,2018-08-10 14:00:00, 23.77,32
324.6, 23.8,3.836, 28.2, 27.45,2018-08-10 15:00:00, 24.07,32
346.3, 24.1,3.618, 27.5, 25.65,2018-08-10 16:00:00, 24.39,32
357.5, 24.4,4.33, 25.7, 24.23,2018-08-10 17:00:00, 24.25,32
353.5, 24.3,4.157, 24.2, 23.8,2018-08-10 18:00:00, 23.94,32
349.5, 23.9,4.181, 23.8, 24.24,2018-08-10 19:00:00, 23.45,32
345.3, 23.5,2.06, 24.2, 26.96,2018-08-10 20:00:00, 22.16,32
345.0, 22.2,2.151, 27.0, 33.31,2018-08-10 21:00:00, 20.02,32
253.2, 20.0,1.008, 33.3, 47.72,2018-08-10 22:00:00, 16.41,32
121.4, 16.4,1.008, 47.7, 60.84,2018-08-10 23:00:00, 13.04,32
95.6, 13.0,1.075, 60.8, 69.99,2018-08-11 00:00:00, 10.57,32
116.3, 10.6,1.222, 70.0, 77.8,2018-08-11 01:00:00, 8.84,32
110.7, 8.8,1.148, 77.8, 81.9,2018-08-11 02:00:00, 7.51,32
118.3, 7.5,0.782998, 81.9, 84.3,2018-08-11 03:00:00, 6.855,32
96.1, 6.9,0.796, 84.3, 87.0,2018-08-11 04:00:00, 5.799,32
106.3, 5.8,0.757, 87.0, 87.5,2018-08-11 05:00:00, 5.057,32
121.3, 5.1,0.615998, 87.5, 88.6,2018-08-11 06:00:00, 4.463,32
121.1, 4.5,0.916, 88.6, 89.5,2018-08-11 07:00:00, 4.402,32
116.6, 4.4,0.727998, 89.5, 85.7,2018-08-11 08:00:00, 5.771,32
118.4, 5.8,0.455, 85.7, 71.7,2018-08-11 09:00:00, 9.43,32
175.3, 9.4,0.669, 71.7, 62.22,2018-08-11 10:00:00, 11.91,32
284.0, 11.9,1.566, 62.2, 58.09,2018-08-11 11:00:00, 13.86,32
269.2, 13.9,1.66, 58.1, 48.79,2018-08-11 12:00:00, 16.81,32
265.2, 16.8,2.114, 48.8, 36.5,2018-08-11 13:00:00, 19.6,32
