ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
7.4,7.4,0.0,2018-01-04, 7.0,1
18.0,18.0,0.0,2018-01-05, 5.0,1
14.6,14.6,0.0,2018-01-06, 0.0,1
30.8,30.8,0.0,2018-01-07, 0.0,1
