station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-13.734, 0.6, 85.3, 0.56, 892.35, 0.0, 2.23, 2012-01-01 00:00:00, 179.7, -15.7
-13.811, 0.6, 88.1, 0.19, 892.25, 0.0, 1.48, 2012-01-01 01:00:00, 165.7, -15.4
-14.275, 0.6, 88.4, 0.19, 891.95, 0.0, 0.93, 2012-01-01 02:00:00, 158.6, -15.8
-13.657, 0.6, 88.9, 0.0, 892.25, 0.0, 0.56, 2012-01-01 03:00:00, 158.6, -15.1
-14.353, 0.6, 88.8, 0.0, 892.15, 0.0, 0.74, 2012-01-01 04:00:00, 158.6, -15.8
-16.66, 0.6, 88.9, 0.19, 891.85, 0.0, 1.3, 2012-01-01 05:00:00, 158.6, -18.1
-16.534, 0.6, 88.9, 0.37, 891.55, 0.0, 1.3, 2012-01-01 06:00:00, 158.6, -18.0
-15.385, 0.6, 89.0, 0.37, 890.65, 0.0, 1.67, 2012-01-01 07:00:00, 169.9, -16.8
-12.788, 0.6, 88.9, 0.56, 890.35, 0.0, 1.67, 2012-01-01 08:00:00, 129.2, -14.3
-11.831, 0.6, 88.4, 0.37, 890.05, 0.0, 1.86, 2012-01-01 09:00:00, 110.9, -13.4
-9.919, 19.4, 87.1, 0.74, 889.65, 0.0, 2.41, 2012-01-01 10:00:00, 140.4, -11.7
-8.73, 34.4, 84.8, 0.93, 888.95, 0.0, 4.08, 2012-01-01 11:00:00, 137.6, -10.8
-6.834, 91.9, 81.6, 1.48, 888.25, 0.0, 4.82, 2012-01-01 12:00:00, 144.6, -9.5
-5.948, 108.1, 77.7, 1.86, 887.35, 0.0, 6.49, 2012-01-01 13:00:00, 132.0, -9.2
-5.542, 56.9, 77.9, 1.48, 886.25, 0.0, 5.38, 2012-01-01 14:00:00, 137.6, -8.8
-4.59, 54.4, 77.4, 1.67, 885.55, 0.0, 6.12, 2012-01-01 15:00:00, 136.2, -7.9
-4.167, 28.1, 77.3, 1.48, 885.15, 0.0, 5.75, 2012-01-01 16:00:00, 136.2, -7.5
-3.807, 0.6, 77.5, 1.86, 884.55, 0.0, 6.49, 2012-01-01 17:00:00, 150.2, -7.2
-4.167, 0.6, 78.6, 2.97, 883.75, 0.0, 8.91, 2012-01-01 18:00:00, 160.0, -7.3
-4.227, 0.6, 81.1, 2.04, 883.15, 0.0, 5.57, 2012-01-01 19:00:00, 161.5, -7.0
-3.926, 0.6, 82.1, 2.04, 882.25, 0.0, 6.86, 2012-01-01 20:00:00, 158.6, -6.5
-4.016, 0.6, 83.1, 1.67, 881.95, 0.0, 5.94, 2012-01-01 21:00:00, 161.5, -6.5
-3.807, 0.6, 84.3, 1.48, 881.25, 0.0, 6.12, 2012-01-01 22:00:00, 141.8, -6.1
-4.106, 0.6, 85.2, 1.86, 880.45, 0.0, 7.24, 2012-01-01 23:00:00, 147.4, -6.2
-3.807, 0.6, 86.0, 1.86, 880.05, 0.0, 4.82, 2012-01-02 00:00:00, 157.2, -5.8
-4.287, 0.6, 86.9, 1.86, 879.95, 0.0, 5.38, 2012-01-02 01:00:00, 157.2, -6.1
-4.167, 0.6, 87.7, 1.67, 879.55, 0.0, 5.38, 2012-01-02 02:00:00, 154.4, -5.9
-3.568, 0.6, 88.1, 1.3, 878.35, 0.0, 5.01, 2012-01-02 03:00:00, 165.7, -5.3
-5.233, 0.6, 86.4, 1.3, 877.75, 0.0, 5.01, 2012-01-02 04:00:00, 157.2, -7.2
-7.058, 0.6, 91.3, 0.37, 877.45, 0.0, 1.48, 2012-01-02 05:00:00, 144.6, -8.2
-6.042, 0.6, 91.8, 0.37, 876.85, 0.0, 2.23, 2012-01-02 06:00:00, 115.1, -7.2
-6.452, 0.6, 90.3, 0.37, 876.65, 0.0, 2.97, 2012-01-02 07:00:00, 124.9, -7.8
-7.187, 0.6, 89.8, 0.37, 876.65, 0.0, 1.3, 2012-01-02 08:00:00, 123.5, -8.6
-7.348, 0.6, 91.0, 0.19, 877.05, 0.0, 1.3, 2012-01-02 09:00:00, 120.7, -8.6
-6.01, 10.6, 90.3, 0.19, 877.65, 0.0, 1.3, 2012-01-02 10:00:00, 120.7, -7.4
-4.137, 51.9, 89.6, 0.19, 878.05, 0.0, 1.11, 2012-01-02 11:00:00, 120.7, -5.6
-2.334, 198.1, 88.2, 0.56, 877.85, 0.0, 2.23, 2012-01-02 12:00:00, 134.8, -4.0
3.274, 158.1, 83.7, 1.86, 876.95, 0.0, 6.12, 2012-01-02 13:00:00, 198.0, 0.8
