wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
114.0, None, None,0.0, None,4.6, None,6.8, None, None,99.0,2017-10-01 00:00:00, None,40
130.0, None, None,0.0, None,3.9, None,5.8, None, None,100.0,2017-10-01 01:00:00, None,40
170.0, None, None,0.0, None,3.7, None,5.4, None, None,100.0,2017-10-01 02:00:00, None,40
135.0, None, None,0.0, None,1.6, None,6.6, None, None,99.0,2017-10-01 03:00:00, None,40
83.0, None, None,0.0, None,0.0, None,7.2, None, None,99.0,2017-10-01 04:00:00, None,40
121.0, None, None,0.0, None,0.0, None,7.4, None, None,99.0,2017-10-01 05:00:00, None,40
119.0, None, None,0.0, None,1.8, None,7.5, None, None,99.0,2017-10-01 06:00:00, None,40
147.0, None, None,0.0, None,2.2, None,7.7, None, None,99.0,2017-10-01 07:00:00, None,40
53.0, None, None,0.2, None,1.6, None,8.6, None, None,100.0,2017-10-01 08:00:00, None,40
354.0, None, None,0.0, None,0.0, None,9.8, None, None,89.0,2017-10-01 09:00:00, None,40
86.0, None, None,0.0, None,3.2, None,9.5, None, None,90.0,2017-10-01 10:00:00, None,40
80.0, None, None,0.0, None,2.9, None,12.4, None, None,73.0,2017-10-01 11:00:00, None,40
235.0, None, None,0.0, None,6.7, None,15.7, None, None,56.0,2017-10-01 12:00:00, None,40
217.0, None, None,0.0, None,6.6, None,14.8, None, None,64.0,2017-10-01 13:00:00, None,40
252.0, None, None,0.0, None,5.4, None,15.0, None, None,64.0,2017-10-01 14:00:00, None,40
233.0, None, None,0.0, None,5.9, None,14.8, None, None,62.0,2017-10-01 15:00:00, None,40
134.0, None, None,0.0, None,3.1, None,13.6, None, None,77.0,2017-10-01 16:00:00, None,40
93.0, None, None,0.0, None,4.2, None,10.7, None, None,91.0,2017-10-01 17:00:00, None,40
107.0, None, None,0.0, None,3.4, None,8.4, None, None,97.0,2017-10-01 18:00:00, None,40
109.0, None, None,0.0, None,4.0, None,7.2, None, None,98.0,2017-10-01 19:00:00, None,40
106.0, None, None,0.0, None,4.2, None,6.6, None, None,98.0,2017-10-01 20:00:00, None,40
97.0, None, None,0.0, None,2.7, None,6.1, None, None,98.0,2017-10-01 21:00:00, None,40
137.0, None, None,0.0, None,5.4, None,5.8, None, None,99.0,2017-10-01 22:00:00, None,40
114.0, None, None,0.0, None,2.6, None,5.5, None, None,99.0,2017-10-01 23:00:00, None,40
127.0, None, None,0.0, None,3.9, None,5.2, None, None,99.0,2017-10-02 00:00:00, None,40
