time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-09-09,3.0,18.1,6.8,37
2016-09-10,0.0,17.7,7.1,37
2016-09-11,0.0,20.3,6.4,37
2016-09-12,0.0,21.8,5.9,37
2016-09-13,0.0,22.6,4.7,37
2016-09-14,0.0,22.2,6.7,37
2016-09-15,0.0,22.7,9.9,37
