wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
13.0, 101.4, -8.1, 315.0, 20.0, 14.5,2017-05-07 00:00:00, None, None, 29.0, None, -0.02,19
10.0, 101.5, -9.7, 337.5, 18.0, 14.6,2017-05-07 01:00:00, None, None, None, None, 0.01,19
21.0, 101.5, -11.1, 315.0, 17.0, 13.4,2017-05-07 02:00:00, None, None, 33.0, None, 0.03,19
11.0, 101.5, -7.4, 292.5, 26.0, 11.5,2017-05-07 03:00:00, None, None, None, None, 0.06,19
7.0, 101.7, -5.7, 315.0, 33.0, 10.0,2017-05-07 04:00:00, None, None, None, None, 0.17,19
13.0, 101.7, -5.4, 315.0, 35.0, 9.5,2017-05-07 05:00:00, None, None, None, None, 0.24,19
6.0, 101.8, -4.2, 292.5, 42.0, 7.7,2017-05-07 06:00:00, None, None, None, None, 0.26,19
1.0, 101.9, -3.4, 202.5, 50.0, 6.1,2017-05-07 07:00:00, None, None, None, None, 0.18,19
1.0, 101.9, -3.4, 202.5, 48.0, 6.9,2017-05-07 08:00:00, None, None, None, None, 0.16,19
3.0, 102.0, -2.5, 270.0, 55.0, 5.8,2017-05-07 09:00:00, None, None, None, None, 0.14,19
7.0, 102.0, -2.1, 270.0, 59.0, 5.3,2017-05-07 10:00:00, None, None, None, None, 0.13,19
5.0, 102.0, -1.9, 270.0, 59.0, 5.6,2017-05-07 11:00:00, None, None, None, None, 0.1,19
5.0, 102.1, -1.3, 270.0, 62.0, 5.3,2017-05-07 12:00:00, None, None, None, None, 0.09,19
2.0, 102.1, -1.8, 270.0, 55.0, 6.5,2017-05-07 13:00:00, None, None, None, None, 0.08,19
0.0, 102.1, 0.8, None, 60.0, 8.0,2017-05-07 14:00:00, None, None, None, None, 0.1,19
6.0, 102.1, 0.8, 135.0, 55.0, 9.5,2017-05-07 15:00:00, None, None, None, None, 0.08,19
0.0, 102.1, -1.7, None, 40.0, 11.5,2017-05-07 16:00:00, None, None, None, None, 0.04,19
7.0, 102.1, -0.5, 67.5, 40.0, 12.5,2017-05-07 17:00:00, None, None, None, None, -0.03,19
4.0, 102.0, -3.6, 90.0, 30.0, 13.8,2017-05-07 18:00:00, None, None, None, None, -0.08,19
13.0, 102.0, -3.7, 112.5, 29.0, 14.1,2017-05-07 19:00:00, None, None, None, None, -0.12,19
2.0, 101.9, -2.4, 112.5, 29.0, 15.6,2017-05-07 20:00:00, None, None, None, None, -0.15,19
6.0, 101.9, -2.9, 45.0, 27.0, 16.3,2017-05-07 21:00:00, None, None, None, None, -0.16,19
10.0, 101.8, -5.7, 90.0, 22.0, 15.9,2017-05-07 22:00:00, None, None, None, None, -0.14,19
6.0, 101.8, -5.3, 112.5, 22.0, 16.7,2017-05-07 23:00:00, None, 0.0, None, None, -0.13,19
4.0, 101.8, -5.8, 90.0, 20.0, 17.1,2017-05-08 00:00:00, None, None, None, None, -0.1,19
4.0, 101.7, -2.8, 157.5, 26.0, 16.7,2017-05-08 01:00:00, None, None, None, None, -0.09,19
3.0, 101.7, -1.8, 67.5, 31.0, 15.3,2017-05-08 02:00:00, None, None, None, None, -0.06,19
5.0, 101.8, 1.4, 315.0, 47.0, 12.5,2017-05-08 03:00:00, None, None, None, None, 0.04,19
4.0, 101.8, -4.6, 202.5, 28.0, 13.3,2017-05-08 04:00:00, None, None, None, None, 0.12,19
5.0, 102.0, -4.3, 315.0, 34.0, 11.1,2017-05-08 05:00:00, None, None, None, None, 0.26,19
10.0, 102.0, -2.8, 292.5, 41.0, 9.9,2017-05-08 06:00:00, None, None, None, None, 0.23,19
7.0, 102.1, -0.7, 270.0, 63.0, 5.9,2017-05-08 07:00:00, None, None, None, None, 0.22,19
10.0, 102.1, -0.9, 292.5, 62.0, 5.8,2017-05-08 08:00:00, None, None, None, None, 0.12,19
12.0, 102.1, -1.0, 292.5, 63.0, 5.5,2017-05-08 09:00:00, None, None, None, None, 0.08,19
11.0, 102.1, -0.6, 292.5, 66.0, 5.2,2017-05-08 10:00:00, None, None, None, None, 0.04,19
10.0, 102.1, -0.9, 292.5, 66.0, 4.9,2017-05-08 11:00:00, None, None, None, None, 0.01,19
7.0, 102.2, -1.0, 270.0, 64.0, 5.2,2017-05-08 12:00:00, None, None, None, None, 0.02,19
