WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
239.8, None, None, 79.7, None,2021-06-11 00:00:00, None,24
256.3, None, None, 84.2, None,2021-06-11 01:00:00, None,24
266.2, None, None, 84.6, None,2021-06-11 02:00:00, None,24
97.2, None, None, 88.6, None,2021-06-11 03:00:00, None,24
15.1, None, None, 87.7, None,2021-06-11 04:00:00, None,24
74.0, None, None, 91.5, None,2021-06-11 05:00:00, None,24
344.4, None, None, 81.5, None,2021-06-11 06:00:00, None,24
297.4, None, None, 73.0, None,2021-06-11 07:00:00, None,24
288.6, None, None, 60.2, None,2021-06-11 08:00:00, None,24
313.4, None, None, 53.9, None,2021-06-11 09:00:00, None,24
66.5, None, None, 47.4, None,2021-06-11 10:00:00, None,24
58.4, None, None, 45.3, None,2021-06-11 11:00:00, None,24
87.8, None, None, 36.3, None,2021-06-11 12:00:00, None,24
86.4, None, None, 39.2, None,2021-06-11 13:00:00, None,24
111.0, None, None, 41.3, None,2021-06-11 14:00:00, None,24
91.2, None, None, 44.0, None,2021-06-11 15:00:00, None,24
257.7, None, None, 42.5, None,2021-06-11 16:00:00, None,24
204.6, None, None, 45.6, None,2021-06-11 17:00:00, None,24
125.1, None, None, 53.6, None,2021-06-11 18:00:00, None,24
101.1, None, None, 60.7, None,2021-06-11 19:00:00, None,24
85.4, None, None, 61.8, None,2021-06-11 20:00:00, None,24
69.0, None, None, 73.3, None,2021-06-11 21:00:00, None,24
86.4, None, None, 78.4, None,2021-06-11 22:00:00, None,24
75.8, None, None, 82.2, None,2021-06-11 23:00:00, None,24
78.2, None, None, 78.0, None,2021-06-12 00:00:00, None,24
92.7, None, None, 79.8, None,2021-06-12 01:00:00, None,24
88.5, None, None, 80.8, None,2021-06-12 02:00:00, None,24
126.5, None, None, 82.3, None,2021-06-12 03:00:00, None,24
194.7, None, None, 83.2, None,2021-06-12 04:00:00, None,24
254.6, None, None, 83.6, None,2021-06-12 05:00:00, None,24
154.7, None, None, 82.9, None,2021-06-12 06:00:00, None,24
355.0, None, None, 75.8, None,2021-06-12 07:00:00, None,24
275.0, None, None, 66.0, None,2021-06-12 08:00:00, None,24
244.2, None, None, 49.1, None,2021-06-12 09:00:00, None,24
241.5, None, None, 38.1, None,2021-06-12 10:00:00, None,24
240.3, None, None, 33.2, None,2021-06-12 11:00:00, None,24
229.1, None, None, 30.2, None,2021-06-12 12:00:00, None,24
212.8, None, None, 30.7, None,2021-06-12 13:00:00, None,24
162.0, None, None, 32.8, None,2021-06-12 14:00:00, None,24
181.6, None, None, 38.4, None,2021-06-12 15:00:00, None,24
180.2, None, None, 31.1, None,2021-06-12 16:00:00, None,24
261.6, None, None, 29.8, None,2021-06-12 17:00:00, None,24
181.6, None, None, 32.7, None,2021-06-12 18:00:00, None,24
242.4, None, None, 44.5, None,2021-06-12 19:00:00, None,24
252.4, None, None, 47.0, None,2021-06-12 20:00:00, None,24
60.0, None, None, 57.5, None,2021-06-12 21:00:00, None,24
85.6, None, None, 64.6, None,2021-06-12 22:00:00, None,24
87.3, None, None, 72.6, None,2021-06-12 23:00:00, None,24
19.6, None, None, 75.4, None,2021-06-13 00:00:00, None,24
144.4, None, None, 80.6, None,2021-06-13 01:00:00, None,24
165.4, None, None, 81.4, None,2021-06-13 02:00:00, None,24
76.7, None, None, 87.1, None,2021-06-13 03:00:00, None,24
85.4, None, None, 86.7, None,2021-06-13 04:00:00, None,24
108.1, None, None, 73.0, None,2021-06-13 05:00:00, None,24
94.2, None, None, 65.6, None,2021-06-13 06:00:00, None,24
82.9, None, None, 66.3, None,2021-06-13 07:00:00, None,24
84.0, None, None, 60.8, None,2021-06-13 08:00:00, None,24
86.9, None, None, 58.5, None,2021-06-13 09:00:00, None,24
90.4, None, None, 53.1, None,2021-06-13 10:00:00, None,24
112.3, None, None, 43.0, None,2021-06-13 11:00:00, None,24
114.3, None, None, 42.1, None,2021-06-13 12:00:00, None,24
119.5, None, None, 40.2, None,2021-06-13 13:00:00, None,24
106.1, None, None, 39.3, None,2021-06-13 14:00:00, None,24
110.1, None, None, 37.0, None,2021-06-13 15:00:00, None,24
114.8, None, None, 36.8, None,2021-06-13 16:00:00, None,24
204.3, None, None, 35.4, None,2021-06-13 17:00:00, None,24
151.1, None, None, 36.6, None,2021-06-13 18:00:00, None,24
139.9, None, None, 39.1, None,2021-06-13 19:00:00, None,24
76.6, None, None, 48.2, None,2021-06-13 20:00:00, None,24
117.7, None, None, 50.9, None,2021-06-13 21:00:00, None,24
46.5, None, None, 58.5, None,2021-06-13 22:00:00, None,24
28.1, None, None, 67.4, None,2021-06-13 23:00:00, None,24
240.7, None, None, 74.9, None,2021-06-14 00:00:00, None,24
