CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-7.894,81.8, None, None, None, 32.52, None, 209.5, 3.068, None, None,-10.0, None, None,2019-12-24 00:00:00,52
-8.1,81.7, None, None, None, 24.56, None, 217.0, 2.839, None, None,-10.0, None, None,2019-12-24 01:00:00,52
-8.26,81.7, None, None, None, 33.06, None, 219.9, 2.664, None, None,-10.0, None, None,2019-12-24 02:00:00,52
-8.47,81.6, None, None, None, 40.88, None, 192.8, 2.58, None, None,-11.0, None, None,2019-12-24 03:00:00,52
-8.66,81.7, None, None, None, 27.28, None, 198.3, 3.776, None, None,-11.0, None, None,2019-12-24 04:00:00,52
-9.09,81.6, None, None, None, 31.88, None, 205.5, 3.87, None, None,-11.0, None, None,2019-12-24 05:00:00,52
-9.15,81.6, None, None, None, 21.43, None, 198.0, 3.719, None, None,-11.0, None, None,2019-12-24 06:00:00,52
-9.31,81.5, None, None, None, 30.97, None, 201.7, 2.796, None, None,-12.0, None, None,2019-12-24 07:00:00,52
-9.57,81.4, None, None, None, 28.64, None, 207.9, 3.376, None, None,-12.0, None, None,2019-12-24 08:00:00,52
-9.5,81.5, None, None, None, 28.71, None, 204.8, 3.205, None, None,-12.0, None, None,2019-12-24 09:00:00,52
-9.16,81.5, None, None, None, 25.84, None, 206.2, 3.122, None, None,-12.0, None, None,2019-12-24 10:00:00,52
None,81.8, None, None, None, None, None, None, None, None, None,-11.0, None, None,2019-12-24 11:00:00,52
None,81.9, None, None, None, 37.12, None, 241.8, 2.442, None, None,-10.0, None, None,2019-12-24 12:00:00,52
None,81.8, None, None, None, 38.18, None, 213.3, 4.167, None, None,-11.0, None, None,2019-12-24 13:00:00,52
None,81.8, None, None, None, 32.27, None, 224.2, 3.796, None, None,-11.0, None, None,2019-12-24 14:00:00,52
None,81.6, None, None, None, 25.15, None, 224.0, 2.809, None, None,-11.0, None, None,2019-12-24 15:00:00,52
None,81.5, None, None, None, 15.87, None, 229.3, 3.51, None, None,-12.0, None, None,2019-12-24 16:00:00,52
None,81.3, None, None, None, 27.99, None, 215.2, 2.67, None, None,-12.0, None, None,2019-12-24 17:00:00,52
None,81.4, None, None, None, 22.55, None, 222.7, 4.307, None, None,-12.0, None, None,2019-12-24 18:00:00,52
-9.94,81.5, None, None, None, 22.9, None, 257.6, 2.499, None, None,-12.0, None, None,2019-12-24 19:00:00,52
-10.14,81.5, None, None, None, 26.87, None, 251.8, 2.797, None, None,-13.0, None, None,2019-12-24 20:00:00,52
-10.55,81.4, None, None, None, 22.81, None, 237.6, 3.718, None, None,-13.0, None, None,2019-12-24 21:00:00,52
-10.71,81.5, None, None, None, 18.17, None, 246.9, 6.278, None, None,-13.0, None, None,2019-12-24 22:00:00,52
-11.15,81.4, None, None, None, 10.72, None, 250.2, 9.4, None, None,-14.0, None, None,2019-12-24 23:00:00,52
-11.38,81.2, None, None, None, 9.66, None, 241.0, 8.93, None, None,-14.0, None, None,2019-12-25 00:00:00,52
-11.65,81.2, None, None, None, 11.79, None, 235.5, 8.21, None, None,-14.0, None, None,2019-12-25 01:00:00,52
-11.34,81.1, None, None, None, 12.79, None, 255.5, 6.859, None, None,-14.0, None, None,2019-12-25 02:00:00,52
-11.78,81.4, None, None, None, 8.78, None, 262.4, 7.231, None, None,-14.0, None, None,2019-12-25 03:00:00,52
-12.16,81.5, None, None, None, 11.14, None, 251.5, 7.283, None, None,-14.0, None, None,2019-12-25 04:00:00,52
-12.37,81.3, None, None, None, 10.69, None, 252.6, 8.21, None, None,-15.0, None, None,2019-12-25 05:00:00,52
-12.55,81.3, None, None, None, 11.68, None, 249.4, 7.816, None, None,-15.0, None, None,2019-12-25 06:00:00,52
-12.56,81.2, None, None, None, 20.24, None, 253.5, 7.821, None, None,-15.0, None, None,2019-12-25 07:00:00,52
-12.69,81.2, None, None, None, 16.31, None, 247.0, 6.625, None, None,-15.0, None, None,2019-12-25 08:00:00,52
-12.35,81.5, None, None, None, 13.1, None, 260.5, 4.279, None, None,-14.0, None, None,2019-12-25 09:00:00,52
-11.48,82.1, None, None, None, 7.626, None, 251.4, 4.479, None, None,-14.0, None, None,2019-12-25 10:00:00,52
-9.19,81.3, None, None, None, 14.16, None, 236.2, 2.631, None, None,-12.0, None, None,2019-12-25 11:00:00,52
-8.5,81.8, None, None, None, 5.688, None, 222.7, 1.853, None, None,-11.0, None, None,2019-12-25 12:00:00,52
-6.664,81.4, None, None, None, 22.25, None, 218.4, 1.947, None, None,-9.0, None, None,2019-12-25 13:00:00,52
-5.75,81.2, None, None, None, 21.82, None, 223.6, 2.351, None, None,-8.0, None, None,2019-12-25 14:00:00,52
-6.578,80.6, None, None, None, 19.49, None, 218.1, 2.069, None, None,-9.0, None, None,2019-12-25 15:00:00,52
-10.25,79.7, None, None, None, 12.55, None, 218.1, 1.153, None, None,-13.0, None, None,2019-12-25 16:00:00,52
-12.55,81.3, None, None, None, 17.71, None, 141.1, 0.0, None, None,-15.0, None, None,2019-12-25 17:00:00,52
-12.5,82.1, None, None, None, 0.227, None, 136.0, 0.0, None, None,-15.0, None, None,2019-12-25 18:00:00,52
-12.87,80.6, None, None, None, 33.73, None, 167.3, 1.467, None, None,-15.0, None, None,2019-12-25 19:00:00,52
-12.67,80.2, None, None, None, 8.98, None, 228.1, 2.238, None, None,-15.0, None, None,2019-12-25 20:00:00,52
-12.56,81.0, None, None, None, 8.21, None, 228.4, 3.556, None, None,-15.0, None, None,2019-12-25 21:00:00,52
-12.44,81.1, None, None, None, 6.899, None, 241.5, 5.038, None, None,-15.0, None, None,2019-12-25 22:00:00,52
-12.29,81.4, None, None, None, 8.25, None, 241.8, 6.822, None, None,-14.0, None, None,2019-12-25 23:00:00,52
-12.5,81.3, None, None, None, 5.42, None, 224.3, 6.672, None, None,-15.0, None, None,2019-12-26 00:00:00,52
-12.81,81.3, None, None, None, 4.004, None, 236.4, 8.7, None, None,-15.0, None, None,2019-12-26 01:00:00,52
-12.92,80.9, None, None, None, 6.719, None, 245.7, 12.32, None, None,-15.0, None, None,2019-12-26 02:00:00,52
-13.02,80.5, None, None, None, 7.422, None, 237.1, 13.15, None, None,-15.0, None, None,2019-12-26 03:00:00,52
-13.12,80.1, None, None, None, 4.666, None, 231.8, 11.05, None, None,-15.0, None, None,2019-12-26 04:00:00,52
-12.94,78.25, None, None, None, 6.031, None, 231.4, 10.67, None, None,-15.0, None, None,2019-12-26 05:00:00,52
-12.66,77.66, None, None, None, 3.568, None, 243.2, 10.97, None, None,-15.0, None, None,2019-12-26 06:00:00,52
-12.26,76.37, None, None, None, 3.8, None, 245.9, 7.956, None, None,-15.0, None, None,2019-12-26 07:00:00,52
-11.89,73.92, None, None, None, 5.03, None, 237.8, 11.12, None, None,-15.0, None, None,2019-12-26 08:00:00,52
-11.37,72.18, None, None, None, 6.283, None, 225.6, 11.6, None, None,-15.0, None, None,2019-12-26 09:00:00,52
-12.05,75.51, None, None, None, 9.56, None, 224.3, 7.849, None, None,-15.0, None, None,2019-12-26 10:00:00,52
-11.77,76.94, None, None, None, 13.97, None, 237.3, 8.35, None, None,-15.0, None, None,2019-12-26 11:00:00,52
-11.95,77.83, None, None, None, 15.93, None, 239.6, 6.826, None, None,-15.0, None, None,2019-12-26 12:00:00,52
-11.83,78.21, None, None, None, 15.58, None, 267.7, 6.311, None, None,-15.0, None, None,2019-12-26 13:00:00,52
-12.22,79.16, None, None, None, 12.01, None, 259.5, 8.48, None, None,-15.0, None, None,2019-12-26 14:00:00,52
-12.65,79.76, None, None, None, 12.61, None, 264.3, 7.502, None, None,-15.0, None, None,2019-12-26 15:00:00,52
-14.2,81.0, None, None, None, 14.87, None, 264.9, 7.784, None, None,-16.0, None, None,2019-12-26 16:00:00,52
-14.23,80.7, None, None, None, 27.37, None, 223.7, 5.688, None, None,-16.0, None, None,2019-12-26 17:00:00,52
-14.51,80.4, None, None, None, 71.12, None, 190.9, 1.955, None, None,-17.0, None, None,2019-12-26 18:00:00,52
-14.65,80.6, None, None, None, 42.47, None, 137.6, 4.805, None, None,-17.0, None, None,2019-12-26 19:00:00,52
-14.6,80.5, None, None, None, 47.73, None, 184.6, 3.285, None, None,-17.0, None, None,2019-12-26 20:00:00,52
-14.25,80.4, None, None, None, 42.83, None, 183.1, 4.734, None, None,-17.0, None, None,2019-12-26 21:00:00,52
-13.95,80.6, None, None, None, 35.92, None, 196.5, 6.258, None, None,-16.0, None, None,2019-12-26 22:00:00,52
-14.08,80.5, None, None, None, 38.81, None, 218.1, 4.343, None, None,-16.0, None, None,2019-12-26 23:00:00,52
-14.04,80.7, None, None, None, 27.68, None, 231.6, 4.602, None, None,-16.0, None, None,2019-12-27 00:00:00,52
-13.88,80.5, None, None, None, 31.0, None, 210.6, 4.057, None, None,-16.0, None, None,2019-12-27 01:00:00,52
-13.78,80.7, None, None, None, 34.81, None, 209.7, 4.604, None, None,-16.0, None, None,2019-12-27 02:00:00,52
-13.95,80.7, None, None, None, 24.51, None, 232.4, 3.934, None, None,-16.0, None, None,2019-12-27 03:00:00,52
-13.96,80.5, None, None, None, 21.84, None, 218.8, 3.65, None, None,-16.0, None, None,2019-12-27 04:00:00,52
-14.18,80.7, None, None, None, 26.68, None, 210.0, 4.416, None, None,-17.0, None, None,2019-12-27 05:00:00,52
-14.16,80.5, None, None, None, 25.86, None, 222.1, 4.673, None, None,-17.0, None, None,2019-12-27 06:00:00,52
-14.41,80.6, None, None, None, 23.09, None, 201.8, 4.725, None, None,-17.0, None, None,2019-12-27 07:00:00,52
-14.07,80.3, None, None, None, 25.61, None, 218.1, 3.688, None, None,-16.0, None, None,2019-12-27 08:00:00,52
-13.51,80.7, None, None, None, 25.38, None, 231.8, 2.559, None, None,-16.0, None, None,2019-12-27 09:00:00,52
-13.15,81.6, None, None, None, 16.59, None, 239.0, 3.103, None, None,-16.0, None, None,2019-12-27 10:00:00,52
-12.96,81.1, None, None, None, 24.57, None, 246.5, 3.422, None, None,-15.0, None, None,2019-12-27 11:00:00,52
-13.23,81.0, None, None, None, 14.23, None, 258.3, 6.291, None, None,-15.0, None, None,2019-12-27 12:00:00,52
-12.79,80.6, None, None, None, 13.07, None, 242.2, 10.78, None, None,-15.0, None, None,2019-12-27 13:00:00,52
-13.08,81.0, None, None, None, 12.56, None, 253.6, 11.04, None, None,-15.0, None, None,2019-12-27 14:00:00,52
-12.99,81.0, None, None, None, 11.83, None, 263.3, 11.69, None, None,-15.0, None, None,2019-12-27 15:00:00,52
-12.98,80.8, None, None, None, 10.62, None, 264.2, 11.62, None, None,-15.0, None, None,2019-12-27 16:00:00,52
-12.94,80.9, None, None, None, 11.09, None, 269.8, 13.27, None, None,-15.0, None, None,2019-12-27 17:00:00,52
-12.93,80.9, None, None, None, 11.48, None, 268.9, 14.4, None, None,-15.0, None, None,2019-12-27 18:00:00,52
-12.81,80.9, None, None, None, 13.65, None, 280.5, 13.08, None, None,-15.0, None, None,2019-12-27 19:00:00,52
-12.66,81.0, None, None, None, 13.16, None, 276.6, 13.52, None, None,-15.0, None, None,2019-12-27 20:00:00,52
-12.43,81.0, None, None, None, 11.85, None, 288.6, 14.27, None, None,-15.0, None, None,2019-12-27 21:00:00,52
-12.51,81.1, None, None, None, 13.74, None, 286.1, 15.45, None, None,-15.0, None, None,2019-12-27 22:00:00,52
-12.91,81.0, None, None, None, 32.18, None, 295.9, 9.5, None, None,-15.0, None, None,2019-12-27 23:00:00,52
-12.76,81.0, None, None, None, 18.96, None, 290.0, 12.06, None, None,-15.0, None, None,2019-12-28 00:00:00,52
-12.73,81.0, None, None, None, 11.02, None, 260.3, 19.97, None, None,-15.0, None, None,2019-12-28 01:00:00,52
-12.7,81.0, None, None, None, 10.45, None, 261.7, 14.48, None, None,-15.0, None, None,2019-12-28 02:00:00,52
-13.17,81.2, None, None, None, 12.38, None, 269.2, 16.26, None, None,-15.0, None, None,2019-12-28 03:00:00,52
-12.85,81.0, None, None, None, 12.67, None, 265.0, 13.6, None, None,-15.0, None, None,2019-12-28 04:00:00,52
-13.38,80.8, None, None, None, 13.14, None, 251.8, 12.36, None, None,-16.0, None, None,2019-12-28 05:00:00,52
-13.32,80.8, None, None, None, 14.07, None, 255.1, 11.58, None, None,-16.0, None, None,2019-12-28 06:00:00,52
-13.41,80.8, None, None, None, 11.01, None, 255.2, 8.07, None, None,-16.0, None, None,2019-12-28 07:00:00,52
-13.41,80.8, None, None, None, 16.71, None, 253.2, 3.318, None, None,-16.0, None, None,2019-12-28 08:00:00,52
-13.2,80.8, None, None, None, 38.51, None, 238.5, 1.939, None, None,-15.0, None, None,2019-12-28 09:00:00,52
-11.44,81.2, None, None, None, 22.49, None, 263.8, 8.18, None, None,-14.0, None, None,2019-12-28 10:00:00,52
-10.66,79.02, None, None, None, 13.09, None, 275.1, 18.66, None, None,-13.0, None, None,2019-12-28 11:00:00,52
-10.29,77.16, None, None, None, 19.04, None, 263.0, 17.41, None, None,-13.0, None, None,2019-12-28 12:00:00,52
-9.61,78.43, None, None, None, 15.32, None, 290.2, 17.77, None, None,-12.0, None, None,2019-12-28 13:00:00,52
-9.45,78.88, None, None, None, 11.06, None, 284.5, 14.43, None, None,-12.0, None, None,2019-12-28 14:00:00,52
-8.99,80.2, None, None, None, 10.13, None, 296.7, 16.18, None, None,-11.0, None, None,2019-12-28 15:00:00,52
-8.76,81.1, None, None, None, 13.86, None, 286.1, 15.67, None, None,-11.0, None, None,2019-12-28 16:00:00,52
-8.12,81.8, None, None, None, 14.15, None, 275.5, 16.31, None, None,-10.0, None, None,2019-12-28 17:00:00,52
-7.744,82.1, None, None, None, 13.49, None, 290.4, 16.03, None, None,-10.0, None, None,2019-12-28 18:00:00,52
-6.971,82.1, None, None, None, 17.64, None, 301.7, 13.07, None, None,-9.0, None, None,2019-12-28 19:00:00,52
-6.409,82.4, None, None, None, 13.46, None, 300.2, 14.37, None, None,-9.0, None, None,2019-12-28 20:00:00,52
-6.527,82.4, None, None, None, 14.01, None, 295.5, 12.63, None, None,-9.0, None, None,2019-12-28 21:00:00,52
-6.514,82.5, None, None, None, 14.49, None, 285.3, 11.13, None, None,-9.0, None, None,2019-12-28 22:00:00,52
-6.54,82.5, None, None, None, 8.95, None, 287.2, 11.35, None, None,-9.0, None, None,2019-12-28 23:00:00,52
-6.404,82.5, None, None, None, 14.71, None, 301.5, 9.54, None, None,-9.0, None, None,2019-12-29 00:00:00,52
-6.425,82.6, None, None, None, 12.47, None, 297.3, 10.79, None, None,-8.0, None, None,2019-12-29 01:00:00,52
-6.633,82.5, None, None, None, 14.5, None, 299.9, 9.11, None, None,-9.0, None, None,2019-12-29 02:00:00,52
-6.734,82.5, None, None, None, 15.47, None, 292.7, 9.87, None, None,-9.0, None, None,2019-12-29 03:00:00,52
-6.926,82.5, None, None, None, 9.63, None, 262.2, 10.83, None, None,-9.0, None, None,2019-12-29 04:00:00,52
-7.015,82.5, None, None, None, 18.51, None, 247.4, 5.523, None, None,-9.0, None, None,2019-12-29 05:00:00,52
-6.944,82.4, None, None, None, 40.33, None, 267.3, 1.626, None, None,-9.0, None, None,2019-12-29 06:00:00,52
-7.269,82.2, None, None, None, 53.88, None, 298.1, 0.549, None, None,-9.0, None, None,2019-12-29 07:00:00,52
-7.275,82.4, None, None, None, 41.07, None, 225.9, 0.573, None, None,-9.0, None, None,2019-12-29 08:00:00,52
-7.408,82.4, None, None, None, 37.8, None, 228.9, 1.259, None, None,-10.0, None, None,2019-12-29 09:00:00,52
-7.591,82.5, None, None, None, 70.63, None, 321.9, 0.235, None, None,-10.0, None, None,2019-12-29 10:00:00,52
-7.362,82.2, None, None, None, 37.11, None, 106.4, 1.228, None, None,-9.0, None, None,2019-12-29 11:00:00,52
