pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,-4.981,82.8, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2019-12-24 00:00:00, None, None, 27.05,52
None, None,-3.907,81.6, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 01:00:00, None, None, 27.16,52
None, None,-3.49,78.08, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 02:00:00, None, None, 27.09,52
None, None,-3.26,77.86, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 03:00:00, None, None, 27.08,52
None, None,-3.292,78.99, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 04:00:00, None, None, 27.09,52
None, None,-3.437,81.7, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 05:00:00, None, None, 27.15,52
None, None,-3.583,82.7, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 06:00:00, None, None, 27.25,52
None, None,-3.482,80.1, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 07:00:00, None, None, 27.27,52
None, None,-3.576,81.0, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 08:00:00, None, None, 27.19,52
None, None,-3.565,81.9, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 09:00:00, None, None, 27.18,52
None, None,-3.485,76.91, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2019-12-24 10:00:00, None, None, 27.25,52
None, None,-3.046,75.23, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 11:00:00, None, None, 27.05,52
None, None,-2.707,73.69, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 12:00:00, None, None, 27.08,52
None, None,-2.712,72.17, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2019-12-24 13:00:00, None, None, 27.01,52
None, None,-3.074,76.97, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 14:00:00, None, None, 27.07,52
None, None,-3.437,81.4, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 15:00:00, None, None, 27.1,52
None, None,-4.225,84.4, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None,2019-12-24 16:00:00, None, None, 27.12,52
None, None,-5.029,85.7, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2019-12-24 17:00:00, None, None, 27.19,52
None, None,-4.934,84.3, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None,2019-12-24 18:00:00, None, None, 27.22,52
None, None,-5.413,81.9, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2019-12-24 19:00:00, None, None, 26.89,52
None, None,-5.577,78.16, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2019-12-24 20:00:00, None, None, 27.09,52
None, None,-5.48,77.16, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2019-12-24 21:00:00, None, None, 27.3,52
None, None,-6.201,76.02, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None,2019-12-24 22:00:00, None, None, 26.99,52
None, None,-7.017,75.62, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None,2019-12-24 23:00:00, None, None, 27.2,52
None, None,-7.642,74.1, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None,2019-12-25 00:00:00, None, None, 27.07,52
None, None,-8.26,74.72, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None,2019-12-25 01:00:00, None, None, 27.11,52
None, None,-8.18,74.27, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None,2019-12-25 02:00:00, None, None, 27.1,52
None, None,-8.61,72.8, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None,2019-12-25 03:00:00, None, None, 27.03,52
None, None,-8.86,72.66, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None,2019-12-25 04:00:00, None, None, 27.01,52
None, None,-8.98,73.68, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None,2019-12-25 05:00:00, None, None, 27.1,52
None, None,-9.32,73.03, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None,2019-12-25 06:00:00, None, None, 26.99,52
None, None,-9.81,72.24, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None,2019-12-25 07:00:00, None, None, 26.87,52
None, None,-9.3,72.86, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None,2019-12-25 08:00:00, None, None, 27.05,52
None, None,-9.93,72.93, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None,2019-12-25 09:00:00, None, None, 26.98,52
None, None,-8.23,69.28, None, None, None, None, None, None, None, None, None, None, -12.0, None, None, None, None,2019-12-25 10:00:00, None, None, 27.02,52
None, None,-6.129,65.63, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None,2019-12-25 11:00:00, None, None, 26.88,52
None, None,-5.215,67.04, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None,2019-12-25 12:00:00, None, None, 26.6,52
None, None,-4.841,70.03, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None,2019-12-25 13:00:00, None, None, 26.54,52
None, None,-5.334,77.37, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2019-12-25 14:00:00, None, None, 26.59,52
None, None,-5.723,82.4, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2019-12-25 15:00:00, None, None, 26.63,52
None, None,-6.399,84.9, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None,2019-12-25 16:00:00, None, None, 26.74,52
None, None,-6.902,84.5, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None,2019-12-25 17:00:00, None, None, 26.59,52
None, None,-6.343,76.68, None, None, None, None, None, None, None, None, None, None, -9.0, None, None, None, None,2019-12-25 18:00:00, None, None, 26.69,52
None, None,-7.571,72.13, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None,2019-12-25 19:00:00, None, None, 26.69,52
None, None,-7.982,74.46, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None,2019-12-25 20:00:00, None, None, 26.74,52
