TempC,time,RH,week_of_year
4.089,2018-09-17 00:00:00,87.9,38
4.48,2018-09-17 01:00:00,84.4,38
3.801,2018-09-17 02:00:00,84.2,38
3.116,2018-09-17 03:00:00,93.1,38
2.637,2018-09-17 04:00:00,94.8,38
2.69,2018-09-17 05:00:00,95.9,38
2.983,2018-09-17 06:00:00,96.8,38
3.459,2018-09-17 07:00:00,96.0,38
4.037,2018-09-17 08:00:00,94.8,38
4.869,2018-09-17 09:00:00,91.0,38
5.898,2018-09-17 10:00:00,88.4,38
6.153,2018-09-17 11:00:00,86.3,38
7.268,2018-09-17 12:00:00,79.2,38
6.357,2018-09-17 13:00:00,77.9,38
6.535,2018-09-17 14:00:00,79.9,38
7.217,2018-09-17 15:00:00,81.4,38
7.569,2018-09-17 16:00:00,80.6,38
7.192,2018-09-17 17:00:00,77.6,38
6.281,2018-09-17 18:00:00,83.4,38
4.506,2018-09-17 19:00:00,89.5,38
3.827,2018-09-17 20:00:00,94.8,38
3.485,2018-09-17 21:00:00,96.3,38
3.932,2018-09-17 22:00:00,96.7,38
4.011,2018-09-17 23:00:00,95.3,38
3.38,2018-09-18 00:00:00,95.8,38
2.289,2018-09-18 01:00:00,97.2,38
2.128,2018-09-18 02:00:00,97.7,38
1.913,2018-09-18 03:00:00,95.8,38
1.017,2018-09-18 04:00:00,97.5,38
0.715,2018-09-18 05:00:00,98.3,38
-0.423,2018-09-18 06:00:00,97.7,38
0.825,2018-09-18 07:00:00,98.2,38
1.67,2018-09-18 08:00:00,96.1,38
5.514,2018-09-18 09:00:00,90.4,38
8.344,2018-09-18 10:00:00,76.6,38
10.394,2018-09-18 11:00:00,60.2,38
10.883,2018-09-18 12:00:00,50.7,38
10.834,2018-09-18 13:00:00,54.2,38
11.224,2018-09-18 14:00:00,51.3,38
11.953,2018-09-18 15:00:00,55.1,38
10.712,2018-09-18 16:00:00,44.6,38
8.965,2018-09-18 17:00:00,49.6,38
4.688,2018-09-18 18:00:00,79.5,38
1.697,2018-09-18 19:00:00,90.4,38
0.55,2018-09-18 20:00:00,94.7,38
-1.185,2018-09-18 21:00:00,95.9,38
0.107,2018-09-18 22:00:00,97.0,38
-0.339,2018-09-18 23:00:00,96.5,38
-0.845,2018-09-19 00:00:00,96.4,38
-1.384,2018-09-19 01:00:00,97.3,38
