wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.3,9.9,166.0, 97.0,2021-09-10 00:00:00,37
2.2,8.3,0.0, 97.0,2021-09-10 01:00:00,37
4.0,8.0,107.0, 97.0,2021-09-10 02:00:00,37
9.0,7.2,112.0, 97.0,2021-09-10 03:00:00,37
9.7,7.3,105.0, 96.0,2021-09-10 04:00:00,37
10.8,7.5,99.0, 96.0,2021-09-10 05:00:00,37
9.0,7.8,104.0, 96.0,2021-09-10 06:00:00,37
2.2,8.8,0.0, 97.0,2021-09-10 07:00:00,37
9.4,9.9,109.0, 97.0,2021-09-10 08:00:00,37
9.4,11.1,152.0, 92.0,2021-09-10 09:00:00,37
9.0,14.0,147.0, 74.0,2021-09-10 10:00:00,37
10.4,17.0,106.0, 62.0,2021-09-10 11:00:00,37
7.2,18.2,113.0, 58.0,2021-09-10 12:00:00,37
10.1,19.5,105.0, 51.0,2021-09-10 13:00:00,37
10.4,20.2,106.0, 46.0,2021-09-10 14:00:00,37
3.2,20.6,234.0, 43.0,2021-09-10 15:00:00,37
5.0,20.6,223.0, 44.0,2021-09-10 16:00:00,37
5.8,19.5,301.0, 48.0,2021-09-10 17:00:00,37
7.6,17.2,308.0, 54.0,2021-09-10 18:00:00,37
3.2,16.7,335.0, 57.0,2021-09-10 19:00:00,37
5.0,14.1,62.0, 65.0,2021-09-10 20:00:00,37
8.6,14.6,208.0, 69.0,2021-09-10 21:00:00,37
2.5,14.2,0.0, 69.0,2021-09-10 22:00:00,37
2.9,15.4,258.0, 58.0,2021-09-10 23:00:00,37
5.4,15.1,228.0, 57.0,2021-09-11 00:00:00,37
4.7,14.5,294.0, 56.0,2021-09-11 01:00:00,37
4.0,14.3,251.0, 55.0,2021-09-11 02:00:00,37
3.6,13.1,174.0, 62.0,2021-09-11 03:00:00,37
6.8,13.5,191.0, 60.0,2021-09-11 04:00:00,37
5.4,13.9,228.0, 57.0,2021-09-11 05:00:00,37
4.7,13.4,234.0, 60.0,2021-09-11 06:00:00,37
7.6,15.2,202.0, 56.0,2021-09-11 07:00:00,37
16.2,17.2,306.0, 43.0,2021-09-11 08:00:00,37
13.0,17.4,324.0, 39.0,2021-09-11 09:00:00,37
2.9,17.4,287.0, 40.0,2021-09-11 10:00:00,37
3.6,18.5,146.0, 41.0,2021-09-11 11:00:00,37
4.7,18.9,327.0, 38.0,2021-09-11 12:00:00,37
9.4,19.7,350.0, 37.0,2021-09-11 13:00:00,37
5.0,18.5,271.0, 45.0,2021-09-11 14:00:00,37
10.8,17.6,21.0, 48.0,2021-09-11 15:00:00,37
10.8,16.7,5.0, 54.0,2021-09-11 16:00:00,37
25.2,14.2,297.0, 67.0,2021-09-11 17:00:00,37
13.3,10.6,328.0, 95.0,2021-09-11 18:00:00,37
1.1,10.5,0.0, 93.0,2021-09-11 19:00:00,37
3.2,9.8,323.0, 96.0,2021-09-11 20:00:00,37
3.2,9.1,123.0, 97.0,2021-09-11 21:00:00,37
4.0,9.3,341.0, 97.0,2021-09-11 22:00:00,37
6.8,8.9,312.0, 97.0,2021-09-11 23:00:00,37
7.9,8.4,328.0, 97.0,2021-09-12 00:00:00,37
7.6,8.0,350.0, 97.0,2021-09-12 01:00:00,37
7.9,7.6,227.0, 97.0,2021-09-12 02:00:00,37
6.8,7.5,316.0, 97.0,2021-09-12 03:00:00,37
3.2,7.0,306.0, 97.0,2021-09-12 04:00:00,37
7.2,7.1,218.0, 97.0,2021-09-12 05:00:00,37
4.0,8.3,269.0, 97.0,2021-09-12 07:00:00,37
8.3,9.2,313.0, 88.0,2021-09-12 08:00:00,37
3.6,10.8,272.0, 74.0,2021-09-12 09:00:00,37
5.0,12.0,326.0, 56.0,2021-09-12 11:00:00,37
11.2,13.5,248.0, 48.0,2021-09-12 12:00:00,37
10.8,14.4,253.0, 43.0,2021-09-12 13:00:00,37
10.4,14.7,291.0, 44.0,2021-09-12 14:00:00,37
4.7,14.6,219.0, 42.0,2021-09-12 15:00:00,37
6.1,14.9,8.0, 41.0,2021-09-12 16:00:00,37
7.9,13.0,291.0, 49.0,2021-09-12 17:00:00,37
3.6,11.1,46.0, 56.0,2021-09-12 18:00:00,37
