wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
16.2,16.5,94.0,90.0,2021-09-10 00:00:00,37
13.0,16.6,93.0,90.0,2021-09-10 01:00:00,37
11.9,16.6,115.0,89.0,2021-09-10 02:00:00,37
16.2,15.8,95.0,93.0,2021-09-10 03:00:00,37
13.3,15.3,111.0,95.0,2021-09-10 04:00:00,37
14.4,15.8,109.0,92.0,2021-09-10 05:00:00,37
9.4,18.0,0.0,78.0,2021-09-10 06:00:00,37
9.4,19.5,140.0,74.0,2021-09-10 07:00:00,37
9.4,20.7,90.0,67.0,2021-09-10 08:00:00,37
16.6,19.6,140.0,75.0,2021-09-10 09:00:00,37
13.3,18.0,174.0,88.0,2021-09-10 10:00:00,37
9.4,20.9,119.0,73.0,2021-09-10 11:00:00,37
9.4,21.6,143.0,67.0,2021-09-10 12:00:00,37
14.4,20.9,228.0,78.0,2021-09-10 13:00:00,37
19.4,23.4,149.0,61.0,2021-09-10 14:00:00,37
15.5,21.7,167.0,62.0,2021-09-10 15:00:00,37
10.8,20.9,139.0,65.0,2021-09-10 16:00:00,37
18.0,19.2,107.0,66.0,2021-09-10 17:00:00,37
20.2,17.9,116.0,70.0,2021-09-10 18:00:00,37
18.7,16.2,97.0,80.0,2021-09-10 19:00:00,37
20.9,15.8,101.0,81.0,2021-09-10 20:00:00,37
24.1,15.8,108.0,80.0,2021-09-10 21:00:00,37
22.0,15.3,93.0,81.0,2021-09-10 22:00:00,37
21.6,15.3,99.0,77.0,2021-09-10 23:00:00,37
15.1,15.5,110.0,74.0,2021-09-11 00:00:00,37
12.6,15.5,101.0,78.0,2021-09-11 01:00:00,37
21.6,15.3,106.0,74.0,2021-09-11 02:00:00,37
21.6,14.9,100.0,76.0,2021-09-11 03:00:00,37
19.1,14.5,109.0,79.0,2021-09-11 04:00:00,37
21.6,14.4,103.0,82.0,2021-09-11 05:00:00,37
28.4,14.7,107.0,82.0,2021-09-11 06:00:00,37
21.2,15.3,97.0,81.0,2021-09-11 07:00:00,37
24.5,16.8,101.0,73.0,2021-09-11 08:00:00,37
14.8,16.7,113.0,75.0,2021-09-11 09:00:00,37
15.5,16.7,101.0,80.0,2021-09-11 10:00:00,37
16.2,16.4,126.0,85.0,2021-09-11 11:00:00,37
11.5,16.0,144.0,87.0,2021-09-11 12:00:00,37
5.4,15.8,177.0,91.0,2021-09-11 13:00:00,37
11.9,15.7,115.0,93.0,2021-09-11 14:00:00,37
12.6,15.9,101.0,92.0,2021-09-11 15:00:00,37
15.5,15.7,117.0,92.0,2021-09-11 16:00:00,37
14.8,15.6,116.0,93.0,2021-09-11 17:00:00,37
13.0,15.3,102.0,95.0,2021-09-11 18:00:00,37
15.5,15.2,82.0,97.0,2021-09-11 19:00:00,37
13.0,15.0,90.0,98.0,2021-09-11 20:00:00,37
11.5,15.0,94.0,97.0,2021-09-11 21:00:00,37
10.1,15.2,93.0,97.0,2021-09-11 22:00:00,37
12.6,15.2,90.0,98.0,2021-09-11 23:00:00,37
11.9,15.2,86.0,98.0,2021-09-12 00:00:00,37
11.2,15.2,104.0,98.0,2021-09-12 01:00:00,37
7.6,15.2,102.0,98.0,2021-09-12 02:00:00,37
2.2,15.2,0.0,98.0,2021-09-12 03:00:00,37
23.0,14.2,284.0,99.0,2021-09-12 04:00:00,37
19.1,14.3,294.0,98.0,2021-09-12 05:00:00,37
21.2,14.4,281.0,94.0,2021-09-12 06:00:00,37
23.8,14.9,292.0,90.0,2021-09-12 07:00:00,37
23.4,16.6,289.0,80.0,2021-09-12 08:00:00,37
27.0,16.9,288.0,81.0,2021-09-12 09:00:00,37
25.2,17.5,289.0,76.0,2021-09-12 10:00:00,37
18.7,17.7,284.0,75.0,2021-09-12 11:00:00,37
20.5,16.8,255.0,75.0,2021-09-12 12:00:00,37
15.8,17.4,248.0,74.0,2021-09-12 13:00:00,37
10.4,17.4,232.0,70.0,2021-09-12 14:00:00,37
11.2,16.9,212.0,71.0,2021-09-12 15:00:00,37
12.6,16.6,196.0,75.0,2021-09-12 16:00:00,37
12.6,16.3,140.0,73.0,2021-09-12 17:00:00,37
5.0,15.8,120.0,74.0,2021-09-12 18:00:00,37
15.8,14.2,98.0,85.0,2021-09-12 19:00:00,37
10.1,13.7,117.0,85.0,2021-09-12 20:00:00,37
6.8,13.6,126.0,85.0,2021-09-12 21:00:00,37
8.3,12.2,143.0,90.0,2021-09-12 22:00:00,37
7.2,11.9,122.0,93.0,2021-09-12 23:00:00,37
10.1,11.8,85.0,92.0,2021-09-13 00:00:00,37
12.2,11.7,99.0,93.0,2021-09-13 01:00:00,37
12.6,11.2,95.0,94.0,2021-09-13 02:00:00,37
9.4,10.7,101.0,95.0,2021-09-13 03:00:00,37
11.2,12.0,83.0,92.0,2021-09-13 04:00:00,37
13.3,11.1,89.0,96.0,2021-09-13 05:00:00,37
9.7,12.9,91.0,92.0,2021-09-13 06:00:00,37
12.6,13.8,106.0,90.0,2021-09-13 07:00:00,37
9.0,14.2,93.0,86.0,2021-09-13 08:00:00,37
7.2,16.0,200.0,76.0,2021-09-13 09:00:00,37
11.2,16.8,218.0,72.0,2021-09-13 10:00:00,37
13.0,17.5,250.0,73.0,2021-09-13 11:00:00,37
14.4,18.1,266.0,75.0,2021-09-13 12:00:00,37
9.0,17.6,227.0,65.0,2021-09-13 13:00:00,37
13.3,17.3,234.0,72.0,2021-09-13 14:00:00,37
10.1,17.5,242.0,71.0,2021-09-13 15:00:00,37
8.3,17.2,216.0,70.0,2021-09-13 16:00:00,37
4.3,16.6,198.0,71.0,2021-09-13 17:00:00,37
4.0,16.2,164.0,67.0,2021-09-13 18:00:00,37
4.0,15.9,114.0,68.0,2021-09-13 19:00:00,37
7.2,13.9,85.0,76.0,2021-09-13 20:00:00,37
7.9,14.4,78.0,79.0,2021-09-13 21:00:00,37
8.6,13.4,79.0,87.0,2021-09-13 22:00:00,37
10.4,12.4,95.0,89.0,2021-09-13 23:00:00,37
8.6,13.3,78.0,84.0,2021-09-14 00:00:00,37
9.7,12.7,82.0,85.0,2021-09-14 01:00:00,37
9.7,13.8,82.0,82.0,2021-09-14 02:00:00,37
11.5,13.3,84.0,86.0,2021-09-14 03:00:00,37
15.8,13.4,98.0,85.0,2021-09-14 04:00:00,37
15.1,13.6,103.0,85.0,2021-09-14 05:00:00,37
16.9,14.2,94.0,82.0,2021-09-14 06:00:00,37
15.5,14.5,104.0,83.0,2021-09-14 07:00:00,37
