wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.0,8.9, 60.0,96.0,2021-09-10 00:00:00,37
3.6,8.0, 106.0,97.0,2021-09-10 01:00:00,37
7.9,9.2, 21.0,94.0,2021-09-10 02:00:00,37
4.0,8.9, 334.0,94.0,2021-09-10 03:00:00,37
5.8,8.3, 355.0,96.0,2021-09-10 04:00:00,37
3.6,8.3, 228.0,97.0,2021-09-10 05:00:00,37
6.8,8.5, 11.0,97.0,2021-09-10 06:00:00,37
1.1,9.9, 331.0,94.0,2021-09-10 07:00:00,37
1.4,10.5, 96.0,92.0,2021-09-10 08:00:00,37
3.2,10.9, 167.0,91.0,2021-09-10 09:00:00,37
5.0,11.5, 160.0,89.0,2021-09-10 10:00:00,37
4.3,11.6, 64.0,90.0,2021-09-10 11:00:00,37
9.7,12.7, 41.0,88.0,2021-09-10 12:00:00,37
2.5,13.2, 227.0,83.0,2021-09-10 13:00:00,37
13.0,13.9, 187.0,82.0,2021-09-10 14:00:00,37
5.4,13.2, 207.0,91.0,2021-09-10 15:00:00,37
16.2,12.6, 152.0,93.0,2021-09-10 16:00:00,37
3.2,12.4, 237.0,93.0,2021-09-10 17:00:00,37
11.9,12.1, 200.0,96.0,2021-09-10 18:00:00,37
10.1,11.8, 234.0,96.0,2021-09-10 19:00:00,37
22.0,11.7, 169.0,94.0,2021-09-10 20:00:00,37
12.6,11.6, 196.0,94.0,2021-09-10 21:00:00,37
13.7,11.5, 196.0,94.0,2021-09-10 22:00:00,37
30.6,11.8, 167.0,90.0,2021-09-10 23:00:00,37
26.6,11.7, 166.0,90.0,2021-09-11 00:00:00,37
17.6,11.7, 164.0,90.0,2021-09-11 01:00:00,37
19.1,11.2, 164.0,94.0,2021-09-11 02:00:00,37
16.2,11.1, 187.0,95.0,2021-09-11 03:00:00,37
17.6,11.1, 188.0,95.0,2021-09-11 04:00:00,37
21.2,11.1, 192.0,94.0,2021-09-11 05:00:00,37
2.9,11.1, 194.0,93.0,2021-09-11 06:00:00,37
9.0,11.4, 191.0,93.0,2021-09-11 07:00:00,37
11.2,12.4, 171.0,88.0,2021-09-11 08:00:00,37
20.9,13.0, 159.0,82.0,2021-09-11 09:00:00,37
28.8,14.3, 180.0,75.0,2021-09-11 10:00:00,37
21.2,14.7, 179.0,73.0,2021-09-11 11:00:00,37
24.1,13.9, 180.0,78.0,2021-09-11 12:00:00,37
13.7,14.1, 209.0,81.0,2021-09-11 13:00:00,37
25.6,14.3, 178.0,76.0,2021-09-11 14:00:00,37
19.4,14.4, 180.0,74.0,2021-09-11 15:00:00,37
22.7,13.9, 183.0,77.0,2021-09-11 16:00:00,37
