pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 5.086, 98.7,2021-10-01 00:00:00, 6.4, None, 5.0, 5.1, 5.0, 0.1, None, 99.0, None, None, None, None,40
None, None, 5.339, 98.8,2021-10-01 01:00:00, 6.4, None, 5.0, 5.3, 5.0, 0.6, None, 99.0, None, None, None, None,40
None, None, 4.449, 98.5,2021-10-01 02:00:00, 6.4, None, 4.0, 4.4, 4.4, 0.1, None, 99.0, None, None, None, None,40
None, None, 4.031, 98.6,2021-10-01 03:00:00, 6.4, None, 4.0, 4.0, 4.0, 0.0, None, 99.0, None, None, None, None,40
None, None, 3.594, 98.4,2021-10-01 04:00:00, 6.4, None, 3.0, 3.6, 3.6, 0.0, None, 98.0, None, None, None, None,40
None, None, 3.377, 98.8,2021-10-01 05:00:00, 6.4, None, 3.0, 3.4, 3.4, 0.0, None, 99.0, None, None, None, None,40
None, None, 3.806, 95.9,2021-10-01 06:00:00, 6.4, None, 3.0, 3.8, 3.3, 0.0, None, 96.0, None, None, None, None,40
None, None, 3.858, 95.9,2021-10-01 07:00:00, 3.9, None, 3.0, 3.9, 3.6, 0.3, None, 96.0, None, None, None, None,40
None, None, 3.555, 98.5,2021-10-01 08:00:00, 3.9, None, 4.0, 3.6, 3.5, 0.2, None, 99.0, None, None, None, None,40
None, None, 4.092, 96.1,2021-10-01 09:00:00, 4.2, None, 3.0, 4.1, 3.5, 0.0, None, 96.0, None, None, None, None,40
None, None, 4.532, 96.0,2021-10-01 10:00:00, 4.7, None, 4.0, 4.5, 3.5, 0.2, None, 96.0, None, None, None, None,40
None, None, 5.236, 86.9,2021-10-01 11:00:00, 5.3, None, 4.0, 5.2, 3.5, 0.3, None, 87.0, None, None, None, None,40
None, None, 5.881, 83.1,2021-10-01 12:00:00, 6.0, None, 3.0, 5.9, 3.5, 0.1, None, 83.0, None, None, None, None,40
None, None, 5.078, 92.4,2021-10-01 13:00:00, 6.0, None, 4.0, 5.1, 3.5, None, None, 92.0, None, None, None, None,40
None, None, 6.099, 81.9,2021-10-01 14:00:00, 6.1, None, 3.0, 6.1, 3.5, 0.7, None, 82.0, None, None, None, None,40
None, None, 5.359, 94.4,2021-10-01 15:00:00, 6.1, None, 5.0, 5.4, 3.5, 0.6, None, 94.0, None, None, None, None,40
None, None, 5.517, 92.4,2021-10-01 16:00:00, 6.1, None, 4.0, 5.5, 3.5, 0.4, None, 92.0, None, None, None, None,40
None, None, 5.399, 94.3,2021-10-01 17:00:00, 6.1, None, 4.0, 5.4, 3.5, 0.5, None, 94.0, None, None, None, None,40
None, None, 5.399, 95.7,2021-10-01 18:00:00, 6.1, None, 5.0, 5.4, 3.5, 0.8, None, 96.0, None, None, None, None,40
None, None, 5.149, 97.7,2021-10-01 19:00:00, 5.8, None, 5.0, 5.1, 5.1, 1.4, None, 98.0, None, None, None, None,40
None, None, 5.312, 97.5,2021-10-01 20:00:00, 5.8, None, 5.0, 5.3, 5.0, 0.9, None, 98.0, None, None, None, None,40
None, None, 5.133, 97.5,2021-10-01 21:00:00, 5.8, None, 4.0, 5.1, 5.0, 1.0, None, 98.0, None, None, None, None,40
None, None, 5.137, 96.7,2021-10-01 22:00:00, 5.8, None, 4.0, 5.1, 4.9, None, None, 97.0, None, None, None, None,40
None, None, 5.636, 89.5,2021-10-01 23:00:00, 5.8, None, 4.0, 5.6, 4.9, 1.7, None, 90.0, None, None, None, None,40
None, None, 4.841, 93.8,2021-10-02 00:00:00, 5.8, None, 4.0, 4.8, 4.9, 3.7, None, 94.0, None, None, None, None,40
None, None, 4.223, 96.7,2021-10-02 01:00:00, 5.8, None, 4.0, 4.2, 4.2, 4.4, None, 97.0, None, None, None, None,40
None, None, 3.436, 96.9,2021-10-02 02:00:00, 5.8, None, 3.0, 3.4, 3.3, 4.7, None, 97.0, None, None, None, None,40
None, None, 3.532, 98.3,2021-10-02 03:00:00, 5.8, None, 3.0, 3.5, 3.2, 0.4, None, 98.0, None, None, None, None,40
None, None, 3.561, 95.9,2021-10-02 04:00:00, 5.8, None, 3.0, 3.6, 3.2, 0.6, None, 96.0, None, None, None, None,40
None, None, 3.167, 97.2,2021-10-02 05:00:00, 5.8, None, 3.0, 3.2, 3.2, 0.7, None, 97.0, None, None, None, None,40
None, None, 2.974, 98.2,2021-10-02 06:00:00, 5.8, None, 3.0, 3.0, 2.9, 0.4, None, 98.0, None, None, None, None,40
None, None, 2.771, 98.6,2021-10-02 07:00:00, 3.0, None, 3.0, 2.8, 2.7, 0.1, None, 99.0, None, None, None, None,40
None, None, 2.763, 98.4,2021-10-02 08:00:00, 3.0, None, 2.0, 2.8, 2.6, 0.1, None, 98.0, None, None, None, None,40
None, None, 3.068, 95.3,2021-10-02 09:00:00, 3.2, None, 2.0, 3.1, 2.6, 0.2, None, 95.0, None, None, None, None,40
None, None, 3.354, 95.6,2021-10-02 10:00:00, 3.7, None, 3.0, 3.4, 2.6, 0.1, None, 96.0, None, None, None, None,40
None, None, 4.644, 89.6,2021-10-02 11:00:00, 4.8, None, 3.0, 4.6, 2.6, 0.3, None, 90.0, None, None, None, None,40
None, None, 5.407, 93.1,2021-10-02 12:00:00, 5.3, None, 4.0, 5.4, 2.6, 0.0, None, 93.0, None, None, None, None,40
None, None, 5.999, 87.1,2021-10-02 13:00:00, 7.6, None, 4.0, 6.0, 2.6, 0.1, None, 87.0, None, None, None, None,40
None, None, 5.318, 92.9,2021-10-02 14:00:00, 7.6, None, 4.0, 5.3, 2.6, 0.2, None, 93.0, None, None, None, None,40
None, None, 4.207, 95.5,2021-10-02 15:00:00, 7.6, None, 3.0, 4.2, 2.6, 0.8, None, 96.0, None, None, None, None,40
None, None, 3.618, 96.4,2021-10-02 16:00:00, 7.6, None, 3.0, 3.6, 2.6, 1.6, None, 96.0, None, None, None, None,40
None, None, 0.614, 97.0,2021-10-02 17:00:00, 7.6, None, 0.0, 0.6, 0.6, 2.3, None, 97.0, None, None, None, None,40
None, None, 0.582, 98.0,2021-10-02 18:00:00, 7.6, None, 0.0, 0.6, 0.4, 2.9, None, 98.0, None, None, None, None,40
None, None, 1.047, 97.5,2021-10-02 19:00:00, 1.3, None, 1.0, 1.0, 0.5, 0.4, None, 98.0, None, None, None, None,40
None, None, 1.132, 98.5,2021-10-02 20:00:00, 1.3, None, 1.0, 1.1, 0.5, 0.0, None, 99.0, None, None, None, None,40
None, None, 0.673, 98.3,2021-10-02 21:00:00, 1.3, None, 0.0, 0.7, 0.5, 0.0, None, 98.0, None, None, None, None,40
