air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.5,-0.3, None,3.1,68.0,2021-10-01 00:00:00, None,-5.0,40
-0.5,-0.6, None,3.1,78.0,2021-10-01 01:00:00, None,-4.0,40
-0.9,-1.0, None,3.1,78.0,2021-10-01 02:00:00, None,-4.0,40
-1.1,-1.5, None,3.1,77.0,2021-10-01 03:00:00, None,-4.0,40
-1.2,-1.5, None,3.1,76.0,2021-10-01 04:00:00, None,-4.0,40
-2.0,-2.0, None,3.1,82.0,2021-10-01 05:00:00, None,-5.0,40
-1.6,-2.0, None,3.1,78.0,2021-10-01 06:00:00, None,-5.0,40
-2.3,-2.4, None,-1.6,90.0,2021-10-01 07:00:00, None,-4.0,40
-0.6,-2.4, None,-0.6,74.0,2021-10-01 08:00:00, None,-5.0,40
0.5,-2.4, None,0.3,82.0,2021-10-01 09:00:00, None,-3.0,40
1.6,-2.4, None,2.6,66.0,2021-10-01 10:00:00, None,-4.0,40
3.2,-2.4, None,3.3,62.0,2021-10-01 11:00:00, None,-3.0,40
5.1,-2.4, None,5.3,53.0,2021-10-01 12:00:00, None,-4.0,40
5.4,-2.4, None,5.9,53.0,2021-10-01 13:00:00, None,-3.0,40
4.2,-2.4, None,5.9,58.0,2021-10-01 14:00:00, None,-3.0,40
2.7,-2.4, None,5.9,61.0,2021-10-01 15:00:00, None,-4.0,40
5.0,-2.4, None,5.9,47.0,2021-10-01 16:00:00, None,-5.0,40
4.3,-2.4, None,5.9,50.0,2021-10-01 17:00:00, None,-5.0,40
1.9,-2.4, None,5.9,54.0,2021-10-01 18:00:00, None,-6.0,40
1.3,1.3, None,2.0,53.0,2021-10-01 19:00:00, None,-7.0,40
0.8,0.7, None,2.0,57.0,2021-10-01 20:00:00, None,-6.0,40
0.6,0.4, None,2.0,59.0,2021-10-01 21:00:00, None,-7.0,40
0.0,0.0, None,2.0,62.0,2021-10-01 22:00:00, None,-6.0,40
