air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
11.8,11.8,2022-04-30 00:00:00,15.0,18
10.2,10.2,2022-04-30 01:00:00,15.0,18
8.8,8.8,2022-04-30 02:00:00,15.0,18
8.6,8.6,2022-04-30 03:00:00,15.0,18
8.5,8.3,2022-04-30 04:00:00,15.0,18
8.3,8.3,2022-04-30 05:00:00,15.0,18
8.2,8.1,2022-04-30 06:00:00,15.0,18
8.3,8.1,2022-04-30 07:00:00,8.3,18
8.2,8.0,2022-04-30 08:00:00,8.3,18
8.5,8.0,2022-04-30 09:00:00,8.5,18
9.3,8.0,2022-04-30 10:00:00,9.4,18
9.2,8.0,2022-04-30 11:00:00,9.4,18
10.4,8.0,2022-04-30 12:00:00,10.4,18
12.4,8.0,2022-04-30 13:00:00,12.4,18
13.1,8.0,2022-04-30 14:00:00,14.2,18
13.8,8.0,2022-04-30 15:00:00,14.2,18
12.7,8.0,2022-04-30 16:00:00,14.2,18
12.2,8.0,2022-04-30 17:00:00,14.2,18
12.4,8.0,2022-04-30 18:00:00,14.2,18
12.8,12.4,2022-04-30 19:00:00,12.9,18
12.1,12.0,2022-04-30 20:00:00,13.0,18
11.6,11.5,2022-04-30 21:00:00,13.0,18
11.0,11.0,2022-04-30 22:00:00,13.0,18
11.0,11.0,2022-04-30 23:00:00,13.0,18
10.0,10.0,2022-05-01 00:00:00,13.0,18
9.8,9.7,2022-05-01 01:00:00,13.0,18
9.3,9.3,2022-05-01 02:00:00,13.0,18
9.9,9.2,2022-05-01 03:00:00,13.0,18
9.0,9.0,2022-05-01 04:00:00,13.0,18
8.4,8.3,2022-05-01 05:00:00,13.0,18
8.0,8.0,2022-05-01 06:00:00,13.0,18
8.8,8.0,2022-05-01 07:00:00,8.8,18
9.1,8.0,2022-05-01 08:00:00,9.1,18
8.8,8.0,2022-05-01 09:00:00,9.8,18
11.6,8.0,2022-05-01 10:00:00,11.6,18
11.7,8.0,2022-05-01 11:00:00,11.8,18
12.1,8.0,2022-05-01 12:00:00,12.3,18
12.3,8.0,2022-05-01 13:00:00,12.4,18
13.8,8.0,2022-05-01 14:00:00,14.0,18
13.6,8.0,2022-05-01 15:00:00,14.0,18
13.9,8.0,2022-05-01 16:00:00,14.3,18
14.4,8.0,2022-05-01 17:00:00,14.8,18
14.5,8.0,2022-05-01 18:00:00,14.8,18
14.3,14.1,2022-05-01 19:00:00,14.5,18
14.2,14.1,2022-05-01 20:00:00,14.5,18
14.0,14.0,2022-05-01 21:00:00,14.5,18
13.4,13.4,2022-05-01 22:00:00,14.5,18
12.5,12.5,2022-05-01 23:00:00,14.5,18
12.1,12.1,2022-05-02 00:00:00,14.5,18
12.1,11.9,2022-05-02 01:00:00,14.5,18
11.7,11.7,2022-05-02 02:00:00,14.5,18
11.5,11.4,2022-05-02 03:00:00,14.5,18
11.4,10.8,2022-05-02 04:00:00,14.5,18
11.0,10.8,2022-05-02 05:00:00,14.5,18
10.0,9.8,2022-05-02 06:00:00,14.5,18
10.1,9.7,2022-05-02 07:00:00,10.1,18
9.8,9.7,2022-05-02 08:00:00,10.3,18
9.7,9.7,2022-05-02 09:00:00,10.3,18
10.1,9.5,2022-05-02 11:00:00,10.5,18
9.2,8.9,2022-05-02 12:00:00,10.5,18
10.2,8.9,2022-05-02 13:00:00,10.5,18
10.8,8.9,2022-05-02 14:00:00,10.9,18
10.6,8.9,2022-05-02 15:00:00,11.3,18
10.4,8.9,2022-05-02 16:00:00,11.3,18
11.9,8.9,2022-05-02 17:00:00,11.9,18
12.8,8.9,2022-05-02 18:00:00,12.8,18
12.8,12.6,2022-05-02 19:00:00,15.4,18
11.0,11.0,2022-05-02 20:00:00,15.4,18
10.0,9.9,2022-05-02 21:00:00,15.4,18
9.9,9.9,2022-05-02 22:00:00,15.4,18
9.9,9.8,2022-05-02 23:00:00,15.4,18
10.1,9.8,2022-05-03 00:00:00,15.4,18
10.5,9.8,2022-05-03 01:00:00,15.4,18
