air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
3.1,3.0, None,6.4, None, None,2022-04-30 00:00:00, None, None,18
1.5,1.6, None,6.4, None, None,2022-04-30 01:00:00, None, None,18
-0.3,-0.3, None,6.4, None, None,2022-04-30 02:00:00, None, None,18
-1.2,-1.2, None,6.4, None, None,2022-04-30 03:00:00, None, None,18
-1.4,-1.5, None,6.4, None, None,2022-04-30 04:00:00, None, None,18
-1.4,-1.5, None,6.4, None, None,2022-04-30 05:00:00, None, None,18
-1.2,-1.5, None,6.4, None, None,2022-04-30 06:00:00, None, None,18
-0.9,-1.3, None,-0.6, None, None,2022-04-30 07:00:00, None, None,18
0.2,-1.3, None,0.3, None, None,2022-04-30 08:00:00, None, None,18
2.3,-1.3, None,2.2, None, None,2022-04-30 09:00:00, None, None,18
5.0,-1.3, None,5.2, None, None,2022-04-30 10:00:00, None, None,18
5.6,-1.3, None,5.8, None, None,2022-04-30 11:00:00, None, None,18
7.2,-1.3, None,7.2, None, None,2022-04-30 12:00:00, None, None,18
7.5,-1.3, None,7.6, None, None,2022-04-30 13:00:00, None, None,18
9.9,-1.3, None,9.8, None, None,2022-04-30 14:00:00, None, None,18
9.1,-1.3, None,10.1, None, None,2022-04-30 15:00:00, None, None,18
9.9,-1.3, None,10.8, None, None,2022-04-30 16:00:00, None, None,18
6.4,-1.3, None,10.8, None, None,2022-04-30 17:00:00, None, None,18
6.0,-1.3, None,10.8, None, None,2022-04-30 18:00:00, None, None,18
4.3,4.4, None,6.1, None, None,2022-04-30 19:00:00, None, None,18
3.3,3.2, None,6.1, None, None,2022-04-30 20:00:00, None, None,18
1.7,1.7, None,6.1, None, None,2022-04-30 21:00:00, None, None,18
-0.2,-0.2, None,6.1, None, None,2022-04-30 22:00:00, None, None,18
-1.4,-1.4, None,6.1, None, None,2022-04-30 23:00:00, None, None,18
-1.9,-1.9, None,6.1, None, None,2022-05-01 00:00:00, None, None,18
-2.1,-2.3, None,6.1, None, None,2022-05-01 01:00:00, None, None,18
-2.4,-2.4, None,6.1, None, None,2022-05-01 02:00:00, None, None,18
-2.8,-2.8, None,6.1, None, None,2022-05-01 03:00:00, None, None,18
-3.4,-3.4, None,6.1, None, None,2022-05-01 04:00:00, None, None,18
-4.2,-4.3, None,6.1, None, None,2022-05-01 05:00:00, None, None,18
-4.8,-5.1, None,6.1, None, None,2022-05-01 06:00:00, None, None,18
-3.7,-5.1, None,-3.7, None, None,2022-05-01 07:00:00, None, None,18
-2.8,-5.1, None,-2.7, None, None,2022-05-01 08:00:00, None, None,18
0.0,-5.1, None,0.0, None, None,2022-05-01 09:00:00, None, None,18
3.6,-5.1, None,3.5, None, None,2022-05-01 10:00:00, None, None,18
5.6,-5.1, None,5.6, None, None,2022-05-01 11:00:00, None, None,18
7.7,-5.1, None,7.8, None, None,2022-05-01 12:00:00, None, None,18
8.2,-5.1, None,8.3, None, None,2022-05-01 13:00:00, None, None,18
8.8,-5.1, None,8.9, None, None,2022-05-01 14:00:00, None, None,18
7.8,-5.1, None,8.9, None, None,2022-05-01 15:00:00, None, None,18
8.0,-5.1, None,8.9, None, None,2022-05-01 16:00:00, None, None,18
7.2,-5.1, None,8.9, None, None,2022-05-01 17:00:00, None, None,18
6.8,-5.1, None,8.9, None, None,2022-05-01 18:00:00, None, None,18
6.7,6.3, None,6.9, None, None,2022-05-01 19:00:00, None, None,18
5.7,5.8, None,6.9, None, None,2022-05-01 20:00:00, None, None,18
4.2,3.8, None,6.9, None, None,2022-05-01 21:00:00, None, None,18
2.1,2.0, None,6.9, None, None,2022-05-01 22:00:00, None, None,18
1.2,1.2, None,6.9, None, None,2022-05-01 23:00:00, None, None,18
1.1,1.0, None,6.9, None, None,2022-05-02 00:00:00, None, None,18
2.5,0.9, None,6.9, None, None,2022-05-02 01:00:00, None, None,18
1.3,0.9, None,6.9, None, None,2022-05-02 02:00:00, None, None,18
0.6,0.6, None,6.9, None, None,2022-05-02 03:00:00, None, None,18
0.1,0.1, None,6.9, None, None,2022-05-02 04:00:00, None, None,18
-0.2,-0.2, None,6.9, None, None,2022-05-02 05:00:00, None, None,18
-0.3,-0.3, None,6.9, None, None,2022-05-02 06:00:00, None, None,18
0.1,-0.3, None,0.1, None, None,2022-05-02 07:00:00, None, None,18
1.3,-0.3, None,1.3, None, None,2022-05-02 08:00:00, None, None,18
3.0,-0.3, None,3.0, None, None,2022-05-02 09:00:00, None, None,18
5.0,-0.3, None,5.0, None, None,2022-05-02 10:00:00, None, None,18
6.0,-0.3, None,6.3, None, None,2022-05-02 11:00:00, None, None,18
6.9,-0.3, None,6.9, None, None,2022-05-02 12:00:00, None, None,18
4.5,-0.3, None,7.0, None, None,2022-05-02 13:00:00, None, None,18
8.5,-0.3, None,8.5, None, None,2022-05-02 14:00:00, None, None,18
8.9,-0.3, None,10.0, None, None,2022-05-02 15:00:00, None, None,18
9.4,-0.3, None,10.0, None, None,2022-05-02 16:00:00, None, None,18
8.7,-0.3, None,10.4, None, None,2022-05-02 17:00:00, None, None,18
7.9,-0.3, None,10.4, None, None,2022-05-02 18:00:00, None, None,18
7.7,7.6, None,8.3, None, None,2022-05-02 19:00:00, None, None,18
7.0,6.9, None,8.3, None, None,2022-05-02 20:00:00, None, None,18
3.1,3.2, None,8.3, None, None,2022-05-02 21:00:00, None, None,18
2.5,1.8, None,8.3, None, None,2022-05-02 22:00:00, None, None,18
1.8,1.6, None,8.3, None, None,2022-05-02 23:00:00, None, None,18
1.3,0.8, None,8.3, None, None,2022-05-03 00:00:00, None, None,18
3.8,0.8, None,8.3, None, None,2022-05-03 01:00:00, None, None,18
2.5,0.8, None,8.3, None, None,2022-05-03 02:00:00, None, None,18
1.7,0.8, None,8.3, None, None,2022-05-03 03:00:00, None, None,18
1.0,0.8, None,8.3, None, None,2022-05-03 04:00:00, None, None,18
0.7,0.7, None,8.3, None, None,2022-05-03 05:00:00, None, None,18
0.5,0.5, None,8.3, None, None,2022-05-03 06:00:00, None, None,18
0.8,0.4, None,0.9, None, None,2022-05-03 07:00:00, None, None,18
1.8,0.4, None,1.9, None, None,2022-05-03 08:00:00, None, None,18
1.8,0.4, None,1.9, None, None,2022-05-03 09:00:00, None, None,18
2.3,0.4, None,2.4, None, None,2022-05-03 10:00:00, None, None,18
1.4,0.4, None,2.6, None, None,2022-05-03 11:00:00, None, None,18
4.0,0.4, None,3.9, None, None,2022-05-03 12:00:00, None, None,18
4.3,0.4, None,4.8, None, None,2022-05-03 13:00:00, None, None,18
4.9,0.4, None,5.3, None, None,2022-05-03 14:00:00, None, None,18
5.5,0.4, None,5.4, None, None,2022-05-03 15:00:00, None, None,18
4.6,0.4, None,5.7, None, None,2022-05-03 16:00:00, None, None,18
6.0,0.4, None,5.9, None, None,2022-05-03 17:00:00, None, None,18
5.4,0.4, None,6.2, None, None,2022-05-03 18:00:00, None, None,18
4.4,4.2, None,5.9, None, None,2022-05-03 19:00:00, None, None,18
2.9,2.7, None,6.1, None, None,2022-05-03 20:00:00, None, None,18
1.3,1.3, None,6.1, None, None,2022-05-03 21:00:00, None, None,18
0.6,0.6, None,6.1, None, None,2022-05-03 22:00:00, None, None,18
0.7,0.0, None,6.1, None, None,2022-05-03 23:00:00, None, None,18
0.8,0.0, None,6.1, None, None,2022-05-04 00:00:00, None, None,18
2.8,0.0, None,6.1, None, None,2022-05-04 01:00:00, None, None,18
