pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 6.243, 56.84, 11.7, None, 22.18, 6.327, 123.8, -1.0, None, 6.2, 5.9, -1.0, 0.0, None, 0.0, 57.0,2022-04-30 00:00:00, None,18
0.0, 4.977, 61.5, 11.7, None, 24.76, 5.183, 131.4, -2.0, None, 5.0, 4.8, -2.0, 0.0, None, 0.0, 62.0,2022-04-30 01:00:00, None,18
0.0, 3.116, 69.1, 11.7, None, 39.82, 1.996, 177.8, -2.0, None, 3.1, 3.2, -2.0, 0.0, None, 0.0, 69.0,2022-04-30 02:00:00, None,18
0.0, 3.084, 71.56, 11.7, None, 40.51, 1.784, 180.0, -1.0, None, 3.1, 2.9, -1.0, 0.0, None, 0.0, 72.0,2022-04-30 03:00:00, None,18
0.0, 3.001, 72.25, 11.7, None, 58.08, 1.074, 190.3, -2.0, None, 3.0, 2.8, -2.0, 0.0, None, 0.0, 72.0,2022-04-30 04:00:00, None,18
0.0, 3.701, 70.93, 11.7, None, 68.49, 1.34, 171.1, -1.0, None, 3.7, 2.8, -1.0, 0.0, None, 0.0, 71.0,2022-04-30 05:00:00, None,18
0.4, 2.698, 87.8, 11.7, None, 52.94, 2.335, 202.3, 1.0, None, 2.7, 2.8, 1.0, 0.4, None, 0.0, 88.0,2022-04-30 06:00:00, None,18
0.7, 2.293, 94.7, 2.9, None, 76.72, 0.835, 286.3, 1.0, None, 2.3, 1.8, 1.0, 0.3, None, 0.0, 95.0,2022-04-30 07:00:00, None,18
1.0, 2.229, 95.5, 2.9, None, 57.74, 0.683, 331.0, 1.0, None, 2.2, 1.8, 1.0, 0.3, None, 0.0, 96.0,2022-04-30 08:00:00, None,18
1.2, 2.727, 97.1, 3.0, None, 34.42, 3.011, 304.2, 2.0, None, 2.7, 1.8, 2.0, 0.2, None, 0.0, 97.0,2022-04-30 09:00:00, None,18
1.2, 3.804, 97.5, 4.0, None, 26.23, 3.666, 302.8, 4.0, None, 3.8, 1.8, 4.0, 0.1, None, 0.0, 98.0,2022-04-30 10:00:00, None,18
1.6, 4.292, 97.2, 4.5, None, 26.33, 5.027, 290.0, 4.0, None, 4.3, 1.8, 4.0, 0.4, None, 0.0, 97.0,2022-04-30 11:00:00, None,18
1.9, 5.333, 95.3, 5.4, None, 26.54, 5.948, 291.1, 4.0, None, 5.3, 1.8, 4.0, 0.3, None, 0.0, 95.0,2022-04-30 12:00:00, None,18
2.1, 5.392, 92.5, 6.0, None, 22.07, 6.748, 287.4, 4.0, None, 5.4, 1.8, 4.0, 0.2, None, 0.0, 93.0,2022-04-30 13:00:00, None,18
2.1, 7.292, 81.1, 7.5, None, 33.46, 5.231, 297.7, 4.0, None, 7.3, 1.8, 4.0, 0.0, None, 0.0, 81.0,2022-04-30 14:00:00, None,18
2.1, 8.41, 71.24, 8.6, None, 40.57, 4.207, 300.8, 3.0, None, 8.4, 1.8, 3.0, 0.0, None, 0.0, 71.0,2022-04-30 15:00:00, None,18
2.1, 6.416, 81.2, 8.6, None, 44.23, 5.306, 249.7, 4.0, None, 6.4, 1.8, 4.0, 0.0, None, 0.0, 81.0,2022-04-30 16:00:00, None,18
2.4, 7.08, 85.4, 8.6, None, 55.3, 3.691, 284.4, 4.0, None, 7.1, 1.8, 4.0, 0.3, None, 0.0, 85.0,2022-04-30 17:00:00, None,18
2.4, 8.85, 69.15, 9.1, None, 47.53, 2.857, 310.4, 3.0, None, 8.9, 1.8, 3.0, 0.0, None, 0.0, 69.0,2022-04-30 18:00:00, None,18
2.4, 8.02, 72.91, 9.3, None, 27.34, 5.812, 293.0, 4.0, None, 8.0, 8.0, 4.0, 0.0, None, 0.0, 73.0,2022-04-30 19:00:00, None,18
2.4, 6.696, 82.6, 9.3, None, 44.19, 4.371, 256.4, 4.0, None, 6.7, 6.5, 4.0, 0.0, None, 0.0, 83.0,2022-04-30 20:00:00, None,18
2.4, 5.944, 79.26, 9.3, None, 44.99, 4.232, 209.0, 3.0, None, 5.9, 5.8, 3.0, 0.0, None, 0.0, 79.0,2022-04-30 21:00:00, None,18
2.4, 5.389, 85.1, 9.3, None, 60.66, 3.226, 185.2, 3.0, None, 5.4, 5.2, 3.0, 0.0, None, 0.0, 85.0,2022-04-30 22:00:00, None,18
2.4, 4.275, 91.1, 9.3, None, 37.41, 2.374, 119.4, 3.0, None, 4.3, 4.1, 3.0, 0.0, None, 0.0, 91.0,2022-04-30 23:00:00, None,18
2.4, 4.341, 91.3, 9.3, None, 47.56, 2.474, 156.6, 3.0, None, 4.3, 4.0, 3.0, 0.0, None, 0.0, 91.0,2022-05-01 00:00:00, None,18
2.4, 3.498, 94.4, 9.3, None, 44.52, 0.74, 170.4, 3.0, None, 3.5, 3.5, 3.0, 0.0, None, 0.0, 94.0,2022-05-01 01:00:00, None,18
2.4, 2.727, 95.7, 9.3, None, 42.4, 1.206, 165.2, 2.0, None, 2.7, 2.7, 2.0, 0.0, None, 0.0, 96.0,2022-05-01 02:00:00, None,18
2.4, 1.211, 96.1, 9.3, None, 43.21, 1.491, 138.9, 1.0, None, 1.2, 1.2, 1.0, 0.0, None, 0.0, 96.0,2022-05-01 03:00:00, None,18
2.4, 0.639, 96.5, 9.3, None, 55.07, 1.086, 178.8, 0.0, None, 0.6, 0.8, 0.0, 0.0, None, 0.0, 97.0,2022-05-01 04:00:00, None,18
2.4, 0.138, 96.7, 9.3, None, 58.62, 1.57, 133.5, 0.0, None, 0.1, 0.0, 0.0, 0.0, None, 0.0, 97.0,2022-05-01 05:00:00, None,18
2.0, -0.009, 97.1, 9.3, None, 33.69, 1.246, 151.7, 0.0, None, 0.0, -0.2, 0.0, 0.0, None, 0.0, 97.0,2022-05-01 06:00:00, None,18
1.7, 2.298, 90.5, 2.2, None, 13.9, 7.769, 101.2, 1.0, None, 2.3, -0.4, 1.0, 0.0, None, 0.0, 91.0,2022-05-01 07:00:00, None,18
1.4, 5.616, 80.1, 5.5, None, 71.27, 4.457, 143.5, 3.0, None, 5.6, -0.4, 3.0, 0.0, None, 0.0, 80.0,2022-05-01 08:00:00, None,18
1.2, 7.042, 76.44, 7.5, None, 63.12, 3.982, 227.5, 3.0, None, 7.0, -0.4, 3.0, 0.0, None, 0.0, 76.0,2022-05-01 09:00:00, None,18
1.2, 7.788, 66.76, 8.0, None, 54.67, 5.203, 278.5, 2.0, None, 7.8, -0.4, 2.0, 0.0, None, 0.0, 67.0,2022-05-01 10:00:00, None,18
0.8, 8.85, 64.91, 8.9, None, 78.95, 5.725, 327.1, 3.0, None, 8.9, -0.4, 3.0, 0.0, None, 0.0, 65.0,2022-05-01 11:00:00, None,18
0.5, 9.69, 55.54, 10.3, None, 61.73, 6.872, 94.6, 1.0, None, 9.7, -0.4, 1.0, 0.0, None, 0.0, 56.0,2022-05-01 12:00:00, None,18
0.3, 11.26, 52.96, 11.2, None, 42.66, 8.91, 109.6, 1.0, None, 11.3, -0.4, 1.0, 0.0, None, 0.0, 53.0,2022-05-01 13:00:00, None,18
