pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.0, -1.562, 71.93, 10.0, 72.0, -5.0, -1.6, -1.7, -5.0, 0.0, 0.0,2022-04-30 00:00:00, None,18
0.0, -2.188, 73.1, 10.0, 73.0, -6.0, -2.2, -2.2, -6.0, 0.0, 0.0,2022-04-30 01:00:00, None,18
0.0, -3.009, 76.56, 10.0, 77.0, -6.0, -3.0, -3.1, -6.0, 0.0, 0.0,2022-04-30 02:00:00, None,18
0.0, -3.418, 81.0, 10.0, 81.0, -6.0, -3.4, -3.6, -6.0, 0.0, 0.0,2022-04-30 03:00:00, None,18
0.0, -3.919, 82.8, 10.0, 83.0, -6.0, -3.9, -4.0, -6.0, 0.0, 0.0,2022-04-30 04:00:00, None,18
0.0, -4.196, 84.3, 10.0, 84.0, -6.0, -4.2, -4.3, -6.0, 0.0, 0.0,2022-04-30 05:00:00, None,18
0.0, -4.269, 85.3, 10.0, 85.0, -6.0, -4.3, -4.7, -6.0, 0.0, 0.0,2022-04-30 06:00:00, None,18
0.0, -1.877, 83.8, -1.9, 84.0, -4.0, -1.9, -4.4, -4.0, 0.0, 0.0,2022-04-30 07:00:00, None,18
0.0, 2.378, 66.95, 2.9, 67.0, -3.0, 2.4, -4.4, -3.0, 0.0, 0.0,2022-04-30 08:00:00, None,18
0.0, 5.444, 50.86, 5.3, 51.0, -4.0, 5.4, -4.4, -4.0, 0.0, 0.0,2022-04-30 09:00:00, None,18
0.0, 8.7, 36.59, 8.9, 37.0, -5.0, 8.7, -4.4, -5.0, 0.0, 0.0,2022-04-30 10:00:00, None,18
0.0, 8.76, 34.91, 9.2, 35.0, -6.0, 8.8, -4.4, -6.0, 0.0, 0.0,2022-04-30 11:00:00, None,18
0.0, 9.25, 33.91, 9.5, 34.0, -6.0, 9.3, -4.4, -6.0, 0.0, 0.0,2022-04-30 12:00:00, None,18
0.0, 9.83, 33.68, 10.1, 34.0, -5.0, 9.8, -4.4, -5.0, 0.0, 0.0,2022-04-30 13:00:00, None,18
0.0, 10.14, 32.04, 10.5, 32.0, -6.0, 10.1, -4.4, -6.0, 0.0, 0.0,2022-04-30 14:00:00, None,18
0.0, 10.18, 37.66, 10.9, 38.0, -4.0, 10.2, -4.4, -4.0, 0.0, 0.0,2022-04-30 15:00:00, None,18
0.0, 9.8, 35.84, 10.9, 36.0, -5.0, 9.8, -4.4, -5.0, 0.0, 0.0,2022-04-30 16:00:00, None,18
0.0, 8.6, 45.75, 10.9, 46.0, -2.0, 8.6, -4.4, -2.0, 0.0, 0.0,2022-04-30 17:00:00, None,18
0.0, 6.794, 61.12, 10.9, 61.0, 0.0, 6.8, -4.4, 0.0, 0.0, 0.0,2022-04-30 18:00:00, None,18
0.0, 5.612, 73.41, 6.8, 73.0, 1.0, 5.6, 5.5, 1.0, 0.0, 0.0,2022-04-30 19:00:00, None,18
0.0, 4.645, 84.7, 6.8, 85.0, 2.0, 4.6, 4.6, 2.0, 0.1, 0.0,2022-04-30 20:00:00, None,18
0.0, 4.274, 88.0, 6.8, 88.0, 3.0, 4.3, 4.1, 3.0, 0.1, 0.0,2022-04-30 21:00:00, None,18
0.0, 3.805, 89.1, 6.8, 89.0, 2.0, 3.8, 3.7, 2.0, 0.0, 0.0,2022-04-30 22:00:00, None,18
0.0, 3.406, 90.2, 6.8, 90.0, 2.0, 3.4, 3.4, 2.0, 0.0, 0.0,2022-04-30 23:00:00, None,18
0.0, 2.977, 91.4, 6.8, 91.0, 2.0, 3.0, 2.7, 2.0, 0.0, 0.0,2022-05-01 00:00:00, None,18
0.0, 2.92, 91.9, 6.8, 92.0, 2.0, 2.9, 2.7, 2.0, 0.1, 0.0,2022-05-01 01:00:00, None,18
0.0, 2.722, 92.4, 6.8, 92.0, 2.0, 2.7, 2.5, 2.0, 0.0, 0.0,2022-05-01 02:00:00, None,18
0.0, 2.736, 92.6, 6.8, 93.0, 2.0, 2.7, 2.5, 2.0, 0.0, 0.0,2022-05-01 03:00:00, None,18
0.0, 2.688, 92.7, 6.8, 93.0, 2.0, 2.7, 2.5, 2.0, 0.0, 0.0,2022-05-01 04:00:00, None,18
0.0, 2.587, 92.6, 6.8, 93.0, 1.0, 2.6, 2.5, 1.0, 0.0, 0.0,2022-05-01 05:00:00, None,18
