wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.3, 16.2,333.0, 67.0,2021-08-13 00:00:00,33
15.5, 18.4,354.0, 55.0,2021-08-13 01:00:00,33
22.0, 17.9,358.0, 58.0,2021-08-13 02:00:00,33
16.9, 17.4,347.0, 58.0,2021-08-13 03:00:00,33
11.5, 15.6,326.0, 71.0,2021-08-13 04:00:00,33
13.3, 16.8,16.0, 61.0,2021-08-13 05:00:00,33
12.6, 17.2,2.0, 60.0,2021-08-13 06:00:00,33
15.1, 18.6,351.0, 54.0,2021-08-13 07:00:00,33
12.2, 20.1,348.0, 51.0,2021-08-13 08:00:00,33
13.3, 21.9,328.0, 46.0,2021-08-13 09:00:00,33
13.3, 23.6,351.0, 44.0,2021-08-13 10:00:00,33
6.8, 25.0,346.0, 39.0,2021-08-13 11:00:00,33
6.1, 27.1,357.0, 33.0,2021-08-13 12:00:00,33
7.6, 28.6,347.0, 30.0,2021-08-13 13:00:00,33
5.0, 30.3,227.0, 28.0,2021-08-13 14:00:00,33
4.0, 30.0,329.0, 32.0,2021-08-13 15:00:00,33
2.5, 29.4,138.0, 37.0,2021-08-13 16:00:00,33
2.5, 25.6,127.0, 54.0,2021-08-13 17:00:00,33
2.5, 21.8,350.0, 63.0,2021-08-13 18:00:00,33
2.2, 19.2,69.0, 71.0,2021-08-13 19:00:00,33
1.1, 17.8,101.0, 74.0,2021-08-13 20:00:00,33
4.7, 18.7,108.0, 66.0,2021-08-13 21:00:00,33
2.5, 17.3,159.0, 72.0,2021-08-13 22:00:00,33
4.0, 15.2,359.0, 81.0,2021-08-13 23:00:00,33
0.7, 13.9,170.0, 87.0,2021-08-14 00:00:00,33
1.8, 14.6,68.0, 82.0,2021-08-14 01:00:00,33
3.2, 13.1,90.0, 87.0,2021-08-14 02:00:00,33
3.6, 12.2,2.0, 91.0,2021-08-14 03:00:00,33
2.2, 11.7,119.0, 92.0,2021-08-14 04:00:00,33
6.1, 13.0,115.0, 89.0,2021-08-14 05:00:00,33
