wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
245.0, 49.0, 7.4, 0.0, 8.5, 10.1, 19.5, 18.2, 213.0, 0.0, 0.0, 53.0,2021-08-13 00:00:00, 0.0,33
223.0, None, None, 0.0, None, 6.9, None, 17.2, None, None, None, 59.0,2021-08-13 01:00:00, None,33
244.0, 53.0, 10.1, 0.0, 8.5, 9.8, 18.2, 16.7, 245.0, 0.0, 0.0, 57.0,2021-08-13 02:00:00, 0.0,33
235.0, 59.0, 6.9, 0.0, 9.1, 7.9, 17.2, 16.0, 223.0, 0.0, 0.0, 63.0,2021-08-13 03:00:00, 0.0,33
229.0, 57.0, 9.8, 0.0, 8.1, 9.0, 16.7, 15.7, 244.0, 0.0, 0.0, 60.0,2021-08-13 04:00:00, 0.0,33
239.0, 63.0, 7.9, 0.0, 9.0, 10.2, 16.0, 15.8, 235.0, 0.0, 0.0, 59.0,2021-08-13 05:00:00, 0.0,33
239.0, 60.0, 9.0, 0.0, 8.0, 7.1, 15.7, 18.1, 229.0, 0.0, 0.0, 53.0,2021-08-13 06:00:00, 0.0,33
246.0, None, None, 0.0, None, 4.6, None, 23.9, None, None, None, 38.0,2021-08-13 07:00:00, None,33
181.0, None, None, 0.0, None, 3.3, None, 29.9, None, None, None, 27.0,2021-08-13 08:00:00, None,33
28.0, 38.0, 4.6, 0.0, 8.7, 5.5, 23.9, 32.7, 246.0, 0.0, None, 22.0,2021-08-13 09:00:00, 0.0,33
82.0, 27.0, 3.3, 0.0, 8.9, 5.0, 29.9, 36.6, 181.0, 0.0, 0.0, 19.0,2021-08-13 10:00:00, 0.0,33
120.0, 22.0, 5.5, 0.0, 8.2, 6.8, 32.7, 39.1, 28.0, 0.0, 0.0, 15.0,2021-08-13 11:00:00, 0.0,33
124.0, 19.0, 5.0, 0.0, 9.2, 7.5, 36.6, 39.5, 82.0, 0.0, 0.0, 16.0,2021-08-13 12:00:00, 0.0,33
127.0, 15.0, 6.8, 0.0, 7.8, 9.9, 39.1, 39.3, 120.0, 0.0, 0.0, 15.0,2021-08-13 13:00:00, 0.0,33
109.0, 16.0, 7.5, 0.0, 9.0, 7.8, 39.5, 39.8, 124.0, 0.0, 0.0, 16.0,2021-08-13 14:00:00, 0.0,33
188.0, None, None, 0.0, None, 5.4, None, 38.8, None, None, None, 16.0,2021-08-13 15:00:00, None,33
345.0, 16.0, 7.8, 0.0, 9.3, 5.6, 39.8, 37.3, 109.0, 0.0, 0.0, 16.0,2021-08-13 16:00:00, 0.0,33
340.0, None, None, 0.0, None, 6.2, None, 33.6, None, None, None, 22.0,2021-08-13 17:00:00, None,33
140.0, 16.0, 5.6, 0.0, 7.3, 4.9, 37.3, 29.7, 345.0, 0.0, 0.0, 26.0,2021-08-13 18:00:00, 0.0,33
347.0, 22.0, 6.2, 0.0, 9.0, 3.4, 33.6, 26.7, 340.0, 0.0, 0.0, 31.0,2021-08-13 19:00:00, None,33
300.0, None, None, 0.0, None, 1.6, None, 24.6, None, None, None, 37.0,2021-08-13 20:00:00, None,33
244.0, None, None, 0.0, None, 4.2, None, 22.1, None, None, None, 47.0,2021-08-13 21:00:00, None,33
240.0, 37.0, 1.6, 0.0, 9.0, 5.0, 24.6, 20.5, 300.0, 0.0, 0.0, 53.0,2021-08-13 22:00:00, 0.0,33
250.0, 47.0, 4.2, 0.0, 10.3, 6.4, 22.1, 19.9, 244.0, 0.0, 0.0, 55.0,2021-08-13 23:00:00, 0.0,33
85.0, None, None, 0.0, None, 2.6, None, 19.1, None, None, None, 58.0,2021-08-14 00:00:00, None,33
8.0, 55.0, 6.4, 0.0, 10.6, 4.4, 19.9, 18.7, 250.0, 0.0, 0.0, 58.0,2021-08-14 01:00:00, 0.0,33
222.0, None, None, 0.0, None, 3.3, None, 17.6, None, None, None, 65.0,2021-08-14 02:00:00, None,33
207.0, 58.0, 4.4, 0.0, 10.3, 1.7, 18.7, 16.2, 8.0, 0.0, 0.0, 72.0,2021-08-14 03:00:00, 0.0,33
199.0, 65.0, 3.3, 0.0, 10.9, 5.0, 17.6, 15.7, 222.0, 0.0, 0.0, 74.0,2021-08-14 04:00:00, 0.0,33
190.0, None, None, 0.0, None, 2.8, None, 14.9, None, None, None, 78.0,2021-08-14 05:00:00, None,33
211.0, 74.0, 5.0, 0.0, 11.1, 1.7, 15.7, 17.2, 199.0, 0.0, None, 68.0,2021-08-14 06:00:00, 0.0,33
238.0, None, None, 0.0, None, 2.4, None, 23.3, None, None, None, 50.0,2021-08-14 07:00:00, None,33
67.0, None, None, 0.0, None, 4.1, None, 26.8, None, None, None, 40.0,2021-08-14 08:00:00, None,33
85.0, 50.0, 2.4, 0.0, 12.3, 5.1, 23.3, 30.2, 238.0, 0.0, 0.0, 31.0,2021-08-14 09:00:00, 0.0,33
83.0, None, None, 0.0, None, 6.0, None, 29.6, None, None, None, 33.0,2021-08-14 10:00:00, None,33
137.0, None, None, 0.0, None, 6.7, None, 32.9, None, None, None, 26.0,2021-08-14 11:00:00, None,33
123.0, 33.0, 6.0, 0.0, 11.6, 7.9, 29.6, 34.3, 83.0, 0.0, 0.0, 26.0,2021-08-14 12:00:00, 0.0,33
108.0, None, None, 0.0, None, 8.7, None, 33.4, None, None, None, 25.0,2021-08-14 13:00:00, None,33
101.0, None, None, 0.0, None, 5.0, None, 32.8, None, None, None, 26.0,2021-08-14 14:00:00, None,33
87.0, 25.0, 8.7, 0.0, 10.7, 7.7, 33.4, 32.5, 108.0, 0.0, None, 27.0,2021-08-14 15:00:00, 0.0,33
105.0, 26.0, 5.0, 0.0, 10.8, 7.0, 32.8, 30.6, 101.0, 0.0, None, 28.0,2021-08-14 16:00:00, 0.0,33
60.0, None, None, 0.0, None, 3.8, None, 28.8, None, None, None, 30.0,2021-08-14 17:00:00, None,33
