wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
8.1,12.1, None,179.0, None,44.0, None, None, None,0.0,2017-06-25 00:00:00,26
10.6,11.3, None,230.0, None,47.0, None, None, None,0.0,2017-06-25 01:00:00,26
9.2,10.9, None,265.0, None,47.0, None, None, None,0.0,2017-06-25 02:00:00,26
7.5,11.7, None,287.0, None,44.0, None, None, None,0.0,2017-06-25 03:00:00,26
10.6,11.8, None,269.0, None,43.0, None, None, None,0.0,2017-06-25 04:00:00,26
7.0,14.8, None,257.0, None,37.0, None, None, None,0.0,2017-06-25 05:00:00,26
4.7,17.2, None,251.0, None,32.0, None, None, None,0.0,2017-06-25 06:00:00,26
2.3,16.3, None,326.0, None,37.0, None, None, None,0.0,2017-06-25 07:00:00,26
6.6,17.4, None,226.0, None,36.0, None, None, None,0.0,2017-06-25 08:00:00,26
12.0,17.5, None,245.0, None,43.0, None, None, None,0.0,2017-06-25 09:00:00,26
9.8,17.7, None,236.0, None,39.0, None, None, None,0.0,2017-06-25 10:00:00,26
8.6,17.0, None,263.0, None,39.0, None, None, None,0.0,2017-06-25 11:00:00,26
7.0,18.8, None,304.0, None,41.0, None, None, None,0.0,2017-06-25 12:00:00,26
8.1,16.6, None,104.0, None,48.0, None, None, None,0.0,2017-06-25 13:00:00,26
7.0,18.8, None,148.0, None,43.0, None, None, None,0.0,2017-06-25 14:00:00,26
12.3,18.0, None,140.0, None,42.0, None, None, None,0.0,2017-06-25 15:00:00,26
12.5,18.6, None,155.0, None,41.0, None, None, None,0.0,2017-06-25 16:00:00,26
11.7,17.8, None,149.0, None,43.0, None, None, None,0.0,2017-06-25 17:00:00,26
16.8,16.9, None,183.0, None,44.0, None, None, None,0.0,2017-06-25 18:00:00,26
17.5,16.5, None,177.0, None,45.0, None, None, None,0.0,2017-06-25 19:00:00,26
22.2,15.9, None,206.0, None,45.0, None, None, None,0.0,2017-06-25 20:00:00,26
24.6,16.2, None,221.0, None,38.0, None, None, None,0.0,2017-06-25 21:00:00,26
18.4,15.5, None,200.0, None,39.0, None, None, None,0.0,2017-06-25 22:00:00,26
20.3,15.4, None,206.0, None,40.0, None, None, None,0.0,2017-06-25 23:00:00,26
22.6,15.6, None,206.0, None,38.0, None, None, None,0.0,2017-06-26 00:00:00,26
22.9,15.6, None,209.0, None,40.0, None, None, None,0.0,2017-06-26 01:00:00,26
23.0,15.2, None,217.0, None,41.0, None, None, None,0.0,2017-06-26 02:00:00,26
20.2,14.3, None,216.0, None,44.0, None, None, None,0.0,2017-06-26 03:00:00,26
20.1,14.8, None,235.0, None,42.0, None, None, None,0.0,2017-06-26 04:00:00,26
16.4,16.4, None,217.0, None,39.0, None, None, None,0.0,2017-06-26 05:00:00,26
18.0,16.5, None,236.0, None,39.0, None, None, None,0.0,2017-06-26 06:00:00,26
12.9,18.6, None,246.0, None,35.0, None, None, None,0.0,2017-06-26 07:00:00,26
11.8,20.5, None,256.0, None,31.0, None, None, None,0.0,2017-06-26 08:00:00,26
12.3,21.3, None,258.0, None,33.0, None, None, None,0.0,2017-06-26 09:00:00,26
12.4,19.0, None,240.0, None,39.0, None, None, None,0.0,2017-06-26 10:00:00,26
12.1,19.8, None,240.0, None,36.0, None, None, None,0.0,2017-06-26 11:00:00,26
19.8,17.9, None,238.0, None,43.0, None, None, None,0.0,2017-06-26 12:00:00,26
19.4,18.5, None,233.0, None,37.0, None, None, None,0.0,2017-06-26 13:00:00,26
17.3,19.8, None,241.0, None,40.0, None, None, None,0.0,2017-06-26 14:00:00,26
15.0,19.6, None,232.0, None,43.0, None, None, None,0.0,2017-06-26 15:00:00,26
11.8,20.5, None,240.0, None,40.0, None, None, None,0.0,2017-06-26 16:00:00,26
17.9,17.8, None,257.0, None,45.0, None, None, None,0.0,2017-06-26 17:00:00,26
20.0,16.5, None,276.0, None,45.0, None, None, None,0.0,2017-06-26 18:00:00,26
18.1,14.5, None,231.0, None,54.0, None, None, None,0.0,2017-06-26 19:00:00,26
23.3,14.4, None,246.0, None,48.0, None, None, None,0.0,2017-06-26 20:00:00,26
32.8,13.1, None,235.0, None,55.0, None, None, None,0.0,2017-06-26 21:00:00,26
27.2,12.7, None,240.0, None,56.0, None, None, None,0.0,2017-06-26 22:00:00,26
31.7,10.4, None,238.0, None,78.0, None, None, None,0.0,2017-06-26 23:00:00,26
41.5,9.9, None,251.0, None,85.0, None, None, None,0.0,2017-06-27 00:00:00,26
33.2,8.9, None,240.0, None,95.0, None, None, None,0.0,2017-06-27 01:00:00,26
32.8,8.3, None,259.0, None,98.0, None, None, None,0.0,2017-06-27 02:00:00,26
28.6,7.8, None,261.0, None,100.0, None, None, None,0.0,2017-06-27 03:00:00,26
30.1,7.3, None,263.0, None,100.0, None, None, None,0.0,2017-06-27 04:00:00,26
26.0,9.1, None,276.0, None,74.0, None, None, None,0.0,2017-06-27 05:00:00,26
16.8,10.4, None,284.0, None,60.0, None, None, None,0.0,2017-06-27 06:00:00,26
19.3,10.0, None,269.0, None,67.0, None, None, None,0.0,2017-06-27 07:00:00,26
12.1,11.1, None,279.0, None,60.0, None, None, None,0.0,2017-06-27 08:00:00,26
11.9,12.3, None,289.0, None,34.0, None, None, None,0.0,2017-06-27 09:00:00,26
15.2,13.5, None,303.0, None,26.0, None, None, None,0.0,2017-06-27 10:00:00,26
12.8,14.8, None,282.0, None,31.0, None, None, None,0.0,2017-06-27 11:00:00,26
14.6,15.9, None,256.0, None,31.0, None, None, None,0.0,2017-06-27 12:00:00,26
12.0,17.5, None,242.0, None,24.0, None, None, None,0.0,2017-06-27 13:00:00,26
16.1,17.3, None,250.0, None,25.0, None, None, None,0.0,2017-06-27 14:00:00,26
20.0,17.0, None,246.0, None,25.0, None, None, None,0.0,2017-06-27 15:00:00,26
14.8,16.8, None,264.0, None,23.0, None, None, None,0.0,2017-06-27 16:00:00,26
17.8,16.1, None,255.0, None,28.0, None, None, None,0.0,2017-06-27 17:00:00,26
13.6,15.0, None,243.0, None,27.0, None, None, None,0.0,2017-06-27 18:00:00,26
25.6,13.1, None,270.0, None,27.0, None, None, None,0.0,2017-06-27 19:00:00,26
39.6,10.8, None,274.0, None,30.0, None, None, None,0.0,2017-06-27 20:00:00,26
39.5,10.0, None,274.0, None,30.0, None, None, None,0.0,2017-06-27 21:00:00,26
37.0,9.8, None,279.0, None,28.0, None, None, None,0.0,2017-06-27 22:00:00,26
35.0,9.1, None,288.0, None,30.0, None, None, None,0.0,2017-06-27 23:00:00,26
19.9,7.9, None,305.0, None,37.0, None, None, None,0.0,2017-06-28 00:00:00,26
20.8,7.4, None,314.0, None,40.0, None, None, None,0.0,2017-06-28 01:00:00,26
16.9,6.9, None,318.0, None,42.0, None, None, None,0.0,2017-06-28 02:00:00,26
23.8,7.1, None,291.0, None,39.0, None, None, None,0.0,2017-06-28 03:00:00,26
26.6,7.1, None,281.0, None,39.0, None, None, None,0.0,2017-06-28 04:00:00,26
29.4,7.3, None,285.0, None,43.0, None, None, None,0.0,2017-06-28 05:00:00,26
18.5,7.7, None,286.0, None,43.0, None, None, None,0.0,2017-06-28 06:00:00,26
14.5,8.8, None,292.0, None,44.0, None, None, None,0.0,2017-06-28 07:00:00,26
16.5,9.9, None,300.0, None,42.0, None, None, None,0.0,2017-06-28 08:00:00,26
20.6,10.2, None,304.0, None,41.0, None, None, None,0.0,2017-06-28 09:00:00,26
18.5,12.2, None,300.0, None,34.0, None, None, None,0.0,2017-06-28 10:00:00,26
16.0,12.9, None,285.0, None,35.0, None, None, None,0.0,2017-06-28 11:00:00,26
16.9,12.1, None,284.0, None,34.0, None, None, None,0.0,2017-06-28 12:00:00,26
14.4,13.6, None,279.0, None,33.0, None, None, None,0.0,2017-06-28 13:00:00,26
18.3,10.9, None,288.0, None,39.0, None, None, None,0.0,2017-06-28 14:00:00,26
15.5,9.5, None,11.0, None,51.0, None, None, None,0.0,2017-06-28 15:00:00,26
14.8,9.7, None,352.0, None,48.0, None, None, None,0.0,2017-06-28 16:00:00,26
14.0,8.7, None,19.0, None,52.0, None, None, None,0.0,2017-06-28 17:00:00,26
12.6,7.9, None,17.0, None,58.0, None, None, None,0.0,2017-06-28 18:00:00,26
16.7,7.5, None,331.0, None,65.0, None, None, None,0.0,2017-06-28 19:00:00,26
17.2,6.5, None,354.0, None,72.0, None, None, None,0.0,2017-06-28 20:00:00,26
19.1,5.7, None,20.0, None,79.0, None, None, None,0.0,2017-06-28 21:00:00,26
24.0,5.0, None,354.0, None,86.0, None, None, None,0.0,2017-06-28 22:00:00,26
18.2,4.5, None,8.0, None,90.0, None, None, None,0.0,2017-06-28 23:00:00,26
14.6,4.4, None,14.0, None,89.0, None, None, None,0.0,2017-06-29 00:00:00,26
12.4,5.1, None,108.0, None,85.0, None, None, None,0.0,2017-06-29 01:00:00,26
18.1,4.7, None,114.0, None,92.0, None, None, None,0.0,2017-06-29 02:00:00,26
13.7,4.7, None,111.0, None,91.0, None, None, None,0.0,2017-06-29 03:00:00,26
10.9,4.7, None,112.0, None,90.0, None, None, None,0.0,2017-06-29 04:00:00,26
6.6,7.1, None,60.0, None,81.0, None, None, None,0.0,2017-06-29 05:00:00,26
5.7,8.2, None,68.0, None,75.0, None, None, None,0.0,2017-06-29 06:00:00,26
6.8,8.3, None,55.0, None,74.0, None, None, None,0.0,2017-06-29 07:00:00,26
