air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
7.4, 7.38, 5.7, 0.0, 0.0, 12.1, 397.04,2021-04-16 00:00:00, 397.0, -49.0, 481.0,16
5.8, 5.796, 5.7, 0.0, 0.0, 12.1, 396.67,2021-04-16 01:00:00, 397.0, -50.0, 477.0,16
5.4, 5.429, 5.4, 0.0, 0.0, 12.1, 396.66,2021-04-16 02:00:00, 397.0, -50.0, 467.0,16
6.8, 6.75, 5.4, 0.0, 0.0, 12.1, 396.37,2021-04-16 03:00:00, 396.0, -49.0, 465.0,16
5.8, 5.805, 5.4, 0.0, 0.0, 12.1, 396.33,2021-04-16 04:00:00, 396.0, -50.0, 466.0,16
6.0, 5.994, 4.8, 0.0, 0.0, 12.1, 395.98,2021-04-16 05:00:00, 396.0, -50.0, 461.0,16
6.3, 6.296, 4.8, 0.0, 0.0, 12.1, 396.12,2021-04-16 06:00:00, 396.0, -49.0, 462.0,16
8.1, 8.08, 6.0, 0.0, 0.0, 8.1, 395.81,2021-04-16 07:00:00, 396.0, -48.0, 474.0,16
9.6, 9.6, 6.0, 0.0, -1.0, 9.6, 395.1,2021-04-16 08:00:00, 395.0, -47.0, 536.0,16
9.7, 9.69, 6.0, 0.0, -1.0, 11.0, 394.49,2021-04-16 09:00:00, 394.0, -47.0, 573.0,16
11.7, 11.74, 6.0, 0.0, 0.0, 11.7, 394.86,2021-04-16 10:00:00, 395.0, -46.0, 690.0,16
12.8, 12.78, 6.0, 0.0, 0.0, 13.1, 394.63,2021-04-16 11:00:00, 395.0, -46.0, 740.0,16
13.1, 13.14, 6.0, 0.0, -1.0, 15.0, 394.0,2021-04-16 12:00:00, 394.0, -45.0, 756.0,16
13.6, 13.58, 6.0, 0.0, -1.0, 15.0, 393.42,2021-04-16 13:00:00, 393.0, -45.0, 753.0,16
13.9, 13.86, 6.0, 0.0, 0.0, 15.0, 393.21,2021-04-16 14:00:00, 393.0, -45.0, 718.0,16
15.1, 15.1, 6.0, 0.0, -2.0, 15.5, 391.7,2021-04-16 15:00:00, 392.0, -44.0, 714.0,16
13.6, 13.57, 6.0, 0.0, 0.0, 15.5, 391.62,2021-04-16 16:00:00, 392.0, -45.0, 679.0,16
12.6, 12.56, 6.0, 0.0, -1.0, 15.5, 391.12,2021-04-16 17:00:00, 391.0, -46.0, 641.0,16
12.1, 12.1, 6.0, 0.0, 0.0, 15.5, 390.75,2021-04-16 18:00:00, 391.0, -46.0, 577.0,16
11.9, 11.86, 11.8, 0.0, -1.0, 12.6, 390.18,2021-04-16 19:00:00, 390.0, -46.0, 542.0,16
12.2, 12.16, 11.7, 0.0, 0.0, 12.6, 390.18,2021-04-16 20:00:00, 390.0, -46.0, 525.0,16
10.4, 10.44, 10.4, 0.0, 0.0, 12.6, 389.94,2021-04-16 21:00:00, 390.0, -47.0, 511.0,16
9.4, 9.41, 9.4, 0.0, -1.0, 12.6, 389.28,2021-04-16 22:00:00, 389.0, -48.0, 494.0,16
8.3, 8.31, 8.1, 0.0, 0.0, 12.6, 389.47,2021-04-16 23:00:00, 389.0, -48.0, 482.0,16
8.4, 8.35, 8.0, 0.0, 0.0, 12.6, 388.98,2021-04-17 00:00:00, 389.0, -48.0, 475.0,16
6.4, 6.39, 5.7, 0.0, 0.0, 12.6, 388.99,2021-04-17 01:00:00, 389.0, -49.0, 468.0,16
8.2, 8.23, 5.7, 0.0, 0.0, 12.6, 388.55,2021-04-17 02:00:00, 389.0, -48.0, 465.0,16
8.2, 8.18, 5.7, 0.0, 0.0, 12.6, 388.19,2021-04-17 03:00:00, 388.0, -48.0, 471.0,16
7.8, 7.81, 5.7, 0.0, 0.0, 12.6, 388.06,2021-04-17 04:00:00, 388.0, -48.0, 472.0,16
7.6, 7.59, 5.7, 0.0, 0.0, 12.6, 388.28,2021-04-17 05:00:00, 388.0, -49.0, 468.0,16
7.9, 7.85, 5.7, 0.0, 0.0, 12.6, 387.8,2021-04-17 06:00:00, 388.0, -48.0, 467.0,16
7.1, 7.13, 6.4, 0.0, 0.0, 8.5, 387.51,2021-04-17 07:00:00, 388.0, -49.0, 475.0,16
9.7, 9.7, 6.4, 0.0, 0.0, 10.1, 387.21,2021-04-17 08:00:00, 387.0, -47.0, 527.0,16
11.9, 11.85, 6.4, 0.0, 0.0, 11.9, 387.31,2021-04-17 09:00:00, 387.0, -46.0, 556.0,16
12.0, 11.98, 6.4, 0.0, -1.0, 12.8, 386.17,2021-04-17 10:00:00, 386.0, -46.0, 688.0,16
13.7, 13.66, 6.4, 0.0, 0.0, 13.9, 386.48,2021-04-17 11:00:00, 386.0, -45.0, 735.0,16
14.2, 14.16, 6.4, 0.0, 0.0, 14.9, 386.06,2021-04-17 12:00:00, 386.0, -45.0, 757.0,16
14.7, 14.72, 6.4, 0.0, -1.0, 14.9, 385.32,2021-04-17 13:00:00, 385.0, -44.0, 753.0,16
14.3, 14.3, 6.4, 0.0, 0.0, 15.4, 384.98,2021-04-17 14:00:00, 385.0, -45.0, 719.0,16
15.3, 15.3, 6.4, 0.0, -1.0, 16.4, 384.08,2021-04-17 15:00:00, 384.0, -44.0, 708.0,16
13.7, 13.65, 6.4, 0.0, -1.0, 16.4, 383.48,2021-04-17 16:00:00, 383.0, -45.0, 666.0,16
12.4, 12.41, 6.4, 0.0, 0.0, 16.4, 383.01,2021-04-17 17:00:00, 383.0, -46.0, 622.0,16
12.7, 12.72, 6.4, 0.0, 0.0, 16.4, 383.04,2021-04-17 18:00:00, 383.0, -46.0, 554.0,16
12.3, 12.25, 11.2, 0.0, -1.0, 12.8, 382.11,2021-04-17 19:00:00, 382.0, -46.0, 530.0,16
10.0, 10.04, 10.0, 0.0, 0.0, 12.8, 381.94,2021-04-17 20:00:00, 382.0, -47.0, 510.0,16
10.5, 10.47, 10.0, 0.0, 0.0, 12.8, 381.45,2021-04-17 21:00:00, 381.0, -47.0, 487.0,16
11.1, 11.12, 10.0, 0.0, 0.0, 12.8, 381.6,2021-04-17 22:00:00, 382.0, -47.0, 481.0,16
10.5, 10.47, 10.0, 0.0, 0.0, 12.8, 381.37,2021-04-17 23:00:00, 381.0, -47.0, 479.0,16
9.6, 9.63, 9.6, 0.0, 0.0, 12.8, 381.46,2021-04-18 00:00:00, 381.0, -47.0, 470.0,16
9.3, 9.29, 8.9, 0.0, -1.0, 12.8, 380.91,2021-04-18 01:00:00, 381.0, -48.0, 459.0,16
8.7, 8.67, 8.2, 0.0, 0.0, 12.8, 381.25,2021-04-18 02:00:00, 381.0, -48.0, 451.0,16
8.4, 8.39, 8.2, 0.0, -1.0, 12.8, 380.71,2021-04-18 03:00:00, 381.0, -48.0, 446.0,16
6.2, 6.154, 6.2, 0.0, 0.0, 12.8, 380.77,2021-04-18 04:00:00, 381.0, -49.0, 439.0,16
6.8, 6.825, 5.8, 0.0, 0.0, 12.8, 380.63,2021-04-18 05:00:00, 381.0, -49.0, 432.0,16
6.1, 6.107, 5.8, 0.0, 0.0, 12.8, 380.65,2021-04-18 06:00:00, 381.0, -49.0, 432.0,16
7.3, 7.3, 6.0, 0.0, -1.0, 7.8, 380.11,2021-04-18 07:00:00, 380.0, -49.0, 444.0,16
6.6, 6.59, 6.0, 0.0, 0.0, 7.8, 380.23,2021-04-18 08:00:00, 380.0, -49.0, 484.0,16
6.6, 6.646, 6.0, 0.0, 0.0, 7.8, 380.17,2021-04-18 09:00:00, 380.0, -49.0, 486.0,16
7.2, 7.17, 5.6, 0.0, -2.0, 7.8, 378.4,2021-04-18 10:00:00, 378.0, -49.0, 604.0,16
8.2, 8.23, 5.6, 0.0, 0.0, 8.5, 378.58,2021-04-18 11:00:00, 379.0, -48.0, 663.0,16
10.0, 10.0, 5.6, 0.0, 0.0, 10.0, 378.18,2021-04-18 12:00:00, 378.0, -47.0, 680.0,16
9.6, 9.61, 5.6, 0.0, -2.0, 11.0, 376.59,2021-04-18 13:00:00, 377.0, -47.0, 677.0,16
