air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
1.5, 1.538, 82.1, 12.5, 82.0, 1.6,2021-04-16 00:00:00, -1.0,16
1.1, 1.058, 84.0, 12.5, 84.0, 1.1,2021-04-16 01:00:00, -1.0,16
0.9, 0.867, 84.8, 12.5, 85.0, 0.7,2021-04-16 02:00:00, -1.0,16
0.7, 0.69, 81.5, 12.5, 82.0, 0.5,2021-04-16 03:00:00, -2.0,16
0.2, 0.238, 80.4, 12.5, 80.0, 0.1,2021-04-16 04:00:00, -3.0,16
0.1, 0.097, 78.11, 12.5, 78.0, -0.1,2021-04-16 05:00:00, -3.0,16
-0.4, -0.446, 83.8, 12.5, 84.0, -0.4,2021-04-16 06:00:00, -2.0,16
0.1, 0.073, 83.9, 0.0, 84.0, -0.6,2021-04-16 07:00:00, -2.0,16
1.7, 1.743, 81.8, 1.6, 82.0, -0.6,2021-04-16 08:00:00, -1.0,16
4.7, 4.717, 64.7, 5.1, 65.0, -0.6,2021-04-16 09:00:00, -1.0,16
9.4, 9.35, 49.51, 9.3, 50.0, -0.6,2021-04-16 10:00:00, 0.0,16
12.7, 12.65, 32.05, 12.8, 32.0, -0.6,2021-04-16 11:00:00, -4.0,16
15.9, 15.93, 24.91, 16.1, 25.0, -0.6,2021-04-16 12:00:00, -4.0,16
18.3, 18.33, 19.35, 18.8, 19.0, -0.6,2021-04-16 13:00:00, -5.0,16
19.6, 19.55, 14.5, 19.9, 15.0, -0.6,2021-04-16 14:00:00, -9.0,16
20.8, 20.84, 12.69, 21.3, 13.0, -0.6,2021-04-16 15:00:00, -9.0,16
20.6, 20.57, 13.17, 21.5, 13.0, -0.6,2021-04-16 16:00:00, -8.0,16
14.8, 14.77, 24.95, 21.5, 25.0, -0.6,2021-04-16 17:00:00, -7.0,16
9.3, 9.29, 56.65, 21.5, 57.0, -0.6,2021-04-16 18:00:00, 1.0,16
8.2, 8.19, 59.61, 9.5, 60.0, 6.8,2021-04-16 19:00:00, 1.0,16
4.5, 4.473, 71.83, 9.5, 72.0, 4.6,2021-04-16 20:00:00, 0.0,16
5.9, 5.86, 59.85, 9.5, 60.0, 4.1,2021-04-16 21:00:00, -2.0,16
5.3, 5.269, 64.76, 9.5, 65.0, 3.7,2021-04-16 22:00:00, -1.0,16
2.4, 2.413, 80.6, 9.5, 81.0, 2.5,2021-04-16 23:00:00, 0.0,16
2.1, 2.065, 83.7, 9.5, 84.0, 1.9,2021-04-17 00:00:00, 0.0,16
1.5, 1.51, 86.6, 9.5, 87.0, 1.5,2021-04-17 01:00:00, -1.0,16
1.4, 1.435, 85.1, 9.5, 85.0, 1.4,2021-04-17 02:00:00, -1.0,16
1.3, 1.269, 84.1, 9.5, 84.0, 1.3,2021-04-17 03:00:00, -1.0,16
0.8, 0.787, 86.0, 9.5, 86.0, 0.8,2021-04-17 04:00:00, -1.0,16
0.8, 0.781, 84.0, 9.5, 84.0, 0.5,2021-04-17 05:00:00, -2.0,16
0.6, 0.605, 82.2, 9.5, 82.0, 0.3,2021-04-17 06:00:00, -2.0,16
0.8, 0.789, 86.4, 0.8, 86.0, 0.3,2021-04-17 07:00:00, -1.0,16
3.4, 3.442, 74.47, 3.4, 74.0, 0.3,2021-04-17 08:00:00, -1.0,16
6.0, 5.963, 65.22, 5.8, 65.0, 0.3,2021-04-17 09:00:00, 0.0,16
10.3, 10.31, 48.13, 10.4, 48.0, 0.3,2021-04-17 10:00:00, 1.0,16
