CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
6.87, None, None, None, 7.67, 12.18, 120.1, -6999.0, None, 6.9, 6.3, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 00:00:00, 0.0, None, -6999.0, -6999.0,16
6.677, None, None, None, 8.5, 14.44, 121.9, -6999.0, None, 6.7, 6.2, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 01:00:00, 0.0, None, -6999.0, -6999.0,16
6.435, None, None, None, 8.02, 11.94, 117.9, -6999.0, None, 6.4, 6.2, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 02:00:00, 0.0, None, -6999.0, -6999.0,16
6.59, None, None, None, 8.23, 14.63, 121.8, -6999.0, None, 6.6, 6.2, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 03:00:00, 0.0, None, -6999.0, -6999.0,16
6.85, None, None, None, 9.56, 12.71, 121.7, -6999.0, None, 6.9, 6.2, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 04:00:00, 0.0, None, -6999.0, -6999.0,16
6.628, None, None, None, 9.97, 10.96, 122.3, -6999.0, None, 6.6, 6.2, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 05:00:00, 0.0, None, -6999.0, -6999.0,16
6.291, None, None, None, 10.12, 10.0, 121.6, -6999.0, None, 6.3, 6.0, 0.0, None, 8.8, None, None, -6999.0, None,2021-04-16 06:00:00, 0.0, None, -6999.0, -6999.0,16
6.185, None, None, None, 8.43, 8.07, 118.9, -6999.0, None, 6.2, 6.0, 0.0, None, 6.5, None, None, -6999.0, None,2021-04-16 07:00:00, 0.0, None, -6999.0, -6999.0,16
6.744, None, None, None, 7.65, 11.56, 118.4, -6999.0, None, 6.7, 6.0, 0.0, None, 6.8, None, None, -6999.0, None,2021-04-16 08:00:00, 0.0, None, -6999.0, -6999.0,16
8.59, None, None, None, 21.77, 11.44, 128.3, -6999.0, None, 8.6, 6.0, 0.0, None, 8.6, None, None, -6999.0, None,2021-04-16 09:00:00, 0.0, None, -6999.0, -6999.0,16
8.59, None, None, None, 16.53, 10.29, 124.0, -6999.0, None, 8.6, 6.0, 0.0, None, 9.0, None, None, -6999.0, None,2021-04-16 10:00:00, 0.0, None, -6999.0, -6999.0,16
9.03, None, None, None, 9.6, 10.96, 135.5, -6999.0, None, 9.0, 6.0, 0.0, None, 9.0, None, None, -6999.0, None,2021-04-16 11:00:00, 0.0, None, -6999.0, -6999.0,16
