wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
356.0, 95.0, 11.5,0.0, 4.1,3.5, 4.8,4.9, 10.0, 1.6, 9.4,100.0,2020-06-03 00:00:00,23,,,,,,,,,,,,,,,,
355.0, 100.0, 3.5,0.0, 5.1,5.3, 5.1,3.8, 276.0, 0.0, 9.4,100.0,2020-06-03 01:00:00,23,,,,,,,,,,,,,,,,
355.0, 100.0, 3.5,0.0, 4.9,4.7, 4.9,3.5, 356.0, 0.0, 9.4,100.0,2020-06-03 02:00:00,23,,,,,,,,,,,,,,,,
320.0, 100.0, 5.3,0.0, 3.8,3.2, 3.8,3.9, 355.0, 0.0, 9.4,100.0,2020-06-03 03:00:00,23,,,,,,,,,,,,,,,,
336.0, 100.0, 4.7,0.0, 3.5,3.1, 3.5,4.5, 355.0, 0.0, 9.4,100.0,2020-06-03 04:00:00,23,,,,,,,,,,,,,,,,
94.0, 100.0, 3.2,0.0, 3.9,1.9, 3.9,6.0, 320.0, 0.0, 9.4,97.0,2020-06-03 05:00:00,23,,,,,,,,,,,,,,,,
143.0, 100.0, 3.1,0.0, 4.5,3.0, 4.5,7.0, 336.0, 0.0, 9.4,88.0,2020-06-03 06:00:00,23,,,,,,,,,,,,,,,,
205.0, 97.0, 1.9,0.0, 5.6,6.0, 6.0,7.0, 94.0, 0.0, 9.4,87.0,2020-06-03 07:00:00,23,,,,,,,,,,,,,,,,
183.0, 88.0, 3.0,0.0, 5.2,6.3, 7.0,8.3, 143.0, 0.0, 9.4,76.0,2020-06-03 08:00:00,23,,,,,,,,,,,,,,,,
229.0, 87.0, 6.0,0.0, 5.0,6.2, 7.0,9.0, 205.0, 0.0, 9.4,73.0,2020-06-03 09:00:00,23,,,,,,,,,,,,,,,,
203.0, None, None,0.0, None,6.1, None,10.1, None, None, None,67.0,2020-06-03 10:00:00,23,,,,,,,,,,,,,,,,
357.0, 73.0, 6.2,0.0, 4.4,7.3, 9.0,10.1, 229.0, 0.0, 9.4,53.0,2020-06-03 11:00:00,23,,,,,,,,,,,,,,,,
253.0, 67.0, 6.1,0.0, 4.3,5.1, 10.1,12.1, 203.0, 0.0, 9.4,57.0,2020-06-03 12:00:00,23,,,,,,,,,,,,,,,,
133.0, 53.0, 7.3,0.0, 1.0,3.3, 10.1,11.7, 357.0, 0.0, 9.4,52.0,2020-06-03 13:00:00,23,,,,,,,,,,,,,,,,
180.0, 57.0, 5.1,0.0, 3.8,8.3, 12.1,14.1, 253.0, 0.0, 9.4,46.0,2020-06-03 14:00:00,23,,,,,,,,,,,,,,,,
166.0, 52.0, 3.3,0.0, 2.2,7.2, 11.7,14.0, 133.0, 0.0, 9.2,45.0,2020-06-03 15:00:00,23,,,,,,,,,,,,,,,,
185.0, 46.0, 8.3,0.0, 2.7,5.5, 14.1,14.7, 180.0, 0.0, 7.0,44.0,2020-06-03 16:00:00,23,,,,,,,,,,,,,,,,
18.0, 45.0, 7.2,0.0, 2.3,3.3, 14.0,12.0, 166.0, 0.0, 2.6,48.0,2020-06-03 17:00:00,23,,,,,,,,,,,,,,,,
39.0, 44.0, 5.5,0.0, 2.6,5.8, 14.7,10.4, 185.0, 0.0, 1.6,57.0,2020-06-03 18:00:00,23,,,,,,,,,,,,,,,,
11.0, 48.0, 3.3,0.0, 1.3,6.7, 12.0,8.5, 18.0, 0.0, 1.6,68.0,2020-06-03 19:00:00,23,,,,,,,,,,,,,,,,
8.0, 57.0, 5.8,0.0, 2.3,7.1, 10.4,6.9, 39.0, 0.0, 1.6,74.0,2020-06-03 20:00:00,23,,,,,,,,,,,,,,,,
16.0, None, None,0.0, None,3.9, None,6.3, None, None, None,75.0,2020-06-03 21:00:00,23,,,,,,,,,,,,,,,,
359.0, 74.0, 7.1,0.0, 2.6,5.0, 6.9,6.1, 8.0, 0.0, 1.6,75.0,2020-06-03 22:00:00,23,,,,,,,,,,,,,,,,
337.0, 75.0, 3.9,0.0, 2.2,4.8, 6.3,5.9, 16.0, 0.0, 1.6,78.0,2020-06-03 23:00:00,23,,,,,,,,,,,,,,,,
36.0, None, None,0.0, None,1.9, None,6.2, None, None, None,81.0,2020-06-04 00:00:00,23,,,,,,,,,,,,,,,,
