wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
290.0, 76.0, 13.7,0.0, -0.5,8.1, 3.3,2.7, 298.0, 0.0, 0.6,75.0,2020-06-03 00:00:00,23,,,,,,
326.0, 76.0, 10.5,0.0, -0.9,12.9, 2.9,3.1, 287.0, 0.0, 0.6,69.0,2020-06-03 01:00:00,23,,,,,,
316.0, 75.0, 8.1,0.0, -1.3,3.2, 2.7,0.5, 290.0, 0.0, 0.6,87.0,2020-06-03 02:00:00,23,,,,,,
114.0, 69.0, 12.9,0.0, -2.0,2.1, 3.1,0.4, 326.0, 0.0, 0.6,87.0,2020-06-03 03:00:00,23,,,,,,
242.0, 87.0, 3.2,0.0, -1.4,2.6, 0.5,2.3, 316.0, 0.0, 0.6,78.0,2020-06-03 04:00:00,23,,,,,,
186.0, 87.0, 2.1,0.0, -1.5,6.0, 0.4,4.8, 114.0, 0.0, 0.6,74.0,2020-06-03 05:00:00,23,,,,,,
220.0, 78.0, 2.6,0.0, -1.1,8.2, 2.3,4.8, 242.0, 0.0, 0.6,70.0,2020-06-03 06:00:00,23,,,,,,
167.0, 74.0, 6.0,0.0, 0.6,5.3, 4.8,7.1, 186.0, 0.0, 0.6,60.0,2020-06-03 07:00:00,23,,,,,,
67.0, 70.0, 8.2,0.0, -0.2,5.8, 4.8,6.9, 220.0, 0.0, 0.6,58.0,2020-06-03 08:00:00,23,,,,,,
208.0, 60.0, 5.3,0.0, -0.1,6.8, 7.1,9.7, 167.0, 0.0, 0.6,50.0,2020-06-03 09:00:00,23,,,,,,
233.0, None, None,0.0, None,10.7, None,10.9, None, None, None,42.0,2020-06-03 10:00:00,23,,,,,,
209.0, 50.0, 6.8,0.0, -0.2,11.6, 9.7,12.7, 208.0, 0.0, 0.6,34.0,2020-06-03 11:00:00,23,,,,,,
161.0, 42.0, 10.7,0.0, -1.5,7.0, 10.9,12.9, 233.0, 0.0, 0.6,37.0,2020-06-03 12:00:00,23,,,,,,
317.0, 34.0, 11.6,0.0, -2.8,8.2, 12.7,14.7, 209.0, 0.0, 0.6,28.0,2020-06-03 13:00:00,23,,,,,,
218.0, 37.0, 7.0,0.0, -1.4,11.2, 12.9,15.4, 161.0, 0.0, 0.6,25.0,2020-06-03 14:00:00,23,,,,,,
219.0, None, None,0.0, None,13.4, None,14.0, None, None, None,27.0,2020-06-03 15:00:00,23,,,,,,
257.0, 25.0, 11.2,0.0, -4.5,9.9, 15.4,13.1, 218.0, 0.0, 0.6,29.0,2020-06-03 16:00:00,23,,,,,,
305.0, 27.0, 13.4,0.0, -4.7,7.4, 14.0,11.1, 219.0, 0.0, 0.0,37.0,2020-06-03 17:00:00,23,,,,,,
307.0, 29.0, 9.9,0.0, -4.5,6.2, 13.1,9.8, 257.0, 0.0, 0.0,36.0,2020-06-03 18:00:00,23,,,,,,
240.0, 37.0, 7.4,0.0, -3.0,6.0, 11.1,7.6, 305.0, 0.0, 0.0,48.0,2020-06-03 19:00:00,23,,,,,,
281.0, 36.0, 6.2,0.0, -4.6,7.2, 9.8,6.2, 307.0, 0.0, 0.0,55.0,2020-06-03 20:00:00,23,,,,,,
302.0, None, None,0.0, None,7.8, None,5.9, None, None, None,52.0,2020-06-03 21:00:00,23,,,,,,
299.0, 55.0, 7.2,0.0, -2.2,9.7, 6.2,5.0, 281.0, 0.0, 0.0,63.0,2020-06-03 22:00:00,23,,,,,,
244.0, 52.0, 7.8,0.0, -3.2,4.9, 5.9,3.7, 302.0, 0.0, 0.0,72.0,2020-06-03 23:00:00,23,,,,,,
305.0, None, None,0.0, None,11.9, None,3.5, None, None, None,74.0,2020-06-04 00:00:00,23,,,,,,
309.0, None, None,0.0, None,13.3, None,3.3, None, None, None,74.0,2020-06-04 01:00:00,23,,,,,,
315.0, 74.0, 11.9,0.0, -0.7,8.6, 3.5,3.1, 305.0, 0.0, 0.0,75.0,2020-06-04 02:00:00,23,,,,,,
301.0, 74.0, 13.3,0.0, -0.9,8.4, 3.3,3.2, 309.0, 0.0, 0.0,76.0,2020-06-04 03:00:00,23,,,,,,
318.0, 75.0, 8.6,0.0, -0.9,11.8, 3.1,4.5, 315.0, 0.0, 0.0,69.0,2020-06-04 04:00:00,23,,,,,,
337.0, 76.0, 8.4,0.0, -0.6,10.5, 3.2,5.2, 301.0, 0.0, 0.0,67.0,2020-06-04 05:00:00,23,,,,,,
341.0, 69.0, 11.8,0.0, -0.7,12.7, 4.5,6.2, 318.0, 0.0, 0.0,64.0,2020-06-04 06:00:00,23,,,,,,
1.0, 67.0, 10.5,0.0, -0.4,12.4, 5.2,6.8, 337.0, 0.0, 0.0,64.0,2020-06-04 07:00:00,23,,,,,,
352.0, 64.0, 12.7,0.0, -0.1,10.9, 6.2,8.3, 341.0, 0.0, 0.0,52.0,2020-06-04 08:00:00,23,,,,,,
216.0, None, None,0.0, None,10.6, None,8.9, None, None, None,53.0,2020-06-04 09:00:00,23,,,,,,
231.0, None, None,0.2, None,2.8, None,7.6, None, None, None,70.0,2020-06-04 10:00:00,23,,,,,,
305.0, 53.0, 10.6,0.6, -0.2,7.2, 8.9,8.3, 216.0, 0.0, 0.0,58.0,2020-06-04 11:00:00,23,,,,,,
211.0, 70.0, 2.8,0.0, 2.5,15.6, 7.6,12.1, 231.0, 0.2, 0.2,43.0,2020-06-04 12:00:00,23,,,,,,
235.0, 58.0, 7.2,0.0, 0.5,17.1, 8.3,12.0, 305.0, 0.6, 0.8,41.0,2020-06-04 13:00:00,23,,,,,,
265.0, 43.0, 15.6,0.0, -0.1,12.5, 12.1,13.4, 211.0, 0.0, 0.8,35.0,2020-06-04 14:00:00,23,,,,,,
280.0, 41.0, 17.1,0.0, -0.8,9.8, 12.0,11.3, 235.0, 0.0, 0.8,39.0,2020-06-04 15:00:00,23,,,,,,
279.0, 35.0, 12.5,0.0, -1.7,8.0, 13.4,10.5, 265.0, 0.0, 0.8,41.0,2020-06-04 16:00:00,23,,,,,,
293.0, 39.0, 9.8,0.0, -2.1,11.5, 11.3,11.9, 280.0, 0.0, 0.8,39.0,2020-06-04 17:00:00,23,,,,,,
321.0, 41.0, 8.0,0.0, -2.2,7.4, 10.5,10.1, 279.0, 0.0, 0.8,47.0,2020-06-04 18:00:00,23,,,,,,
315.0, 39.0, 11.5,0.0, -1.6,5.2, 11.9,6.2, 293.0, 0.0, 0.8,66.0,2020-06-04 19:00:00,23,,,,,,
266.0, 47.0, 7.4,0.0, -0.7,4.5, 10.1,4.8, 321.0, 0.0, 0.8,75.0,2020-06-04 20:00:00,23,,,,,,
351.0, None, None,0.0, None,4.1, None,4.1, None, None, None,77.0,2020-06-04 21:00:00,23,,,,,,
341.0, 75.0, 4.5,0.0, 0.7,3.7, 4.8,2.8, 266.0, 0.0, 0.8,81.0,2020-06-04 22:00:00,23,,,,,,
304.0, 77.0, 4.1,0.0, 0.4,1.7, 4.1,2.4, 351.0, 0.0, 0.8,84.0,2020-06-04 23:00:00,23,,,,,,
347.0, 81.0, 3.7,0.0, -0.1,4.2, 2.8,3.1, 341.0, 0.0, 0.8,82.0,2020-06-05 00:00:00,23,,,,,,
7.0, 84.0, 1.7,0.0, 0.0,5.3, 2.4,3.3, 304.0, 0.0, 0.8,82.0,2020-06-05 01:00:00,23,,,,,,
12.0, 82.0, 4.2,0.0, 0.3,6.7, 3.1,3.4, 347.0, 0.0, 0.8,81.0,2020-06-05 02:00:00,23,,,,,,
10.0, 82.0, 5.3,0.0, 0.5,5.2, 3.3,3.1, 7.0, 0.0, 0.8,83.0,2020-06-05 03:00:00,23,,,,,,
19.0, 81.0, 6.7,0.0, 0.5,6.4, 3.4,5.1, 12.0, 0.0, 0.8,75.0,2020-06-05 04:00:00,23,,,,,,
61.0, 83.0, 5.2,0.0, 0.5,2.6, 3.1,5.1, 10.0, 0.0, 0.8,75.0,2020-06-05 05:00:00,23,,,,,,
111.0, 75.0, 6.4,0.0, 1.0,5.9, 5.1,7.3, 19.0, 0.0, 0.8,68.0,2020-06-05 06:00:00,23,,,,,,
145.0, 75.0, 2.6,0.0, 1.0,4.4, 5.1,8.4, 61.0, 0.0, 0.8,66.0,2020-06-05 07:00:00,23,,,,,,
162.0, 68.0, 5.9,0.0, 1.8,9.3, 7.3,10.3, 111.0, 0.0, 0.8,53.0,2020-06-05 08:00:00,23,,,,,,
148.0, 66.0, 4.4,0.0, 2.4,7.6, 8.4,12.1, 145.0, 0.0, 0.8,49.0,2020-06-05 09:00:00,23,,,,,,
143.0, 53.0, 9.3,0.0, 1.1,9.6, 10.3,12.6, 162.0, 0.0, 0.8,50.0,2020-06-05 10:00:00,23,,,,,,
126.0, 49.0, 7.6,0.0, 1.7,10.3, 12.1,13.2, 148.0, 0.0, 0.8,46.0,2020-06-05 11:00:00,23,,,,,,
168.0, 50.0, 9.6,0.0, 2.5,11.7, 12.6,13.4, 143.0, 0.0, 0.6,43.0,2020-06-05 12:00:00,23,,,,,,
128.0, 46.0, 10.3,0.0, 1.8,8.4, 13.2,12.2, 126.0, 0.0, 0.0,47.0,2020-06-05 13:00:00,23,,,,,,
168.0, 43.0, 11.7,0.0, 1.1,11.6, 13.4,12.3, 168.0, 0.0, 0.0,38.0,2020-06-05 14:00:00,23,,,,,,
169.0, 47.0, 8.4,0.0, 1.2,12.4, 12.2,11.9, 128.0, 0.0, 0.0,53.0,2020-06-05 15:00:00,23,,,,,,
168.0, 38.0, 11.6,0.0, -1.6,13.1, 12.3,10.9, 168.0, 0.0, 0.0,55.0,2020-06-05 16:00:00,23,,,,,,
171.0, 53.0, 12.4,0.0, 2.6,8.3, 11.9,9.9, 169.0, 0.0, 0.0,63.0,2020-06-05 17:00:00,23,,,,,,
167.0, 55.0, 13.1,0.0, 2.2,9.2, 10.9,9.5, 168.0, 0.0, 0.0,65.0,2020-06-05 18:00:00,23,,,,,,
211.0, 63.0, 8.3,0.0, 3.2,2.7, 9.9,8.7, 171.0, 0.0, 0.0,73.0,2020-06-05 19:00:00,23,,,,,,
235.0, 65.0, 9.2,0.0, 3.3,3.3, 9.5,8.2, 167.0, 0.0, 0.0,74.0,2020-06-05 20:00:00,23,,,,,,
293.0, 73.0, 2.7,0.2, 4.1,7.9, 8.7,5.9, 211.0, 0.0, 0.0,85.0,2020-06-05 21:00:00,23,,,,,,
307.0, 74.0, 3.3,0.4, 3.8,12.4, 8.2,4.3, 235.0, 0.0, 0.0,82.0,2020-06-05 22:00:00,23,,,,,,
281.0, 85.0, 7.9,1.8, 3.6,6.3, 5.9,2.9, 293.0, 0.2, 0.2,90.0,2020-06-05 23:00:00,23,,,,,,
239.0, 82.0, 12.4,1.2, 1.5,4.0, 4.3,2.6, 307.0, 0.4, 0.6,93.0,2020-06-06 00:00:00,23,,,,,,
294.0, 90.0, 6.3,1.2, 1.4,4.0, 2.9,2.3, 281.0, 1.8, 2.4,92.0,2020-06-06 01:00:00,23,,,,,,
189.0, 93.0, 4.0,0.2, 1.6,4.2, 2.6,2.1, 239.0, 1.2, 3.6,97.0,2020-06-06 02:00:00,23,,,,,,
233.0, 92.0, 4.0,0.0, 1.1,3.3, 2.3,2.2, 294.0, 1.2, 4.8,94.0,2020-06-06 03:00:00,23,,,,,,
126.0, 97.0, 4.2,0.0, 1.7,4.1, 2.1,1.4, 189.0, 0.2, 5.0,94.0,2020-06-06 04:00:00,23,,,,,,
257.0, 94.0, 3.3,0.0, 1.3,9.4, 2.2,4.3, 233.0, 0.0, 5.0,73.0,2020-06-06 05:00:00,23,,,,,,
289.0, 94.0, 4.1,0.0, 0.5,10.9, 1.4,4.9, 126.0, 0.0, 5.0,71.0,2020-06-06 06:00:00,23,,,,,,
273.0, 73.0, 9.4,0.0, -0.1,11.3, 4.3,5.9, 257.0, 0.0, 5.0,70.0,2020-06-06 07:00:00,23,,,,,,
277.0, 71.0, 10.9,0.0, 0.1,8.7, 4.9,6.8, 289.0, 0.0, 5.0,69.0,2020-06-06 08:00:00,23,,,,,,
226.0, 70.0, 11.3,0.0, 0.9,12.8, 5.9,8.6, 273.0, 0.0, 5.0,60.0,2020-06-06 09:00:00,23,,,,,,
224.0, 69.0, 8.7,0.0, 1.5,15.6, 6.8,9.7, 277.0, 0.0, 5.0,53.0,2020-06-06 10:00:00,23,,,,,,
183.0, 60.0, 12.8,0.0, 1.3,7.1, 8.6,11.1, 226.0, 0.0, 5.0,44.0,2020-06-06 11:00:00,23,,,,,,
241.0, 53.0, 15.6,0.0, 0.6,8.2, 9.7,10.9, 224.0, 0.0, 5.0,41.0,2020-06-06 12:00:00,23,,,,,,
