WDIR_VECT,time,week_of_year
109.9,2022-08-13 00:00:00,33
127.0,2022-08-13 01:00:00,33
107.4,2022-08-13 02:00:00,33
95.2,2022-08-13 03:00:00,33
92.3,2022-08-13 04:00:00,33
103.2,2022-08-13 05:00:00,33
100.8,2022-08-13 06:00:00,33
130.4,2022-08-13 07:00:00,33
10.1,2022-08-13 08:00:00,33
99.5,2022-08-13 09:00:00,33
94.3,2022-08-13 10:00:00,33
86.3,2022-08-13 11:00:00,33
82.8,2022-08-13 12:00:00,33
87.5,2022-08-13 13:00:00,33
83.0,2022-08-13 14:00:00,33
84.4,2022-08-13 15:00:00,33
97.8,2022-08-13 16:00:00,33
101.4,2022-08-13 17:00:00,33
235.9,2022-08-13 18:00:00,33
293.5,2022-08-13 19:00:00,33
293.7,2022-08-13 20:00:00,33
27.7,2022-08-13 21:00:00,33
31.8,2022-08-13 22:00:00,33
54.7,2022-08-13 23:00:00,33
62.1,2022-08-14 00:00:00,33
103.9,2022-08-14 01:00:00,33
59.6,2022-08-14 02:00:00,33
44.7,2022-08-14 03:00:00,33
26.6,2022-08-14 04:00:00,33
73.4,2022-08-14 05:00:00,33
66.6,2022-08-14 06:00:00,33
69.4,2022-08-14 07:00:00,33
110.7,2022-08-14 08:00:00,33
114.3,2022-08-14 09:00:00,33
146.4,2022-08-14 10:00:00,33
238.6,2022-08-14 11:00:00,33
268.0,2022-08-14 12:00:00,33
272.9,2022-08-14 13:00:00,33
271.9,2022-08-14 14:00:00,33
276.0,2022-08-14 15:00:00,33
278.6,2022-08-14 16:00:00,33
257.0,2022-08-14 17:00:00,33
254.3,2022-08-14 18:00:00,33
238.0,2022-08-14 19:00:00,33
235.5,2022-08-14 20:00:00,33
257.6,2022-08-14 21:00:00,33
53.2,2022-08-14 22:00:00,33
47.6,2022-08-14 23:00:00,33
66.3,2022-08-15 00:00:00,33
75.1,2022-08-15 01:00:00,33
64.4,2022-08-15 02:00:00,33
68.2,2022-08-15 03:00:00,33
28.6,2022-08-15 04:00:00,33
50.2,2022-08-15 05:00:00,33
41.8,2022-08-15 06:00:00,33
88.9,2022-08-15 07:00:00,33
109.8,2022-08-15 08:00:00,33
126.5,2022-08-15 09:00:00,33
176.9,2022-08-15 10:00:00,33
214.6,2022-08-15 11:00:00,33
274.3,2022-08-15 12:00:00,33
255.7,2022-08-15 13:00:00,33
261.9,2022-08-15 14:00:00,33
263.9,2022-08-15 15:00:00,33
268.2,2022-08-15 16:00:00,33
253.1,2022-08-15 17:00:00,33
207.7,2022-08-15 18:00:00,33
203.3,2022-08-15 19:00:00,33
237.6,2022-08-15 20:00:00,33
37.4,2022-08-15 21:00:00,33
57.0,2022-08-15 22:00:00,33
69.5,2022-08-15 23:00:00,33
52.0,2022-08-16 00:00:00,33
78.4,2022-08-16 01:00:00,33
69.2,2022-08-16 02:00:00,33
15.3,2022-08-16 03:00:00,33
90.9,2022-08-16 04:00:00,33
99.5,2022-08-16 05:00:00,33
86.9,2022-08-16 06:00:00,33
93.4,2022-08-16 07:00:00,33
101.5,2022-08-16 08:00:00,33
100.2,2022-08-16 09:00:00,33
118.8,2022-08-16 10:00:00,33
185.2,2022-08-16 11:00:00,33
271.0,2022-08-16 12:00:00,33
265.7,2022-08-16 13:00:00,33
275.5,2022-08-16 14:00:00,33
270.6,2022-08-16 15:00:00,33
250.1,2022-08-16 16:00:00,33
250.3,2022-08-16 17:00:00,33
245.0,2022-08-16 18:00:00,33
249.6,2022-08-16 19:00:00,33
230.0,2022-08-16 20:00:00,33
59.3,2022-08-16 21:00:00,33
89.5,2022-08-16 22:00:00,33
103.0,2022-08-16 23:00:00,33
85.5,2022-08-17 00:00:00,33
83.1,2022-08-17 01:00:00,33
82.0,2022-08-17 02:00:00,33
70.1,2022-08-17 03:00:00,33
70.5,2022-08-17 04:00:00,33
67.3,2022-08-17 05:00:00,33
31.1,2022-08-17 06:00:00,33
95.3,2022-08-17 07:00:00,33
141.3,2022-08-17 08:00:00,33
198.3,2022-08-17 09:00:00,33
245.4,2022-08-17 10:00:00,33
258.3,2022-08-17 11:00:00,33
258.5,2022-08-17 12:00:00,33
249.6,2022-08-17 13:00:00,33
246.9,2022-08-17 14:00:00,33
237.0,2022-08-17 15:00:00,33
248.4,2022-08-17 16:00:00,33
222.3,2022-08-17 17:00:00,33
232.4,2022-08-17 18:00:00,33
239.1,2022-08-17 19:00:00,33
222.5,2022-08-17 20:00:00,33
115.2,2022-08-17 21:00:00,33
86.9,2022-08-17 22:00:00,33
85.5,2022-08-17 23:00:00,33
101.3,2022-08-18 00:00:00,33
81.3,2022-08-18 01:00:00,33
1.0,2022-08-18 02:00:00,33
351.8,2022-08-18 03:00:00,33
64.4,2022-08-18 04:00:00,33
55.9,2022-08-18 05:00:00,33
328.4,2022-08-18 06:00:00,33
29.5,2022-08-18 07:00:00,33
150.9,2022-08-18 08:00:00,33
237.9,2022-08-18 09:00:00,33
236.5,2022-08-18 10:00:00,33
247.1,2022-08-18 11:00:00,33
227.7,2022-08-18 12:00:00,33
238.7,2022-08-18 13:00:00,33
250.7,2022-08-18 14:00:00,33
249.6,2022-08-18 15:00:00,33
255.6,2022-08-18 16:00:00,33
224.1,2022-08-18 17:00:00,33
244.4,2022-08-18 18:00:00,33
243.5,2022-08-18 19:00:00,33
259.4,2022-08-18 20:00:00,33
193.9,2022-08-18 21:00:00,33
82.2,2022-08-18 22:00:00,33
80.5,2022-08-18 23:00:00,33
90.6,2022-08-19 00:00:00,33
49.4,2022-08-19 01:00:00,33
23.5,2022-08-19 02:00:00,33
0.0,2022-08-19 03:00:00,33
72.3,2022-08-19 04:00:00,33
282.4,2022-08-19 05:00:00,33
339.8,2022-08-19 06:00:00,33
60.6,2022-08-19 07:00:00,33
92.3,2022-08-19 08:00:00,33
111.4,2022-08-19 09:00:00,33
84.7,2022-08-19 10:00:00,33
96.0,2022-08-19 11:00:00,33
276.7,2022-08-19 12:00:00,33
270.6,2022-08-19 13:00:00,33
262.1,2022-08-19 14:00:00,33
242.1,2022-08-19 15:00:00,33
267.7,2022-08-19 16:00:00,33
241.3,2022-08-19 17:00:00,33
232.4,2022-08-19 18:00:00,33
230.7,2022-08-19 19:00:00,33
223.3,2022-08-19 20:00:00,33
240.6,2022-08-19 21:00:00,33
66.9,2022-08-19 22:00:00,33
73.6,2022-08-19 23:00:00,33
