WDIR_VECT,time,week_of_year
330.8,2022-08-13 00:00:00,33
313.7,2022-08-13 01:00:00,33
296.3,2022-08-13 02:00:00,33
274.0,2022-08-13 03:00:00,33
263.0,2022-08-13 04:00:00,33
245.0,2022-08-13 05:00:00,33
314.1,2022-08-13 06:00:00,33
55.3,2022-08-13 07:00:00,33
112.7,2022-08-13 08:00:00,33
151.6,2022-08-13 09:00:00,33
167.5,2022-08-13 10:00:00,33
168.4,2022-08-13 11:00:00,33
161.5,2022-08-13 12:00:00,33
184.3,2022-08-13 13:00:00,33
193.1,2022-08-13 14:00:00,33
202.7,2022-08-13 15:00:00,33
182.3,2022-08-13 16:00:00,33
206.0,2022-08-13 17:00:00,33
214.8,2022-08-13 18:00:00,33
218.4,2022-08-13 19:00:00,33
244.1,2022-08-13 20:00:00,33
218.6,2022-08-13 21:00:00,33
252.2,2022-08-13 22:00:00,33
268.5,2022-08-13 23:00:00,33
293.6,2022-08-14 00:00:00,33
304.2,2022-08-14 01:00:00,33
322.4,2022-08-14 02:00:00,33
326.7,2022-08-14 03:00:00,33
190.8,2022-08-14 04:00:00,33
336.3,2022-08-14 05:00:00,33
353.7,2022-08-14 06:00:00,33
92.0,2022-08-14 07:00:00,33
102.1,2022-08-14 08:00:00,33
137.8,2022-08-14 09:00:00,33
157.7,2022-08-14 10:00:00,33
162.2,2022-08-14 11:00:00,33
175.9,2022-08-14 12:00:00,33
166.7,2022-08-14 13:00:00,33
168.0,2022-08-14 14:00:00,33
159.4,2022-08-14 15:00:00,33
186.1,2022-08-14 16:00:00,33
196.3,2022-08-14 17:00:00,33
188.2,2022-08-14 18:00:00,33
268.7,2022-08-14 19:00:00,33
274.9,2022-08-14 20:00:00,33
294.5,2022-08-14 21:00:00,33
319.1,2022-08-14 22:00:00,33
315.2,2022-08-14 23:00:00,33
325.7,2022-08-15 00:00:00,33
325.2,2022-08-15 01:00:00,33
292.8,2022-08-15 02:00:00,33
330.5,2022-08-15 03:00:00,33
314.4,2022-08-15 04:00:00,33
239.5,2022-08-15 05:00:00,33
311.6,2022-08-15 06:00:00,33
196.6,2022-08-15 07:00:00,33
111.6,2022-08-15 08:00:00,33
127.1,2022-08-15 09:00:00,33
152.0,2022-08-15 10:00:00,33
168.3,2022-08-15 11:00:00,33
170.1,2022-08-15 12:00:00,33
157.7,2022-08-15 13:00:00,33
180.8,2022-08-15 14:00:00,33
188.1,2022-08-15 15:00:00,33
167.4,2022-08-15 16:00:00,33
201.5,2022-08-15 17:00:00,33
247.8,2022-08-15 18:00:00,33
285.0,2022-08-15 19:00:00,33
293.6,2022-08-15 20:00:00,33
318.3,2022-08-15 21:00:00,33
318.6,2022-08-15 22:00:00,33
326.9,2022-08-15 23:00:00,33
305.0,2022-08-16 00:00:00,33
311.3,2022-08-16 01:00:00,33
324.3,2022-08-16 02:00:00,33
314.7,2022-08-16 03:00:00,33
314.6,2022-08-16 04:00:00,33
318.1,2022-08-16 05:00:00,33
335.3,2022-08-16 06:00:00,33
354.6,2022-08-16 07:00:00,33
133.6,2022-08-16 08:00:00,33
138.3,2022-08-16 09:00:00,33
145.4,2022-08-16 10:00:00,33
156.0,2022-08-16 11:00:00,33
165.2,2022-08-16 12:00:00,33
170.2,2022-08-16 13:00:00,33
162.1,2022-08-16 14:00:00,33
166.2,2022-08-16 15:00:00,33
163.5,2022-08-16 16:00:00,33
161.5,2022-08-16 17:00:00,33
331.6,2022-08-16 18:00:00,33
288.0,2022-08-16 19:00:00,33
297.8,2022-08-16 20:00:00,33
328.3,2022-08-16 21:00:00,33
326.8,2022-08-16 22:00:00,33
327.4,2022-08-16 23:00:00,33
318.0,2022-08-17 00:00:00,33
312.0,2022-08-17 01:00:00,33
285.6,2022-08-17 02:00:00,33
263.7,2022-08-17 03:00:00,33
337.0,2022-08-17 04:00:00,33
326.7,2022-08-17 05:00:00,33
343.5,2022-08-17 06:00:00,33
351.3,2022-08-17 07:00:00,33
22.4,2022-08-17 08:00:00,33
105.4,2022-08-17 09:00:00,33
137.6,2022-08-17 10:00:00,33
150.6,2022-08-17 11:00:00,33
172.8,2022-08-17 12:00:00,33
151.4,2022-08-17 13:00:00,33
142.4,2022-08-17 14:00:00,33
162.7,2022-08-17 15:00:00,33
165.2,2022-08-17 16:00:00,33
245.6,2022-08-17 17:00:00,33
255.6,2022-08-17 18:00:00,33
297.9,2022-08-17 19:00:00,33
303.1,2022-08-17 20:00:00,33
304.1,2022-08-17 21:00:00,33
313.4,2022-08-17 22:00:00,33
321.9,2022-08-17 23:00:00,33
322.0,2022-08-18 00:00:00,33
333.7,2022-08-18 01:00:00,33
328.2,2022-08-18 02:00:00,33
335.2,2022-08-18 03:00:00,33
316.8,2022-08-18 04:00:00,33
286.2,2022-08-18 05:00:00,33
333.1,2022-08-18 06:00:00,33
21.4,2022-08-18 07:00:00,33
39.7,2022-08-18 08:00:00,33
131.1,2022-08-18 09:00:00,33
134.9,2022-08-18 10:00:00,33
143.6,2022-08-18 11:00:00,33
169.9,2022-08-18 12:00:00,33
