AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.8, 1.2, -1.2, 394.3,2023-04-30 00:00:00, 103.0, 9.9,18
1.6, None, None, 377.0,2023-04-30 00:15:00, 103.0, None,18
0.7, None, None, 377.0,2023-04-30 00:30:00, 103.0, None,18
1.1, None, None, 377.0,2023-04-30 00:45:00, 103.0, None,18
1.2, None, None, 394.3,2023-04-30 01:00:00, 103.0, None,18
0.9, None, None, 394.3,2023-04-30 01:15:00, 103.0, None,18
0.1, None, None, 394.3,2023-04-30 01:30:00, 103.0, None,18
-0.1, None, None, 377.0,2023-04-30 01:45:00, 103.0, None,18
-0.8, None, None, 377.0,2023-04-30 02:00:00, 103.0, None,18
-0.6, None, None, 377.0,2023-04-30 02:15:00, 103.0, None,18
0.0, None, None, 394.3,2023-04-30 02:30:00, 103.0, None,18
-1.2, None, None, 394.3,2023-04-30 02:45:00, 103.0, None,18
-0.8, None, None, 394.3,2023-04-30 03:00:00, 103.0, None,18
-0.4, None, None, 377.0,2023-04-30 03:15:00, 103.0, None,18
0.4, None, None, 377.0,2023-04-30 03:30:00, 103.0, None,18
-0.5, None, None, 377.0,2023-04-30 03:45:00, 103.0, None,18
-0.7, None, None, 394.3,2023-04-30 04:00:00, 103.0, None,18
0.2, None, None, 394.3,2023-04-30 04:15:00, 103.0, None,18
0.2, None, None, 394.3,2023-04-30 04:30:00, 103.0, None,18
1.8, None, None, 394.3,2023-04-30 04:45:00, 103.0, None,18
1.5, None, None, 377.0,2023-04-30 05:00:00, 103.0, None,18
1.3, None, None, 394.3,2023-04-30 05:15:00, 103.0, None,18
0.9, None, None, 394.3,2023-04-30 05:30:00, 103.0, None,18
1.5, None, None, 377.0,2023-04-30 05:45:00, 103.0, None,18
2.5, None, None, 393.3,2023-04-30 06:00:00, 103.0, None,18
3.6, None, None, 376.0,2023-04-30 06:15:00, 103.0, None,18
2.2, None, None, 393.3,2023-04-30 06:30:00, 103.0, None,18
2.2, None, None, 393.3,2023-04-30 06:45:00, 102.0, None,18
2.9, None, None, 376.0,2023-04-30 07:00:00, 102.0, None,18
3.8, None, None, 393.3,2023-04-30 07:15:00, 102.0, None,18
4.1, None, None, 394.3,2023-04-30 07:30:00, 102.0, None,18
5.0, None, None, 376.0,2023-04-30 07:45:00, 102.0, None,18
5.3, None, None, 393.3,2023-04-30 08:00:00, 102.0, None,18
5.6, None, None, 376.0,2023-04-30 08:15:00, 102.0, None,18
6.7, None, None, 393.3,2023-04-30 08:30:00, 102.0, None,18
7.4, None, None, 376.0,2023-04-30 08:45:00, 102.0, None,18
7.8, None, None, 376.0,2023-04-30 09:00:00, 102.0, None,18
8.0, None, None, 376.0,2023-04-30 09:15:00, 102.0, None,18
8.4, None, None, 393.3,2023-04-30 09:30:00, 102.0, None,18
8.2, None, None, 393.3,2023-04-30 09:45:00, 102.0, None,18
8.4, None, None, 393.3,2023-04-30 10:00:00, 102.0, None,18
8.8, None, None, 393.3,2023-04-30 10:15:00, 102.0, None,18
9.0, None, None, 376.0,2023-04-30 10:30:00, 102.0, None,18
9.0, None, None, 376.0,2023-04-30 10:45:00, 102.0, None,18
8.7, None, None, 376.0,2023-04-30 11:00:00, 102.0, None,18
8.7, None, None, 393.3,2023-04-30 11:15:00, 102.0, None,18
8.9, None, None, 393.3,2023-04-30 11:30:00, 102.0, None,18
9.1, None, None, 376.0,2023-04-30 11:45:00, 102.0, None,18
9.9, None, None, 393.3,2023-04-30 12:00:00, 102.0, None,18
9.6, None, None, 375.0,2023-04-30 12:15:00, 102.0, None,18
9.5, None, None, 375.0,2023-04-30 12:30:00, 102.0, None,18
9.7, None, None, 392.3,2023-04-30 12:45:00, 102.0, None,18
9.6, None, None, 392.3,2023-04-30 13:00:00, 102.0, None,18
9.6, None, None, 375.0,2023-04-30 13:15:00, 102.0, None,18
9.1, None, None, 392.3,2023-04-30 13:30:00, 102.0, None,18
8.8, None, None, 392.3,2023-04-30 13:45:00, 102.0, None,18
9.7, None, None, 375.0,2023-04-30 14:00:00, 102.0, None,18
9.2, None, None, 392.3,2023-04-30 14:15:00, 102.0, None,18
8.8, None, None, 392.3,2023-04-30 14:30:00, 102.0, None,18
8.8, None, None, 375.0,2023-04-30 14:45:00, 102.0, None,18
8.3, None, None, 392.3,2023-04-30 15:00:00, 102.0, None,18
7.7, None, None, 392.3,2023-04-30 15:15:00, 102.0, None,18
6.7, None, None, 375.0,2023-04-30 15:30:00, 102.0, None,18
6.0, None, None, 392.3,2023-04-30 15:45:00, 101.0, None,18
6.1, None, None, 392.3,2023-04-30 16:00:00, 101.0, None,18
6.7, None, None, 392.3,2023-04-30 16:15:00, 101.0, None,18
7.2, None, None, 392.3,2023-04-30 16:30:00, 101.0, None,18
6.9, None, None, 391.2,2023-04-30 16:45:00, 101.0, None,18
6.8, None, None, 391.2,2023-04-30 17:00:00, 101.0, None,18
6.7, None, None, 390.2,2023-04-30 17:15:00, 101.0, None,18
7.0, None, None, 373.0,2023-04-30 17:30:00, 101.0, None,18
7.0, None, None, 389.1,2023-04-30 17:45:00, 101.0, None,18
6.7, None, None, 372.0,2023-04-30 18:00:00, 101.0, None,18
6.7, None, None, 372.0,2023-04-30 18:15:00, 101.0, None,18
6.5, None, None, 371.0,2023-04-30 18:30:00, 101.0, None,18
6.1, None, None, 371.0,2023-04-30 18:45:00, 101.0, None,18
