AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.8, 0.2, 0.7, 367.0,2023-04-30 00:00:00, 67.0, 21.0,18
1.6, None, None, 367.0,2023-04-30 00:15:00, 67.0, None,18
1.4, None, None, 367.0,2023-04-30 00:30:00, 67.0, None,18
1.4, None, None, 367.0,2023-04-30 00:45:00, 67.0, None,18
1.3, None, None, 367.0,2023-04-30 01:00:00, 67.0, None,18
1.4, None, None, 367.0,2023-04-30 01:15:00, 68.0, None,18
1.6, None, None, 367.0,2023-04-30 01:30:00, 68.0, None,18
1.3, None, None, 367.0,2023-04-30 01:45:00, 67.0, None,18
1.0, None, None, 367.0,2023-04-30 02:00:00, 67.0, None,18
1.1, None, None, 367.0,2023-04-30 02:15:00, 67.0, None,18
1.2, None, None, 367.0,2023-04-30 02:30:00, 67.0, None,18
1.1, None, None, 367.0,2023-04-30 02:45:00, 67.0, None,18
0.8, None, None, 367.0,2023-04-30 03:00:00, 67.0, None,18
0.7, None, None, 367.0,2023-04-30 03:15:00, 67.0, None,18
0.9, None, None, 367.0,2023-04-30 03:30:00, 68.0, None,18
1.2, None, None, 367.0,2023-04-30 03:45:00, 67.0, None,18
0.7, None, None, 367.0,2023-04-30 04:00:00, 67.0, None,18
0.7, None, None, 367.0,2023-04-30 04:15:00, 68.0, None,18
1.0, None, None, 367.0,2023-04-30 04:30:00, 67.0, None,18
1.3, None, None, 367.0,2023-04-30 04:45:00, 67.0, None,18
1.5, None, None, 367.0,2023-04-30 05:00:00, 67.0, None,18
1.6, None, None, 367.0,2023-04-30 05:15:00, 67.0, None,18
1.5, None, None, 367.0,2023-04-30 05:30:00, 67.0, None,18
1.9, None, None, 367.0,2023-04-30 05:45:00, 67.0, None,18
4.0, None, None, 367.0,2023-04-30 06:00:00, 67.0, None,18
3.5, None, None, 367.0,2023-04-30 06:15:00, 66.0, None,18
2.9, None, None, 367.0,2023-04-30 06:30:00, 67.0, None,18
4.1, None, None, 367.0,2023-04-30 06:45:00, 65.0, None,18
3.3, None, None, 367.0,2023-04-30 07:00:00, 67.0, None,18
4.4, None, None, 367.0,2023-04-30 07:15:00, 66.0, None,18
7.2, None, None, 367.0,2023-04-30 07:30:00, 67.0, None,18
10.0, None, None, 367.0,2023-04-30 07:45:00, 66.0, None,18
10.9, None, None, 367.0,2023-04-30 08:00:00, 66.0, None,18
12.5, None, None, 367.0,2023-04-30 08:15:00, 66.0, None,18
13.3, None, None, 366.0,2023-04-30 08:30:00, 66.0, None,18
13.8, None, None, 365.0,2023-04-30 08:45:00, 67.0, None,18
14.5, None, None, 365.0,2023-04-30 09:00:00, 67.0, None,18
15.1, None, None, 365.0,2023-04-30 09:15:00, 66.0, None,18
15.4, None, None, 365.0,2023-04-30 09:30:00, 66.0, None,18
16.4, None, None, 364.0,2023-04-30 09:45:00, 66.0, None,18
17.2, None, None, 364.0,2023-04-30 10:00:00, 66.0, None,18
17.1, None, None, 364.0,2023-04-30 10:15:00, 65.0, None,18
18.6, None, None, 362.0,2023-04-30 10:30:00, 66.0, None,18
18.3, None, None, 361.0,2023-04-30 10:45:00, 65.0, None,18
18.8, None, None, 361.0,2023-04-30 11:00:00, 65.0, None,18
19.2, None, None, 359.0,2023-04-30 11:15:00, 64.0, None,18
19.6, None, None, 358.0,2023-04-30 11:30:00, 63.0, None,18
20.0, None, None, 357.0,2023-04-30 11:45:00, 63.0, None,18
20.2, None, None, 355.0,2023-04-30 12:00:00, 61.0, None,18
20.7, None, None, 355.0,2023-04-30 12:15:00, 61.0, None,18
20.3, None, None, 354.0,2023-04-30 12:30:00, 61.0, None,18
19.1, None, None, 352.0,2023-04-30 12:45:00, 60.0, None,18
19.9, None, None, 351.0,2023-04-30 13:00:00, 60.0, None,18
20.7, None, None, 351.0,2023-04-30 13:15:00, 61.0, None,18
21.0, None, None, 349.0,2023-04-30 13:30:00, 59.0, None,18
19.6, None, None, 348.0,2023-04-30 13:45:00, 57.0, None,18
19.5, None, None, 347.0,2023-04-30 14:00:00, 58.0, None,18
17.3, None, None, 345.0,2023-04-30 14:15:00, 58.0, None,18
16.3, None, None, 345.0,2023-04-30 14:30:00, 59.0, None,18
17.2, None, None, 344.0,2023-04-30 14:45:00, 58.0, None,18
15.8, None, None, 342.0,2023-04-30 15:00:00, 58.0, None,18
14.9, None, None, 342.0,2023-04-30 15:15:00, 58.0, None,18
14.5, None, None, 341.0,2023-04-30 15:30:00, 58.0, None,18
13.9, None, None, 341.0,2023-04-30 15:45:00, 58.0, None,18
13.1, None, None, 339.0,2023-04-30 16:00:00, 60.0, None,18
12.7, None, None, 338.0,2023-04-30 16:15:00, 59.0, None,18
12.5, None, None, 338.0,2023-04-30 16:30:00, 58.0, None,18
11.7, None, None, 338.0,2023-04-30 16:45:00, 58.0, None,18
10.4, None, None, 338.0,2023-04-30 17:00:00, 60.0, None,18
9.5, None, None, 337.0,2023-04-30 17:15:00, 58.0, None,18
8.6, None, None, 337.0,2023-04-30 17:30:00, 60.0, None,18
8.3, None, None, 335.0,2023-04-30 17:45:00, 59.0, None,18
7.7, None, None, 335.0,2023-04-30 18:00:00, 60.0, None,18
7.5, None, None, 335.0,2023-04-30 18:15:00, 59.0, None,18
7.0, None, None, 335.0,2023-04-30 18:30:00, 59.0, None,18
6.6, None, None, 335.0,2023-04-30 18:45:00, 60.0, None,18
6.3, None, None, 334.0,2023-04-30 19:00:00, 60.0, None,18
6.5, None, None, 334.0,2023-04-30 19:15:00, 60.0, None,18
5.2, None, None, 334.0,2023-04-30 19:30:00, 60.0, None,18
4.9, None, None, 334.0,2023-04-30 19:45:00, 60.0, None,18
5.0, None, None, 334.0,2023-04-30 20:00:00, 60.0, None,18
4.6, None, None, 334.0,2023-04-30 20:15:00, 60.0, None,18
4.8, None, None, 334.0,2023-04-30 20:30:00, 61.0, None,18
4.5, None, None, 334.0,2023-04-30 20:45:00, 61.0, None,18
4.3, None, None, 334.0,2023-04-30 21:00:00, 60.0, None,18
4.3, None, None, 334.0,2023-04-30 21:15:00, 60.0, None,18
4.6, None, None, 334.0,2023-04-30 21:30:00, 60.0, None,18
4.5, None, None, 334.0,2023-04-30 21:45:00, 60.0, None,18
4.4, None, None, 334.0,2023-04-30 22:00:00, 60.0, None,18
4.5, None, None, 334.0,2023-04-30 22:15:00, 60.0, None,18
5.4, None, None, 334.0,2023-04-30 22:30:00, 59.0, None,18
3.8, None, None, 334.0,2023-04-30 22:45:00, 60.0, None,18
5.7, None, None, 334.0,2023-04-30 23:00:00, 60.0, None,18
5.4, None, None, 334.0,2023-04-30 23:15:00, 60.0, None,18
6.9, None, None, 334.0,2023-04-30 23:30:00, 60.0, None,18
4.3, None, None, 334.0,2023-04-30 23:45:00, 60.0, None,18
3.7, 0.5, 2.5, 332.0,2023-05-01 00:00:00, 60.0, 19.6,18
3.1, None, None, 332.0,2023-05-01 00:15:00, 61.0, None,18
2.8, None, None, 332.0,2023-05-01 00:30:00, 61.0, None,18
3.0, None, None, 332.0,2023-05-01 00:45:00, 60.0, None,18
3.5, None, None, 332.0,2023-05-01 01:00:00, 60.0, None,18
3.7, None, None, 332.0,2023-05-01 01:15:00, 61.0, None,18
3.4, None, None, 332.0,2023-05-01 01:30:00, 60.0, None,18
2.7, None, None, 332.0,2023-05-01 01:45:00, 61.0, None,18
3.9, None, None, 332.0,2023-05-01 02:00:00, 60.0, None,18
2.5, None, None, 332.0,2023-05-01 02:15:00, 61.0, None,18
2.8, None, None, 333.0,2023-05-01 02:30:00, 60.0, None,18
2.8, None, None, 332.0,2023-05-01 02:45:00, 61.0, None,18
2.6, None, None, 332.0,2023-05-01 03:00:00, 61.0, None,18
2.7, None, None, 332.0,2023-05-01 03:15:00, 60.0, None,18
3.6, None, None, 332.0,2023-05-01 03:30:00, 60.0, None,18
2.9, None, None, 333.0,2023-05-01 03:45:00, 61.0, None,18
4.2, None, None, 332.0,2023-05-01 04:00:00, 60.0, None,18
3.6, None, None, 332.0,2023-05-01 04:15:00, 60.0, None,18
3.4, None, None, 332.0,2023-05-01 04:30:00, 60.0, None,18
4.4, None, None, 332.0,2023-05-01 04:45:00, 60.0, None,18
5.2, None, None, 332.0,2023-05-01 05:00:00, 59.0, None,18
5.7, None, None, 332.0,2023-05-01 05:15:00, 59.0, None,18
4.9, None, None, 332.0,2023-05-01 05:30:00, 59.0, None,18
4.0, None, None, 332.0,2023-05-01 05:45:00, 60.0, None,18
5.2, None, None, 332.0,2023-05-01 06:00:00, 59.0, None,18
4.9, None, None, 332.0,2023-05-01 06:15:00, 60.0, None,18
6.0, None, None, 332.0,2023-05-01 06:30:00, 60.0, None,18
5.9, None, None, 332.0,2023-05-01 06:45:00, 59.0, None,18
7.8, None, None, 332.0,2023-05-01 07:00:00, 61.0, None,18
7.3, None, None, 332.0,2023-05-01 07:15:00, 59.0, None,18
6.7, None, None, 332.0,2023-05-01 07:30:00, 59.0, None,18
8.0, None, None, 332.0,2023-05-01 07:45:00, 59.0, None,18
12.2, None, None, 331.0,2023-05-01 08:00:00, 60.0, None,18
13.4, None, None, 331.0,2023-05-01 08:15:00, 57.0, None,18
13.1, None, None, 331.0,2023-05-01 08:30:00, 58.0, None,18
14.6, None, None, 331.0,2023-05-01 08:45:00, 59.0, None,18
15.2, None, None, 331.0,2023-05-01 09:00:00, 58.0, None,18
15.8, None, None, 331.0,2023-05-01 09:15:00, 58.0, None,18
15.9, None, None, 330.0,2023-05-01 09:30:00, 59.0, None,18
16.4, None, None, None,2023-05-01 09:45:00, None, None,18
16.9, None, None, None,2023-05-01 10:00:00, None, None,18
None, None, None, 328.0,2023-05-01 10:07:00, None, None,18
17.3, None, None, None,2023-05-01 10:15:00, None, None,18
17.8, None, None, None,2023-05-01 10:30:00, None, None,18
18.3, None, None, 326.0,2023-05-01 10:45:00, 58.0, None,18
18.6, None, None, 325.0,2023-05-01 11:00:00, 56.0, None,18
18.4, None, None, 320.0,2023-05-01 11:15:00, 57.0, None,18
19.0, None, None, 320.0,2023-05-01 11:30:00, 56.0, None,18
19.4, None, None, 320.0,2023-05-01 11:45:00, 56.0, None,18
19.5, None, None, 318.0,2023-05-01 12:00:00, 56.0, None,18
19.5, None, None, 318.0,2023-05-01 12:15:00, 55.0, None,18
19.4, None, None, 317.0,2023-05-01 12:30:00, 54.0, None,18
19.6, None, None, 316.0,2023-05-01 12:45:00, 55.0, None,18
16.2, None, None, 315.0,2023-05-01 13:00:00, 53.0, None,18
14.7, None, None, 314.0,2023-05-01 13:15:00, 53.0, None,18
12.3, None, None, 314.0,2023-05-01 13:30:00, 53.0, None,18
10.6, None, None, 313.0,2023-05-01 13:45:00, 53.0, None,18
10.1, None, None, 311.0,2023-05-01 14:00:00, 54.0, None,18
9.1, None, None, 311.0,2023-05-01 14:15:00, 54.0, None,18
9.5, None, None, 311.0,2023-05-01 14:30:00, 54.0, None,18
10.3, None, None, 310.0,2023-05-01 14:45:00, 53.0, None,18
12.1, None, None, 310.0,2023-05-01 15:00:00, 53.0, None,18
14.3, None, None, 310.0,2023-05-01 15:15:00, 54.0, None,18
14.5, None, None, 310.0,2023-05-01 15:30:00, 53.0, None,18
13.3, None, None, 309.0,2023-05-01 15:45:00, 52.0, None,18
11.3, None, None, 308.0,2023-05-01 16:00:00, 53.0, None,18
11.5, None, None, 307.0,2023-05-01 16:15:00, 53.0, None,18
11.8, None, None, 307.0,2023-05-01 16:30:00, 52.0, None,18
11.7, None, None, 307.0,2023-05-01 16:45:00, 52.0, None,18
10.2, None, None, 307.0,2023-05-01 17:00:00, 53.0, None,18
9.2, None, None, 306.0,2023-05-01 17:15:00, 53.0, None,18
8.0, None, None, 305.0,2023-05-01 17:30:00, 54.0, None,18
7.4, None, None, 304.0,2023-05-01 17:45:00, 54.0, None,18
9.3, None, None, 304.0,2023-05-01 18:00:00, 53.0, None,18
7.6, None, None, 304.0,2023-05-01 18:15:00, 53.0, None,18
8.6, None, None, 304.0,2023-05-01 18:30:00, 53.0, None,18
6.4, None, None, 304.0,2023-05-01 18:45:00, 52.0, None,18
8.4, None, None, 304.0,2023-05-01 19:00:00, 53.0, None,18
5.6, None, None, 304.0,2023-05-01 19:15:00, 52.0, None,18
6.1, None, None, 304.0,2023-05-01 19:30:00, 53.0, None,18
5.7, None, None, 303.0,2023-05-01 19:45:00, 53.0, None,18
4.6, None, None, 303.0,2023-05-01 20:00:00, 53.0, None,18
4.7, None, None, 303.0,2023-05-01 20:15:00, 53.0, None,18
5.8, None, None, 303.0,2023-05-01 20:30:00, 53.0, None,18
5.7, None, None, 303.0,2023-05-01 20:45:00, 53.0, None,18
4.1, None, None, 302.0,2023-05-01 21:00:00, 53.0, None,18
3.7, None, None, 302.0,2023-05-01 21:15:00, 54.0, None,18
3.8, None, None, 302.0,2023-05-01 21:30:00, 53.0, None,18
3.9, None, None, 301.0,2023-05-01 21:45:00, 54.0, None,18
4.6, None, None, 301.0,2023-05-01 22:00:00, 53.0, None,18
5.3, None, None, 301.0,2023-05-01 22:15:00, 53.0, None,18
5.5, None, None, 301.0,2023-05-01 22:30:00, 54.0, None,18
4.2, None, None, 301.0,2023-05-01 22:45:00, 53.0, None,18
3.8, None, None, 301.0,2023-05-01 23:00:00, 53.0, None,18
4.2, None, None, 301.0,2023-05-01 23:15:00, 53.0, None,18
3.8, None, None, 301.0,2023-05-01 23:30:00, 52.0, None,18
3.7, None, None, 301.0,2023-05-01 23:45:00, 53.0, None,18
4.9, 9.8, 2.5, 301.0,2023-05-02 00:00:00, 53.0, 22.3,18
3.8, None, None, 301.0,2023-05-02 00:15:00, 53.0, None,18
5.6, None, None, 301.0,2023-05-02 00:30:00, 53.0, None,18
4.3, None, None, 301.0,2023-05-02 00:45:00, 52.0, None,18
4.9, None, None, 301.0,2023-05-02 01:00:00, 53.0, None,18
5.0, None, None, 301.0,2023-05-02 01:15:00, 53.0, None,18
3.2, None, None, 302.0,2023-05-02 01:30:00, 52.0, None,18
4.2, None, None, 301.0,2023-05-02 01:45:00, 52.0, None,18
3.4, None, None, 301.0,2023-05-02 02:00:00, 53.0, None,18
3.0, None, None, 301.0,2023-05-02 02:15:00, 53.0, None,18
3.7, None, None, 301.0,2023-05-02 02:30:00, 54.0, None,18
3.5, None, None, 301.0,2023-05-02 02:45:00, 52.0, None,18
2.5, None, None, 302.0,2023-05-02 03:00:00, 50.0, None,18
3.6, None, None, 301.0,2023-05-02 03:15:00, 54.0, None,18
3.2, None, None, 301.0,2023-05-02 03:30:00, 53.0, None,18
2.7, None, None, 302.0,2023-05-02 03:45:00, 52.0, None,18
2.5, None, None, 302.0,2023-05-02 04:00:00, 51.0, None,18
4.2, None, None, 302.0,2023-05-02 04:15:00, 53.0, None,18
3.2, None, None, 302.0,2023-05-02 04:30:00, 53.0, None,18
2.8, None, None, 302.0,2023-05-02 04:45:00, 54.0, None,18
2.6, None, None, 302.0,2023-05-02 05:00:00, 51.0, None,18
4.7, None, None, 302.0,2023-05-02 05:15:00, 52.0, None,18
3.5, None, None, 302.0,2023-05-02 05:30:00, 52.0, None,18
3.3, None, None, 302.0,2023-05-02 05:45:00, 53.0, None,18
4.8, None, None, 302.0,2023-05-02 06:00:00, 53.0, None,18
2.7, None, None, 302.0,2023-05-02 06:15:00, 52.0, None,18
3.3, None, None, 302.0,2023-05-02 06:30:00, 52.0, None,18
4.0, None, None, 302.0,2023-05-02 06:45:00, 53.0, None,18
5.9, None, None, 302.0,2023-05-02 07:00:00, 53.0, None,18
6.1, None, None, 301.0,2023-05-02 07:15:00, 52.0, None,18
9.6, None, None, 301.0,2023-05-02 07:30:00, 53.0, None,18
11.0, None, None, 301.0,2023-05-02 07:45:00, 53.0, None,18
11.8, None, None, 301.0,2023-05-02 08:00:00, 53.0, None,18
12.5, None, None, 301.0,2023-05-02 08:15:00, 52.0, None,18
13.2, None, None, 301.0,2023-05-02 08:30:00, 52.0, None,18
13.9, None, None, 300.0,2023-05-02 08:45:00, 52.0, None,18
14.4, None, None, 300.0,2023-05-02 09:00:00, 53.0, None,18
14.7, None, None, 300.0,2023-05-02 09:15:00, 53.0, None,18
15.1, None, None, 299.0,2023-05-02 09:30:00, 53.0, None,18
15.9, None, None, 298.0,2023-05-02 09:45:00, 52.0, None,18
16.4, None, None, 297.0,2023-05-02 10:00:00, 52.0, None,18
16.7, None, None, 297.0,2023-05-02 10:15:00, 51.0, None,18
16.9, None, None, 295.0,2023-05-02 10:30:00, 51.0, None,18
17.8, None, None, 294.0,2023-05-02 10:45:00, 51.0, None,18
18.0, None, None, 293.0,2023-05-02 11:00:00, 51.0, None,18
18.9, None, None, 291.0,2023-05-02 11:15:00, 51.0, None,18
19.4, None, None, 290.0,2023-05-02 11:30:00, 49.0, None,18
19.4, None, None, 290.0,2023-05-02 11:45:00, 48.0, None,18
19.9, None, None, 287.0,2023-05-02 12:00:00, 49.0, None,18
21.0, None, None, 286.0,2023-05-02 12:15:00, 48.0, None,18
21.1, None, None, 285.0,2023-05-02 12:30:00, 47.0, None,18
21.2, None, None, 283.0,2023-05-02 12:45:00, 47.0, None,18
22.1, None, None, 282.0,2023-05-02 13:00:00, 45.0, None,18
22.3, None, None, 279.0,2023-05-02 13:15:00, 46.0, None,18
21.5, None, None, 278.0,2023-05-02 13:30:00, 44.0, None,18
22.1, None, None, 278.0,2023-05-02 13:45:00, 45.0, None,18
19.2, None, None, 275.0,2023-05-02 14:00:00, 44.0, None,18
17.2, None, None, 274.0,2023-05-02 14:15:00, 44.0, None,18
17.2, None, None, 274.0,2023-05-02 14:30:00, 42.0, None,18
16.6, None, None, 273.0,2023-05-02 14:45:00, 44.0, None,18
16.7, None, None, 271.0,2023-05-02 15:00:00, 44.0, None,18
15.1, None, None, 270.0,2023-05-02 15:15:00, 45.0, None,18
16.0, None, None, 270.0,2023-05-02 15:30:00, 43.0, None,18
15.8, None, None, 269.0,2023-05-02 15:45:00, 43.0, None,18
14.9, None, None, 269.0,2023-05-02 16:00:00, 44.0, None,18
14.6, None, None, 269.0,2023-05-02 16:15:00, 44.0, None,18
14.8, None, None, 266.0,2023-05-02 16:30:00, 43.0, None,18
14.2, None, None, 266.0,2023-05-02 16:45:00, 44.0, None,18
13.5, None, None, 266.0,2023-05-02 17:00:00, 44.0, None,18
12.6, None, None, 266.0,2023-05-02 17:15:00, 45.0, None,18
8.9, None, None, 265.0,2023-05-02 17:30:00, 45.0, None,18
8.0, None, None, 265.0,2023-05-02 17:45:00, 45.0, None,18
7.9, None, None, 265.0,2023-05-02 18:00:00, 45.0, None,18
7.2, None, None, 265.0,2023-05-02 18:15:00, 46.0, None,18
6.6, None, None, 264.0,2023-05-02 18:30:00, 46.0, None,18
6.4, None, None, 264.0,2023-05-02 18:45:00, 46.0, None,18
5.6, None, None, 263.0,2023-05-02 19:00:00, 46.0, None,18
5.4, None, None, 263.0,2023-05-02 19:15:00, 46.0, None,18
5.0, None, None, 262.0,2023-05-02 19:30:00, 47.0, None,18
5.2, None, None, 262.0,2023-05-02 19:45:00, 47.0, None,18
5.5, None, None, 262.0,2023-05-02 20:00:00, 46.0, None,18
4.6, None, None, 262.0,2023-05-02 20:15:00, 46.0, None,18
4.5, None, None, 262.0,2023-05-02 20:30:00, 46.0, None,18
4.3, None, None, 262.0,2023-05-02 20:45:00, 46.0, None,18
4.5, None, None, 262.0,2023-05-02 21:00:00, 46.0, None,18
6.2, None, None, 262.0,2023-05-02 21:15:00, 47.0, None,18
4.2, None, None, 262.0,2023-05-02 21:30:00, 46.0, None,18
3.8, None, None, 262.0,2023-05-02 21:45:00, 46.0, None,18
4.0, None, None, 262.0,2023-05-02 22:00:00, 46.0, None,18
3.8, None, None, 262.0,2023-05-02 22:15:00, 47.0, None,18
3.7, None, None, 262.0,2023-05-02 22:30:00, 46.0, None,18
3.9, None, None, 262.0,2023-05-02 22:45:00, 47.0, None,18
3.3, None, None, 262.0,2023-05-02 23:00:00, 46.0, None,18
3.2, None, None, 262.0,2023-05-02 23:15:00, 46.0, None,18
3.1, None, None, 262.0,2023-05-02 23:30:00, 46.0, None,18
2.7, None, None, 262.0,2023-05-02 23:45:00, 46.0, None,18
2.6, 8.6, 1.4, 262.0,2023-05-03 00:00:00, 47.0, 22.9,18
2.9, None, None, 262.0,2023-05-03 00:15:00, 46.0, None,18
2.9, None, None, 262.0,2023-05-03 00:30:00, 46.0, None,18
2.7, None, None, 262.0,2023-05-03 00:45:00, 46.0, None,18
2.7, None, None, 262.0,2023-05-03 01:00:00, 46.0, None,18
2.4, None, None, 262.0,2023-05-03 01:15:00, 46.0, None,18
2.8, None, None, 262.0,2023-05-03 01:30:00, 46.0, None,18
2.2, None, None, 262.0,2023-05-03 01:45:00, 47.0, None,18
2.3, None, None, 262.0,2023-05-03 02:00:00, 47.0, None,18
2.7, None, None, 262.0,2023-05-03 02:15:00, 46.0, None,18
2.3, None, None, 262.0,2023-05-03 02:30:00, 46.0, None,18
2.7, None, None, 262.0,2023-05-03 02:45:00, 47.0, None,18
2.3, None, None, 262.0,2023-05-03 03:00:00, 46.0, None,18
2.6, None, None, 262.0,2023-05-03 03:15:00, 46.0, None,18
2.3, None, None, 263.0,2023-05-03 03:30:00, 47.0, None,18
2.4, None, None, 263.0,2023-05-03 03:45:00, 46.0, None,18
2.3, None, None, 263.0,2023-05-03 04:00:00, 46.0, None,18
2.0, None, None, 263.0,2023-05-03 04:15:00, 47.0, None,18
2.2, None, None, 263.0,2023-05-03 04:30:00, 46.0, None,18
1.8, None, None, 263.0,2023-05-03 04:45:00, 46.0, None,18
1.4, None, None, 263.0,2023-05-03 05:00:00, 47.0, None,18
1.6, None, None, 263.0,2023-05-03 05:15:00, 47.0, None,18
1.5, None, None, 263.0,2023-05-03 05:30:00, 47.0, None,18
1.4, None, None, 263.0,2023-05-03 05:45:00, 47.0, None,18
1.6, None, None, 263.0,2023-05-03 06:00:00, 47.0, None,18
1.7, None, None, 263.0,2023-05-03 06:15:00, 47.0, None,18
1.8, None, None, 263.0,2023-05-03 06:30:00, 47.0, None,18
2.4, None, None, 263.0,2023-05-03 06:45:00, 47.0, None,18
3.4, None, None, 263.0,2023-05-03 07:00:00, 46.0, None,18
4.1, None, None, 263.0,2023-05-03 07:15:00, 46.0, None,18
5.1, None, None, 263.0,2023-05-03 07:30:00, 46.0, None,18
7.7, None, None, 263.0,2023-05-03 07:45:00, 45.0, None,18
9.3, None, None, 262.0,2023-05-03 08:00:00, 44.0, None,18
12.2, None, None, 262.0,2023-05-03 08:15:00, 43.0, None,18
12.9, None, None, 262.0,2023-05-03 08:30:00, 43.0, None,18
13.3, None, None, 262.0,2023-05-03 08:45:00, 42.0, None,18
13.6, None, None, 262.0,2023-05-03 09:00:00, 43.0, None,18
14.8, None, None, 262.0,2023-05-03 09:15:00, 43.0, None,18
16.3, None, None, 261.0,2023-05-03 09:30:00, 40.0, None,18
16.5, None, None, 260.0,2023-05-03 09:45:00, 41.0, None,18
17.7, None, None, 259.0,2023-05-03 10:00:00, 41.0, None,18
18.3, None, None, 259.0,2023-05-03 10:15:00, 40.0, None,18
18.9, None, None, 258.0,2023-05-03 10:30:00, 39.0, None,18
20.0, None, None, 258.0,2023-05-03 10:45:00, 39.0, None,18
20.6, None, None, 256.0,2023-05-03 11:00:00, 38.0, None,18
20.8, None, None, 256.0,2023-05-03 11:15:00, 38.0, None,18
20.4, None, None, 255.0,2023-05-03 11:30:00, 38.0, None,18
21.3, None, None, 255.0,2023-05-03 11:45:00, 38.0, None,18
22.2, None, None, 253.0,2023-05-03 12:00:00, 37.0, None,18
21.5, None, None, 252.0,2023-05-03 12:15:00, 37.0, None,18
20.5, None, None, 251.0,2023-05-03 12:30:00, 37.0, None,18
21.5, None, None, 251.0,2023-05-03 12:45:00, 38.0, None,18
20.8, None, None, 250.0,2023-05-03 13:00:00, 38.0, None,18
22.9, None, None, 248.0,2023-05-03 13:15:00, 39.0, None,18
21.2, None, None, 248.0,2023-05-03 13:30:00, 35.0, None,18
21.3, None, None, 247.0,2023-05-03 13:45:00, 37.0, None,18
21.3, None, None, 246.0,2023-05-03 14:00:00, 36.0, None,18
20.2, None, None, 244.0,2023-05-03 14:15:00, 35.0, None,18
19.3, None, None, 244.0,2023-05-03 14:30:00, 35.0, None,18
18.7, None, None, 243.0,2023-05-03 14:45:00, 37.0, None,18
17.1, None, None, 241.0,2023-05-03 15:00:00, 36.0, None,18
16.5, None, None, 240.0,2023-05-03 15:15:00, 35.0, None,18
15.7, None, None, 240.0,2023-05-03 15:30:00, 37.0, None,18
15.0, None, None, 239.0,2023-05-03 15:45:00, 37.0, None,18
14.8, None, None, 239.0,2023-05-03 16:00:00, 37.0, None,18
13.4, None, None, 237.0,2023-05-03 16:15:00, 37.0, None,18
13.7, None, None, 236.0,2023-05-03 16:30:00, 38.0, None,18
13.7, None, None, 236.0,2023-05-03 16:45:00, 37.0, None,18
13.0, None, None, 236.0,2023-05-03 17:00:00, 38.0, None,18
12.7, None, None, 236.0,2023-05-03 17:15:00, 38.0, None,18
9.8, None, None, 235.0,2023-05-03 17:30:00, 38.0, None,18
8.3, None, None, 235.0,2023-05-03 17:45:00, 39.0, None,18
7.4, None, None, 235.0,2023-05-03 18:00:00, 39.0, None,18
7.2, None, None, 235.0,2023-05-03 18:15:00, 39.0, None,18
6.7, None, None, 234.0,2023-05-03 18:30:00, 39.0, None,18
6.4, None, None, 234.0,2023-05-03 18:45:00, 39.0, None,18
5.8, None, None, 234.0,2023-05-03 19:00:00, 39.0, None,18
5.5, None, None, 232.0,2023-05-03 19:15:00, 39.0, None,18
5.3, None, None, 232.0,2023-05-03 19:30:00, 39.0, None,18
5.3, None, None, 232.0,2023-05-03 19:45:00, 39.0, None,18
5.0, None, None, 232.0,2023-05-03 20:00:00, 39.0, None,18
5.0, None, None, 232.0,2023-05-03 20:15:00, 39.0, None,18
